1.568794250488281250e-04,1.655697822570800781e-03,1.234531402587890625e-03,1.602172851562500000e-03,8.435249328613281250e-04,4.820823669433593750e-04,5.499124526977539062e-04,1.941919326782226562e-04,3.395080566406250000e-04,5.122423171997070312e-04,9.872913360595703125e-04,1.234412193298339844e-03,9.809732437133789062e-04,1.809835433959960938e-03,8.788108825683593750e-04,1.417636871337890625e-03,1.833081245422363281e-03,2.289891242980957031e-03,2.133846282958984375e-03,2.018690109252929688e-03,1.176595687866210938e-03,2.578496932983398438e-04,1.101493835449218750e-04,-1.408696174621582031e-03,-2.165317535400390625e-03,-2.193570137023925781e-03,-4.376173019409179688e-03,-3.610610961914062500e-03,-4.276275634765625000e-03,-3.509879112243652344e-03,-1.905083656311035156e-03,-1.827239990234375000e-03,-1.024007797241210938e-03,1.335024833679199219e-03,3.030776977539062500e-03,3.170490264892578125e-03,4.922628402709960938e-03,4.408121109008789062e-03,4.578113555908203125e-03,4.091501235961914062e-03,3.162860870361328125e-03,1.995086669921875000e-03,5.741466884501278400e-04,-9.324550628662109375e-04,-2.720594406127929688e-03,-3.079056739807128906e-03,-4.844546318054199219e-03,-5.186438560485839844e-03,-6.524562835693359375e-03,-6.155490875244140625e-03,-5.758523941040039062e-03,-3.591418266296386719e-03,-2.486705780029296875e-03,4.221200942993164062e-04,1.551985740661621094e-03,4.474163055419921875e-03,5.629062652587890625e-03,5.446672439575195312e-03,5.975008010864257812e-03,5.142211914062500000e-03,3.578186035156250000e-03,3.488659858703613281e-03,2.757787704467773438e-03,2.027988433837890625e-03,1.985788345336914062e-03,2.609968185424804688e-03,1.928925514221191406e-03,1.914262771606445312e-03,1.931190490722656250e-03,1.992106437683105469e-03,2.053141593933105469e-03,2.112150192260742188e-03,2.202630043029785156e-03,2.291083335876464844e-03,2.394199371337890625e-03,2.927023451775312424e-03,3.312587738037109375e-03,3.458499908447265625e-03,5.070567131042480469e-03,5.920290946960449219e-03,6.730079650878906250e-03,6.977915763854980469e-03,8.088827133178710938e-03,8.345127105712890625e-03,8.616089820861816406e-03,8.318662643432617188e-03,8.004188537597656250e-03,4.782160278409719467e-03,1.540303230285644531e-03,2.520322799682617188e-03,2.288222312927246094e-03,2.848500618711113930e-03,3.077268600463867188e-03,2.269983291625976562e-03,2.107143402099609375e-03,2.566576004028320312e-03,2.878075931221246719e-03,3.494143486022949219e-03,3.064676420763134956e-03
1.292228698730468750e-04,4.703998565673828125e-04,8.480548858642578125e-04,4.134178161621093750e-04,4.148483276367187500e-05,8.472204208374023438e-04,5.217790603637695312e-04,9.342432022094726562e-04,7.671117782592773438e-04,1.246094703674316406e-03,9.588003158569335938e-04,4.478693008422851562e-04,9.523630142211914062e-04,1.263022422790527344e-03,1.781105995178222656e-03,1.979470252990722656e-03,1.803994178771972656e-03,2.399563789367675781e-03,2.104640007019042969e-03,1.989483833312988281e-03,1.057147979736328125e-03,9.642839431762695312e-04,1.633167266845703125e-04,-6.523132324218750000e-04,-2.195000648498535156e-03,-2.951741218566894531e-03,-3.678917884826660156e-03,-4.364728927612304688e-03,-4.306435585021972656e-03,-3.540039062500000000e-03,-2.651929855346679688e-03,-1.857519149780273438e-03,-2.118349075317382812e-04,1.304507255554199219e-03,3.000259399414062500e-03,3.139853477478027344e-03,4.188537597656250000e-03,4.377365112304687500e-03,3.713524900376796722e-03,4.060626029968261719e-03,3.131747245788574219e-03,1.269340515136718750e-03,8.603334426879882812e-04,-1.655578613281250000e-03,-2.752065658569335938e-03,-3.110647201538085938e-03,-4.876136779785156250e-03,-5.218148231506347656e-03,-5.561351776123046875e-03,-6.187438964843750000e-03,-5.110502243041992188e-03,-2.946615219116210938e-03,-1.843333244323730469e-03,3.898143768310546875e-04,2.190589904785156250e-03,3.773689270019531250e-03,4.930138587951660156e-03,4.083871841430664062e-03,5.278944969177246094e-03,3.785252571105957031e-03,3.666162490844726562e-03,2.886176109313964844e-03,2.140402793884277344e-03,1.340150833129882812e-03,1.952648162841796875e-03,1.273393630981445312e-03,1.245260238647460938e-03,1.880884170532226562e-03,2.558112144470214844e-03,2.602934837341308594e-03,2.019524574279785156e-03,2.078413963317871094e-03,2.168893814086914062e-03,2.257227897644042969e-03,2.725882921367883682e-03,3.147602081298828125e-03,4.056930541992187500e-03,4.250168800354003906e-03,5.248931236565113068e-03,5.885958671569824219e-03,7.274962496012449265e-03,8.436441421508789062e-03,8.676648139953613281e-03,8.931159973144531250e-03,8.390247821807861328e-03,8.283853530883789062e-03,7.352828979492187500e-03,4.789389669895172119e-03,3.903341246768832207e-03,3.711938858032226562e-03,3.476858139038085938e-03,2.648711204528808594e-03,3.041744232177734375e-03,3.449440002441406250e-03,3.283739089965820312e-03,3.135681152343750000e-03,3.608226776123046875e-03,3.980285022407770157e-03,3.379821777343750000e-03
-6.814002990722656250e-04,-1.120567321777343750e-03,4.017353057861328125e-05,3.855228424072265625e-04,7.876157760620117188e-04,4.259347915649414062e-04,4.936456680297851562e-04,1.369476318359375000e-03,1.048326492309570312e-03,1.217722892761230469e-03,9.303092956542968750e-04,4.193782806396484375e-04,6.964206695556640625e-04,4.807710647583007812e-04,1.571774482727050781e-03,1.359820365905761719e-03,1.775026321411132812e-03,2.370476722717285156e-03,2.817273139953613281e-03,2.700448036193847656e-03,1.765012741088867188e-03,9.348392486572265625e-04,1.338720321655273438e-04,-6.818771362304687500e-04,-2.954721450805664062e-03,-4.438638687133789062e-03,-4.435658454895019531e-03,-5.118727684020996094e-03,-5.094170570373535156e-03,-3.570199012756347656e-03,-3.498077392578125000e-03,-1.887917518615722656e-03,4.699230194091796875e-04,5.633831024169921875e-04,2.261996269226074219e-03,3.109216690063476562e-03,3.275990486145019531e-03,4.346609115600585938e-03,4.547238349914550781e-03,3.330826759338378906e-03,3.573417663574218750e-03,1.708626747131347656e-03,-5.569458007812500000e-04,-1.686930656433105469e-03,-2.783536911010742188e-03,-3.830909729003906250e-03,-4.220724105834960938e-03,-5.249857902526855469e-03,-5.593180656433105469e-03,-4.856586456298828125e-03,-4.462718963623046875e-03,-2.301812171936035156e-03,-1.199960708618164062e-03,1.030087471008300781e-03,2.158403396606445312e-03,3.279447555541992188e-03,4.231214523315429688e-03,3.876198781654238701e-03,3.919124603271484375e-03,3.382086753845214844e-03,2.312064170837402344e-03,1.535058021545410156e-03,1.449823379516601562e-03,1.379251480102539062e-03,1.266241073608398438e-03,1.240134239196777344e-03,1.862406730651855469e-03,2.496361732482910156e-03,2.511620521545410156e-03,3.213763236999511719e-03,2.628803253173828125e-03,2.686142921447753906e-03,2.774953842163085938e-03,2.861857414245605469e-03,2.997159957885742188e-03,3.113508224487304688e-03,3.878593444824218750e-03,4.847049713134765625e-03,5.666136741638183594e-03,6.479740142822265625e-03,7.322430610656738281e-03,9.025812149047851562e-03,9.264349937438964844e-03,8.733294904232025146e-03,8.581280708312988281e-03,7.668642327189445496e-03,4.541516304016113281e-03,3.619194030761718750e-03,3.350019454956054688e-03,3.745294641703367233e-03,3.441572189331054688e-03,3.223896026611328125e-03,4.224538803100585938e-03,3.950519952923059464e-03,4.460334777832031250e-03,4.308938980102539062e-03,4.175662994384765625e-03,4.060029983520507812e-03,5.144476890563964844e-03
-1.841068267822265625e-03,-1.492142677307128906e-03,-7.677078247070312500e-04,-1.589775085449218750e-03,-7.886886596679687500e-04,1.978874206542968750e-05,4.655122756958007812e-04,5.744695663452148438e-04,1.019954681396484375e-03,7.103681564331054688e-04,9.018182754516601562e-04,3.907680511474609375e-04,6.678104400634765625e-04,1.205563545227050781e-03,1.542925834655761719e-03,1.330852508544921875e-03,1.921534538269042969e-03,2.945661544799804688e-03,2.046346664428710938e-03,2.671241760253906250e-03,2.566218376159667969e-03,9.053945541381835938e-04,1.044273376464843750e-04,-2.177238464355468750e-03,-2.960562705993652344e-03,-5.196928977966308594e-03,-5.192637443542480469e-03,-5.148768424987792969e-03,-4.401564598083496094e-03,-4.366636276245117188e-03,-1.995921134948730469e-03,-1.203060150146484375e-03,-4.014968872070312500e-04,5.328655242919921875e-04,2.231359481811523438e-03,2.372384071350097656e-03,2.540469169616699219e-03,2.911806106567382812e-03,2.495977096259593964e-03,2.600908279418945312e-03,1.629894482903182507e-03,9.815692901611328125e-04,-1.821517944335937500e-04,-1.718282699584960938e-03,-2.595160389319062233e-03,-3.862500190734863281e-03,-4.268771037459373474e-03,-5.281567573547363281e-03,-5.254626274108886719e-03,-4.286438226699829102e-03,-2.053856849670410156e-03,-1.650253892876207829e-03,5.937758032814599574e-06,2.342939376831054688e-03,2.126097679138183594e-03,3.741383552551269531e-03,2.865552902221679688e-03,3.386497497558593750e-03,2.559304237365722656e-03,3.090500831604003906e-03,2.279281616210937500e-03,2.150495769456028938e-03,1.416921615600585938e-03,1.346349716186523438e-03,1.886367797851562500e-03,1.858711242675781250e-03,2.479434013366699219e-03,2.653295407071709633e-03,3.170728683471679688e-03,3.180265426635742188e-03,2.595186233520507812e-03,2.652406692504882812e-03,2.741217613220214844e-03,2.657695207744836807e-03,2.963304519653320312e-03,3.079533576965332031e-03,3.844499588012695312e-03,4.812955856323242188e-03,5.631923675537109375e-03,7.073640823364257812e-03,7.914781570434570312e-03,9.615182876586914062e-03,9.852170944213867188e-03,1.013827323913574219e-02,9.165883064270019531e-03,8.831977844238281250e-03,6.750437896698713303e-03,3.584146499633789062e-03,3.929853439331054688e-03,4.290342330932617188e-03,4.397017415612936020e-03,5.020141601562500000e-03,4.649239592254161835e-03,4.629135131835937500e-03,4.992734640836715698e-03,5.482673645019531250e-03,5.346179008483886719e-03,5.227565765380859375e-03,6.308913230895996094e-03
-1.868724822998046875e-03,-1.957535743713378906e-03,-2.383589744567871094e-03,-2.394914627075195312e-03,-8.167028427124023438e-04,-8.344650268554687500e-06,4.373788833618164062e-04,5.462169647216796875e-04,2.262592315673828125e-04,1.160860061645507812e-03,8.734464645385742188e-04,3.621578216552734375e-04,6.390810012817382812e-04,4.233121871948242188e-04,9.425878524780273438e-04,1.302003860473632812e-03,1.717090606689453125e-03,1.567602157592773438e-03,2.173423767089843750e-03,1.161456108093261719e-03,1.059293746948242188e-03,1.400709152221679688e-04,-2.157926559448242188e-03,-2.939820289611816406e-03,-4.453182220458984375e-03,-5.226731300354003906e-03,-5.222558975219726562e-03,-5.178809165954589844e-03,-4.431724548339843750e-03,-2.880692481994628906e-03,-1.309514045715332031e-03,-5.182027816772460938e-04,4.091262817382812500e-04,3.387232718523591757e-04,6.378889083862304688e-04,1.492977142333984375e-03,1.099944114685058594e-03,1.986026763916015625e-03,2.384066581726074219e-03,1.171827316284179688e-03,2.116322517395019531e-03,9.504556655883789062e-04,-2.133846282958984375e-04,-2.441287040710449219e-03,-3.504991531372070312e-03,-3.894090652465820312e-03,-4.252314567565917969e-03,-4.627585411071777344e-03,-4.603624343872070312e-03,-4.207253456115722656e-03,-2.513868501409888268e-03,-9.800195693969726562e-04,1.187324523925781250e-04,1.638293266296386719e-03,2.093911170959472656e-03,3.214836120605468750e-03,3.499865531921386719e-03,2.688884735107421875e-03,3.190398216247558594e-03,2.395749092102050781e-03,2.246618270874023438e-03,1.502275466918945312e-03,2.088819164782762527e-03,1.313328742980957031e-03,2.506613731384277344e-03,2.477288246154785156e-03,3.096461296081542969e-03,2.463102340698242188e-03,3.783106803894042969e-03,3.233534982427954674e-03,2.561569213867187500e-03,2.761301351711153984e-03,2.707362174987792969e-03,2.828001976013183594e-03,2.292275428771972656e-03,3.045558929443359375e-03,4.301470238715410233e-03,5.409836769104003906e-03,6.856918334960937500e-03,8.295774459838867188e-03,9.133934974670410156e-03,1.020443439483642578e-02,9.709384292364120483e-03,9.482860565185546875e-03,9.750485420227050781e-03,1.003301143646240234e-02,6.960995495319366455e-03,4.781961441040039062e-03,5.124688148498535156e-03,4.868626594543457031e-03,4.630088806152343750e-03,5.350719671696424484e-03,4.798173904418945312e-03,5.808949470520019531e-03,5.636930465698242188e-03,5.820109508931636810e-03,6.516814231872558594e-03,6.395101547241210938e-03,6.223178002983331680e-03
-3.008604049682617188e-03,-2.766966819763183594e-03,-3.191471099853515625e-03,-2.422809600830078125e-03,-2.025365829467773438e-03,-2.004504203796386719e-03,-3.886222839355468750e-04,5.179643630981445312e-04,1.980066299438476562e-04,6.537437438964843750e-04,1.342892646789550781e-03,1.091599464416503906e-03,8.379220962524414062e-04,1.148223876953125000e-03,7.345676422119140625e-04,-2.251863479614257812e-04,1.116037368774414062e-03,7.939338684082031250e-04,1.401066780090332031e-03,-2.374649047851562500e-04,-4.476308822631835938e-04,-1.361131668090820312e-03,-3.656268119812011719e-03,-4.435181617736816406e-03,-5.214333534240722656e-03,-5.234003067016601562e-03,-5.252480506896972656e-03,-3.760695457458496094e-03,-2.263545989990234375e-03,-2.910852432250976562e-03,-1.451442600227892399e-03,1.668930053710937500e-04,2.516508102416992188e-04,5.023479461669921875e-04,-1.021623611450195312e-04,4.661083221435546875e-05,3.643035888671875000e-04,5.484819412231445312e-04,7.443428039550781250e-04,4.419088363647460938e-04,5.078315734863281250e-04,2.232789993286132812e-04,-1.136836828663945198e-03,-1.343965530395507812e-03,-3.536462783813476562e-03,-3.925561904907226562e-03,-4.971146583557128906e-03,-3.973364830017089844e-03,-4.288077354431152344e-03,-3.557801246643066406e-03,-2.487063407897949219e-03,-3.352165222167968750e-04,8.666515350341796875e-05,2.278566360473632812e-03,2.732753753662109375e-03,2.513051033020019531e-03,3.008604049682617188e-03,2.656340599060058594e-03,1.830577850341796875e-03,1.700997352600097656e-03,2.442284021526575089e-03,1.469373703002929688e-03,2.041816711425781250e-03,2.593040466308593750e-03,3.023772034794092178e-03,4.399657249450683594e-03,3.563517704606056213e-03,4.376411437988281250e-03,3.739595413208007812e-03,3.749608993530273438e-03,3.170967102050781250e-03,3.260254859924316406e-03,2.033591270446777344e-03,2.155542373657226562e-03,2.258300781250000000e-03,3.011465072631835938e-03,3.176331520080566406e-03,6.006836891174316406e-03,7.452487945556640625e-03,7.971794344484806061e-03,9.726405143737792969e-03,9.966611862182617188e-03,1.043987274169921875e-02,1.006901264190673828e-02,1.033508777618408203e-02,9.181831963360309601e-03,8.144378662109375000e-03,6.707243621349334717e-03,6.153257098048925400e-03,6.674051284790039062e-03,5.819082260131835938e-03,5.595445632934570312e-03,5.980730056762695312e-03,6.381034851074218750e-03,6.813645362854003906e-03,6.656408309936523438e-03,6.579292006790637970e-03,6.960868835449218750e-03,6.873130798339843750e-03
-2.708673477172851562e-03,-2.794742584228515625e-03,-3.219246864318847656e-03,-2.853393554687500000e-03,-2.828955650329589844e-03,-2.032518386840820312e-03,-1.186609268188476562e-03,-3.054141998291015625e-04,1.697540283203125000e-04,3.417730331420898438e-04,8.164644241333007812e-04,1.314401626586914062e-03,8.091926574707031250e-04,5.817413330078125000e-04,1.330375671386718750e-04,-4.494190216064453125e-05,3.393888473510742188e-04,1.666545867919921875e-04,-8.869171142578125000e-04,-1.008391380310058594e-03,-1.215815544128417969e-03,-3.543257713317871094e-03,-2.862334251403808594e-03,-4.464864730834960938e-03,-5.975604057312011719e-03,-5.286455154418945312e-03,-4.555225372314453125e-03,-3.790616989135742188e-03,-1.572489738464355469e-03,-1.501679420471191406e-03,6.353855133056640625e-05,-5.787611007690429688e-04,-4.925727844238281250e-04,-2.388954162597656250e-04,-8.419752120971679688e-04,-6.918907165527343750e-04,-3.714561462402343750e-04,-1.859664916992187500e-04,9.212493896484375000e-04,-2.882480621337890625e-04,-3.838539123535156250e-05,-5.038976669311523438e-04,-9.391307830810546875e-04,-2.068519592285156250e-03,-3.195762634277343750e-03,-3.957152366638183594e-03,-4.315614700317382812e-03,-3.803481580689549446e-03,-3.635644912719726562e-03,-2.908349037170410156e-03,-1.439571380615234375e-03,-3.671646118164062500e-04,7.300376892089843750e-04,2.246379852294921875e-03,2.029418945312500000e-03,2.721309661865234375e-03,2.976179122924804688e-03,2.800703048706054688e-03,2.461552619934082031e-03,1.668214797973632812e-03,2.213835716247558594e-03,2.754926681518554688e-03,2.008914947509765625e-03,3.172397613525390625e-03,3.780245780944824219e-03,3.956854343414306641e-03,4.364132881164550781e-03,4.343032836914062500e-03,4.353642463684082031e-03,3.757715225219726562e-03,3.243559505790472031e-03,2.585053443908691406e-03,2.479129936546087265e-03,2.121686935424804688e-03,2.224445343017578125e-03,3.354917978867888451e-03,3.776431083679199219e-03,4.552960395812988281e-03,7.418394088745117188e-03,8.889913558959960938e-03,1.055753231048583984e-02,1.079392433166503906e-02,1.040530204772949219e-02,1.065528392791748047e-02,9.680986404418945312e-03,9.509548544883728027e-03,8.733059279620647430e-03,7.829427719116210938e-03,7.549524307250976562e-03,7.865905761718750000e-03,7.007837295532226562e-03,6.781220436096191406e-03,7.163643836975097656e-03,6.882212590426206589e-03,7.384300231933593750e-03,7.225394248962402344e-03,7.084131240844726562e-03,6.926095578819513321e-03,6.837129592895507812e-03
-3.063917160034179688e-03,-2.822518348693847656e-03,-3.247141838073730469e-03,-2.881288528442382812e-03,-2.856969833374023438e-03,-2.060651779174804688e-03,-1.214742660522460938e-03,4.332065582275390625e-04,9.068250656127929688e-04,1.361012458801269531e-03,7.880926132202148438e-04,1.285791397094726562e-03,7.805824279785156250e-04,5.530118942260742188e-04,-6.480216979980468750e-04,-7.379055023193359375e-05,-4.372596740722656250e-04,-7.537603378295898438e-04,-1.659393310546875000e-03,-2.521276473999023438e-03,-2.627968788146972656e-03,-4.310131072998046875e-03,-4.363656044006347656e-03,-5.184292793273925781e-03,-6.005287170410156250e-03,-5.316257476806640625e-03,-4.585146903991699219e-03,-3.096580505371093750e-03,-1.631259918212890625e-03,-8.121728897094726562e-04,-7.461309432983398438e-04,-6.091594696044921875e-04,-1.236677169799804688e-03,-1.106619834899902344e-03,-1.581907272338867188e-03,-1.430273056030273438e-03,-4.022121429443359375e-04,-2.167224884033203125e-04,-1.931190490722656250e-05,1.899003982543945312e-04,-7.669925689697265625e-04,-1.231193542480468750e-03,-1.664996147155761719e-03,-2.099752426147460938e-03,-3.599405288696289062e-03,-3.988742828369140625e-03,-4.347205162048339844e-03,-4.005074501037597656e-03,-3.301620483398437500e-03,-2.258777618408203125e-03,-7.930994033813476562e-04,2.776384353637695312e-04,1.373291015625000000e-03,1.803994178771972656e-03,2.668380737304687500e-03,2.480745315551757812e-03,2.943873405456542969e-03,3.256440162658691406e-03,3.092646598815917969e-03,2.959847450256347656e-03,2.841949462890625000e-03,3.381371498107910156e-03,3.949403762817382812e-03,4.449009895324707031e-03,5.053758621215820312e-03,5.018472671508789062e-03,4.330992698669433594e-03,4.309773445129394531e-03,4.320263862609863281e-03,4.328727722167968750e-03,3.137350082397460938e-03,2.785217249765992165e-03,1.999855041503906250e-03,2.087831497192382812e-03,2.190470695495605469e-03,2.977490425109863281e-03,3.742337226867675781e-03,5.972623825073242188e-03,7.114804349839687347e-03,8.855581283569335938e-03,9.692072868347167969e-03,1.075947284698486328e-02,1.037073135375976562e-02,1.062059402465820312e-02,1.015017461031675339e-02,9.345412254333496094e-03,9.027565829455852509e-03,9.027600288391113281e-03,8.129358291625976562e-03,7.867725566029548645e-03,8.196830749511718750e-03,7.966995239257812500e-03,7.446822244673967361e-03,7.560849189758300781e-03,7.483982015401124954e-03,7.794380187988281250e-03,7.651686668395996094e-03,7.526874542236328125e-03,6.801366806030273438e-03
-2.763986587524414062e-03,-3.196835517883300781e-03,-2.494812011718750000e-03,-2.130508422851562500e-03,-2.884864807128906250e-03,-2.088665962219238281e-03,-1.242995262145996094e-03,-7.997751235961914062e-04,8.785724639892578125e-04,1.809716224670410156e-03,1.520514488220214844e-03,1.257300376892089844e-03,7.519721984863281250e-04,5.244016647338867188e-04,-1.428842544555664062e-03,-2.383351325988769531e-03,-1.990795135498046875e-03,-1.527667045593261719e-03,-3.046274185180664062e-03,-4.034280776977539062e-03,-4.137992858886718750e-03,-5.814433097839355469e-03,-5.894780158996582031e-03,-5.948424339294433594e-03,-6.035089492797851562e-03,-4.617691040039062500e-03,-3.161072731018066406e-03,-2.402424812316894531e-03,-8.814334869384765625e-04,-8.423328399658203125e-04,-7.762908935546875000e-04,-7.137060165405273438e-04,-1.980900764465332031e-03,-1.849532127380371094e-03,-3.174066543579101562e-03,-2.876758575439453125e-03,-2.019405364990234375e-03,-2.474784851074218750e-04,-5.018711090087890625e-05,-5.414485931396484375e-04,-3.502368927001953125e-04,-1.262426376342773438e-03,-1.696109771728515625e-03,-2.131104469299316406e-03,-3.227114677429199219e-03,-4.020214080810546875e-03,-4.378795623779296875e-03,-4.036784172058105469e-03,-2.650737762451171875e-03,-1.609206199645996094e-03,-1.467466354370117188e-04,2.456903457641601562e-04,1.341342926025390625e-03,2.886652946472167969e-03,2.697229385375976562e-03,3.118038177490234375e-03,3.579616546630859375e-03,3.402590751647949219e-03,3.723740577697753906e-03,3.589391708374023438e-03,4.130601882934570312e-03,4.667282104492187500e-03,4.574179649353027344e-03,5.070924758911132812e-03,5.020618438720703125e-03,4.985332489013671875e-03,4.948139190673828125e-03,4.925608634948730469e-03,4.286885261535644531e-03,3.649353981018066406e-03,3.690719604492187500e-03,2.460598945617675781e-03,1.965999603271484375e-03,2.053976058959960938e-03,2.156496047973632812e-03,2.943515777587890625e-03,3.708243370056152344e-03,6.569862365722656250e-03,7.384061813354492188e-03,8.821368217468261719e-03,9.657740592956542969e-03,1.048874855041503906e-02,1.072502136230468750e-02,1.033616065979003906e-02,1.026558876037597656e-02,9.708299301564693451e-03,9.609103202819824219e-03,8.968159556388854980e-03,8.709549903869628906e-03,8.444428443908691406e-03,8.275007829070091248e-03,8.542537689208984375e-03,8.346557617187500000e-03,8.132934570312500000e-03,7.954835891723632812e-03,7.577289361506700516e-03,7.615923881530761719e-03,6.889343261718750000e-03,6.765365600585937500e-03
-2.791643142700195312e-03,-3.224611282348632812e-03,-2.522706985473632812e-03,-2.158284187316894531e-03,-2.165198326110839844e-03,-1.759052276611328125e-03,-9.200572967529296875e-04,-8.279085159301757812e-04,8.503198623657226562e-04,1.781344413757324219e-03,1.492023468017578125e-03,1.228809356689453125e-03,-3.314018249511718750e-05,-2.595186233520507812e-04,-1.457691192626953125e-03,-2.412319183349609375e-03,-2.019762992858886719e-03,-2.159237861633300781e-03,-3.075361251831054688e-03,-4.063487052917480469e-03,-4.167318344116210938e-03,-5.027651786804199219e-03,-5.924344062805175781e-03,-5.978107452392578125e-03,-5.333304405212402344e-03,-5.353093147277832031e-03,-3.190875053405761719e-03,-1.708149909973144531e-03,-1.691341400146484375e-03,-8.723735809326171875e-04,-8.065700531005859375e-04,-2.177476882934570312e-03,-2.100229263305664062e-03,-3.304600715637207031e-03,-3.915429115295410156e-03,-2.907395362854003906e-03,-2.050161361694335938e-03,-2.783536911010742188e-04,-8.106231689453125000e-05,-5.724430084228515625e-04,-3.812313079833984375e-04,-1.293540000915527344e-03,-1.727342605590820312e-03,-2.855539321899414062e-03,-3.258466720581054688e-03,-3.662347793579101562e-03,-3.723025321960449219e-03,-3.382682800292968750e-03,-2.682447433471679688e-03,-1.641035079956054688e-03,4.999637603759765625e-04,1.567721366882324219e-03,1.984834671020507812e-03,2.854585647583007812e-03,3.307104110717773438e-03,3.755450248718261719e-03,3.547310829162597656e-03,4.521846771240234375e-03,4.289963748306035995e-03,4.881381988525390625e-03,4.758834838867187500e-03,5.856990814208984375e-03,5.775809288024902344e-03,5.692839622497558594e-03,5.641222000122070312e-03,5.604147911071777344e-03,5.565285682678222656e-03,4.892349243164062500e-03,4.253506660461425781e-03,3.615856170654296875e-03,3.012418746948242188e-03,2.426981925964355469e-03,1.842379570007324219e-03,2.020120620727539062e-03,2.867763163521885872e-03,2.909421920776367188e-03,3.674149513244628906e-03,6.535649299621582031e-03,7.349848747253417969e-03,8.787035942077636719e-03,9.623408317565917969e-03,9.829044342041015625e-03,1.006650924682617188e-02,1.058602333068847656e-02,1.023089885711669922e-02,9.573534131050109863e-03,9.275794029235839844e-03,8.957743644714355469e-03,9.289503097534179688e-03,9.022831916809082031e-03,8.773684501647949219e-03,8.541242219507694244e-03,8.311152458190917969e-03,8.705139160156250000e-03,7.919311523437500000e-03,7.758855819702148438e-03,7.580280303955078125e-03,6.853342056274414062e-03,6.729364395141601562e-03
