-3.945350646972656250e-03,-3.826260566711425781e-03,-3.260850906372070312e-03,-1.379728317260742188e-03,-1.374363899230957031e-03,-7.148981094360351562e-04,-3.639459609985351562e-04,-1.537561416625976562e-03,-3.612995147705078125e-03,-5.255818367004394531e-03,-7.232785224914550781e-03,-8.266687393188476562e-03,-8.335471153259277344e-03,-7.394671440124511719e-03,-6.455898284912109375e-03,-4.066824913024902344e-03,-3.046512603759765625e-03,-2.540111541748046875e-03,-2.218961715698242188e-03,-2.033710479736328125e-03,-1.468777656555175781e-03,-1.240730285644531250e-03,-1.847505569458007812e-03,-2.445101737976074219e-03,-2.980947494506835938e-03,-3.507971763610839844e-03,-4.851460456848144531e-03,-5.305051803588867188e-03,-6.595849990844726562e-03,-6.257534027099609375e-03,-5.708575248718261719e-03,-5.848288536071777344e-03,-6.128072738647460938e-03,-6.359219551086425781e-03,-6.554961204528808594e-03,-6.715297698974609375e-03,-6.882548332214355469e-03,-6.083726882934570312e-03,-4.466056823730468750e-03,-4.476189613342285156e-03,-4.450917243957519531e-03,-3.571391105651855469e-03,-3.464221954345703125e-03,-2.494812011718750000e-03,-7.002353668212890625e-04,1.132130622863769531e-03,1.244664192199707031e-03,1.482009887695312500e-03,1.769185066223144531e-03,1.911640167236328125e-03,6.043910980224609375e-04,-3.147125244140625000e-05,-1.253724098205566406e-03,-2.428770065307617188e-03,-3.806352615356445312e-03,-4.893183708190917969e-03,-4.652261734008789062e-03,-4.594445228576660156e-03,-3.971219062805175781e-03,-3.676056861877441406e-03,-3.014445304870605469e-03,-3.445982933044433594e-03,-3.493309020996093750e-03,-3.127336502075195312e-03,-3.919839859008789062e-03,-3.509283065795898438e-03,-3.448009490966796875e-03,-3.330230712890625000e-03,-3.654360771179199219e-03,-2.254366874694824219e-03,-1.775264739990234375e-03,-7.596015930175781250e-04,-2.384185791015625000e-04,1.552700996398925781e-03,1.903533935546875000e-03,3.775000572204589844e-03,5.086779594421386719e-03,6.258010864257812500e-03,6.123065948486328125e-03,6.740093231201171875e-03,7.232069969177246094e-03,6.405711174011230469e-03,5.514264106750488281e-03,5.446076393127441406e-03,4.675865173339843750e-03,4.601240158081054688e-03,3.146886825561523438e-03,3.148674964904785156e-03,1.757621765136718750e-03,2.510309219360351562e-03,1.909136772155761719e-03,1.262545585632324219e-03,1.344442367553710938e-03,8.654594421386718750e-04,-4.507303237915039062e-04,-3.008842468261718750e-04,-8.622407913208007812e-04,-1.220464706420898438e-03,-1.722574234008789062e-03,-1.301050186157226562e-03
-3.714799880981445312e-03,-2.915501594543457031e-03,-3.285288810729980469e-03,-3.333091735839843750e-03,-1.732230186462402344e-03,-1.399040222167968750e-03,-1.332044601440429688e-03,-2.502679824829101562e-03,-3.662943840026855469e-03,-5.280852317810058594e-03,-7.283210754394531250e-03,-8.291959762573242188e-03,-8.809685707092285156e-03,-7.420182228088378906e-03,-5.566120147705078125e-03,-4.092454910278320312e-03,-3.072261810302734375e-03,-2.053976058959960938e-03,-1.536011695861816406e-03,-1.161813735961914062e-03,-5.986690521240234375e-04,-3.737211227416992188e-04,-4.124641418457031250e-04,-1.584053039550781250e-03,-3.007411956787109375e-03,-4.415869712829589844e-03,-4.904747009277343750e-03,-6.207346916198730469e-03,-6.622672080993652344e-03,-6.284475326538085938e-03,-5.735635757446289062e-03,-5.171060562133789062e-03,-5.294561386108398438e-03,-4.670739173889160156e-03,-5.727291107177734375e-03,-5.115509033203125000e-03,-5.215048789978027344e-03,-4.419088363647460938e-03,-4.482388496398925781e-03,-3.670096397399902344e-03,-4.478931427001953125e-03,-3.611683845520019531e-03,-4.367828369140625000e-03,-2.597332000732421875e-03,-1.642942428588867188e-03,1.918077468872070312e-04,1.216292381286621094e-03,1.453518867492675781e-03,1.740455627441406250e-03,1.882910728454589844e-03,5.755424499511718750e-04,-6.043910980224609375e-05,-1.282811164855957031e-03,-2.672433853149414062e-03,-3.835558891296386719e-03,-4.922628402709960938e-03,-4.681706428527832031e-03,-3.832459449768066406e-03,-3.212213516235351562e-03,-2.918481826782226562e-03,-2.571463584899902344e-03,-2.692937850952148438e-03,-2.743363380432128906e-03,-3.157377243041992188e-03,-3.949999809265136719e-03,-3.539562225341796875e-03,-3.054976463317871094e-03,-2.788258716464042664e-03,-2.151608467102050781e-03,-1.522898674011230469e-03,-1.045227050781250000e-03,-7.903575897216796875e-04,-2.692937850952148438e-04,1.521706581115722656e-03,2.622842788696289062e-03,4.491209983825683594e-03,5.801796913146972656e-03,6.969809532165527344e-03,6.833314895629882812e-03,7.334589958190917969e-03,7.937669754028320312e-03,7.845520973205566406e-03,6.947994232177734375e-03,6.876707077026367188e-03,6.057262420654296875e-03,4.569172859191894531e-03,3.840088844299316406e-03,3.116488456726074219e-03,2.446413040161132812e-03,2.478003501892089844e-03,1.876592636108398438e-03,1.230001449584960938e-03,5.981922149658203125e-04,-5.886554718017578125e-04,-1.901865005493164062e-03,-1.749396324157714844e-03,-3.013968467712402344e-03,-2.660393714904785156e-03,-2.457499504089355469e-03,-2.259731292724609375e-03
-2.799391746520996094e-03,-2.939820289611816406e-03,-3.309726715087890625e-03,-3.357648849487304688e-03,-3.034830093383789062e-03,-2.653956413269042969e-03,-3.623485565185546875e-03,-3.105878829956054688e-03,-4.625320434570312500e-03,-5.722403526306152344e-03,-7.728576660156250000e-03,-8.814811706542968750e-03,-7.912397384643554688e-03,-7.471203804016113281e-03,-6.507039070129394531e-03,-4.118204116821289062e-03,-2.189874649047851562e-03,-1.174688339233398438e-03,-4.695653915405273438e-04,-2.902746200561523438e-04,8.132457733154296875e-04,4.935264587402343750e-04,-1.193284988403320312e-04,-7.228851318359375000e-04,-2.149462699890136719e-03,-4.442334175109863281e-03,-5.162715911865234375e-03,-5.385160446166992188e-03,-5.776882171630859375e-03,-5.443096160888671875e-03,-4.897356033325195312e-03,-4.335880279541015625e-03,-4.460930824279785156e-03,-3.839969635009765625e-03,-4.044771194458007812e-03,-4.214167594909667969e-03,-4.334449768066406250e-03,-3.631234169006347656e-03,-3.679871559143066406e-03,-3.692984580993652344e-03,-3.679394721984863281e-03,-3.639698028564453125e-03,-4.424095153808593750e-03,-2.625584602355957031e-03,-1.671314239501953125e-03,-6.591081619262695312e-04,1.187801361083984375e-03,1.424908638000488281e-03,1.683235168457031250e-03,1.854300498962402344e-03,5.466938018798828125e-04,-8.928775787353515625e-05,-2.116680145263671875e-03,-2.701520919799804688e-03,-3.064393997192382812e-03,-4.154324531555175781e-03,-3.118872642517089844e-03,-3.070354461669921875e-03,-2.453088760375976562e-03,-2.948164939880371094e-03,-2.601146697998046875e-03,-2.722740173339843750e-03,-2.773404121398925781e-03,-3.187417984008789062e-03,-3.204703330993652344e-03,-3.569722175598144531e-03,-3.085374832153320312e-03,-2.622961997985839844e-03,-2.182006835937500000e-03,-1.258611679077148438e-03,-1.075863838195800781e-03,-6.341934204101562500e-05,4.560947418212890625e-04,1.490831375122070312e-03,2.591848373413085938e-03,5.207657814025878906e-03,5.770683288574218750e-03,6.938576698303222656e-03,7.543563842773437500e-03,8.157610893249511719e-03,7.776001933962106705e-03,8.549690246582031250e-03,7.649064064025878906e-03,7.576346397399902344e-03,6.025433540344238281e-03,5.264043807983398438e-03,4.533529281616210938e-03,3.084301948547363281e-03,3.134965896606445312e-03,2.445697784423828125e-03,1.844048500061035156e-03,4.824399948120117188e-04,-8.616447448730468750e-04,-2.188086509704589844e-03,-2.644062042236328125e-03,-3.197669982910156250e-03,-4.459381103515625000e-03,-4.293918609619140625e-03,-2.490878105163574219e-03,-2.993464469909667969e-03
-2.823591232299804688e-03,-2.287507057189941406e-03,-2.401828765869140625e-03,-3.067135810852050781e-03,-4.359006881713867188e-03,-4.316329956054687500e-03,-4.236221313476562500e-03,-4.457950592041015625e-03,-5.587697029113769531e-03,-6.682157516479492188e-03,-7.753729820251464844e-03,-8.840084075927734375e-03,-7.963180541992187500e-03,-6.578445434570312500e-03,-5.617260932922363281e-03,-3.232955932617187500e-03,-1.333236694335937500e-03,-8.045434951782226562e-04,-6.840229034423828125e-04,5.813837051391601562e-04,7.872581481933593750e-04,4.674196243286132812e-04,-1.455545425415039062e-04,-7.492303848266601562e-04,-3.086686134338378906e-03,-4.468917846679687500e-03,-4.958033561706542969e-03,-5.411982536315917969e-03,-5.803704261779785156e-03,-5.317091941833496094e-03,-4.774451255798339844e-03,-3.365159034729003906e-03,-3.627181053161621094e-03,-3.124475479125976562e-03,-4.072070121765136719e-03,-3.469347953796386719e-03,-3.540396690368652344e-03,-3.628253936767578125e-03,-3.694653511047363281e-03,-3.720879554748535156e-03,-3.735303878784179688e-03,-4.530072212219238281e-03,-4.452228546142578125e-03,-3.510355949401855469e-03,-2.524971961975097656e-03,-6.874799728393554688e-04,1.159429550170898438e-03,1.396417617797851562e-03,1.654624938964843750e-03,1.825571060180664062e-03,5.179643630981445312e-04,-7.425546646118164062e-04,-1.340746879577636719e-03,-1.927137374877929688e-03,-2.860069274902343750e-03,-3.386139869689941406e-03,-2.857446670532226562e-03,-2.308130264282226562e-03,-2.005457878112792969e-03,-2.190589904785156250e-03,-2.319693565368652344e-03,-2.752542495727539062e-03,-2.392411231994628906e-03,-3.217458724975585938e-03,-3.234863281250000000e-03,-3.599882125854492188e-03,-2.346277236938476562e-03,-2.282484667375683784e-03,-1.747608184814453125e-03,-1.289129257202148438e-03,-3.457069396972656250e-04,-9.417533874511718750e-05,4.253387451171875000e-04,1.459956169128417969e-03,2.560734748840332031e-03,3.873467445373535156e-03,5.739450454711914062e-03,6.907343864440917969e-03,8.253931999206542969e-03,8.126258850097656250e-03,8.643269538879394531e-03,8.518218994140625000e-03,8.350133895874023438e-03,8.275985717773437500e-03,5.993604660034179688e-03,5.232095718383789062e-03,4.501461982727050781e-03,3.769397735595703125e-03,3.102660179138183594e-03,2.413272857666015625e-03,1.754999160766601562e-03,3.784894943237304688e-04,-2.321720123291015625e-03,-3.645181655883789062e-03,-4.951119422912597656e-03,-4.804611206054687500e-03,-5.905032157897949219e-03,-5.736827850341796875e-03,-3.927946090698242188e-03,-3.026843070983886719e-03
-1.883864402770996094e-03,-2.028942108154296875e-03,-2.710342407226562500e-03,-4.046916961669921875e-03,-3.753781318664550781e-03,-4.022121429443359375e-03,-4.261016845703125000e-03,-4.482865333557128906e-03,-5.612730979919433594e-03,-7.666707038879394531e-03,-7.778882980346679688e-03,-8.815288543701171875e-03,-7.988572120666503906e-03,-6.603956222534179688e-03,-4.727363586425781250e-03,-2.347588539123535156e-03,-1.358985900878906250e-03,-8.302927017211914062e-04,-7.098913192749023438e-04,-1.180171966552734375e-05,1.089811325073242188e-03,4.413127899169921875e-04,-1.978874206542968750e-04,-7.754564285278320312e-04,-3.113031387329101562e-03,-4.521965980529785156e-03,-4.984736442565917969e-03,-5.438685417175292969e-03,-5.141973495483398438e-03,-4.474401473999023438e-03,-3.220796585083007812e-03,-2.665281295776367188e-03,-2.793431282043457031e-03,-3.151655197143554688e-03,-4.099488258361816406e-03,-3.417015075683593750e-03,-2.754926681518554688e-03,-3.655910491943359375e-03,-3.722429275512695312e-03,-3.748774528503417969e-03,-3.763198852539062500e-03,-4.562854766845703125e-03,-4.516601562500000000e-03,-4.367232322692871094e-03,-2.553343772888183594e-03,-7.158517837524414062e-04,1.130938529968261719e-03,1.367926597595214844e-03,1.506805419921875000e-03,9.559392929077148438e-04,4.891157150268554688e-04,-1.469850540161132812e-04,-1.369714736938476562e-03,-1.743435859680175781e-03,-1.521587371826171875e-03,-2.617835998535156250e-03,-2.381443977355957031e-03,-2.337574958801269531e-03,-2.035021781921386719e-03,-2.220273017883300781e-03,-2.660632133483886719e-03,-2.782464027404785156e-03,-3.203749656677246094e-03,-3.247380256652832031e-03,-3.265023231506347656e-03,-3.226161003112792969e-03,-3.569245338439941406e-03,-1.915693283081054688e-03,-1.778125762939453125e-03,-1.319766044616699219e-03,-3.763437271118164062e-04,1.392364501953125000e-04,3.944635391235351562e-04,1.428961753845214844e-03,2.529740333557128906e-03,3.842353820800781250e-03,5.708336830139160156e-03,6.876111030578613281e-03,8.222699165344238281e-03,8.834958076477050781e-03,8.611917495727539062e-03,8.486628532409667969e-03,8.318424224853515625e-03,7.512927055358886719e-03,6.737947463989257812e-03,4.473209381103515625e-03,3.743886947631835938e-03,3.051996231079101562e-03,2.349495887756347656e-03,9.419918060302734375e-04,2.864599227905273438e-04,-1.087188720703125000e-03,-2.443313598632812500e-03,-5.814552307128906250e-03,-7.116198539733886719e-03,-6.965398788452148438e-03,-6.802439689636230469e-03,-6.474733352661132812e-03,-4.662990570068359375e-03,-3.060221672058105469e-03
-2.529621124267578125e-04,-6.880760192871093750e-04,-1.776695251464843750e-03,-3.784894943237304688e-03,-3.778457641601562500e-03,-4.046916961669921875e-03,-4.310607910156250000e-03,-4.532575607299804688e-03,-6.600141525268554688e-03,-7.691860198974609375e-03,-7.804036140441894531e-03,-7.990360260009765625e-03,-7.091403007507324219e-03,-5.711197853088378906e-03,-3.863096237182617188e-03,-2.871513366699218750e-03,-1.384735107421875000e-03,-8.816719055175781250e-04,-2.135038375854492188e-04,5.295276641845703125e-04,1.063823699951171875e-03,4.152059555053710938e-04,-2.241134643554687500e-04,-1.689314842224121094e-03,-3.139495849609375000e-03,-4.548549652099609375e-03,-5.011320114135742188e-03,-5.465388298034667969e-03,-4.297614097595214844e-03,-3.814458847045898438e-03,-3.247857093811035156e-03,-2.555370330810546875e-03,-2.820491790771484375e-03,-3.063917160034179688e-03,-3.369331359863281250e-03,-3.444433212280273438e-03,-2.782583236694335938e-03,-3.683567047119140625e-03,-3.750085830688476562e-03,-3.781437873840332031e-03,-4.628658294677734375e-03,-5.454659461975097656e-03,-6.171345710754394531e-03,-6.052374839782714844e-03,-3.407120704650878906e-03,-2.417922019958496094e-03,2.828836441040039062e-04,1.339435577392578125e-03,1.597404479980468750e-03,1.739501953125000000e-03,4.603862762451171875e-04,-1.758337020874023438e-04,-5.937814712524414062e-04,-9.704828262329101562e-04,-1.320362091064453125e-03,-1.849532127380371094e-03,-2.121686935424804688e-03,-1.852989196777343750e-03,-2.064585685729980469e-03,-2.249956130981445312e-03,-2.720117568969726562e-03,-3.595232963562011719e-03,-3.233671188354492188e-03,-4.055976867675781250e-03,-3.295063972473144531e-03,-2.483844757080078125e-03,-2.057433128356933594e-03,-1.637339591979980469e-03,-1.506805419921875000e-03,-1.350283622741699219e-03,-4.069805145263671875e-04,1.084804534912109375e-04,3.637075424194335938e-04,8.610486984252929688e-04,1.959443092346191406e-03,3.811359405517578125e-03,4.366755485534667969e-03,6.844878196716308594e-03,7.449746131896972656e-03,8.686304092407226562e-03,8.580446243286132812e-03,9.190917015075683594e-03,8.286833763122558594e-03,6.749749183654785156e-03,5.976200103759765625e-03,3.714442253112792969e-03,2.986550331115722656e-03,2.257227897644042969e-03,1.596093177795410156e-03,1.900196075439453125e-04,-1.932740211486816406e-03,-2.552866935729980469e-03,-3.906130790710449219e-03,-5.241632461547851562e-03,-7.271647453308105469e-03,-8.416771888732910156e-03,-8.251070976257324219e-03,-7.212877273559570312e-03,-6.309986114501953125e-03,-3.093600273132324219e-03
6.885528564453125000e-04,-4.625320434570312500e-04,-1.825451850891113281e-03,-3.140568733215332031e-03,-3.504991531372070312e-03,-4.071593284606933594e-03,-4.335403442382812500e-03,-4.557490348815917969e-03,-6.258249282836914062e-03,-6.782412528991699219e-03,-6.922721862792968750e-03,-7.089972496032714844e-03,-6.193876266479492188e-03,-5.749583244323730469e-03,-3.888607025146484375e-03,-2.897143363952636719e-03,-1.410365104675292969e-03,-1.303553581237792969e-03,-2.393722534179687500e-04,-6.365776062011718750e-05,1.037836074829101562e-03,3.890991210937500000e-04,-2.503395080566406250e-04,-1.741886138916015625e-03,-3.165960311889648438e-03,-4.575014114379882812e-03,-4.824280738830566406e-03,-4.831790924072265625e-03,-4.351258277893066406e-03,-2.972960472106933594e-03,-3.121614456176757812e-03,-2.582430839538574219e-03,-3.708600997924804688e-03,-3.206253051757812500e-03,-3.299117088317871094e-03,-4.323959350585937500e-03,-4.472136497497558594e-03,-2.865076065063476562e-03,-3.777861595153808594e-03,-4.649519920349121094e-03,-6.331205368041992188e-03,-7.117509841918945312e-03,-7.071733474731445312e-03,-7.811665534973144531e-03,-4.261136054992675781e-03,-3.268957138061523438e-03,-5.937814712524414062e-04,1.310825347900390625e-03,1.568794250488281250e-03,8.984804153442382812e-04,1.079678535461425781e-03,7.834434509277343750e-04,1.821517944335937500e-04,-4.073381423950195312e-04,-7.795095443725585938e-04,-1.908063888549804688e-03,-2.180457115173339844e-03,-1.882433891296386719e-03,-2.884507179260253906e-03,-3.066897392272949219e-03,-2.749800682067871094e-03,-3.193259239196777344e-03,-3.703117370605468750e-03,-3.307461738586425781e-03,-3.325223922729492188e-03,-2.514123916625976562e-03,-2.087712287902832031e-03,-1.667618751525878906e-03,-1.537203788757324219e-03,-1.380920410156250000e-03,-4.377365112304687500e-04,5.713701248168945312e-04,3.328323364257812500e-04,6.136894226074218750e-04,1.928448677062988281e-03,3.031253814697265625e-03,4.153966903686523438e-03,5.504250526428222656e-03,7.418513298034667969e-03,8.654832839965820312e-03,8.548974990844726562e-03,8.423686027526855469e-03,7.522344589233398438e-03,5.986809730529785156e-03,5.214571952819824219e-03,4.441142082214355469e-03,2.228975296020507812e-03,7.771253585815429688e-04,6.544589996337890625e-05,-5.992650985717773438e-04,-3.401517868041992188e-03,-3.302216529846191406e-03,-5.369186401367187500e-03,-6.701827049255371094e-03,-8.016824722290039062e-03,-9.159207344055175781e-03,-8.992075920104980469e-03,-6.541252136230468750e-03,-5.639791488647460938e-03,-3.126978874206542969e-03
6.643533706665039062e-04,2.261400222778320312e-04,-1.166701316833496094e-03,-3.189444541931152344e-03,-3.529548645019531250e-03,-3.516435623168945312e-03,-3.416895866394042969e-03,-3.997921943664550781e-03,-5.347132682800292969e-03,-5.872726440429687500e-03,-6.016135215759277344e-03,-5.687236785888671875e-03,-5.733132362365722656e-03,-5.312442779541015625e-03,-3.914117813110351562e-03,-2.948403358459472656e-03,-1.946091651916503906e-03,-1.329421997070312500e-03,-2.652406692504882812e-04,8.096694946289062500e-04,1.011848449707031250e-03,6.569623947143554688e-04,-2.764463424682617188e-04,-1.485109329223632812e-03,-2.928376197814941406e-03,-4.343748092651367188e-03,-4.850864410400390625e-03,-4.643201828002929688e-03,-4.378199577331542969e-03,-2.999782562255859375e-03,-3.148555755615234375e-03,-2.746582031250000000e-03,-3.762960433959960938e-03,-4.003524780273437500e-03,-4.277706146240234375e-03,-5.158782005310058594e-03,-4.499673843383789062e-03,-5.408406257629394531e-03,-5.486965179443359375e-03,-6.372094154357910156e-03,-7.215976715087890625e-03,-8.854389190673828125e-03,-8.814454078674316406e-03,-8.669853210449218750e-03,-7.711768150329589844e-03,-5.047440528869628906e-03,-6.222724914550781250e-04,3.200769424438476562e-04,1.392483711242675781e-03,1.682162284851074219e-03,1.833081245422363281e-03,1.561164855957031250e-03,9.580850601196289062e-04,3.671646118164062500e-04,-5.798339843750000000e-04,-1.139760017395019531e-03,-1.673340797424316406e-03,-1.911878585815429688e-03,-2.914071083068847656e-03,-3.096580505371093750e-03,-2.779603004455566406e-03,-3.223061561584472656e-03,-2.953171730041503906e-03,-3.337502479553222656e-03,-2.579689025878906250e-03,-2.544283866882324219e-03,-2.117991447448730469e-03,-1.698017120361328125e-03,-1.567721366882324219e-03,-1.411437988281250000e-03,-4.683732986450195312e-04,-7.123947143554687500e-04,3.020763397216796875e-04,5.828142166137695312e-04,1.114606857299804688e-03,2.251267433166503906e-03,4.122734069824218750e-03,3.952622413635253906e-03,6.645560264587402344e-03,6.520509719848632812e-03,7.146120071411132812e-03,6.920576095581054688e-03,6.841301918029785156e-03,4.492402076721191406e-03,3.722906112670898438e-03,2.223968505859375000e-03,1.469612121582031250e-03,2.098083496093750000e-05,-1.411914825439453125e-03,-2.105951309204101562e-03,-2.753019332885742188e-03,-5.517363548278808594e-03,-6.116986274719238281e-03,-7.448315620422363281e-03,-8.762121200561523438e-03,-8.482933044433593750e-03,-8.317351341247558594e-03,-6.744027137756347656e-03,-4.266500473022460938e-03,-4.061222076416015625e-03
6.402730941772460938e-04,1.776218414306640625e-04,-1.191020011901855469e-03,-2.904653549194335938e-03,-3.231406211853027344e-03,-2.927660942077636719e-03,-2.851724624633789062e-03,-3.105401992797851562e-03,-3.499865531921386719e-03,-4.573583602905273438e-03,-4.177927970886230469e-03,-4.297852516174316406e-03,-5.321860313415527344e-03,-5.337834358215332031e-03,-4.855155944824218750e-03,-2.974033355712890625e-03,-2.881407737731933594e-03,-1.355171203613281250e-03,-2.911090850830078125e-04,7.836818695068359375e-04,9.858608245849609375e-04,6.308555603027343750e-04,-3.576278686523437500e-07,-1.511335372924804688e-03,-2.954721450805664062e-03,-3.487110137939453125e-03,-4.877448081970214844e-03,-4.669904708862304688e-03,-4.219174385070800781e-03,-3.026723861694335938e-03,-3.202438354492187500e-03,-3.500461578369140625e-03,-3.790140151977539062e-03,-4.888892173767089844e-03,-5.001425743103027344e-03,-5.186200141906738281e-03,-6.186366081237792969e-03,-6.283640861511230469e-03,-6.359457969665527344e-03,-7.241725921630859375e-03,-8.921623229980468750e-03,-9.718418121337890625e-03,-1.048815250396728516e-02,-9.528398513793945312e-03,-7.740139961242675781e-03,-4.251718521118164062e-03,-2.408146858215332031e-03,-5.267858505249023438e-04,5.487203598022460938e-04,1.653552055358886719e-03,1.992821693420410156e-03,1.532196998596191406e-03,9.291172027587890625e-04,3.381967544555664062e-04,-6.090402603149414062e-04,-1.168966293334960938e-03,-1.702666282653808594e-03,-1.941323280334472656e-03,-2.153277397155761719e-03,-2.660512924194335938e-03,-2.809286117553710938e-03,-2.901792526245117188e-03,-2.983093261718750000e-03,-2.588987350463867188e-03,-2.609848976135253906e-03,-1.801967620849609375e-03,-2.148270606994628906e-03,-1.299500465393066406e-03,-1.598119735717773438e-03,-6.781816482543945312e-04,2.616643905639648438e-04,1.633167266845703125e-05,2.712011337280273438e-04,7.684230804443359375e-04,1.083612442016601562e-03,1.439929008483886719e-03,2.030730247497558594e-03,3.921389579772949219e-03,5.131006240844726562e-03,5.749106407165527344e-03,6.375908851623535156e-03,5.417466163635253906e-03,5.341053009033203125e-03,4.527807235717773438e-03,2.961158752441406250e-03,1.463532447814941406e-03,-1.633167266845703125e-05,-7.352828979492187500e-04,-2.166628837585449219e-03,-2.859473228454589844e-03,-3.505110740661621094e-03,-4.902839660644531250e-03,-6.149768829345703125e-03,-7.481217384338378906e-03,-7.248044013977050781e-03,-7.097482681274414062e-03,-4.658222198486328125e-03,-5.164861679077148438e-03,-1.988768577575683594e-03,-1.759290695190429688e-03
6.160736083984375000e-04,-8.091926574707031250e-04,-1.898527145385742188e-03,-2.597212791442871094e-03,-2.626419067382812500e-03,-2.617955207824707031e-03,-2.547621726989746094e-03,-1.835465431213378906e-03,-1.652598381042480469e-03,-2.209424972534179688e-03,-3.271341323852539062e-03,-4.323005676269531250e-03,-5.372524261474609375e-03,-5.388736724853515625e-03,-4.920125007629394531e-03,-3.911972045898437500e-03,-2.932786941528320312e-03,-1.380920410156250000e-03,-3.427267074584960938e-04,7.318258285522460938e-04,1.830101013183593750e-03,6.048679351806640625e-04,-2.646446228027343750e-05,-1.537680625915527344e-03,-2.095222473144531250e-03,-4.423141479492187500e-03,-4.904031753540039062e-03,-4.696607589721679688e-03,-4.245996475219726562e-03,-3.053665161132812500e-03,-3.229379653930664062e-03,-3.527522087097167969e-03,-3.817319869995117188e-03,-4.916191101074218750e-03,-5.028724670410156250e-03,-6.067276000976562500e-03,-7.064580917358398438e-03,-7.158994674682617188e-03,-7.231950759887695312e-03,-8.953213691711425781e-03,-8.962750434875488281e-03,-9.792923927307128906e-03,-1.051640510559082031e-02,-8.754730224609375000e-03,-7.768392562866210938e-03,-4.280090332031250000e-03,-2.436637878417968750e-03,-5.552768707275390625e-04,1.335382461547851562e-03,1.624822616577148438e-03,1.963973045349121094e-03,1.503348350524902344e-03,9.002685546875000000e-04,5.172491073608398438e-04,-8.670091629028320312e-04,-6.382465362548828125e-04,-1.731991767883300781e-03,-2.793312072753906250e-03,-2.182841300964355469e-03,-2.690076828002929688e-03,-2.838969230651855469e-03,-2.148747444152832031e-03,-1.453042030334472656e-03,-2.619028091430664062e-03,-1.088976860046386719e-03,-1.059532165527343750e-03,-1.407384872436523438e-03,-5.615949630737304688e-04,-8.620023727416992188e-04,-4.308223724365234375e-04,2.310276031494140625e-04,7.449388504028320312e-04,1.237034797668457031e-03,1.492500305175781250e-03,1.274347305297851562e-03,1.624226570129394531e-03,1.999616622924804688e-03,2.568244934082031250e-03,3.747224807739257812e-03,4.357814788818359375e-03,5.605697631835937500e-03,3.999710083007812500e-03,3.840684890747070312e-03,2.297520637512207031e-03,1.503229141235351562e-03,-2.527236938476562500e-05,-7.753372192382812500e-04,-7.692575454711914062e-04,-2.921581268310546875e-03,-3.612995147705078125e-03,-3.537535667419433594e-03,-4.935383796691894531e-03,-6.182432174682617188e-03,-6.086468696594238281e-03,-5.266547203063964844e-03,-4.293203353881835938e-03,-4.136800765991210938e-03,-3.083348274230957031e-03,-2.892971038818359375e-03,-3.918409347534179688e-04
