1.301753520965576172e-02,1.149559020996093750e-02,1.003980636596679688e-02,8.579015731811523438e-03,8.777141571044921875e-03,1.087260246276855469e-02,1.155924797058105469e-02,1.118326187133789062e-02,1.086783409118652344e-02,7.871389389038085938e-03,5.815863609313964844e-03,5.740284919738769531e-03,2.872467041015625000e-03,1.866459846496582031e-03,-2.276897430419921875e-05,-9.657144546508789062e-04,7.517337799072265625e-04,3.391027450561523438e-03,9.536623954772949219e-03,1.221406459808349609e-02,1.488447189331054688e-02,1.586985588073730469e-02,1.598680019378662109e-02,1.447772979736328125e-02,1.301705837249755859e-02,1.229214668273925781e-02,1.003897190093994141e-02,6.192684173583984375e-03,5.560278892517089844e-03,2.387285232543945312e-03,-4.690885543823242188e-04,-2.463340759277343750e-03,-2.753973007202148438e-03,-1.332998275756835938e-03,1.728534698486328125e-03,3.993034362792968750e-03,5.469322204589843750e-03,6.220459938049316406e-03,6.569385528564453125e-03,6.927609443664550781e-03,6.921529769897460938e-03,6.131172180175781250e-03,6.539106369018554688e-03,5.022644996643066406e-03,4.695534706115722656e-03,3.259420394897460938e-03,2.970337867736816406e-03,1.614689826965332031e-03,-2.341270446777343750e-04,-1.475572586059570312e-03,-1.132488250732421875e-03,1.552820205688476562e-03,3.545403480529785156e-03,4.195690155029296875e-03,6.947517395019531250e-03,6.718873977661132812e-03,6.594538688659667969e-03,6.209767423570156097e-03,5.649805068969726562e-03,4.759430885314941406e-03,3.952622413635253906e-03,4.670500755310058594e-03,4.674911499023437500e-03,4.691004753112792969e-03,4.760622978210449219e-03,4.820466041564941406e-03,4.126191139221191406e-03,3.505349159240722656e-03,2.930045127868652344e-03,2.500466769561171532e-03,1.128196716308593750e-03,1.299619674682617188e-03,2.378225326538085938e-03,3.311991691589355469e-03,4.482746124267578125e-03,5.415320396423339844e-03,5.665779113769531250e-03,5.178928375244140625e-03,3.593802452087402344e-03,2.438426017761230469e-03,1.301050186157226562e-03,1.817941665649414062e-04,-1.472234725952148438e-04,-8.826255798339843750e-04,2.152919769287109375e-04,2.438664436340332031e-03,2.831697463989257812e-03,4.414200782775878906e-03,4.145026206970214844e-03,4.617571830749511719e-03,4.376888275146484375e-03,4.214286804199218750e-03,3.281712532043457031e-03,1.564979553222656250e-03,1.468062400817871094e-03,6.061792373657226562e-04,5.091428756713867188e-04,1.721858978271484375e-03,1.635432243347167969e-03,2.950906753540039062e-03,4.935026168823242188e-03,5.574584007263183594e-03,5.692627280950546265e-03,6.252408027648925781e-03,6.961941719055175781e-03,7.087707519531250000e-03,7.140755653381347656e-03,7.903575897216796875e-03,7.985353469848632812e-03,9.433269500732421875e-03,1.166713237762451172e-02
1.297056674957275391e-02,1.144838333129882812e-02,9.712219238281250000e-03,8.531332015991210938e-03,8.729338645935058594e-03,1.077663898468017578e-02,1.151120662689208984e-02,1.023912429809570312e-02,8.092880249023437500e-03,6.932973861694335938e-03,5.900621414184570312e-03,3.808736801147460938e-03,2.823233604431152344e-03,1.816987991333007812e-03,-7.236003875732421875e-05,-1.015543937683105469e-03,7.016658782958984375e-04,3.340840339660644531e-03,9.486436843872070312e-03,1.216375827789306641e-02,1.397943496704101562e-02,1.496756076812744141e-02,1.431405544281005859e-02,1.352882385253906250e-02,1.207077503204345703e-02,1.139831542968750000e-02,8.308172225952148438e-03,7.649779319763183594e-03,3.838181495666503906e-03,9.253025054931640625e-04,-5.215406417846679688e-04,-1.688361167907714844e-03,-1.982450485229492188e-03,-5.645751953125000000e-04,1.675486564636230469e-03,3.939747810363769531e-03,5.416035652160644531e-03,6.166934967041015625e-03,6.515741348266601562e-03,7.294654846191406250e-03,6.867647171020507812e-03,6.076931953430175781e-03,5.686163902282714844e-03,5.763649940490722656e-03,4.640936851501464844e-03,3.204584121704101562e-03,2.125740051269531250e-03,-1.370906829833984375e-05,-2.895593643188476562e-04,-1.531362533569335938e-03,-2.362728118896484375e-04,9.286403656005859375e-04,6.580710411071777344e-03,6.310224533081054688e-03,7.083120755851268768e-03,8.192896842956542969e-03,8.065342903137207031e-03,7.114171981811523438e-03,5.534648895263671875e-03,5.460023880004882812e-03,4.698514938354492188e-03,4.612922668457031250e-03,4.617214202880859375e-03,5.381703376770019531e-03,5.442976951599121094e-03,5.506396293640136719e-03,5.037411581724882126e-03,4.261374473571777344e-03,3.609180450439453125e-03,2.294540405273437500e-03,2.535700798034667969e-03,2.703905105590820312e-03,4.505157470703125000e-03,4.706859588623046875e-03,5.871295928955078125e-03,6.078124046325683594e-03,5.605697631835937500e-03,5.118608474731445312e-03,3.533244132995605469e-03,1.662254333496093750e-03,5.264282226562500000e-04,-5.915164947509765625e-04,-2.084970474243164062e-04,-9.442567825317382812e-04,-5.525350570678710938e-04,1.673698425292968750e-03,2.068042755126953125e-03,3.653645515441894531e-03,4.082679748535156250e-03,4.555225372314453125e-03,4.314303398132324219e-03,3.458976745605468750e-03,2.367019653320312500e-03,8.139610290527343750e-04,7.182359695434570312e-04,2.570549550000578165e-04,-9.211301803588867188e-04,3.957748413085937500e-04,2.973079681396484375e-04,1.532316207885742188e-03,2.859950065612792969e-03,4.837512969970703125e-03,6.226181983947753906e-03,5.847009830176830292e-03,6.897211074829101562e-03,7.022619247436523438e-03,7.075428962707519531e-03,7.176160812377929688e-03,6.598591804504394531e-03,7.390260696411132812e-03,9.541988372802734375e-03
1.384210586547851562e-02,1.140117645263671875e-02,8.985280990600585938e-03,7.574439048767089844e-03,7.776498794555664062e-03,8.927941322326660156e-03,9.439706802368164062e-03,8.351087570190429688e-03,6.380319595336914062e-03,6.122231483459472656e-03,4.075527191162109375e-03,2.875924110412597656e-03,1.891851425170898438e-03,8.388757705688476562e-04,-1.220703125000000000e-04,-1.922845840454101562e-04,6.515979766845703125e-04,3.290772438049316406e-03,8.575320243835449219e-03,1.034736633300781250e-02,1.307415962219238281e-02,1.406514644622802734e-02,1.336371898651123047e-02,1.263070106506347656e-02,1.190960407257080078e-02,9.610414505004882812e-03,7.416963577270507812e-03,6.760001182556152344e-03,4.621267318725585938e-03,2.485036849975585938e-03,1.087307929992675781e-03,-8.594989776611328125e-05,-3.862380981445312500e-04,1.523733139038085938e-03,3.259181976318359375e-03,4.701852798461914062e-03,6.175041198730468750e-03,6.922602653503417969e-03,8.077740669250488281e-03,7.187008857727050781e-03,7.200360298156738281e-03,6.822943687438964844e-03,6.430506706237792969e-03,4.913568496704101562e-03,4.586219787597656250e-03,2.358555793762207031e-03,1.281023025512695312e-03,-6.902217864990234375e-05,-3.449916839599609375e-04,-8.050203323364257812e-04,3.982543945312500000e-03,3.824472427368164062e-03,5.945920944213867188e-03,8.563399314880371094e-03,8.427739143371582031e-03,9.666919708251953125e-03,8.446727879345417023e-03,7.949948310852050781e-03,6.236672401428222656e-03,6.384502165019512177e-03,5.347013473510742188e-03,6.061673164367675781e-03,6.062865257263183594e-03,6.820917129516601562e-03,5.391716957092285156e-03,6.192207336425781250e-03,5.611181259155273438e-03,5.681872367858886719e-03,5.157709121704101562e-03,4.554867744445800781e-03,4.676699638366699219e-03,5.016326904296875000e-03,5.903363227844238281e-03,6.102085113525390625e-03,6.535768508911132812e-03,6.018161773681640625e-03,5.545616149902343750e-03,5.058407783508300781e-03,3.472566604614257812e-03,8.862018585205078125e-04,-2.484321594238281250e-04,-3.200372157152742147e-04,-9.806156158447265625e-04,-1.323819160461425781e-03,-1.320242881774902344e-03,2.057552337646484375e-04,1.304507255554199219e-03,3.591418266296386719e-03,4.717469215393066406e-03,4.492878913879394531e-03,4.228067584335803986e-03,4.088878631591796875e-03,3.218770027160644531e-03,9.249448776245117188e-04,-3.159046173095703125e-05,-8.271932601928710938e-04,-2.351641654968261719e-03,-1.031875610351562500e-03,-1.127243041992187500e-03,1.134872436523437500e-04,1.443862915039062500e-03,4.100322723388671875e-03,5.490422248840332031e-03,6.187677383422851562e-03,6.164193153381347656e-03,6.292343139648437500e-03,6.346464157104492188e-03,5.786299705505371094e-03,6.839226465672254562e-03,6.006240844726562500e-03,1.028931140899658203e-02
1.191115379333496094e-02,9.475827217102050781e-03,8.025407791137695312e-03,5.660295486450195312e-03,5.871057510375976562e-03,7.270455360412597656e-03,7.979393005371093750e-03,7.596611976623535156e-03,5.437612533569335938e-03,4.242181777954101562e-03,3.089427947998046875e-03,2.003550529479980469e-03,9.604692459106445312e-04,7.894039154052734375e-04,-1.717805862426757812e-04,-2.421140670776367188e-04,1.470088958740234375e-03,3.240585327148437500e-03,7.613778114318847656e-03,1.029694080352783203e-02,1.211845874786376953e-02,1.316285133361816406e-02,1.323342323303222656e-02,1.173245906829833984e-02,1.101279258728027344e-02,8.060574531555175781e-03,7.365345954895019531e-03,6.708264350891113281e-03,4.569292068481445312e-03,3.264904022216796875e-03,2.696037292480468750e-03,1.784086227416992188e-03,3.116965293884277344e-03,2.615332603454589844e-03,4.842996597290039062e-03,6.279587745666503906e-03,7.746458053588867188e-03,8.099079132080078125e-03,8.024215698242187500e-03,7.133245468139648438e-03,6.759762763977050781e-03,5.968570709228515625e-03,5.577564239501953125e-03,4.063248634338378906e-03,2.943277359008789062e-03,1.512527465820312500e-03,1.226067543029785156e-03,-1.243352890014648438e-04,1.169681549072265625e-03,1.268982887268066406e-03,5.481719970703125000e-03,7.438898086547851562e-03,8.070588111877441406e-03,1.004707813262939453e-02,1.128697395324707031e-02,1.037573814392089844e-02,9.536266326904296875e-03,8.655428886413574219e-03,7.698178291320800781e-03,6.160497665405273438e-03,6.798863410949707031e-03,7.508397102355957031e-03,6.797194480895996094e-03,7.228637579828500748e-03,6.875991821289062500e-03,7.622122764587402344e-03,7.034897804260253906e-03,7.102370262145996094e-03,5.859136581420898438e-03,5.965828895568847656e-03,6.014108657836914062e-03,7.148385047912597656e-03,6.537616252899169922e-03,7.704854011535644531e-03,7.200479507446289062e-03,6.680965423583984375e-03,5.485415458679199219e-03,4.998087882995605469e-03,3.119111061096191406e-03,8.254051208496093750e-04,-1.023054122924804688e-03,-6.526708602905273438e-04,-1.752614974975585938e-03,-1.775145530700683594e-03,-1.381993293762207031e-03,8.469820022583007812e-04,1.944184303283691406e-03,4.227876663208007812e-03,4.551720805466175079e-03,5.125880241394042969e-03,5.411148071289062500e-03,3.951963502913713455e-03,1.773953437805175781e-03,7.506608963012695312e-04,-7.814168930053710938e-04,-1.575589179992675781e-03,-3.782391548156738281e-03,-2.459406852722167969e-03,-2.552151679992675781e-03,-6.281137466430664062e-04,7.038116455078125000e-04,2.719163894653320312e-03,4.083275794982910156e-03,5.453228950500488281e-03,5.320896394550800323e-03,5.521416664123535156e-03,5.562067031860351562e-03,4.396557807922363281e-03,5.872488021850585938e-03,4.622340202331542969e-03,6.122589111328125000e-03
1.094543933868408203e-02,8.512973785400390625e-03,7.065296173095703125e-03,4.703044891357421875e-03,4.918098449707031250e-03,6.320595741271972656e-03,7.030963897705078125e-03,5.753636360168457031e-03,4.494667053222656250e-03,4.193544387817382812e-03,3.040552139282226562e-03,1.954555511474609375e-03,1.744031906127929688e-03,7.399320602416992188e-04,6.009340286254882812e-04,5.811452865600585938e-04,2.288460731506347656e-03,4.055976867675781250e-03,7.563471794128417969e-03,9.388566017150878906e-03,1.121294498443603516e-02,1.226043701171875000e-02,1.148200035095214844e-02,1.071560382843017578e-02,9.270310401916503906e-03,6.979584693908691406e-03,6.474137306213378906e-03,5.148887634277343750e-03,4.465460777282714844e-03,4.044890403747558594e-03,3.692984580993652344e-03,3.383636474609375000e-03,5.533337593078613281e-03,5.326390266418457031e-03,6.743192672729492188e-03,7.857322692871093750e-03,8.505702018737792969e-03,8.380770683288574219e-03,7.970571517944335938e-03,7.079362869262695312e-03,6.705760955810546875e-03,5.114078521728515625e-03,3.925681114196777344e-03,2.417325973510742188e-03,2.094268798828125000e-03,6.662607192993164062e-04,8.416175842285156250e-04,6.068944931030273438e-04,1.658558845520019531e-03,2.774357795715332031e-03,6.203413009643554688e-03,8.157491683959960938e-03,9.560465812683105469e-03,1.076078414916992188e-02,1.138854026794433594e-02,1.108467578887939453e-02,1.024341583251953125e-02,9.360909461975097656e-03,8.400559425354003906e-03,7.551550865173339844e-03,8.251070976257324219e-03,8.202552795410156250e-03,8.239746093750000000e-03,8.264303207397460938e-03,8.309125900268554688e-03,8.406519889831542969e-03,8.458614349365234375e-03,8.114072494208812714e-03,7.273316383361816406e-03,8.111953735351562500e-03,6.818056106567382812e-03,8.549928665161132812e-03,7.301926612854003906e-03,8.371353149414062500e-03,7.865071296691894531e-03,6.621122360229492188e-03,5.425333976745605469e-03,4.217982292175292969e-03,2.340316772460937500e-03,4.935264587402343750e-05,-1.084089279174804688e-03,-1.426100730895996094e-03,-1.813888549804687500e-03,-2.156019210815429688e-03,-7.374286651611328125e-04,7.851123809814453125e-04,2.800184534862637520e-03,4.864335060119628906e-03,4.655241966247558594e-03,5.861156620085239410e-03,7.426142692565917969e-03,4.766025114804506302e-03,3.093123435974121094e-03,2.581503707915544510e-03,-1.376390457153320312e-03,-2.217769622802734375e-03,-2.279474632814526558e-03,-3.887176513671875000e-03,-3.977179527282714844e-03,-1.256979070603847504e-03,-3.635883331298828125e-05,3.362774848937988281e-03,4.018664360046386719e-03,4.718780517578125000e-03,5.431056022644042969e-03,5.456328392028808594e-03,5.617499351501464844e-03,4.667675588279962540e-03,3.824830055236816406e-03,4.732160363346338272e-03,4.083752632141113281e-03
9.061098098754882812e-03,6.634473800659179688e-03,5.145192146301269531e-03,4.400134086608886719e-03,4.178166389465332031e-03,4.664778709411621094e-03,4.978299140930175781e-03,4.622578620910644531e-03,4.446148872375488281e-03,4.144787788391113281e-03,3.880023956298828125e-03,2.790689468383789062e-03,2.576947212219238281e-03,1.569747924804687500e-03,1.431584358215332031e-03,2.213835716247558594e-03,3.107190132141113281e-03,4.871368408203125000e-03,7.513165473937988281e-03,9.338140487670898438e-03,1.025998592376708984e-02,9.536147117614746094e-03,9.730339050292968750e-03,8.118152618408203125e-03,6.800413131713867188e-03,6.085276603698730469e-03,4.541039466857910156e-03,5.097031593322753906e-03,3.793954849243164062e-03,4.252672195434570312e-03,4.469752311706542969e-03,4.983186721801757812e-03,6.303787231445312500e-03,6.913542747497558594e-03,8.324027061462402344e-03,9.435296058654785156e-03,1.007711887359619141e-02,9.614348411560058594e-03,7.917046546936035156e-03,7.830500602722167969e-03,5.848646163940429688e-03,4.259705543518066406e-03,3.871321678161621094e-03,1.567006111145019531e-03,4.510879516601562500e-04,6.113052368164062500e-04,7.864236831665039062e-04,5.515813827514648438e-04,2.386689186096191406e-03,3.499388694763183594e-03,6.147623062133789062e-03,8.876204490661621094e-03,1.085746288299560547e-02,1.147460937500000000e-02,1.133239269256591797e-02,1.026272773742675781e-02,1.018691062927246094e-02,9.304285049438476562e-03,9.102821350097656250e-03,8.319497108459472656e-03,8.948445320129394531e-03,8.206367492675781250e-03,8.932352066040039062e-03,9.700655937194824219e-03,9.742379188537597656e-03,9.090781211853027344e-03,9.882450103759765625e-03,8.522868156433105469e-03,9.424209594726562500e-03,9.104520082473754883e-03,9.113907814025878906e-03,9.030319750308990479e-03,9.429454803466796875e-03,8.892655372619628906e-03,7.805228233337402344e-03,6.561160087585449219e-03,5.365252494812011719e-03,3.437638282775878906e-03,2.279758453369140625e-03,-1.144409179687500000e-05,-4.314184188842773438e-04,-1.487255096435546875e-03,-1.875162124633789062e-03,-1.836657524108886719e-03,8.229505037888884544e-04,2.129673957824707031e-03,2.583980560302734375e-03,4.388689994812011719e-03,5.987286567687988281e-03,7.597327232360839844e-03,7.363557815551757812e-03,5.794405937194824219e-03,4.935979843139648438e-03,6.128430366516113281e-03,4.583716392517089844e-03,-3.950297832489013672e-04,-3.757834434509277344e-03,-5.315184593200683594e-03,-4.721760749816894531e-03,-3.372907638549804688e-03,-7.766485214233398438e-04,1.241803169250488281e-03,3.282785415649414062e-03,3.984093666076660156e-03,4.697918891906738281e-03,4.724621772766113281e-03,3.435850143432617188e-03,4.224658012390136719e-03,3.098487854003906250e-03,3.238201141357421875e-03,2.702474594116210938e-03
8.095264434814453125e-03,5.624055862426757812e-03,5.097627639770507812e-03,4.352450370788574219e-03,4.130244255065917969e-03,4.568696022033691406e-03,4.881739616394042969e-03,5.421638488769531250e-03,5.123138427734375000e-03,4.861116409301757812e-03,4.719495773315429688e-03,3.626942634582519531e-03,3.409981727600097656e-03,2.399444580078125000e-03,3.134489059448242188e-03,3.035783767700195312e-03,3.925681114196777344e-03,5.636692047119140625e-03,7.462978363037109375e-03,8.429884910583496094e-03,8.496522903442382812e-03,7.778525352478027344e-03,6.144762039184570312e-03,2.922773361206054688e-03,3.195762634277343750e-03,3.505349159240722656e-03,2.960085868835449219e-03,4.156589508056640625e-03,4.575490951538085938e-03,5.031228065490722656e-03,5.246520042419433594e-03,5.756855010986328125e-03,7.897377014160156250e-03,8.500814437866210938e-03,9.905099868774414062e-03,1.101315021514892578e-02,1.083648204803466797e-02,1.037192344665527344e-02,8.671402931213378906e-03,7.776737213134765625e-03,6.597995758056640625e-03,4.205465316772460938e-03,3.018260002136230469e-03,7.166862487792968750e-04,3.963708877563476562e-04,-2.349615097045898438e-04,7.312297821044921875e-04,1.788735389709472656e-03,3.114938735961914062e-03,4.224300384521484375e-03,6.091952323913574219e-03,7.480978965759277344e-03,9.448528289794921875e-03,9.878635406494140625e-03,1.050770282745361328e-02,9.584069252014160156e-03,9.366393089294433594e-03,9.247541427612304688e-03,9.638081304728984833e-03,9.705901145935058594e-03,9.658684022724628448e-03,9.655356407165527344e-03,1.039099693298339844e-02,1.038992404937744141e-02,1.043021678924560547e-02,1.051783561706542969e-02,1.130652427673339844e-02,1.075494289398193359e-02,1.083886623382568359e-02,1.110136508941650391e-02,1.051890850067138672e-02,9.951591491699218750e-03,9.370207786560058594e-03,8.833169937133789062e-03,7.745504379272460938e-03,6.250998470932245255e-03,3.862380981445312500e-03,3.377318382263183594e-03,1.500964164733886719e-03,-7.236003875732421875e-05,5.620303563773632050e-04,-8.360147476196289062e-04,-1.510381698608398438e-04,-4.826784133911132812e-04,6.133317947387695312e-04,3.889333223924040794e-03,7.127523422241210938e-03,6.898283958435058594e-03,8.016467094421386719e-03,8.228898048400878906e-03,7.416441105306148529e-03,7.113814353942871094e-03,6.252288818359375000e-03,6.753444671630859375e-03,2.433955669403076172e-03,3.713488578796386719e-03,-4.593491554260253906e-03,-5.379199981689453125e-03,-4.785895347595214844e-03,-3.437161445617675781e-03,-2.788901329040527344e-03,5.029439926147460938e-04,2.546548843383789062e-03,3.249526023864746094e-03,4.633069038391113281e-03,3.325939178466796875e-03,3.115735249593853951e-03,2.831935882568359375e-03,2.516014268621802330e-03,1.711249351501464844e-03,1.978754997253417969e-03
6.458878517150878906e-03,5.576729774475097656e-03,5.050182342529296875e-03,4.512190818786621094e-03,4.726409912109375000e-03,5.226254463195800781e-03,5.732655525207519531e-03,6.269335746765136719e-03,5.967378616333007812e-03,4.938960075378417969e-03,5.558967590332031250e-03,4.463195800781250000e-03,4.243135452270507812e-03,4.030466079711914062e-03,3.961205482482910156e-03,3.857612609863281250e-03,4.744291305541992188e-03,5.586624145507812500e-03,6.509304046630859375e-03,6.602764129638671875e-03,6.663441658020019531e-03,5.931496620178222656e-03,3.538131713867187500e-03,1.923799514770507812e-03,6.067752838134765625e-04,7.356405258178710938e-04,1.228690147399902344e-03,3.267884254455566406e-03,4.523515701293945312e-03,4.979014396667480469e-03,6.272435188293457031e-03,6.530523300170898438e-03,8.667826652526855469e-03,1.008808612823486328e-02,1.148629188537597656e-02,1.259124279022216797e-02,1.240837574005126953e-02,1.070213317871093750e-02,1.023375988006591797e-02,8.527874946594238281e-03,7.347345352172851562e-03,4.151225090026855469e-03,2.963900566101074219e-03,1.457691192626953125e-03,7.714033126831054688e-04,-2.899169921875000000e-04,1.464247703552246094e-03,2.518534660339355469e-03,2.275705337524414062e-03,4.168629646301269531e-03,4.481077194213867188e-03,5.873084068298339844e-03,7.073521614074707031e-03,8.282303810119628906e-03,8.914709091186523438e-03,9.384393692016601562e-03,9.309887886047363281e-03,9.873151779174804688e-03,1.047885417938232422e-02,1.040518283843994141e-02,1.110470294952392578e-02,1.109457015991210938e-02,1.108205318450927734e-02,1.107943058013916016e-02,1.116859912872314453e-02,1.120245456695556641e-02,1.131875067949295044e-02,1.217257976531982422e-02,1.149700488895177841e-02,1.177608966827392578e-02,1.119184494018554688e-02,1.062297821044921875e-02,1.076877117156982422e-02,8.978009223937988281e-03,6.961345672607421875e-03,6.501197814941406250e-03,4.523634910583496094e-03,3.536787815392017365e-03,2.158880233764648438e-03,1.297593116760253906e-03,2.216100692749023438e-04,1.556277275085449219e-03,1.206278800964355469e-03,1.579284667968750000e-03,3.066420555114746094e-03,4.177570343017578125e-03,6.670236587524414062e-03,8.233547210693359375e-03,9.808301925659179688e-03,9.554862976074218750e-03,7.993578910827636719e-03,7.742285728454589844e-03,6.189465522766113281e-03,5.040482617914676666e-03,5.206942558288574219e-03,3.897014539688825607e-04,-4.657387733459472656e-03,-4.761099815368652344e-03,-3.862573998048901558e-03,-4.180312156677246094e-03,-8.411407470703125000e-04,1.112948302761651576e-04,1.150608062744140625e-03,2.514839172363281250e-03,3.231525421142578125e-03,2.594113349914550781e-03,2.705216407775878906e-03,2.102494239807128906e-03,1.551151275634765625e-03,1.645445823669433594e-03,2.570390701293945312e-03
6.411790847778320312e-03,6.175637245178222656e-03,5.640149116516113281e-03,5.374312400817871094e-03,4.893302917480468750e-03,5.376338958740234375e-03,6.583571434020996094e-03,7.307171821594238281e-03,6.811976432800292969e-03,7.287025451660156250e-03,7.149696350097656250e-03,6.067395210266113281e-03,5.859017372131347656e-03,4.938602447509765625e-03,4.787921905517578125e-03,5.551338195800781250e-03,5.513191223144531250e-03,5.536556243896484375e-03,5.596518516540527344e-03,5.692839622497558594e-03,3.988146781921386719e-03,2.409934997558593750e-03,7.982254028320312500e-04,1.718997955322265625e-04,-1.136541366577148438e-03,-2.074241638183593750e-05,1.176953315734863281e-03,3.216028213500976562e-03,4.471421241760253906e-03,5.757451057434082031e-03,6.220102310180664062e-03,8.368253707885742188e-03,1.056718826293945312e-02,1.194536685943603516e-02,1.225054264068603516e-02,1.335394382476806641e-02,1.350939273834228516e-02,1.145827770233154297e-02,1.098811626434326172e-02,9.279012680053710938e-03,7.293462753295898438e-03,4.897356033325195312e-03,3.708362579345703125e-03,2.198934555053710938e-03,1.081228256225585938e-03,1.237750053405761719e-03,1.409053802490234375e-03,1.677989959716796875e-03,1.436591148376464844e-03,2.551794052124023438e-03,3.095030784606933594e-03,4.264950752258300781e-03,4.835605621337890625e-03,6.686210632324218750e-03,8.089780807495117188e-03,9.328007698059082031e-03,9.896397590637207031e-03,1.057720184326171875e-02,1.117980480194091797e-02,1.110446453094482422e-02,1.109838485717773438e-02,1.103711128234863281e-02,1.176047325134277344e-02,1.102161407470703125e-02,1.185476779937744141e-02,1.188695430755615234e-02,1.278531551361083984e-02,1.285243034362792969e-02,1.225328445434570312e-02,1.245081424713134766e-02,1.259720325469970703e-02,1.129448413848876953e-02,1.070952415466308594e-02,8.192539215087890625e-03,6.901502609252929688e-03,5.718350410461425781e-03,4.463553428649902344e-03,3.535270690917968750e-03,2.392053604125976562e-03,2.761011943221092224e-03,1.588225364685058594e-03,2.603530883789062500e-03,3.982424736022949219e-03,5.434274673461914062e-03,5.823850631713867188e-03,8.012175559997558594e-03,8.466005325317382812e-03,9.569048881530761719e-03,9.983897209167480469e-03,9.492516517639160156e-03,8.623838424682617188e-03,6.801406387239694595e-03,6.126523017883300781e-03,6.690502166748046875e-03,5.143761634826660156e-03,3.650188446044921875e-03,-4.037737846374511719e-03,-4.143118858337402344e-03,-4.169583320617675781e-03,-3.565669059753417969e-03,-9.055137634277343750e-04,-2.361536026000976562e-04,4.130601882934570312e-04,1.780152320861816406e-03,1.829743385314941406e-03,1.195073127746582031e-03,1.309275627136230469e-03,7.095336914062500000e-04,8.230209350585937500e-04,9.188652038574218750e-04,2.504348754882812500e-03
6.364703178405761719e-03,6.128311157226562500e-03,6.503820419311523438e-03,6.236314773559570312e-03,6.440877914428710938e-03,6.934404373168945312e-03,8.333563804626464844e-03,8.860707283020019531e-03,8.549451828002929688e-03,8.274793624877929688e-03,8.874773979187011719e-03,7.785916328430175781e-03,7.571697235107421875e-03,6.564974784851074219e-03,6.395220756530761719e-03,6.373286247253417969e-03,6.331920623779296875e-03,5.486488342285156250e-03,5.546331405639648438e-03,5.589842796325683594e-03,3.937602043151855469e-03,2.359032630920410156e-03,7.472038269042968750e-04,-7.810592651367187500e-04,-1.239538192749023438e-03,-7.236003875732421875e-05,1.125216484069824219e-03,3.164052963256835938e-03,3.585696220397949219e-03,5.705237388610839844e-03,6.995439529418945312e-03,8.315801620483398438e-03,1.051461696624755859e-02,1.189267635345458984e-02,1.301491260528564453e-02,1.364934444427490234e-02,1.426720619201660156e-02,1.302397251129150391e-02,1.255059242248535156e-02,1.083517074584960938e-02,8.846521377563476562e-03,5.643606185913085938e-03,5.251884460449218750e-03,3.736019134521484375e-03,2.615094184875488281e-03,1.973986625671386719e-03,1.685500144958496094e-03,1.622676849365234375e-03,1.381158828735351562e-03,1.715302467346191406e-03,1.481056213378906250e-03,2.656698226928710938e-03,3.039836883544921875e-03,4.460811614990234375e-03,6.440043449401855469e-03,9.271502494812011719e-03,1.060223579406738281e-02,1.052045822143554688e-02,1.121020317077636719e-02,1.104736328125000000e-02,1.104116439819335938e-02,1.097965240478515625e-02,1.096665859222412109e-02,1.021647453308105469e-02,1.179683208465576172e-02,1.182878017425537109e-02,1.272702217102050781e-02,1.353204250335693359e-02,1.293146610260009766e-02,1.312553882598876953e-02,1.253819465637207031e-02,1.196599006652832031e-02,1.065027713775634766e-02,8.132815361022949219e-03,6.841778755187988281e-03,6.381392478942871094e-03,5.124807357788085938e-03,3.976941108703613281e-03,3.048539161682128906e-03,2.667665481567382812e-03,3.967523574829101562e-03,3.627777099609375000e-03,6.411433219909667969e-03,6.785631179809570312e-03,7.171869277954101562e-03,9.353995323181152344e-03,9.104371070861816406e-03,1.020586490631103516e-02,9.921908378601074219e-03,9.034245274960994720e-03,8.561372756958007812e-03,6.988525390625000000e-03,5.374073982238769531e-03,1.747488975524902344e-03,5.080580711364746094e-03,-2.642273902893066406e-03,-3.417849540710449219e-03,-2.892823424190282822e-03,-4.233717918395996094e-03,-3.629922866821289062e-03,-1.645922660827636719e-03,-9.751319885253906250e-04,-3.244876861572265625e-04,1.045346260070800781e-03,1.096367835998535156e-03,4.631280899047851562e-04,5.786418914794921875e-04,6.440877914428710938e-04,7.573366165161132812e-04,2.315402030944824219e-03,3.701381152495741844e-03
