-2.985239028930664062e-03,-4.987955093383789062e-03,-6.020545959472656250e-03,-7.031798362731933594e-03,-7.057547569274902344e-03,-7.047772407531738281e-03,-6.098747253417968750e-03,-5.084633827209472656e-03,-2.647280693054199219e-03,-1.618623733520507812e-03,-1.453161239624023438e-03,-1.244425773620605469e-03,-1.605033874511718750e-03,-3.151059150695800781e-03,-4.066824913024902344e-03,-5.232214927673339844e-03,-5.397200584411621094e-03,-4.991769790649414062e-03,-4.346728324890136719e-03,-3.191232681274414062e-03,-2.520918846130371094e-03,-1.327514648437500000e-03,-5.781650543212890625e-05,-1.897811889648437500e-04,-3.277063369750976562e-04,-1.418590545654296875e-03,-2.468347549438476562e-03,-4.342079162597656250e-03,-5.291581153869628906e-03,-7.918834686279296875e-03,-7.947921752929687500e-03,-8.775711059570312500e-03,-6.243944168090820312e-03,-4.496932029724121094e-03,-1.911759376525878906e-03,7.836818695068359375e-04,2.594947814941406250e-03,4.445195198059082031e-03,4.545688629150390625e-03,4.788517951965332031e-03,5.863428115844726562e-03,5.380153656005859375e-03,4.750013351440429688e-03,4.314661026000976562e-03,2.899408340454101562e-03,2.768516540527343750e-03,1.404762268066406250e-03,1.663684844970703125e-03,1.399159431457519531e-03,8.785724639892578125e-04,6.613731384277343750e-04,5.172491073608398438e-04,3.824234008789062500e-04,3.048181533813476562e-04,-9.965896606445312500e-05,2.845525741577148438e-04,2.732276916503906250e-04,3.193616867065429688e-04,-2.503395080566406250e-06,-6.595849990844726562e-04,-2.135038375854492188e-04,-5.710124969482421875e-05,4.332065582275390625e-04,6.663799285888671875e-04,9.574890136718750000e-04,2.025008201599121094e-03,4.642486572265625000e-03,4.431605339050292969e-03,5.618333816528320312e-03,6.182789802551269531e-03,6.048202514648437500e-03,5.797624588012695312e-03,4.961371421813964844e-03,3.387331962585449219e-03,1.774311065673828125e-03,2.501010894775390625e-04,2.202987670898437500e-04,-1.274824142456054688e-03,-1.283645629882812500e-03,-1.970767974853515625e-03,-1.942992210388183594e-03,-1.903176307678222656e-03,-1.770973205566406250e-03,-1.660823822021484375e-03
-3.012180328369140625e-03,-4.492044448852539062e-03,-6.047725677490234375e-03,-6.627202033996582031e-03,-7.084846496582031250e-03,-7.075309753417968750e-03,-6.126284599304199219e-03,-5.139946937561035156e-03,-3.609299659729003906e-03,-2.550125122070312500e-03,-2.025604248046875000e-03,-1.272439956665039062e-03,-1.633167266845703125e-03,-2.286076545715332031e-03,-3.206253051757812500e-03,-4.047036170959472656e-03,-4.544258117675781250e-03,-4.779696464538574219e-03,-4.375457763671875000e-03,-3.248929977416992188e-03,-2.549767494201660156e-03,-1.356482505798339844e-03,-7.952451705932617188e-04,-8.702278137207031250e-05,-3.569126129150390625e-04,-1.447916030883789062e-03,-3.351330757141113281e-03,-5.222320556640625000e-03,-6.168842315673828125e-03,-7.064819335937500000e-03,-8.821249008178710938e-03,-7.967114448547363281e-03,-6.274104118347167969e-03,-4.527211189270019531e-03,-1.112103462219238281e-03,1.578807830810546875e-03,3.386974334716796875e-03,5.203723907470703125e-03,5.333185195922851562e-03,5.573034286499023438e-03,5.698442459106445312e-03,5.195736885070800781e-03,3.911256790161132812e-03,3.278732299804687500e-03,2.064824104309082031e-03,8.822679519653320312e-04,1.107692718505859375e-03,8.045434951782226562e-04,5.426406860351562500e-04,3.379583358764648438e-04,6.294250488281250000e-04,4.853010177612304688e-04,1.133084297180175781e-03,1.052379608154296875e-03,6.463527679443359375e-04,1.029133796691894531e-03,2.408027648925781250e-04,2.866983413696289062e-04,-3.516674041748046875e-05,-3.941059112548828125e-04,-2.462863922119140625e-04,-9.012222290039062500e-05,4.001855850219726562e-04,-1.245737075805664062e-04,9.242296218872070312e-04,1.991629600524902344e-03,2.530217170715332031e-03,4.398107528686523438e-03,5.584716796875000000e-03,5.406022071838378906e-03,5.272984504699707031e-03,4.286408424377441406e-03,3.453135490417480469e-03,1.881718635559082031e-03,1.062273979187011719e-03,2.157688140869140625e-04,1.858472824096679688e-04,-1.306176185607910156e-03,-1.318335533142089844e-03,-2.039313316345214844e-03,-2.698779106140136719e-03,-2.657651901245117188e-03,-2.587199211120605469e-03,-9.809732437133789062e-04
-3.066062927246093750e-03,-4.519104957580566406e-03,-5.173683166503906250e-03,-6.160616874694824219e-03,-7.139682769775390625e-03,-6.213545799255371094e-03,-5.240082740783691406e-03,-5.167603492736816406e-03,-3.637075424194335938e-03,-3.124475479125976562e-03,-1.509070396423339844e-03,-1.328468322753906250e-03,-1.661181449890136719e-03,-1.420974731445312500e-03,-2.345681190490722656e-03,-3.785133361816406250e-03,-4.314422607421875000e-03,-4.808425903320312500e-03,-4.404187202453613281e-03,-3.277778625488281250e-03,-2.578735351562500000e-03,-1.385569572448730469e-03,-1.555919647216796875e-03,-9.784698486328125000e-04,-2.104878425598144531e-03,-3.190159797668457031e-03,-4.234313964843750000e-03,-6.102561950683593750e-03,-7.019162178039550781e-03,-8.786916732788085938e-03,-8.851170539855957031e-03,-7.188558578491210938e-03,-5.468368530273437500e-03,-2.891778945922851562e-03,1.390457153320312500e-03,2.373933792114257812e-03,5.001902580261230469e-03,5.098342895507812500e-03,6.120800971984863281e-03,6.357431411743164062e-03,5.667686462402343750e-03,4.354119300842285156e-03,2.233266830444335938e-03,2.441287040710449219e-03,1.230239868164062500e-03,1.436352729797363281e-03,1.076221466064453125e-03,-2.312660217285156250e-05,5.110502243041992188e-04,3.061294555664062500e-04,1.386404037475585938e-03,1.239061355590820312e-03,1.883864402770996094e-03,1.800060272216796875e-03,1.392602920532226562e-03,9.968280792236328125e-04,9.822845458984375000e-04,6.368160247802734375e-04,-6.783008575439453125e-05,-4.267692565917968750e-04,-2.791881561279296875e-04,-8.853673934936523438e-04,9.059906005859375000e-05,-1.577138900756835938e-04,8.909702301025390625e-04,1.958250999450683594e-03,2.496719360351562500e-03,3.826618194580078125e-03,5.551099777221679688e-03,4.629254341125488281e-03,4.497528076171875000e-03,2.880454063415527344e-03,1.944780349731445312e-03,1.111984252929687500e-03,1.028060913085937500e-03,1.814365386962890625e-04,-5.782842636108398438e-04,-6.123781204223632812e-04,-1.353025436401367188e-03,-2.074003219604492188e-03,-2.733707427978515625e-03,-3.412246704101562500e-03,-1.806020736694335938e-03,-1.731157302856445312e-03
-2.537250518798828125e-03,-3.639936447143554688e-03,-5.200862884521484375e-03,-5.289435386657714844e-03,-6.244182586669921875e-03,-6.705284118652343750e-03,-5.267620086669921875e-03,-5.195379257202148438e-03,-4.700303077697753906e-03,-3.537416458129882812e-03,-2.465724945068359375e-03,-1.356482505798339844e-03,-1.689314842224121094e-03,-1.449108123779296875e-03,-2.084016799926757812e-03,-2.955913543701171875e-03,-4.104137420654296875e-03,-4.601478576660156250e-03,-4.432916641235351562e-03,-3.306627273559570312e-03,-2.636551856994628906e-03,-1.414537429809570312e-03,-2.450346946716308594e-03,-4.486441612243652344e-03,-4.742026329040527344e-03,-5.036950111389160156e-03,-5.921483039855957031e-03,-6.056070327758789062e-03,-7.897973060607910156e-03,-8.846759796142578125e-03,-8.881211280822753906e-03,-6.379842758178710938e-03,-4.662752151489257812e-03,-2.922058105468750000e-03,4.873275756835937500e-04,3.994703292846679688e-03,5.794048309326171875e-03,6.812453269958496094e-03,6.908416748046875000e-03,6.196498870849609375e-03,4.823088645935058594e-03,2.670645713806152344e-03,1.394391059875488281e-03,9.701251983642578125e-04,1.167654991149902344e-03,8.195638656616210938e-04,1.044869422912597656e-03,7.413625717163085938e-04,4.793405532836914062e-04,1.064538955688476562e-03,1.354575157165527344e-03,1.207113265991210938e-03,1.851797103881835938e-03,1.767873764038085938e-03,1.360297203063964844e-03,9.645223617553710938e-04,1.758337020874023438e-04,-1.683235168457031250e-04,-1.003742218017578125e-04,-4.595518112182617188e-04,-1.077175140380859375e-03,-9.183883666992187500e-04,-4.265308380126953125e-04,-1.909732818603515625e-04,1.027584075927734375e-04,6.418228149414062500e-04,1.172900199890136719e-03,3.044128417968750000e-03,2.673387527465820312e-03,2.505421638488769531e-03,2.980470657348632812e-03,2.106428146362304688e-03,1.173496246337890625e-03,1.077890396118164062e-03,2.596378326416015625e-04,1.469850540161132812e-04,1.169443130493164062e-04,-6.469488143920898438e-04,-2.112984657287597656e-03,-2.832889556884765625e-03,-2.768635749816894531e-03,-3.447294235229492188e-03,-2.557754516601562500e-03,-1.766324043273925781e-03
-2.564191818237304688e-03,-3.666996955871582031e-03,-4.299163818359375000e-03,-5.316734313964843750e-03,-6.735682487487792969e-03,-6.732702255249023438e-03,-5.295276641845703125e-03,-5.223035812377929688e-03,-5.135416984558105469e-03,-3.565311431884765625e-03,-3.394484519958496094e-03,-1.384496688842773438e-03,-1.174688339233398438e-03,-8.931159973144531250e-04,-2.112269401550292969e-03,-2.683639526367187500e-03,-4.132628440856933594e-03,-4.630088806152343750e-03,-4.461646080017089844e-03,-3.999471664428710938e-03,-2.845048904418945312e-03,-3.898382186889648438e-03,-4.210233688354492188e-03,-4.515647888183593750e-03,-5.630850791931152344e-03,-5.736470222473144531e-03,-5.950927734375000000e-03,-6.115317344665527344e-03,-7.927775382995605469e-03,-8.876562118530273438e-03,-8.088231086730957031e-03,-6.409883499145507812e-03,-4.692912101745605469e-03,-2.952218055725097656e-03,1.286983489990234375e-03,4.789829254150390625e-03,5.763530731201171875e-03,6.751418113708496094e-03,6.059646606445312500e-03,6.165862083435058594e-03,3.978490829467773438e-03,2.490878105163574219e-03,1.178503036499023438e-03,9.390115737915039062e-04,1.136422157287597656e-03,7.880926132202148438e-04,1.247406005859375000e-03,7.098913192749023438e-04,4.476308822631835938e-04,1.032710075378417969e-03,5.339384078979492188e-04,1.175045967102050781e-03,1.819849014282226562e-03,1.373887062072753906e-03,9.558200836181640625e-04,9.322166442871093750e-04,1.432895660400390625e-04,-5.820989608764648438e-04,-1.705050468444824219e-03,-1.260519027709960938e-03,-1.875281333923339844e-03,-1.417756080627441406e-03,-1.220464706420898438e-03,-9.819269180297851562e-04,-6.854534149169921875e-04,-9.317398071289062500e-04,1.785755157470703125e-04,-1.883506774902343750e-05,1.147508621215820312e-03,9.826421737670898438e-04,1.463532447814941406e-03,5.922317504882812500e-04,1.230001449584960938e-03,1.043677330017089844e-03,9.596347808837890625e-04,1.126527786254882812e-04,8.249282836914062500e-05,-6.814002990722656250e-04,-2.147674560546875000e-03,-2.867579460144042969e-03,-2.832651138305664062e-03,-3.482341766357421875e-03,-2.592802047729492188e-03,-1.801609992980957031e-03
-2.212285995483398438e-03,-3.693938255310058594e-03,-3.831386566162109375e-03,-5.343914031982421875e-03,-6.326198577880859375e-03,-6.339669227600097656e-03,-5.350470542907714844e-03,-5.767583847045898438e-03,-5.665421485900878906e-03,-5.018234252929687500e-03,-3.422379493713378906e-03,-1.412510871887207031e-03,-8.772611618041992188e-04,-9.495019912719726562e-04,-1.250028610229492188e-03,-2.712011337280273438e-03,-4.161119461059570312e-03,-4.687309265136718750e-03,-4.490375518798828125e-03,-4.237055778503417969e-03,-4.436969757080078125e-03,-3.927350044250488281e-03,-4.969239234924316406e-03,-5.260348320007324219e-03,-5.530834197998046875e-03,-5.021095275878906250e-03,-5.980491638183593750e-03,-6.145000457763671875e-03,-7.957458496093750000e-03,-7.253527641296386719e-03,-7.276535034179687500e-03,-6.440043449401855469e-03,-4.723072052001953125e-03,-2.149462699890136719e-03,1.256704330444335938e-03,4.759550094604492188e-03,5.733132362365722656e-03,6.649136543273925781e-03,6.029009819030761719e-03,5.318403244018554688e-03,3.133893013000488281e-03,2.460002899169921875e-03,1.332283020019531250e-03,7.038116455078125000e-04,1.105189323425292969e-03,1.557230949401855469e-03,1.780986785888671875e-03,6.783008575439453125e-04,1.209259033203125000e-03,6.881952285766601562e-04,5.021095275878906250e-04,1.143097877502441406e-03,1.445055007934570312e-03,1.341700553894042969e-03,9.236335754394531250e-04,8.997917175292968750e-04,-2.921819686889648438e-04,-1.811146736145019531e-03,-1.737713813781738281e-03,-1.623034477233886719e-03,-1.908183097839355469e-03,-1.450777053833007812e-03,-2.014279365539550781e-03,-2.286672592163085938e-03,-2.023220062255859375e-03,-1.473665237426757812e-03,-1.149773597717285156e-03,-1.355886459350585938e-03,-3.782510757446289062e-04,-5.402565002441406250e-04,6.937980651855468750e-05,5.582571029663085938e-04,1.105308532714843750e-03,1.009583473205566406e-03,9.254217147827148438e-04,7.832050323486328125e-05,4.816055297851562500e-05,-7.159709930419921875e-04,-2.182364463806152344e-03,-2.902388572692871094e-03,-2.867579460144042969e-03,-3.559470176696777344e-03,-2.727508544921875000e-03,-1.836776733398437500e-03
-2.644896507263183594e-03,-3.314018249511718750e-03,-4.380583763122558594e-03,-4.866719245910644531e-03,-6.353616714477539062e-03,-6.367087364196777344e-03,-6.323695182800292969e-03,-6.707549095153808594e-03,-6.098985671997070312e-03,-5.074024200439453125e-03,-2.549529075622558594e-03,-5.707740783691406250e-04,-9.052753448486328125e-04,-6.684064865112304688e-04,-1.278281211853027344e-03,-2.768874168395996094e-03,-4.189610481262207031e-03,-4.715919494628906250e-03,-4.519104957580566406e-03,-5.619883537292480469e-03,-4.465818405151367188e-03,-4.671573638916015625e-03,-4.998326301574707031e-03,-4.454851150512695312e-03,-4.830002784729003906e-03,-4.937291145324707031e-03,-5.154967308044433594e-03,-5.322337150573730469e-03,-7.138133049011230469e-03,-7.243871688842773438e-03,-6.464719772338867188e-03,-5.631208419799804688e-03,-3.917217254638671875e-03,-1.346707344055175781e-03,1.226425170898437500e-03,3.832459449768066406e-03,5.616784095764160156e-03,5.766987800598144531e-03,5.870699882507324219e-03,4.470944404602050781e-03,3.072261810302734375e-03,2.429127693176269531e-03,1.301169395446777344e-03,1.479268074035644531e-03,1.073956489562988281e-03,1.311182975769042969e-03,1.184463500976562500e-03,1.442909240722656250e-03,1.710295677185058594e-03,1.448154449462890625e-03,1.259088516235351562e-03,1.573681831359863281e-03,1.755714416503906250e-03,1.309633255004882812e-03,8.914470672607421875e-04,9.047985076904296875e-05,-3.246068954467773438e-04,-1.071095466613769531e-03,-1.418471336364746094e-03,-2.094268798828125000e-03,-1.941084861755371094e-03,-1.779556274414062500e-03,-2.047300338745117188e-03,-2.319812774658203125e-03,-2.812981605529785156e-03,-1.507043838500976562e-03,-1.935124397277832031e-03,-1.583933830261230469e-03,-1.002311706542968750e-03,-5.739927291870117188e-04,6.541013717651367188e-04,5.242824554443359375e-04,1.071214675903320312e-03,9.753704071044921875e-04,8.912086486816406250e-04,4.386901855468750000e-05,1.370906829833984375e-05,-7.504224777221679688e-04,-2.217054367065429688e-03,-2.213120460510253906e-03,-2.152442932128906250e-03,-2.797722816467285156e-03,-2.044558525085449219e-03,-1.156806945800781250e-03
-3.995656967163085938e-03,-5.231618881225585938e-03,-4.815816879272460938e-03,-5.398511886596679688e-03,-5.458116531372070312e-03,-6.394505500793457031e-03,-7.295727729797363281e-03,-7.233738899230957031e-03,-6.154537200927734375e-03,-5.101799964904785156e-03,-1.676678657531738281e-03,-5.987882614135742188e-04,-9.332895278930664062e-04,-1.005887985229492188e-03,-2.197146415710449219e-03,-3.684639930725097656e-03,-4.218101501464843750e-03,-5.626201629638671875e-03,-6.100177764892578125e-03,-5.863428115844726562e-03,-5.395174026489257812e-03,-4.700541496276855469e-03,-4.326701164245605469e-03,-3.620028495788574219e-03,-3.035783767700195312e-03,-3.366708755493164062e-03,-3.474116325378417969e-03,-3.647565841674804688e-03,-5.469441413879394531e-03,-5.581021308898925781e-03,-5.652785301208496094e-03,-4.822373390197753906e-03,-3.947377204895019531e-03,-5.741119384765625000e-04,2.026200294494628906e-03,3.771901130676269531e-03,6.494998931884765625e-03,5.736470222473144531e-03,5.840182304382324219e-03,4.409670829772949219e-03,3.041505813598632812e-03,2.398252487182617188e-03,1.894831657409667969e-03,1.448154449462890625e-03,1.042604446411132812e-03,1.494526863098144531e-03,1.950502395629882812e-03,2.207636833190917969e-03,1.939058303833007812e-03,2.208232879638671875e-03,2.015948295593261719e-03,1.865148544311523438e-03,2.165436744689941406e-03,1.277446746826171875e-03,8.591413497924804688e-04,5.805492401123046875e-05,-3.570318222045898438e-04,-1.103639602661132812e-03,-1.451134681701660156e-03,-2.126932144165039062e-03,-1.973986625671386719e-03,-1.812577247619628906e-03,-2.080440521240234375e-03,-2.352952957153320312e-03,-2.846240997314453125e-03,-3.083467483520507812e-03,-2.720594406127929688e-03,-2.366662025451660156e-03,-1.783609390258789062e-03,-6.077289581298828125e-04,6.202459335327148438e-04,4.904270172119140625e-04,1.128077507019042969e-03,1.677036285400390625e-03,8.569955825805664062e-04,6.866455078125000000e-05,-2.074241638183593750e-05,-7.849931716918945312e-04,-1.517176628112792969e-03,-1.523852348327636719e-03,-1.466274261474609375e-03,-2.112984657287597656e-03,-1.294280053116381168e-03,-1.191973686218261719e-03
-4.960179328918457031e-03,-5.258679389953613281e-03,-5.363821983337402344e-03,-5.452990531921386719e-03,-5.485415458679199219e-03,-6.421923637390136719e-03,-7.323265075683593750e-03,-7.703304290771484375e-03,-6.182432174682617188e-03,-4.224419593811035156e-03,-1.704573631286621094e-03,-1.524686813354492188e-03,-1.287102699279785156e-03,-1.618146896362304688e-03,-4.034519195556640625e-03,-4.600524902343750000e-03,-5.397319793701171875e-03,-6.536602973937988281e-03,-7.007598876953125000e-03,-5.892395973205566406e-03,-4.552602767944335938e-03,-3.175139427185058594e-03,-1.921415328979492188e-03,-4.818439483642578125e-04,-2.309918403625488281e-03,-1.682996749877929688e-03,-1.880168914794921875e-03,-1.972794532775878906e-03,-3.800630569458007812e-03,-3.963947296142578125e-03,-3.998994827270507812e-03,-4.013419151306152344e-03,-3.141641616821289062e-03,-6.042718887329101562e-04,1.995921134948730469e-03,3.741502761840820312e-03,5.556106567382812500e-03,5.705952644348144531e-03,5.809664726257324219e-03,4.511952400207519531e-03,3.824472427368164062e-03,3.179788589477539062e-03,1.863837242126464844e-03,1.417040824890136719e-03,1.814961433410644531e-03,1.463174819946289062e-03,1.686811447143554688e-03,2.176165580749511719e-03,2.700805664062500000e-03,2.486348152160644531e-03,1.984119415283203125e-03,2.587199211120605469e-03,2.474427223205566406e-03,2.026915550231933594e-03,1.606941223144531250e-03,2.574920654296875000e-05,-3.894567489624023438e-04,-3.635883331298828125e-04,-1.483678817749023438e-03,-2.159714698791503906e-03,-2.006888389587402344e-03,-1.845598220825195312e-03,-2.113461494445800781e-03,-2.386212348937988281e-03,-2.879619598388671875e-03,-3.116846084594726562e-03,-2.754092216491699219e-03,-2.207040786743164062e-03,-1.817345619201660156e-03,-6.415843963623046875e-04,5.863904953002929688e-04,1.936912536621093750e-03,1.832723617553710938e-03,9.071826934814453125e-04,8.227825164794921875e-04,7.673501968383789062e-04,-5.519390106201171875e-05,-8.195638656616210938e-04,-8.246898651123046875e-04,-8.345842361450195312e-04,-8.045434951782226562e-04,-7.088184356689453125e-04,-5.835294723510742188e-04,-5.120038986206054688e-04
-5.151033401489257812e-03,-5.695462226867675781e-03,-5.391001701354980469e-03,-5.902767181396484375e-03,-5.975961685180664062e-03,-6.449460983276367188e-03,-7.350802421569824219e-03,-7.730960845947265625e-03,-5.302071571350097656e-03,-3.347039222717285156e-03,-2.304553985595703125e-03,-1.552700996398925781e-03,-1.885771751403808594e-03,-2.539634704589843750e-03,-4.953384399414062500e-03,-5.516529083251953125e-03,-6.957411766052246094e-03,-7.475495338439941406e-03,-7.265925407409667969e-03,-5.921244621276855469e-03,-4.581570625305175781e-03,-2.335786819458007812e-03,-2.224445343017578125e-04,3.499984741210937500e-04,-6.202459335327148438e-04,-1.122951507568359375e-04,-1.055836677551269531e-03,-1.150131225585937500e-03,-2.161383628845214844e-03,-3.101825714111328125e-03,-3.157496452331542969e-03,-4.043459892272949219e-03,-2.365946769714355469e-03,-6.344318389892578125e-04,1.965761184692382812e-03,3.711223602294921875e-03,5.495309829711914062e-03,5.675554275512695312e-03,5.876064300537109375e-03,5.165100097656250000e-03,4.481196403503417969e-03,3.930449485778808594e-03,2.642273902893066406e-03,1.385807991027832031e-03,1.588106155395507812e-03,1.431822776794433594e-03,1.655340194702148438e-03,2.144694328308105469e-03,2.669215202331542969e-03,2.454638481140136719e-03,2.741336822509765625e-03,3.341197967529296875e-03,3.225445747375488281e-03,1.994729042053222656e-03,2.354860305786132812e-03,7.705688476562500000e-04,-4.218816757202148438e-04,-3.961324691772460938e-04,-1.516342163085937500e-03,-2.192497253417968750e-03,-2.039790153503417969e-03,-2.346277236938476562e-03,-1.878619194030761719e-03,-3.178834915161132812e-03,-2.663612365722656250e-03,-3.905296325683593750e-03,-2.787590026855468750e-03,-1.684665679931640625e-03,-1.103281974792480469e-03,8.139610290527343750e-04,1.294255256652832031e-03,1.903057098388671875e-03,1.798748970031738281e-03,1.608848571777343750e-03,7.885694503784179688e-04,7.331371307373046875e-04,-8.964538574218750000e-05,-8.540153503417968750e-04,-8.592605590820312500e-04,-7.010151748545467854e-04,-7.801055908203125000e-04,-7.437467575073242188e-04,-6.784200668334960938e-04,-5.471706390380859375e-04
