-1.369953155517578125e-03,-2.485156059265136719e-03,-3.930687904357910156e-03,-5.003094673156738281e-03,-5.590200424194335938e-03,-5.887150764465332031e-03,-5.644440650939941406e-03,-5.107760429382324219e-03,-4.804491996765136719e-03,-3.722548484802246094e-03,-3.339767456054687500e-03,-2.766370773315429688e-03,-2.323389053344726562e-03,-3.179192543029785156e-03,-2.566099166870117188e-03,-2.051830291748046875e-03,-2.870440483093261719e-03,-3.024101257324218750e-03,-3.801345825195312500e-03,-3.847241401672363281e-03,-5.345702171325683594e-03,-6.065368652343750000e-03,-6.766080856323242188e-03,-6.720781326293945312e-03,-6.678342819213867188e-03,-5.810856819152832031e-03,-4.301548004150390625e-03,-2.677917480468750000e-03,-1.003861427307128906e-03,-8.624792098999023438e-04,8.376836776733398438e-04,1.011490821838378906e-03,4.938840866088867188e-04,-2.396106719970703125e-05,1.730918884277343750e-04,-1.474261283874511719e-03,-1.237392425537109375e-03,-1.683473587036132812e-03,-2.721401862800121307e-03,-3.191471099853515625e-03,-3.961682319641113281e-03,-3.645420074462890625e-03,-3.317356109619140625e-03,-3.661870956420898438e-03,-3.609538078308105469e-03,-3.200173377990722656e-03,-1.732230186462402344e-03,-1.304626464843750000e-03,2.274870872497558594e-03,2.401053905487060547e-03,3.169178962707519531e-03,5.475044250488281250e-03,5.960702896118164062e-03,5.794644355773925781e-03,6.320953369140625000e-03,6.182909011840820312e-03,6.640434265136718750e-03,5.888938903808593750e-03,5.825996398925781250e-03,5.761504173278808594e-03,4.424810409545898438e-03,3.076314926147460938e-03,1.764535903930664062e-03,1.800417900085449219e-03,5.106925964355468750e-04,-8.165836334228515625e-05,-6.558895111083984375e-04,-5.880594253540039062e-04,-4.693323862738907337e-04,-2.627372741699218750e-04,4.827976226806640625e-04,6.563663482666015625e-04,8.111000061035156250e-04,1.628398895263671875e-03,5.522966384887695312e-04,4.621744155883789062e-04,-2.683401107788085938e-04,-1.302480697631835938e-03,-1.658797264099121094e-03,-3.241300582885742188e-03,-4.817485809326171875e-03,-4.597455263137817383e-03,-5.479640327394008636e-03,-6.045937538146972656e-03,-6.922483444213867188e-03,-6.566047668457031250e-03,-5.791664123535156250e-03,-5.589648149907588959e-03,-5.984067916870117188e-03,-6.158590316772460938e-03,-4.654645919799804688e-03,-3.913261462002992630e-03,-3.115177154541015625e-03,-3.210067749023437500e-03,-3.287315368652343750e-03,-1.444009249098598957e-03
-2.169966697692871094e-03,-3.283739089965820312e-03,-4.410147666931152344e-03,-5.030870437622070312e-03,-5.351305007934570312e-03,-5.152940750122070312e-03,-4.913330078125000000e-03,-4.632472991943359375e-03,-4.078030586242675781e-03,-3.750920295715332031e-03,-2.446293830871582031e-03,-2.172340871766209602e-03,-2.184271812438964844e-03,-1.721978187561035156e-03,-3.702640533447265625e-04,-6.035566329956054688e-04,-1.425147056579589844e-03,-2.583353314548730850e-03,-3.097891807556152344e-03,-3.876328468322753906e-03,-4.646658897399902344e-03,-6.094694137573242188e-03,-6.071925163269042969e-03,-6.028056144714355469e-03,-5.266308784484863281e-03,-4.404664039611816406e-03,-4.331350326538085938e-03,-1.994252204895019531e-03,-3.231763839721679688e-04,5.255937576293945312e-04,1.513719558715820312e-03,1.685976982116699219e-03,1.166939735412597656e-03,1.348972320556640625e-03,8.430480957031250000e-04,-1.101493835449218750e-04,1.236200332641601562e-04,-1.302020158618688583e-03,-1.421689987182617188e-03,-2.917051315307617188e-03,-2.615690231323242188e-03,-2.989530563354492188e-03,-3.348469734191894531e-03,-3.692865371704101562e-03,-3.640770912170410156e-03,-3.231525421142578125e-03,-1.763582229614257812e-03,-6.608963012695312500e-04,1.571059226989746094e-03,2.700209617614746094e-03,3.137588500976562500e-03,4.777073860168457031e-03,5.264043807983398438e-03,5.337336566299200058e-03,5.627155303955078125e-03,5.490541458129882812e-03,5.950927734375000000e-03,5.200862884521484375e-03,4.484653472900390625e-03,3.769874572753906250e-03,3.740787506103515625e-03,1.093387603759765625e-03,4.345178604125976562e-04,4.733800888061523438e-04,-8.134841918945312500e-04,-7.586479187011718750e-04,-1.331806182861328125e-03,-1.262426376342773438e-03,-1.161813735961914062e-03,-3.437218547333031893e-04,-2.961158752441406250e-04,6.228685379028320312e-04,7.774829864501953125e-04,9.639263153076171875e-04,5.185604095458984375e-04,1.077651977539062500e-04,-3.021955490112304688e-04,-1.113290083594620228e-03,-1.692891120910644531e-03,-3.275394439697265625e-03,-3.610372543334960938e-03,-5.148649215698242188e-03,-4.528924822807312012e-03,-5.146650597453117371e-03,-5.724430084228515625e-03,-5.241008475422859192e-03,-4.652494098991155624e-03,-4.187941551208496094e-03,-3.758311271667480469e-03,-4.528522491455078125e-03,-3.477811813354492188e-03,-3.606915473937988281e-03,-2.594080753624439240e-03,-1.441001892089843750e-03,-1.522660255432128906e-03,-9.882450103759765625e-04
-2.616763114929199219e-03,-4.109859466552734375e-03,-4.437923431396484375e-03,-5.058646202087402344e-03,-5.379199981689453125e-03,-4.665017127990722656e-03,-4.941344261169433594e-03,-4.660606384277343750e-03,-4.106283187866210938e-03,-3.027319908142089844e-03,-1.899003982543945312e-03,-1.300215721130371094e-03,-1.184940338134765625e-04,-2.646446228027343750e-04,3.423690795898437500e-04,-5.087230238132178783e-04,2.014636993408203125e-05,-2.318978309631347656e-03,-3.126859664916992188e-03,-3.174304962158203125e-03,-3.947615623474121094e-03,-4.670500755310058594e-03,-4.667878150939941406e-03,-4.612803459167480469e-03,-4.100913647562265396e-03,-3.716468811035156250e-03,-2.116441726684570312e-03,-1.310586929321289062e-03,3.575086593627929688e-04,4.956722259521484375e-04,2.189993858337402344e-03,2.360463142395019531e-03,1.839876174926757812e-03,2.020716667175292969e-03,1.512765884399414062e-03,1.253843307495117188e-03,3.581980126909911633e-05,-3.253221511840820312e-04,-7.593631744384765625e-04,-1.568317413330078125e-03,-1.958250999450683594e-03,-3.020405769348144531e-03,-3.379464149475097656e-03,-4.022479057312011719e-03,-3.554408671334385872e-03,-3.262758255004882812e-03,-2.873063087463378906e-03,-1.367568969726562500e-03,-2.545118331909179688e-04,1.998066902160644531e-03,3.105878829956054688e-03,4.745244979858398438e-03,4.567384719848632812e-03,5.762815475463867188e-03,4.933357238769531250e-03,4.824171774089336395e-03,4.693508148193359375e-03,4.603624343872070312e-03,3.797769546508789062e-03,2.431511878967285156e-03,1.753568649291992188e-03,4.106760025024414062e-04,7.252352661453187466e-04,-8.537769317626953125e-04,-8.463859558105468750e-04,-7.916688919067382812e-04,-7.219314575195312500e-04,-1.295566558837890625e-03,-1.194953918457031250e-03,-1.079559326171875000e-03,4.494190216064453125e-04,5.893707275390625000e-04,7.439851760864257812e-04,9.303092956542968750e-04,1.114368438720703125e-03,7.402896881103515625e-05,-9.626150131225585938e-04,-1.336574554443359375e-03,-1.713877660222351551e-03,-2.687573432922363281e-03,-3.024101257324218750e-03,-4.564046859741210938e-03,-3.933668136596679688e-03,-5.462646484375000000e-03,-4.278257489204406738e-03,-4.389882087707519531e-03,-4.602909088134765625e-03,-2.654182258993387222e-03,-1.966714859008789062e-03,-2.741336822509765625e-03,-1.695156097412109375e-03,-2.433061599731445312e-03,-2.547502517700195312e-03,-1.658770139329135418e-03,-9.580850601196289062e-04,-1.023769378662109375e-03
-3.418087959289550781e-03,-4.908323287963867188e-03,-4.781961441040039062e-03,-5.086421966552734375e-03,-4.641890525817871094e-03,-3.684520721435546875e-03,-4.210233688354492188e-03,-3.932595252990722656e-03,-3.379702568054199219e-03,-2.106904983520507812e-03,-1.178383827209472656e-03,-5.811452865600585938e-04,5.972385406494140625e-04,1.796960830688476562e-03,9.442567825317382812e-04,8.447170257568359375e-04,7.284879684448242188e-04,-1.613736152648925781e-03,-9.577274322509765625e-04,-2.494931221008300781e-03,-3.248691558837890625e-03,-3.973007202148437500e-03,-3.971934318542480469e-03,-3.197669982910156250e-03,-3.101468086242675781e-03,-3.028154373168945312e-03,-1.430988311767578125e-03,-7.526378030888736248e-04,1.038193702697753906e-03,1.174926757812500000e-03,2.031087875366210938e-03,2.330422401428222656e-03,2.512931823730468750e-03,1.990437507629394531e-03,1.703381538391113281e-03,1.223564147949218750e-03,7.889270782470703125e-04,3.383159637451171875e-04,-9.715557098388671875e-05,-1.599073410034179688e-03,-2.677440643310546875e-03,-3.051400184631347656e-03,-4.096269607543945312e-03,-3.723978996276855469e-03,-3.672003746032714844e-03,-3.973722457885742188e-03,-3.582477569580078125e-03,-2.074241638183593750e-03,-2.861022949218750000e-04,1.966476440429687500e-03,2.238174201920628548e-03,2.887010574340820312e-03,4.535436630249023438e-03,4.404067993164062500e-03,4.239439964294433594e-03,4.798054695129394531e-03,4.002332687377929688e-03,3.256678581237792969e-03,2.512335777282714844e-03,1.801848411560058594e-03,1.092791557312011719e-03,7.371164392679929733e-04,-2.467632293701171875e-04,-8.865594863891601562e-04,-9.658277267590165138e-04,-1.468896865844726562e-03,-1.397967338562011719e-03,-1.328706741333007812e-03,-1.228094100952148438e-03,-4.744529724121093750e-04,4.160404205322265625e-04,5.559921264648437500e-04,7.104873657226562500e-04,1.527547836303710938e-03,1.710176467895507812e-03,1.924276351928710938e-03,-3.700256347656250000e-04,-7.455348968505859375e-04,-1.726865768432617188e-03,-1.477479934692382812e-03,-2.274614525958895683e-03,-3.360152244567871094e-03,-3.644108772277832031e-03,-3.910303115844726562e-03,-2.946734428405761719e-03,-1.971483230590820312e-03,-1.578688621520996094e-03,-1.781463623046875000e-03,-1.332135405391454697e-03,-9.541511535644531250e-04,-1.416365266777575016e-03,-6.549358367919921875e-04,-7.739067077636718750e-04,-8.747577667236328125e-04,-1.255961949937045574e-03,-1.059293746948242188e-03
-4.569768905639648438e-03,-4.935979843139648438e-03,-4.493236541748046875e-03,-4.347681999206542969e-03,-3.904581069946289062e-03,-3.712415695190429688e-03,-3.479123115539550781e-03,-3.204464912414550781e-03,-2.653002738952636719e-03,-1.580238342285156250e-03,-4.578828811645507812e-04,1.379251480102539062e-04,1.313209533691406250e-03,2.650260925292968750e-03,2.395629882812500000e-03,1.554727554321289062e-03,1.436710357666015625e-03,-1.745223999023437500e-04,-6.590252160094678402e-04,-1.741051673889160156e-03,-1.977638807147741318e-03,-2.548813819885253906e-03,-3.235340118408203125e-03,-2.496009459719061852e-03,-3.162741661071777344e-03,-1.621842384338378906e-03,-7.457733154296875000e-04,-6.266832351684570312e-04,1.008272171020507812e-03,1.854062080383300781e-03,2.159953117370605469e-03,2.300381660461425781e-03,2.482771873474121094e-03,1.960277557373046875e-03,1.672983169555664062e-03,1.193046569824218750e-03,7.584095001220703125e-04,3.077983856201171875e-04,-1.277923583984375000e-04,-1.240253448486328125e-03,-2.708435058593750000e-03,-4.456281661987304688e-03,-4.127264022827148438e-03,-4.438996315002441406e-03,-4.384279251098632812e-03,-4.684567451477050781e-03,-4.292249679565429688e-03,-2.105712890625000000e-03,-9.912252426147460938e-04,1.264095306396484375e-03,2.405166625976562500e-03,2.187490463256835938e-03,3.838896751403808594e-03,3.708839416503906250e-03,3.545522689819335938e-03,4.105567932128906250e-03,2.652406692504882812e-03,2.566814422607421875e-03,1.823902130126953125e-03,1.769542694091796875e-03,4.072189331054687500e-04,3.852844238281250000e-04,-5.769786657765507698e-04,-9.280443191528320312e-04,-1.525163650512695312e-03,-1.501798629760742188e-03,-1.430988311767578125e-03,-1.361846923828125000e-03,-6.215572357177734375e-04,-5.078315734863281250e-04,3.826618194580078125e-04,1.156449317932128906e-03,1.104398164898157120e-03,1.493930816650390625e-03,1.241040183231234550e-03,1.890540122985839844e-03,4.990756278857588768e-04,-1.542568206787109375e-04,-1.137256622314453125e-03,-6.592095014639198780e-04,-1.816987991333007812e-03,-1.209729933179914951e-03,-5.899667739868164062e-04,-2.096176147460937500e-03,-5.222558975219726562e-04,-5.241569597274065018e-04,2.220869064331054688e-04,1.466274261474609375e-05,-1.748800277709960938e-04,1.428240830136928707e-05,-5.185604095458984375e-04,-6.359758554026484489e-04,-2.061128616333007812e-04,-9.100437164306640625e-04,-9.934902191162109375e-04,-1.693248748779296875e-03
-5.021095275878906250e-03,-4.192590713500976562e-03,-3.751397132873535156e-03,-4.375457763671875000e-03,-3.438830375671386719e-03,-2.978205680847167969e-03,-2.747893333435058594e-03,-2.975106239318847656e-03,-2.681255340576171875e-03,-8.566379547119140625e-04,2.627372741699218750e-04,8.567571640014648438e-04,2.029180526733398438e-03,2.621650695800781250e-03,2.481222152709960938e-03,1.525998115539550781e-03,2.066254615783691406e-03,5.308389663696289062e-04,-2.541542053222656250e-04,-1.038789749145507812e-03,-1.821279525756835938e-03,-1.124382019042968750e-03,-1.817107200622558594e-03,-2.504706382751464844e-03,-1.750469207763671875e-03,-9.334087371826171875e-04,-6.055831909179687500e-05,5.698204040527343750e-05,9.784698486328125000e-04,1.824140548706054688e-03,1.971125602722167969e-03,2.270221710205078125e-03,1.749515533447265625e-03,1.930117607116699219e-03,2.152442932128906250e-03,7.959951763041317463e-04,7.278919219970703125e-04,2.772808074951171875e-04,-1.544237136840820312e-03,-2.653956413269042969e-03,-3.040432929992675781e-03,-4.487276077270507812e-03,-5.529165267944335938e-03,-5.154371261596679688e-03,-5.096673965454101562e-03,-4.715919494628906250e-03,-4.323601722717285156e-03,-2.137184143066406250e-03,-1.022815704345703125e-03,1.004934310913085938e-04,1.704216003417968750e-03,2.155780792236328125e-03,2.650976181030273438e-03,3.676891326904296875e-03,2.851605415344238281e-03,3.413081169128417969e-03,1.961112022399902344e-03,1.877069473266601562e-03,1.135587692260742188e-03,1.082539558410644531e-03,-2.783536911010742188e-04,-2.988576889038085938e-04,-9.548664093017578125e-04,-1.609563827514648438e-03,-1.599311828613281250e-03,-1.389645389281213284e-03,-1.464009284973144531e-03,-1.011780346743762493e-03,-6.546974182128906250e-04,-5.409717559814453125e-04,9.846687316894531250e-04,1.122951507568359375e-03,1.309514045715332031e-03,1.584257348440587521e-03,1.676440238952636719e-03,1.448643160983920097e-03,8.492469787597656250e-04,1.061916351318359375e-03,7.593631744384765625e-05,-2.672672271728515625e-04,1.084804534912109375e-05,-9.175539016723632812e-04,3.827094915322959423e-04,9.505748748779296875e-04,6.618078914470970631e-04,4.472732543945312500e-04,9.595092851668596268e-04,2.421379089355468750e-03,2.225756645202636719e-03,1.440405845642089844e-03,6.582736968994140625e-04,5.187988281250000000e-04,-5.314690642990171909e-04,-9.453296661376953125e-04,-1.628875732421875000e-03,-1.528658322058618069e-03
-5.048632621765136719e-03,-4.220247268676757812e-03,-3.328919410705566406e-03,-3.636479377746582031e-03,-3.195047378540039062e-03,-2.243995666503906250e-03,-2.016663551330566406e-03,-2.504348754882812500e-03,-2.709388732910156250e-03,-8.848905563354492188e-04,9.832382202148437500e-04,8.283853530883789062e-04,2.000808715820312500e-03,2.593159675598144531e-03,2.452731132507324219e-03,2.235889434814453125e-03,2.773046493530273438e-03,1.970291137695312500e-03,1.182317733764648438e-03,3.658533096313476562e-04,3.343820571899414062e-04,-1.129269599914550781e-03,-3.987550735473632812e-04,-1.089334487915039062e-03,-1.002192497253417969e-03,-7.391870021820068359e-04,-1.513957977294921875e-04,2.717971801757812500e-05,8.536577224731445312e-04,1.085281372070312500e-03,1.233577728271484375e-03,2.099990844726562500e-03,1.719355583190917969e-03,1.197934150695800781e-03,1.421928405761718750e-03,1.162648200988769531e-03,1.668930053710937500e-06,-1.141905784606933594e-03,-2.267837524414062500e-03,-3.376007080078125000e-03,-3.761172294616699219e-03,-4.835605621337890625e-03,-4.672005772590637207e-03,-5.185484886169433594e-03,-5.512475967407226562e-03,-4.747152328491210938e-03,-4.354953765869140625e-03,-3.242731094360351562e-03,-1.728177070617675781e-03,-6.035566329956054688e-04,1.672506332397460938e-03,1.582362456247210503e-03,1.952886581420898438e-03,3.142118453979492188e-03,2.894666977226734161e-03,2.720594406127929688e-03,2.360372338443994522e-03,1.844882965087890625e-03,1.103281974792480469e-03,3.954172134399414062e-04,-3.108978271484375000e-04,-9.831190109252929688e-04,-1.637697219848632812e-03,-1.642346382141113281e-03,-1.590967178344726562e-03,-1.534819602966308594e-03,-1.497030258178710938e-03,-1.394987106323242188e-03,-6.187558174133300781e-04,6.389617919921875000e-05,6.478916620835661888e-04,9.512901306152343750e-04,1.908540725708007812e-03,2.091288566589355469e-03,2.272367477416992188e-03,1.856803894042968750e-03,1.442074775695800781e-03,1.503779785707592964e-03,1.289129257202148438e-03,1.564979553222656250e-03,1.217961311340332031e-03,1.524925231933593750e-03,1.229047775268554688e-03,1.724632107652723789e-03,3.479242324829101562e-03,3.246545791625976562e-03,2.357657765969634056e-03,1.972587546333670616e-03,2.799987792968750000e-03,2.012968063354492188e-03,1.229286193847656250e-03,4.837512969970703125e-04,-2.412796020507812500e-04,-1.582145690917968750e-03,-1.664280891418457031e-03,-1.728773117065429688e-03
-5.076050758361816406e-03,-4.247903823852539062e-03,-3.356575965881347656e-03,-3.664255142211914062e-03,-2.457737922668457031e-03,-1.762151718139648438e-03,-2.044558525085449219e-03,-1.776099205017089844e-03,-1.227974891662597656e-03,-1.612901687622070312e-04,9.549856185913085938e-04,8.000135421752929688e-04,2.716898918151855469e-03,2.564668655395507812e-03,3.165721893310546875e-03,3.684401512145996094e-03,3.479957580566406250e-03,3.409743309020996094e-03,2.618670463562011719e-03,1.066565513610839844e-03,1.761794090270996094e-03,3.000497817993164062e-04,2.958774566650390625e-04,-3.963708877563476562e-04,-3.122091293334960938e-04,-2.452135086059570312e-04,-9.036064147949218750e-05,-2.622604370117187500e-06,8.238554000854492188e-04,3.461837768554687500e-04,1.203656196594238281e-03,1.363635063171386719e-03,9.859800338745117188e-04,4.661083221435546875e-04,1.391649246215820312e-03,1.844167709350585938e-04,-7.249116897583007812e-04,-1.867055892944335938e-03,-2.991437911987304688e-03,-4.098176956176757812e-03,-4.482150077819824219e-03,-4.866600036621093750e-03,-4.874706268310546875e-03,-5.216598510742187500e-03,-5.543708801269531250e-03,-4.778623580932617188e-03,-3.708004951477050781e-03,-3.274083137512207031e-03,-1.759648323059082031e-03,-6.351470947265625000e-04,9.713172912597656250e-04,1.456260681152343750e-03,1.921057701110839844e-03,2.445459365844726562e-03,2.949476242065429688e-03,2.688407897949218750e-03,2.588152885437011719e-03,1.812577247619628906e-03,-2.463524928316473961e-03,-7.458209991455078125e-03,-8.146762847900390625e-03,-8.833885192871093750e-03,-1.670360565185546875e-03,-1.026272773742675781e-03,-1.664996147155761719e-03,-1.567840576171875000e-03,-1.301362412050366402e-03,-7.867813110351562500e-04,-6.878376007080078125e-04,3.075599670410156250e-05,8.111000061035156250e-04,1.723408699035644531e-03,1.874923706054687500e-03,2.057790756225585938e-03,2.238750457763671875e-03,2.451062202453613281e-03,2.661466598510742188e-03,1.653194427490234375e-03,2.215510234236717224e-03,2.775430679321289062e-03,2.443974604830145836e-03,3.348350524902343750e-03,3.047943115234375000e-03,4.327058792114257812e-03,4.058003425598144531e-03,3.823995590209960938e-03,3.607392311096191406e-03,2.825610805302858353e-03,2.135157585144042969e-03,1.978158950805664062e-03,6.575286388397216797e-04,-1.559257507324218750e-04,-8.795261383056640625e-04,-1.265598693862557411e-03,-1.699686050415039062e-03,-2.362728118896484375e-03
-5.103588104248046875e-03,-3.504395484924316406e-03,-3.064632415771484375e-03,-2.925395965576171875e-03,-2.485513687133789062e-03,-1.790046691894531250e-03,-2.072572708129882812e-03,-1.543641090393066406e-03,-1.256108283996582031e-03,-1.894235610961914062e-04,9.266138076782226562e-04,1.519203186035156250e-03,2.688407897949218750e-03,3.279089927673339844e-03,3.761291503906250000e-03,3.655672073364257812e-03,3.561854362487792969e-03,4.115223884582519531e-03,4.055261611938476562e-03,3.226757049560546875e-03,2.460956573486328125e-03,1.724600791931152344e-03,9.903907775878906250e-04,2.965927124023437500e-04,3.240108489990234375e-04,-2.747774124145507812e-04,-9.270906448364257812e-04,-7.457733154296875000e-04,8.201599121093750000e-05,3.161430358886718750e-04,4.658699035644531250e-04,6.273984909057617188e-04,2.524852752685546875e-04,-2.658367156982421875e-04,-3.898143768310546875e-05,-5.447864532470703125e-04,-1.451134681701660156e-03,-2.591967582702636719e-03,-3.715038299560546875e-03,-3.437519073486328125e-03,-4.513025283813476562e-03,-4.209041595458984375e-03,-5.591392517089843750e-03,-5.247831344604492188e-03,-4.892230033874511719e-03,-4.130244255065917969e-03,-3.678729059174656868e-03,-3.305554389953613281e-03,-2.465009689331054688e-03,-1.338958740234375000e-03,-8.747577667236328125e-04,1.424431800842285156e-03,2.005649730563163757e-03,2.413511276245117188e-03,3.449559211730957031e-03,1.995921134948730469e-03,1.896739006042480469e-03,-1.618335139937698841e-03,-6.767988204956054688e-03,-7.490634918212890625e-03,-8.179426193237304688e-03,-8.866667747497558594e-03,-1.052856445312500000e-03,-3.005266189575195312e-03,-1.697778701782226562e-03,-1.600742340087890625e-03,-1.530170440673828125e-03,-1.461148262023925781e-03,-7.209777832031250000e-04,8.291006088256835938e-05,7.778406143188476562e-04,1.690030097961425781e-03,1.841425895690917969e-03,2.655386924743652344e-03,2.834558486938476562e-03,2.417325973510742188e-03,3.254294395446777344e-03,2.869486808776855469e-03,2.502441406250000000e-03,3.475546836853027344e-03,3.045916557312011719e-03,4.866957664489746094e-03,5.195736885070800781e-03,4.907608032226562500e-03,4.426065832376480103e-03,4.401206970214843750e-03,4.183053970336914062e-03,2.796385902911424637e-03,2.765178680419921875e-03,1.335620880126953125e-03,1.194238662719726562e-03,-1.909732818603515625e-04,-9.146928787231445312e-04,-1.617550849914550781e-03,-2.172018401324748993e-03,-2.935409545898437500e-03
-4.357099533081054688e-03,-3.532052040100097656e-03,-3.412008285522460938e-03,-2.953171730041503906e-03,-2.022862434387207031e-03,-1.817941665649414062e-03,-2.100586891174316406e-03,-1.571655273437500000e-03,-1.284241676330566406e-03,5.342960357666015625e-04,3.571510314941406250e-04,1.490831375122070312e-03,2.660036087036132812e-03,3.250598907470703125e-03,4.472851753234863281e-03,4.365682601928710938e-03,4.922628402709960938e-03,5.554676055908203125e-03,5.491971969604492188e-03,3.927707672119140625e-03,3.160238265991210938e-03,2.422094345092773438e-03,9.610652923583984375e-04,9.897947311401367188e-04,-3.712177276611328125e-04,-3.043413162231445312e-04,-9.566545486450195312e-04,-1.489281654357910156e-03,-6.598234176635742188e-04,-1.272797584533691406e-03,-2.716779708862304688e-04,-1.087188720703125000e-04,3.576278686523437500e-05,-2.961158752441406250e-04,-6.937980651855468750e-05,-5.751848220825195312e-04,-1.020669937133789062e-03,-2.622604370117187500e-03,-2.359867095947265625e-03,-2.776980400085449219e-03,-3.853678703308105469e-03,-3.551363945007324219e-03,-4.251480102539062500e-03,-3.910660743713378906e-03,-3.558158874511718750e-03,-3.481864929199218750e-03,-3.739356994628906250e-03,-3.336906433105468750e-03,-2.906918525695800781e-03,-1.370429992675781250e-03,-2.357959747314453125e-04,2.060651779174804688e-03,2.555608749389648438e-03,3.046631813049316406e-03,3.417611122131347656e-03,3.284931182861328125e-03,1.864671707153320312e-03,-5.417108535766601562e-03,-6.800413131713867188e-03,-7.523179054260253906e-03,-8.211970329284667969e-03,-8.246183395385742188e-03,-1.085519790649414062e-03,-3.038048744201660156e-03,-3.672361373901367188e-03,-1.689672470092773438e-03,-1.563191413879394531e-03,-8.529424667358398438e-04,-7.542371749877929688e-04,-2.503395080566406250e-06,7.445812225341796875e-04,1.656532287597656250e-03,1.807928085327148438e-03,2.621769905090332031e-03,2.800941467285156250e-03,3.011822700500488281e-03,3.218417987227439880e-03,4.085898399353027344e-03,3.715753555297851562e-03,3.985643386840820312e-03,4.873991012573242188e-03,4.552602767944335938e-03,5.777835845947265625e-03,4.953594878315925598e-03,5.250215530395507812e-03,4.171239212155342102e-03,3.666822100058197975e-03,3.538131713867187500e-03,2.730369567871093750e-03,8.554584346711635590e-04,5.532503128051757812e-04,-8.306503295898437500e-04,-1.552820205688476562e-03,-2.254486083984375000e-03,-2.705931663513183594e-03,-3.062492934986948967e-03
