-4.351139068603515625e-04,1.407384872436523438e-03,1.640558242797851562e-03,9.465217590332031250e-04,1.235485076904296875e-03,1.384258270263671875e-03,9.363889694213867188e-04,5.120038986206054688e-04,9.125471115112304688e-04,5.854368209838867188e-04,8.180141448974609375e-04,2.816915512084960938e-04,-5.017518997192382812e-04,-9.924173355102539062e-04,-7.193088531494140625e-04,-8.593797683715820312e-04,-9.946823120117187500e-04,-6.378889083862304688e-04,-6.945133209228515625e-04,-1.086592674255371094e-03,-1.872420310974121094e-03,-2.573966979980468750e-03,-2.156376838684082031e-03,-2.808809280395507812e-03,-2.631902694702148438e-03,-2.165794372558593750e-03,-1.188039779663085938e-03,-1.752376556396484375e-04,3.538131713867187500e-04,1.400709152221679688e-03,2.540230751037597656e-03,3.075242042541503906e-03,4.248619079589843750e-03,4.696726799011230469e-03,5.315899848937988281e-03,5.804896354675292969e-03,6.471395492553710938e-03,6.354570388793945312e-03,6.233692169189453125e-03,6.190896034240722656e-03,6.140351295471191406e-03,4.643797874450683594e-03,2.440333366394042969e-03,1.741528511047363281e-03,3.167390823364257812e-04,-1.090407371520996094e-03,-3.095269203186035156e-03,-3.756046295166015625e-03,-3.647581441327929497e-03,-5.665302276611328125e-03,-4.004597663879394531e-03,-2.268195152282714844e-03,-1.407027244567871094e-03,3.620386123657226562e-04,5.903244018554687500e-04,1.697659492492675781e-03,2.655744552612304688e-03,3.150939941406250000e-03,3.385186195373535156e-03,3.693461418151855469e-03,3.971934318542480469e-03,3.575086593627929688e-03,2.846240997314453125e-03,2.493619918823242188e-03,1.495361328125000000e-03,5.148649215698242188e-04,2.090930938720703125e-04,-8.189678192138671875e-05,-5.774497985839843750e-04,1.089738798327744007e-03,2.115130424499511719e-03,3.908395767211914062e-03,6.890892982482910156e-03,8.061408996582031250e-03,1.104640960693359375e-02,1.158285140991210938e-02,1.147377490997314453e-02,1.135754585266113281e-02,1.060140132904052734e-02,9.562176652252674103e-03,9.163975715637207031e-03,7.810235023498535156e-03,6.299353670328855515e-03,5.856394767761230469e-03,3.917455673217773438e-03,3.290534019470214844e-03,2.681136131286621094e-03,3.134292084723711014e-03,2.840042114257812500e-03,3.649950027465820312e-03,3.779411315917968750e-03,5.191802978515625000e-03,5.325317382812500000e-03,6.940722465515136719e-03
-4.700422286987304688e-04,5.530118942260742188e-04,6.577968597412109375e-04,9.112358093261718750e-04,3.880262374877929688e-04,7.152557373046875000e-04,9.008646011352539062e-04,4.762411117553710938e-04,8.767843246459960938e-04,5.495548248291015625e-04,-1.525878906250000000e-05,-2.971887588500976562e-04,-5.379915237426757812e-04,-1.028776168823242188e-03,-4.191398620605468750e-04,-1.101493835449218750e-04,-2.485513687133789062e-04,-6.746053695678710938e-04,-7.314682006835937500e-04,-7.470846176147460938e-04,-3.619194030761718750e-04,-1.840353012084960938e-03,-2.193808555603027344e-03,-2.846360206604003906e-03,-2.669572830200195312e-03,-2.203464508056640625e-03,-1.225948333740234375e-03,-2.132654190063476562e-04,3.157854080200195312e-04,1.362562179565429688e-03,2.501964569091796875e-03,3.036975860595703125e-03,3.619074821472167969e-03,4.047870635986328125e-03,5.277156829833984375e-03,5.766153335571289062e-03,5.697011947631835938e-03,7.001280784606933594e-03,6.194591522216796875e-03,6.151676177978515625e-03,5.372881889343261719e-03,3.878951072692871094e-03,1.676797866821289062e-03,9.794235229492187500e-04,-4.439353942871093750e-04,-1.130342483520507812e-03,-3.135442733764648438e-03,-3.796339035034179688e-03,-4.281640052795410156e-03,-4.859685897827148438e-03,-3.336310386657714844e-03,-2.308964729309082031e-03,-7.432699203491210938e-04,-5.575418472290039062e-04,1.249551773071289062e-03,1.467704772949218750e-03,1.918554306030273438e-03,3.109693527221679688e-03,2.652406692504882812e-03,3.651976585388183594e-03,3.241658210754394531e-03,3.533363342285156250e-03,2.120494842529296875e-03,1.768946647644042969e-03,7.719993591308593750e-04,4.725456237792968750e-04,1.666545867919921875e-04,-1.243352890014648438e-04,-6.201267242431640625e-04,-1.735687255859375000e-04,2.741575241088867188e-03,3.865480422973632812e-03,6.847858428955078125e-03,8.681774139404296875e-03,1.100325584411621094e-02,1.153957843780517578e-02,1.143050193786621094e-02,1.131415367126464844e-02,9.903192520141601562e-03,9.862899780273437500e-03,8.468389511108398438e-03,7.116317749023437500e-03,5.828738212585449219e-03,5.164980888366699219e-03,3.227233886718750000e-03,2.601623535156250000e-03,1.993775367736816406e-03,2.730846405029296875e-03,2.795219421386718750e-03,2.896785736083984375e-03,4.369854927062988281e-03,4.512548446655273438e-03,5.280017852783203125e-03,6.081819534301757812e-03
-1.425981521606445312e-03,4.044771194458007812e-04,5.179643630981445312e-04,6.103515625000000000e-05,3.527402877807617188e-04,6.797313690185546875e-04,8.653402328491210938e-04,4.405975341796875000e-04,3.921985626220703125e-05,5.135536193847656250e-04,-5.137920379638671875e-05,-3.333091735839843750e-04,-8.463859558105468750e-04,-2.751350402832031250e-04,-4.556179046630859375e-04,1.891851425170898438e-04,-2.852678298950195312e-04,6.973743438720703125e-05,9.894371032714843750e-06,-8.821487426757812500e-06,-3.989934921264648438e-04,-1.106858253479003906e-03,-2.231121063232421875e-03,-2.883911132812500000e-03,-2.707242965698242188e-03,-2.241253852844238281e-03,-1.263737678527832031e-03,-2.512931823730468750e-04,2.777576446533203125e-04,2.076268196105957031e-03,2.649426460266113281e-03,2.998590469360351562e-03,4.171609878540039062e-03,4.009366035461425781e-03,5.238533020019531250e-03,5.127906799316406250e-03,5.727291107177734375e-03,5.542397499084472656e-03,5.496978759765625000e-03,3.884196281433105469e-03,3.877162933349609375e-03,3.114223480224609375e-03,9.133815765380859375e-04,9.397268295288085938e-04,-4.838705062866210938e-04,-1.170396804809570312e-03,-3.175616264343261719e-03,-2.623964333906769753e-03,-3.610134124755859375e-03,-3.479003906250000000e-03,-2.337780781090259552e-03,-1.643538475036621094e-03,-7.840394973754882812e-04,3.210306167602539062e-04,-2.292633056640625000e-03,-2.108573913574218750e-03,1.877427101135253906e-03,2.110123634338378906e-03,2.375364303588867188e-03,3.610372543334960938e-03,3.200054168701171875e-03,2.804636955261230469e-03,2.444624900817871094e-03,1.453340053558349609e-03,7.297992706298828125e-04,4.303455352783203125e-04,-5.538463592529296875e-04,-8.435249328613281250e-04,-6.628036499023437500e-04,-2.163648605346679688e-04,2.698779106140136719e-03,4.490613937377929688e-03,7.469892501831054688e-03,8.638739585876464844e-03,9.794950485229492188e-03,1.149642467498779297e-02,1.138710975646972656e-02,1.061463356018066406e-02,9.205102920532226562e-03,9.166002273559570312e-03,7.121086120605468750e-03,6.210166495293378830e-03,5.784630775451660156e-03,3.826260566711425781e-03,3.182888031005859375e-03,2.557158470153808594e-03,2.638112520799040794e-03,2.044916152954101562e-03,2.750396728515625000e-03,3.605008125305175781e-03,3.689289093017578125e-03,4.467487335205078125e-03,5.508672446012496948e-03,6.036520004272460938e-03
-1.495718955993652344e-03,-4.513263702392578125e-04,-2.305507659912109375e-04,2.574920654296875000e-05,3.173351287841796875e-04,4.676580429077148438e-04,6.442070007324218750e-04,2.002716064453125000e-04,3.337860107421875000e-06,2.181529998779296875e-04,4.776716232299804688e-04,-3.695487976074218750e-04,-9.188652038574218750e-04,-3.114938735961914062e-04,-4.005432128906250000e-05,6.022453308105468750e-04,4.607439041137695312e-04,8.143186569213867188e-04,-2.706050872802734375e-05,-4.589557647705078125e-05,-4.360675811767578125e-04,-7.959604263305664062e-04,-1.498937606811523438e-03,-2.154946327209472656e-03,-1.709580421447753906e-03,-1.516819000244140625e-03,-5.426406860351562500e-04,4.670619964599609375e-04,9.945631027221679688e-04,2.789855003356933594e-03,3.174066543579101562e-03,2.960205078125000000e-03,3.388881683349609375e-03,3.970861434936523438e-03,4.580855369567871094e-03,5.089044570922851562e-03,5.619287490844726562e-03,4.769325256347656250e-03,4.725217819213867188e-03,2.385377883911132812e-03,3.109574317932128906e-03,1.623988151550292969e-03,1.498460769653320312e-04,1.776218414306640625e-04,-5.236864089965820312e-04,-1.210331916809082031e-03,-2.499222755432128906e-03,-2.406716346740722656e-03,-2.226352691650390625e-03,-2.098321914672851562e-03,-1.139760017395019531e-03,-9.779930114746093750e-04,-1.511102425865828991e-03,-3.452181816101074219e-03,-3.034234046936035156e-03,-2.149701118469238281e-03,1.836180686950683594e-03,2.068877220153808594e-03,3.026962280273437500e-03,2.878904342651367188e-03,3.158450126647949219e-03,2.762913703918457031e-03,2.402782440185546875e-03,1.726865768432617188e-03,6.675720214843750000e-06,-2.914667129516601562e-04,-5.961656570434570312e-04,-8.859634399414062500e-04,-7.054805755615234375e-04,-2.590417861938476562e-04,3.325223922729492188e-03,4.447698593139648438e-03,8.091688156127929688e-03,9.259223937988281250e-03,1.096010208129882812e-02,1.079416275024414062e-02,1.068603992462158203e-02,9.258866310119628906e-03,7.852077484130859375e-03,7.815837860107421875e-03,5.773782730102539062e-03,5.771636962890625000e-03,4.442930221557617188e-03,3.134489059448242188e-03,2.492547035217285156e-03,2.512693405151367188e-03,1.949071884155273438e-03,2.000093460083007812e-03,2.065658569335937500e-03,3.560066223144531250e-03,3.581677097827196121e-03,4.422307014465332031e-03,5.234837532043457031e-03,6.200432777404785156e-03
-1.530647277832031250e-03,-5.213022232055664062e-04,-2.655982971191406250e-04,6.482601165771484375e-04,2.820491790771484375e-04,-3.786087036132812500e-04,-2.005100250244140625e-04,-4.712343215942382812e-04,-2.384185791015625000e-04,-6.181001663208007812e-04,-1.233816146850585938e-04,-4.056692123413085938e-04,-9.551048278808593750e-04,-3.842115402221679688e-04,-7.641315460205078125e-05,-2.198219299316406250e-04,4.240274429321289062e-04,7.776021957397460938e-04,7.144212722778320312e-04,3.190040588378906250e-04,3.006458282470703125e-04,-1.181364059448242188e-03,-1.536369323730468750e-03,-1.860857009887695312e-03,-1.255393028259277344e-03,-7.925033569335937500e-04,1.788139343261718750e-04,1.185178756713867188e-03,1.711368560791015625e-03,2.751827239990234375e-03,3.135800361633300781e-03,2.921938896179199219e-03,3.350377082824707031e-03,3.932237625122070312e-03,4.542231559753417969e-03,4.273056983947753906e-03,4.175424575805664062e-03,3.261923789978027344e-03,2.448916435241699219e-03,2.421140670776367188e-03,2.341985702514648438e-03,8.367300033569335938e-04,8.592605590820312500e-04,1.378059387207031250e-04,-5.635023117065429688e-04,-5.308389663696289062e-04,-1.822948455810546875e-03,-2.447009086608886719e-03,-1.554727554321289062e-03,-1.428127288818359375e-03,-1.289963722229003906e-03,-3.124475479125976562e-04,-8.248090744018554688e-04,-3.493189811706542969e-03,-2.374887466430664062e-03,1.684178860159590840e-04,2.490997314453125000e-03,2.722144126892089844e-03,3.260850906372070312e-03,2.837419509887695312e-03,2.428412437438964844e-03,2.034187316894531250e-03,1.675367355346679688e-03,1.002311706542968750e-03,-7.166862487792968750e-04,-1.013636589050292969e-03,-1.316785812377929688e-03,-7.091657025739550591e-04,-7.481575012207031250e-04,-3.018379211425781250e-04,3.282427787780761719e-03,4.271159879863262177e-03,7.383942604064941406e-03,8.552670478820800781e-03,9.046792984008789062e-03,1.025640964508056641e-02,9.432673454284667969e-03,7.902860641479492188e-03,7.926529273390769958e-03,7.118940353393554688e-03,5.078196525573730469e-03,4.427194595336914062e-03,3.101110458374023438e-03,3.090262413024902344e-03,2.448201179504394531e-03,2.537700347602367401e-03,1.904487609863281250e-03,1.955509185791015625e-03,2.020835876464843750e-03,2.123594284057617188e-03,3.644227981567382812e-03,4.227570258080959320e-03,5.189657211303710938e-03,5.991220474243164062e-03
-7.417201995849609375e-04,1.085638999938964844e-03,1.300334930419921875e-03,1.429677009582519531e-03,8.773803710937500000e-05,2.113580703735351562e-04,-8.922815322875976562e-04,-6.773471832275390625e-04,-1.113295555114746094e-03,-6.541013717651367188e-04,-4.291534423828125000e-04,-4.417896270751953125e-04,-9.913444519042968750e-04,-4.205703735351562500e-04,-1.128911972045898438e-04,-2.564191818237304688e-04,1.170039176940917969e-03,1.522064208984375000e-03,6.774663925170898438e-04,6.554126739501953125e-04,2.635717391967773438e-04,-9.799003601074218750e-05,-1.130342483520507812e-03,-1.463294029235839844e-03,-5.295276641845703125e-04,-6.794929504394531250e-05,4.210472106933593750e-04,1.147270202636718750e-03,1.673340797424316406e-03,2.207994461059570312e-03,2.534866333007812500e-03,3.097534179687500000e-03,3.311872482299804688e-03,3.893733024597167969e-03,3.762125968933105469e-03,3.495693206787109375e-03,2.662301063537597656e-03,1.824259757995605469e-03,9.443759918212890625e-04,1.650691032409667969e-03,8.473396301269531250e-04,7.972717285156250000e-04,8.196830749511718750e-04,9.810924530029296875e-05,1.175403594970703125e-04,-5.062818527221679688e-04,-1.146554946899414062e-03,-1.772046089172363281e-03,-8.828639984130859375e-04,-7.580518722534179688e-04,-6.213188171386718750e-04,-3.530979156494140625e-04,-7.948171114549040794e-04,-2.830982208251953125e-03,-2.415895462036132812e-03,-1.491904258728027344e-03,2.449750900268554688e-03,2.680897712707519531e-03,3.219485282897949219e-03,2.795815467834472656e-03,2.386808395385742188e-03,1.685241819359362125e-03,9.479522705078125000e-04,-9.977817535400390625e-05,-4.051923751831054688e-04,-1.055955886840820312e-03,-1.359224319458007812e-03,-1.605272293090820312e-03,-7.907152175903320312e-04,-3.445148468017578125e-04,1.455307006835937500e-03,4.404902458190917969e-03,5.514621734619140625e-03,7.846117019653320312e-03,8.341670036315917969e-03,9.552597999572753906e-03,8.071184158325195312e-03,7.968902587890625000e-03,7.203221321105957031e-03,6.422042846679687500e-03,5.356187466531991959e-03,3.732919692993164062e-03,3.057003021240234375e-03,3.046035766601562500e-03,2.403855323791503906e-03,2.468228340148925781e-03,2.502679824829101562e-03,2.552151679992675781e-03,2.746430225670337677e-03,2.717256546020507812e-03,3.599166870117187500e-03,4.377126693725585938e-03,5.144357681274414062e-03,5.314707756042480469e-03
4.744529724121093750e-05,1.050710678100585938e-03,2.083420753479003906e-03,2.211213111877441406e-03,8.661746978759765625e-04,1.759529113769531250e-04,-1.200437545776367188e-04,-1.554965972900390625e-03,-1.149058341979980469e-03,-9.059906005859375000e-04,-2.313852310180664062e-04,2.920627593994140625e-05,-4.780292510986328125e-04,-4.569292068481445312e-04,1.491308212280273438e-04,4.926919937133789062e-04,1.133441925048828125e-03,1.066327095031738281e-03,6.406307220458984375e-04,2.450942993164062500e-04,2.264976501464843750e-04,-1.351833343505859375e-04,-8.414983749389648438e-04,-7.342100143432617188e-04,-5.670785903930664062e-04,-1.056194305419921875e-04,1.031160354614257812e-04,1.109361648559570312e-03,1.635313034057617188e-03,2.169966697692871094e-03,2.496600151062011719e-03,3.059267997741699219e-03,2.681136131286621094e-03,3.273367881774902344e-03,2.981901168823242188e-03,2.863645553588867188e-03,1.149058341979980469e-03,1.049637794494628906e-03,9.813308715820312500e-04,8.802413940429687500e-04,8.065700531005859375e-04,3.087520599365234375e-05,7.801055908203125000e-04,-6.641149520874023438e-04,-6.432533264160156250e-04,-5.463361740112304688e-04,-1.186728477478027344e-03,-1.097202301025390625e-03,-9.231567382812500000e-04,-7.985830307006835938e-04,-6.618499755859375000e-04,-5.134344100952148438e-04,5.033016204833984375e-04,1.851734850788488984e-04,1.744985580444335938e-03,1.961231231689453125e-03,3.104448318481445312e-03,2.639651298522949219e-03,2.902865409851074219e-03,2.486705780029296875e-03,2.345085144042968750e-03,1.992464065551757812e-03,2.202987670898437500e-04,-1.417398452758789062e-04,-4.472732543945312500e-04,-1.777887344360351562e-03,-2.079725265502929688e-03,-1.647830009460449219e-03,-4.877014725934714079e-04,2.851486206054687500e-04,7.417201995849609375e-04,4.361987113952636719e-03,5.033653695136308670e-03,7.139444351196289062e-03,6.974339485168457031e-03,8.188247680664062500e-03,7.496870122849941254e-03,7.267713546752929688e-03,6.503462791442871094e-03,6.455302238464355469e-03,5.071759223937988281e-03,4.382371902465820312e-03,3.688931465148925781e-03,3.649234771728515625e-03,3.050197148695588112e-03,2.423763275146484375e-03,2.458095550537109375e-03,2.507448196411132812e-03,2.616167068481445312e-03,3.310799598693847656e-03,4.189610481262207031e-03,4.332065582275390625e-03,4.466295242309570312e-03,5.269289016723632812e-03
1.660585403442382812e-03,2.657890319824218750e-03,2.866506576538085938e-03,2.176046371459960938e-03,8.308887481689453125e-04,3.259181976318359375e-04,-3.424882888793945312e-04,-1.590609550476074219e-03,-1.184821128845214844e-03,-7.258653640747070312e-04,-2.673864364624023438e-04,-6.914138793945312500e-06,-2.707242965698242188e-04,-4.932880401611328125e-04,-1.857280731201171875e-04,4.560947418212890625e-04,3.139972686767578125e-04,2.497434616088867188e-04,-1.746416091918945312e-04,2.081394195556640625e-04,-5.846023559570312500e-04,-5.221366882324218750e-04,-8.789300918579101562e-04,-4.370212554931640625e-04,-6.047487258911132812e-04,-1.432895660400390625e-04,6.532669067382812500e-05,5.544424057006835938e-04,1.597285270690917969e-03,1.378536224365234375e-03,1.708030700683593750e-03,2.059340476989746094e-03,1.896739006042480469e-03,2.490282058715820312e-03,2.201795578002929688e-03,2.084732055664062500e-03,1.202106475830078125e-03,-4.607439041137695312e-04,-5.263090133666992188e-04,-6.608963012695312500e-04,3.886222839355468750e-05,-7.290840148925781250e-04,-7.045914535410702229e-04,-7.038116455078125000e-04,-6.830692291259765625e-04,-5.862712860107421875e-04,-1.226902008056640625e-03,-1.137375831604003906e-03,-9.635686874389648438e-04,-1.280307769775390625e-04,6.914138793945312500e-06,3.124475479125976562e-04,4.625320434570312500e-04,1.520276069641113281e-03,2.404570579528808594e-03,2.845525741577148438e-03,2.367377281188964844e-03,2.598285675048828125e-03,2.861499786376953125e-03,2.445220947265625000e-03,1.614928245544433594e-03,1.263380050659179688e-03,1.784563064575195312e-04,-1.411023404216393828e-04,-4.893541336059570312e-04,-1.140475273132324219e-03,-1.316157286055386066e-03,-1.690268516540527344e-03,-1.267790794372558594e-03,2.424716949462890625e-04,6.989240646362304688e-04,3.651142120361328125e-03,4.804968833923339844e-03,5.259752273559570312e-03,5.769371986389160156e-03,6.823658943176269531e-03,7.368564605712890625e-03,6.566524505615234375e-03,5.921942647546529770e-03,5.102157592773437500e-03,5.027890205383300781e-03,4.338383674621582031e-03,3.644943237304687500e-03,3.568286541849374771e-03,3.005385398864746094e-03,3.023624420166015625e-03,2.413511276245117188e-03,2.770037855952978134e-03,2.571344375610351562e-03,3.040932584553956985e-03,3.380060195922851562e-03,3.652691841125488281e-03,4.420995712280273438e-03,5.223989486694335938e-03
2.449750900268554688e-03,3.444075584411621094e-03,3.551125526428222656e-03,2.140998840332031250e-03,7.956027984619140625e-04,1.052618026733398438e-04,-1.187205314636230469e-03,-2.432584762573242188e-03,-1.220583915710449219e-03,-7.617473602294921875e-04,-3.033876419067382812e-04,-8.391141891479492188e-04,-5.865097045898437500e-04,-5.296468734741210938e-04,-2.220869064331054688e-04,-3.660917282104492188e-04,-5.054473876953125000e-04,-1.507997512817382812e-04,-5.669593811035156250e-04,-6.057024002075195312e-04,-6.216764450073242188e-04,-5.593299865722656250e-04,-9.162425994873046875e-04,-8.091926574707031250e-04,-6.422996520996093750e-04,-1.810789108276367188e-04,2.753734588623046875e-05,5.166530609130859375e-04,2.772808074951171875e-04,5.872249603271484375e-04,9.193420410156250000e-04,-5.125999450683593750e-05,1.112103462219238281e-03,9.627342224121093750e-04,8.057355880737304688e-04,5.270242691040039062e-04,-3.139972686767578125e-04,-1.235604286193847656e-03,-1.299619674682617188e-03,-1.371383666992187500e-03,-1.460194587707519531e-03,-1.496791839599609375e-03,-7.498264312744140625e-04,-1.466035842895507812e-03,-1.443982124328613281e-03,-6.506443023681640625e-04,-1.266956329345703125e-03,-1.177549362182617188e-03,-1.003861427307128906e-03,-1.685619354248046875e-04,-3.361701965332031250e-05,9.779930114746093750e-04,1.126527786254882812e-03,2.181291580200195312e-03,2.363681793212890625e-03,2.578258514404296875e-03,3.022193908691406250e-03,2.557039260864257812e-03,2.127170562744140625e-03,2.403736114501953125e-03,1.981019973754882812e-03,5.346536636352539062e-04,1.366138458251953125e-04,-1.837015151977539062e-04,-1.214265823364257812e-03,-8.432865142822265625e-04,-1.443862915039062500e-03,-1.732826232910156250e-03,-1.310348510742187500e-03,1.997947692871093750e-04,1.327037811279296875e-03,3.608226776123046875e-03,4.095554351806640625e-03,4.551649093627929688e-03,6.268978118896484375e-03,6.119847297668457031e-03,6.006956100463867188e-03,5.865335464477539062e-03,5.147457122802734375e-03,5.058526992797851562e-03,4.984140396118164062e-03,4.294395446777343750e-03,4.251122474670410156e-03,3.605008125305175781e-03,3.606915473937988281e-03,3.623723983764648438e-03,3.012180328369140625e-03,3.104209899902343750e-03,2.526521682739257812e-03,2.627372741699218750e-03,2.697944641113281250e-03,2.828359603881835938e-03,5.008697509765625000e-03,5.178689956665039062e-03
2.415060997009277344e-03,3.409266471862792969e-03,3.516197204589843750e-03,2.105832099914550781e-03,5.943775177001953125e-04,-7.423162460327148438e-04,-2.032160758972167969e-03,-2.468228340148925781e-03,-1.256465911865234375e-03,-7.976293563842773438e-04,-3.395080566406250000e-04,-8.752346038818359375e-04,-1.136302947998046875e-03,-1.656293869018554688e-03,-1.047253608703613281e-03,-1.225113868713378906e-03,-5.421638488769531250e-04,-9.689331054687500000e-04,-6.037950515747070312e-04,-1.419663429260253906e-03,-6.588697433471679688e-04,-5.966424942016601562e-04,-9.535551071166992188e-04,-8.467435836791992188e-04,-1.169919967651367188e-03,-6.799697875976562500e-04,-4.906654357910156250e-04,-1.036882400512695312e-03,-7.433891296386718750e-04,-1.749277114868164062e-03,-1.950502395629882812e-03,-1.587629318237304688e-03,3.278255462646484375e-04,1.796483993530273438e-04,6.412267684936523438e-04,-2.518892288208007812e-04,-1.091599464416503906e-03,-2.010464668273925781e-03,-2.073049545288085938e-03,-2.143383026123046875e-03,-2.229452133178710938e-03,-2.268314361572265625e-03,-2.279996871948242188e-03,-2.260208129882812500e-03,-1.483798027038574219e-03,-1.410007476806640625e-03,-1.307010650634765625e-03,-1.217842102050781250e-03,-1.136779785156250000e-03,-2.088546752929687500e-04,-7.414817810058593750e-05,9.373426437377929688e-04,1.790642738342285156e-03,2.140402793884277344e-03,3.023028373718261719e-03,3.236174583435058594e-03,3.461003303527832031e-03,2.540578367188572884e-03,2.085685729980468750e-03,2.362251281738281250e-03,1.249313354492187500e-03,4.928112030029296875e-04,-5.910396575927734375e-04,-9.099245071411132812e-04,-1.256227493286132812e-03,-1.566767692565917969e-03,-1.904726028442382812e-03,-1.775264739990234375e-03,-1.352906227111816406e-03,8.294582366943359375e-04,1.284241676330566406e-03,2.441883087158203125e-03,4.052639007568359375e-03,4.640236962586641312e-03,5.019545555114746094e-03,6.076574325561523438e-03,5.963683128356933594e-03,5.648141261190176010e-03,5.103826522827148438e-03,5.014777183532714844e-03,4.287004470825195312e-03,4.250526428222656250e-03,4.207015037536621094e-03,3.560781478881835938e-03,3.562569618225097656e-03,3.579258918762207031e-03,3.242633538320660591e-03,3.059625625610351562e-03,2.481698989868164062e-03,2.582550048828125000e-03,3.420190420001745224e-03,3.418803215026855469e-03,3.562331199645996094e-03,5.133390426635742188e-03
