-3.965735435485839844e-03,-3.867626190185546875e-03,-3.757834434509277344e-03,-4.107832908630371094e-03,-4.870176315307617188e-03,-6.458878517150878906e-03,-6.821155548095703125e-03,-5.648612976074218750e-03,-4.416465759277343750e-03,-2.560257911682128906e-03,-1.917719841003417969e-03,-1.491189002990722656e-03,-2.836704254150390625e-03,-2.523303031921386719e-03,-3.578305244445800781e-03,-4.788279533386230469e-03,-5.809426307678222656e-03,-7.797956466674804688e-03,-9.758353233337402344e-03,-9.963035583496093750e-03,-1.179778575897216797e-02,-1.186621189117431641e-02,-1.193916797637939453e-02,-9.493589401245117188e-03,-7.812023162841796875e-03,-6.087779998779296875e-03,-3.526806831359863281e-03,-2.606987953186035156e-03,-8.312463760375976562e-04,1.444816589355468750e-04,1.168966293334960938e-03,2.082467079162597656e-03,1.498222351074218750e-03,9.353160858154296875e-04,1.263260841369628906e-03,1.587033271789550781e-03,9.760856628417968750e-04,1.161456108093261719e-03,2.101659774780273438e-04,-1.163244247436523438e-03,-1.725077629089355469e-03,-2.813339233398437500e-03,-3.814458847045898438e-03,-4.000544548034667969e-03,-3.715276718139648438e-03,-3.036856651306152344e-03,-2.343535423278808594e-03,-1.635551452636718750e-03,-1.227259635925292969e-03,-1.626133918762207031e-03,-2.367973327636718750e-03,-1.940369606018066406e-03,-1.433134078979492188e-03,-1.733541488647460938e-03,-1.279592514038085938e-03,-1.085042953491210938e-03,-8.280277252197265625e-04,-5.509853363037109375e-04,-7.840394973754882812e-04,-2.326965332031250000e-04,1.267194747924804688e-04,-1.577615737915039062e-03,-1.730680465698242188e-03,-2.022862434387207031e-03,-2.162098884582519531e-03,-2.361893653869628906e-03,-2.487540245056152344e-03,-4.084348678588867188e-03,-4.172086715698242188e-03,-4.913210868835449219e-03,-6.439089775085449219e-03,-6.431460380554199219e-03,-7.181406021118164062e-03,-7.104516029357910156e-03,-5.564570426940917969e-03,-4.074692726135253906e-03,-1.770257949829101562e-03,-9.522438049316406250e-04,1.420617103576660156e-03,1.554846763610839844e-03,3.247976303100585938e-03,4.953503608703613281e-03,5.140781402587890625e-03,5.339980125427246094e-03,5.030751228332519531e-03,5.266547203063964844e-03,4.103183746337890625e-03,3.672838211059570312e-03,3.925561904907226562e-03,3.112673759460449219e-03,2.716779708862304688e-03,2.358675003051757812e-03,3.004789352416992188e-03,2.687811851501464844e-03,2.362370491027832031e-03,2.776145935058593750e-03,4.220485687255859375e-03,5.318403244018554688e-03,6.846666336059570312e-03,7.948875427246093750e-03,8.416056632995605469e-03,9.385824203491210938e-03,8.538007736206054688e-03
-4.000902175903320312e-03,-3.902912139892578125e-03,-3.793239593505859375e-03,-4.178762435913085938e-03,-5.805730819702148438e-03,-6.494641304016113281e-03,-5.966067314147949219e-03,-4.796624183654785156e-03,-3.567457199096679688e-03,-1.715779304504394531e-03,-1.954078674316406250e-03,-2.440571784973144531e-03,-2.873420715332031250e-03,-3.252744674682617188e-03,-3.615140914916992188e-03,-4.695415496826171875e-03,-5.846500396728515625e-03,-7.835268974304199219e-03,-8.938550949096679688e-03,-9.146213531494140625e-03,-1.098406314849853516e-02,-1.111555099487304688e-02,-1.113009452819824219e-02,-1.036477088928222656e-02,-7.850289344787597656e-03,-7.847070693969726562e-03,-5.268335342407226562e-03,-2.645492553710937500e-03,-1.696228981018066406e-03,-7.177591323852539062e-04,1.091241836547851562e-03,2.125740051269531250e-03,1.459121704101562500e-03,1.709342002868652344e-03,1.223921775817871094e-03,1.381397247314453125e-03,9.365081787109375000e-04,1.121759414672851562e-03,-8.416175842285156250e-05,-1.203298568725585938e-03,-2.562165260314941406e-03,-2.853631973266601562e-03,-3.360271453857421875e-03,-4.041075706481933594e-03,-3.755927085876464844e-03,-3.077745437622070312e-03,-2.384424209594726562e-03,-1.676678657531738281e-03,-1.268386840820312500e-03,-1.281142234802246094e-03,-1.637458801269531250e-03,-1.211404800415039062e-03,-7.086992263793945312e-04,-1.010537147521972656e-03,-5.583763122558593750e-04,-3.668069839477539062e-04,-1.127719879150390625e-04,1.610517501831054688e-04,-7.355213165283203125e-05,-2.751350402832031250e-04,-1.412868499755859375e-03,-8.734464645385742188e-04,-1.027941703796386719e-03,-1.323223114013671875e-03,-1.463890075683593750e-03,-2.405166625976562500e-03,-2.530932426452636719e-03,-3.394126892089843750e-03,-4.215836524963378906e-03,-4.957079887390136719e-03,-5.755186080932617188e-03,-5.749344825744628906e-03,-5.723953247070312500e-03,-4.982709884643554688e-03,-4.170775413513183594e-03,-2.684116363525390625e-03,-1.885294914245605469e-03,5.639791488647460938e-04,2.085804939270019531e-03,3.070354461669921875e-03,3.908514976501464844e-03,4.755377769470214844e-03,5.095362663269042969e-03,5.294561386108398438e-03,4.806637763977050781e-03,4.985094070434570312e-03,4.751443862915039062e-03,4.319667816162109375e-03,3.879547119140625000e-03,3.754615783691406250e-03,4.043817520141601562e-03,3.682732582092285156e-03,3.313064575195312500e-03,2.641081809997558594e-03,3.213794436305761337e-03,3.407239913940429688e-03,4.848599433898925781e-03,5.271196365356445312e-03,7.469892501831054688e-03,7.325142621994018555e-03,9.036064147949218750e-03,8.871078491210937500e-03,8.673191070556640625e-03
-4.071235656738281250e-03,-4.471540451049804688e-03,-4.339933395385742188e-03,-5.117058753967285156e-03,-6.181359291076660156e-03,-6.530284881591796875e-03,-5.146861076354980469e-03,-3.944516181945800781e-03,-2.754569053649902344e-03,-2.132654190063476562e-03,-1.752138137817382812e-03,-2.238154411315917969e-03,-2.688884735107421875e-03,-3.122448921203613281e-03,-4.371762275695800781e-03,-5.598425865173339844e-03,-5.883693695068359375e-03,-7.159948348999023438e-03,-8.118629455566406250e-03,-9.183883666992187500e-03,-1.102185249328613281e-02,-1.030504703521728516e-02,-1.035916805267333984e-02,-1.040291786193847656e-02,-9.570002555847167969e-03,-7.885456085205078125e-03,-6.146550178527832031e-03,-5.234360694885253906e-03,-2.561450004577636719e-03,-7.565021514892578125e-04,1.052379608154296875e-03,1.185536384582519531e-03,1.420021057128906250e-03,1.540780067443847656e-03,1.184582710266113281e-03,1.507997512817382812e-03,8.969306945800781250e-04,2.776384353637695312e-04,-9.255409240722656250e-04,-2.309441566467285156e-03,-2.602219581604003906e-03,-2.893924713134765625e-03,-3.400683403015136719e-03,-3.609061241149902344e-03,-3.009915351867675781e-03,-2.334594726562500000e-03,-1.983761787414550781e-03,-2.055406570434570312e-03,-1.309514045715332031e-03,-1.322388648986816406e-03,-9.068250656127929688e-04,-1.252770423889160156e-03,1.573562622070312500e-05,-2.876520156860351562e-04,1.630783081054687500e-04,3.515481948852539062e-04,6.022453308105468750e-04,3.651380538940429688e-04,-1.158714294433593750e-04,-3.175735473632812500e-04,-5.289316177368164062e-04,-9.162425994873046875e-04,-1.070737838745117188e-03,-1.366257667541503906e-03,-1.507043838500976562e-03,-2.448558807373046875e-03,-1.837611198425292969e-03,-3.358602523803710938e-03,-3.384222043678164482e-03,-4.270076751708984375e-03,-5.071282386779785156e-03,-5.066871643066406250e-03,-4.321217536926269531e-03,-2.860903739929199219e-03,-1.338839530944824219e-03,-4.975795745849609375e-04,-3.854036331176757812e-04,1.230955123901367188e-03,2.040982246398925781e-03,3.025293350219726562e-03,4.569530487060546875e-03,5.611181259155273438e-03,5.050063133239746094e-03,5.249023437500000000e-03,4.761099815368652344e-03,5.175113677978515625e-03,4.705548286437988281e-03,4.273653030395507812e-03,4.810452461242675781e-03,4.396677017211914062e-03,3.828232875093817711e-03,3.636360168457031250e-03,3.266572952270507812e-03,2.958059310913085938e-03,2.994775772094726562e-03,3.360271453857421875e-03,4.126310348510742188e-03,5.223989486694335938e-03,6.330728530883789062e-03,7.901430130004882812e-03,8.320927619934082031e-03,8.823513984680175781e-03,7.960796356201171875e-03
-4.106402397155761719e-03,-4.506826400756835938e-03,-5.672693252563476562e-03,-6.055593490600585938e-03,-6.776928901672363281e-03,-6.906270980834960938e-03,-5.182743072509765625e-03,-3.980517387390136719e-03,-2.790689468383789062e-03,-2.168774604797363281e-03,-2.063155174255371094e-03,-2.274513244628906250e-03,-2.725362777709960938e-03,-4.903316497802734375e-03,-6.146907806396484375e-03,-6.501555442810058594e-03,-6.783962249755859375e-03,-7.049679756164550781e-03,-8.156061172485351562e-03,-9.221434593200683594e-03,-1.020801067352294922e-02,-1.027977466583251953e-02,-1.039707660675048828e-02,-1.044094562530517578e-02,-9.638905525207519531e-03,-8.760452270507812500e-03,-7.891178131103515625e-03,-6.142258644104003906e-03,-4.331231117248535156e-03,-7.952451705932617188e-04,1.062154769897460938e-04,1.107692718505859375e-03,1.341938972473144531e-03,8.176565170288085938e-04,1.105785369873046875e-03,1.302480697631835938e-03,6.612539291381835938e-04,2.379417419433593750e-04,-1.766681671142578125e-03,-2.349495887756347656e-03,-2.642393112182617188e-03,-2.934217453002929688e-03,-2.648234367370605469e-03,-3.334164619445800781e-03,-3.050565719604492188e-03,-2.375483512878417969e-03,-1.685619354248046875e-03,-2.096414566040039062e-03,-1.350760459899902344e-03,-9.748935699462890625e-04,-9.481906890869140625e-04,-1.294255256652832031e-03,-2.598762512207031250e-05,4.352331161499023438e-04,8.845329284667968750e-04,1.069903373718261719e-03,8.301734924316406250e-04,3.229379653930664062e-04,7.641315460205078125e-05,-3.601312637329101562e-04,1.785755157470703125e-04,-9.589195251464843750e-04,-1.113653182983398438e-03,-6.664991378784179688e-04,-8.089542388916015625e-04,-1.753568649291992188e-03,-1.676388434134423733e-03,-2.666831016540527344e-03,-3.527045249938964844e-03,-3.582954406738281250e-03,-3.659486770629882812e-03,-3.644704818725585938e-03,-2.194881439208984375e-03,-6.963014602661132812e-04,-9.156614542007446289e-04,-5.756616592407226562e-04,2.846717834472656250e-04,1.897811889648437500e-03,2.706527709960937500e-03,3.687620162963867188e-03,3.818273544311523438e-03,4.665136337280273438e-03,4.863023757934570312e-03,4.503488540649414062e-03,4.715561866760253906e-03,4.433751106262207031e-03,4.659652709960937500e-03,4.920363426208496094e-03,5.169868469238281250e-03,5.038738250732421875e-03,3.997564315795898438e-03,3.589868545532226562e-03,3.440369619056582451e-03,3.593802452087402344e-03,2.947926521301269531e-03,3.313302993774414062e-03,3.690242767333984375e-03,4.503250122070312500e-03,5.611300468444824219e-03,7.853984832763671875e-03,6.937980651855468750e-03,7.443428039550781250e-03,6.583571434020996094e-03
-4.626512527465820312e-03,-5.962133407592773438e-03,-6.257772445678710938e-03,-7.029533386230468750e-03,-6.848216056823730469e-03,-6.942033767700195312e-03,-4.918336868286132812e-03,-3.128290176391601562e-03,-2.519845962524414062e-03,-2.205014228820800781e-03,-2.741813659667968750e-03,-3.426432609558105469e-03,-6.298542022705078125e-03,-6.684184074401855469e-03,-7.233262062072753906e-03,-6.702899932861328125e-03,-6.858348846435546875e-03,-7.124304771423339844e-03,-7.336139678955078125e-03,-8.404731750488281250e-03,-9.394526481628417969e-03,-9.467840194702148438e-03,-9.587883949279785156e-03,-9.683132171630859375e-03,-9.677171707153320312e-03,-8.798837661743164062e-03,-7.929682731628417969e-03,-7.011890411376953125e-03,-5.236625671386718750e-03,-2.574086189270019531e-03,6.735324859619140625e-05,2.497434616088867188e-04,1.302838325500488281e-03,7.784366607666015625e-04,1.066446304321289062e-03,4.541873931884765625e-04,6.216764450073242188e-04,-6.060600280761718750e-04,-1.806616783142089844e-03,-2.161741256713867188e-03,-2.682447433471679688e-03,-2.974510192871093750e-03,-2.688646316528320312e-03,-2.586364746093750000e-03,-2.304315567016601562e-03,-1.632571220397949219e-03,-1.283168792724609375e-03,-2.137422561645507812e-03,-1.391887664794921875e-03,-1.405000686645507812e-03,-9.895563125610351562e-04,-1.335740089416503906e-03,-6.759166717529296875e-05,3.935098648071289062e-04,8.426904678344726562e-04,2.676248550415039062e-04,7.880926132202148438e-04,2.807378768920898438e-04,3.409385681152343750e-05,-4.025697708129882812e-04,1.360177993774414062e-04,-2.546310424804687500e-04,-4.110336303710937500e-04,3.302097320556640625e-05,-8.521080017089843750e-04,-1.058697700500488281e-03,-1.881003379821777344e-03,-1.323342323303222656e-03,-2.106070518493652344e-03,-1.482486724853515625e-03,-1.412692246958613396e-03,-7.886886596679687500e-04,-6.830692291259765625e-05,7.007122039794921875e-04,5.507469177246093750e-05,8.902549743652343750e-04,1.669526100158691406e-03,1.852989196777343750e-03,2.661705017089843750e-03,3.642678260803222656e-03,4.479289054870605469e-03,4.619956016540527344e-03,4.258036613464355469e-03,4.457950592041015625e-03,4.670023918151855469e-03,5.083680152893066406e-03,4.930646624416112900e-03,4.874467849731445312e-03,5.408048629760742188e-03,4.612565040588378906e-03,4.637956619262695312e-03,4.228711128234863281e-03,3.903746604919433594e-03,3.547191619873046875e-03,2.901077270507812500e-03,2.588152885437011719e-03,2.966642379760742188e-03,4.079103469848632812e-03,4.892110824584960938e-03,5.316019058227539062e-03,6.468415260314941406e-03,6.729602813720703125e-03,6.535768508911132812e-03
-5.158066749572753906e-03,-6.907701492309570312e-03,-6.801486015319824219e-03,-7.967948913574218750e-03,-7.222414016723632812e-03,-7.013678550720214844e-03,-4.954218864440917969e-03,-3.164291381835937500e-03,-2.862930297851562500e-03,-3.125071525573730469e-03,-3.659009933471679688e-03,-5.017757415771484375e-03,-6.335139274597167969e-03,-7.629752159118652344e-03,-7.126569747924804688e-03,-6.575584411621093750e-03,-6.895422935485839844e-03,-6.301283836364746094e-03,-6.647944450378417969e-03,-6.733298301696777344e-03,-8.580684661865234375e-03,-8.655428886413574219e-03,-9.625792503356933594e-03,-9.672880172729492188e-03,-8.875727653503417969e-03,-8.875608444213867188e-03,-7.968187332153320312e-03,-6.219506263732910156e-03,-4.447221755981445312e-03,-2.651572227478027344e-03,-7.934570312500000000e-04,2.107620239257812500e-04,1.263737678527832031e-03,7.392168045043945312e-04,4.732608795166015625e-05,2.167224884033203125e-04,-2.253055572509765625e-04,-1.489877700805664062e-03,-1.846432685852050781e-03,-2.201795578002929688e-03,-2.722620964050292969e-03,-2.220630645751953125e-03,-2.434372901916503906e-03,-1.838684082031250000e-03,-1.558184623718261719e-03,-1.993179321289062500e-03,-2.106428146362304688e-03,-2.178430557250976562e-03,-1.433014869689941406e-03,-1.446366310119628906e-03,-1.802921295166015625e-03,-9.633302688598632812e-04,-5.407333374023437500e-04,3.517866134643554688e-04,8.008480072021484375e-04,9.859800338745117188e-04,7.460117340087890625e-04,2.385377883911132812e-04,-8.106231689453125000e-06,-4.451274871826171875e-04,9.346008300781250000e-05,9.098649024963378906e-05,2.919435501098632812e-04,-1.001358032226562500e-05,4.750490188598632812e-04,3.747940063476562500e-04,-4.508495330810546875e-04,1.008510589599609375e-04,7.152557373046875000e-04,6.622076034545898438e-04,6.133317947387695312e-04,6.173849105834960938e-04,1.334905624389648438e-03,1.377105712890625000e-03,1.448988914489746094e-03,1.561999320983886719e-03,1.624941825866699219e-03,2.520203590393066406e-03,2.616882324218750000e-03,2.747535705566406250e-03,3.728151321411132812e-03,3.870248794555664062e-03,4.212617874145507812e-03,4.412531852722167969e-03,4.624485969543457031e-03,5.038022994995117188e-03,4.613876342773437500e-03,5.521297454833984375e-03,5.361914634704589844e-03,4.992485046386718750e-03,4.591584205627441406e-03,3.496885299682617188e-03,3.173351287841796875e-03,2.818107604980468750e-03,2.500653266906738281e-03,1.185297966003417969e-03,8.898973464965820312e-04,2.681970596313476562e-03,3.500223159790039062e-03,3.927111625671386719e-03,5.082368850708007812e-03,6.681919097900390625e-03,5.823135375976562500e-03
-6.141424179077148438e-03,-6.978154182434082031e-03,-7.234454154968261719e-03,-7.623314857482910156e-03,-7.258176803588867188e-03,-6.153821945190429688e-03,-4.990100860595703125e-03,-3.236293792724609375e-03,-2.899050712585449219e-03,-3.161311149597167969e-03,-4.576325416564941406e-03,-5.932092666625976562e-03,-7.246851921081542969e-03,-7.666587829589843750e-03,-7.344245910644531250e-03,-6.612658500671386719e-03,-6.069302558898925781e-03,-6.338477134704589844e-03,-5.829334259033203125e-03,-6.770849227905273438e-03,-7.766842842102050781e-03,-7.843136787414550781e-03,-8.816599845886230469e-03,-8.904933929443359375e-03,-8.913993835449218750e-03,-8.913993835449218750e-03,-8.006691932678222656e-03,-6.258010864257812500e-03,-4.485964775085449219e-03,-2.690434455871582031e-03,-8.711814880371093750e-04,1.717805862426757812e-04,4.084110260009765625e-04,5.301237106323242188e-04,7.987022399902343750e-06,-4.730224609375000000e-04,-2.647638320922851562e-04,-7.251501083374023438e-04,-1.291871070861816406e-03,-1.443386077880859375e-03,-1.720547676086425781e-03,-1.466751098632812500e-03,-1.683473587036132812e-03,-1.401782035827636719e-03,-1.598715782165527344e-03,-2.033829689025878906e-03,-2.188086509704589844e-03,-2.260446548461914062e-03,-1.882076263427734375e-03,-1.873493194580078125e-03,-1.487612724304199219e-03,-1.004934310913085938e-03,-5.822181701660156250e-04,3.100633621215820312e-04,7.591247558593750000e-04,9.440183639526367188e-04,7.040500640869140625e-04,1.963376998901367188e-04,-5.042552947998046875e-05,-4.875659942626953125e-04,6.195306777954101562e-04,4.498958587646484375e-04,9.949207305908203125e-04,6.898641586303710938e-04,1.911640167236328125e-03,1.808166503906250000e-03,1.614928245544433594e-03,2.259016036987304688e-03,2.201318740844726562e-03,1.709966454654932022e-03,6.209611892700195312e-04,2.023458480834960938e-03,1.606123056262731552e-03,1.339077949523925781e-03,2.123951911926269531e-03,2.161741256713867188e-03,2.295136451721191406e-03,2.390623092651367188e-03,2.572059631347656250e-03,2.702593803405761719e-03,3.683090209960937500e-03,3.825068473815917969e-03,4.024267196655273438e-03,4.367113113403320312e-03,4.578948020935058594e-03,4.992246627807617188e-03,5.262255668640136719e-03,5.475282669067382812e-03,5.077838897705078125e-03,4.946231842041015625e-03,4.545331001281738281e-03,2.764940261840820312e-03,2.442836761474609375e-03,1.406431198120117188e-03,1.091718673706054688e-03,7.687807083129882812e-04,-5.102157592773437500e-04,-1.130104064941406250e-04,2.108812332153320312e-03,3.209114074707031250e-03,4.365801811218261719e-03,5.968093872070312500e-03,5.775451660156250000e-03
-6.176590919494628906e-03,-7.013320922851562500e-03,-7.814884185791015625e-03,-7.508873939514160156e-03,-7.293939590454101562e-03,-6.189703941345214844e-03,-5.610823631286621094e-03,-3.874778747558593750e-03,-3.550887107849121094e-03,-4.117488861083984375e-03,-4.612684249877929688e-03,-5.968689918518066406e-03,-7.320165634155273438e-03,-7.703423500061035156e-03,-7.381200790405273438e-03,-5.949378013610839844e-03,-6.106495857238769531e-03,-5.515336990356445312e-03,-4.154920578002929688e-03,-5.099415779113769531e-03,-5.287528038024902344e-03,-7.030963897705078125e-03,-7.160186767578125000e-03,-8.098721504211425781e-03,-8.952260017395019531e-03,-8.115530014038085938e-03,-7.211327552795410156e-03,-6.296634674072265625e-03,-4.524588584899902344e-03,-2.729177474975585938e-03,-9.100437164306640625e-04,1.329183578491210938e-04,3.693103790283203125e-04,6.607770919799804688e-04,-3.135204315185546875e-05,1.379251480102539062e-04,-3.439188003540039062e-04,-7.648468017578125000e-04,-1.124858856201171875e-03,-6.846189498901367188e-04,-4.113912582397460938e-04,-7.126331329345703125e-04,-4.314184188842773438e-04,-1.131534576416015625e-03,-8.525848388671875000e-04,-1.329898834228515625e-03,-2.228975296020507812e-03,-2.301454544067382812e-03,-2.332925796508789062e-03,-1.914739608764648438e-03,-1.885771751403808594e-03,-1.046419143676757812e-03,-6.238222122192382812e-04,5.737543106079101562e-04,4.550218582153320312e-04,9.020566940307617188e-04,6.619691848754882812e-04,1.540184020996093750e-04,-9.274482727050781250e-05,2.214908599853515625e-04,7.584095001220703125e-04,4.070997238159179688e-04,9.521245956420898438e-04,2.132415771484375000e-03,2.608418464660644531e-03,3.241539001464843750e-03,3.042459487915039062e-03,3.622770309448242188e-03,3.170402254909276962e-03,2.807021141052246094e-03,2.761244773864746094e-03,3.429889678955078125e-03,2.739191055297851562e-03,2.774238586425781250e-03,2.798795700073242188e-03,2.189159393310546875e-03,2.250552177429199219e-03,2.345919609069824219e-03,2.527236938476562500e-03,2.657651901245117188e-03,2.932071685791015625e-03,3.075599670410156250e-03,3.979086875915527344e-03,3.621578216552734375e-03,3.834724426269531250e-03,4.756927490234375000e-03,5.216360092163085938e-03,4.043936729431152344e-03,5.031824111938476562e-03,4.211783409118652344e-03,3.125309944152832031e-03,1.347780227661132812e-03,1.028418540954589844e-03,6.772279739379882812e-04,3.640651702880859375e-04,-6.374120712280273438e-04,-9.429454803466796875e-04,5.346238613128662109e-04,2.722740173339843750e-04,1.389026641845703125e-03,3.648757934570312500e-03,4.792213439941406250e-03,5.062818527221679688e-03
-6.211638450622558594e-03,-7.048606872558593750e-03,-7.340669631958007812e-03,-7.729768753051757812e-03,-7.365226745605468750e-03,-6.225466728210449219e-03,-5.646705627441406250e-03,-4.800558090209960938e-03,-3.586888313293457031e-03,-4.778146743774414062e-03,-5.306363105773925781e-03,-5.799412727355957031e-03,-6.275177001953125000e-03,-6.697654724121093750e-03,-6.368279457092285156e-03,-5.857467651367187500e-03,-4.416942596435546875e-03,-3.831863403320312500e-03,-3.336310386657714844e-03,-3.427863121032714844e-03,-3.622055053710937500e-03,-5.440354347229003906e-03,-7.198095321655273438e-03,-7.292389869689941406e-03,-8.150577545166015625e-03,-7.317066192626953125e-03,-7.249712944030761719e-03,-5.504250526428222656e-03,-4.563212394714355469e-03,-2.767920494079589844e-03,-9.489059448242187500e-04,9.393692016601562500e-05,3.302097320556640625e-04,-3.628730773925781250e-04,-7.069110870361328125e-05,-5.520582199096679688e-04,-1.862049102783203125e-04,0.000000000000000000e+00,-3.629922866821289062e-04,7.390975952148437500e-05,-4.514455795288085938e-04,-7.529258728027343750e-04,-4.717111587524414062e-04,-6.928443908691406250e-04,-8.931159973144531250e-04,-1.370549201965332031e-03,-2.269744873046875000e-03,-2.342462539672851562e-03,-2.742290496826171875e-03,-2.731084823608398438e-03,-1.927137374877929688e-03,-1.087903976440429688e-03,-1.433253288269042969e-03,2.266168594360351562e-04,-8.785724639892578125e-05,4.131793975830078125e-04,6.198883056640625000e-04,1.118183135986328125e-04,6.194114685058593750e-04,1.790523529052734375e-04,7.159709930419921875e-04,1.111626625061035156e-03,2.400636672973632812e-03,2.832293510437011719e-03,2.725124359130859375e-03,4.577517509460449219e-03,5.205392837524414062e-03,5.776762962341308594e-03,4.282951354980468750e-03,4.951953887939453125e-03,4.158377647399902344e-03,3.408981487154960632e-03,3.417730331420898438e-03,2.730131149291992188e-03,2.754569053649902344e-03,2.144694328308105469e-03,2.205967903137207031e-03,2.301216125488281250e-03,2.385854721069335938e-03,2.612709999084472656e-03,2.047777175903320312e-03,2.325534820556640625e-03,3.230571746826171875e-03,1.971721649169921875e-03,3.090620040893554688e-03,3.316879272460937500e-03,3.782153129577636719e-03,2.612352371215820312e-03,3.603219985961914062e-03,2.464056015014648438e-03,2.788782119750976562e-03,1.549825072288513184e-03,6.157159805297851562e-04,-5.221366882324218750e-05,-1.044750213623046875e-03,-1.363754272460937500e-03,-1.668095588684082031e-03,-8.354187011718750000e-04,-4.485845565795898438e-04,2.490758895874023438e-03,3.601193428039550781e-03,4.076600074768066406e-03,5.014896392822265625e-03
-6.246805191040039062e-03,-7.083773612976074219e-03,-7.376194000244140625e-03,-7.765173912048339844e-03,-6.502509117126464844e-03,-5.954742431640625000e-03,-5.133628845214843750e-03,-4.836559295654296875e-03,-5.121111869812011719e-03,-5.699872970581054688e-03,-5.342721939086914062e-03,-5.835890769958496094e-03,-6.311774253845214844e-03,-6.734371185302734375e-03,-5.719542503356933594e-03,-5.158662796020507812e-03,-3.724932670593261719e-03,-3.008604049682617188e-03,-1.661658287048339844e-03,-1.756310462951660156e-03,-3.659605979919433594e-03,-5.478143692016601562e-03,-5.541443824768066406e-03,-6.486058235168457031e-03,-7.349014282226562500e-03,-6.518602371215820312e-03,-6.454229354858398438e-03,-5.542874336242675781e-03,-3.773927688598632812e-03,-2.806663513183593750e-03,-1.810073852539062500e-03,-7.643699645996093750e-04,-1.496195793151855469e-03,-4.020929336547851562e-04,-1.100301742553710938e-04,2.174377441406250000e-04,3.845691680908203125e-04,7.649660110473632812e-04,1.200318336486816406e-03,8.326768875122070312e-04,2.657175064086914062e-04,1.072883605957031250e-06,-2.220869064331054688e-04,-7.332563400268554688e-04,-4.646778106689453125e-04,-1.411199569702148438e-03,-2.310633659362792969e-03,-2.712011337280273438e-03,-2.783417701721191406e-03,-3.191947937011718750e-03,-2.740740776062011719e-03,-3.126025199890136719e-03,-1.898646354675292969e-03,-1.344680786132812500e-03,-8.931159973144531250e-04,-7.027387619018554688e-04,-9.820461273193359375e-04,6.961822509765625000e-05,3.403425216674804688e-04,8.881092071533203125e-04,1.423478126525878906e-03,1.816034317016601562e-03,2.951383590698242188e-03,3.423452377319335938e-03,4.044890403747558594e-03,6.008148193359375000e-03,5.112285260111093521e-03,5.842089653015136719e-03,5.701422691345214844e-03,5.637884140014648438e-03,4.841089248657226562e-03,4.111051559448242188e-03,3.373742103576660156e-03,2.685904502868652344e-03,2.710223197937011719e-03,2.100229263305664062e-03,2.161383628845214844e-03,2.256512641906738281e-03,2.341151237487792969e-03,1.858949661254882812e-03,2.002716064453125000e-03,7.236003875732421875e-04,1.779079437255859375e-03,1.224398612976074219e-03,1.647472381591796875e-03,1.876831054687500000e-03,1.376271247863769531e-03,1.873612403869628906e-03,2.865791320800781250e-03,1.728057861328125000e-03,2.054095268249511719e-03,1.658678054809570312e-03,-1.116871833801269531e-03,-1.463770866394042969e-03,-1.772880554199218750e-03,-2.090334892272949219e-03,-2.393484115600585938e-03,-1.557826995849609375e-03,-4.959106445312500000e-04,1.772403717041015625e-03,2.884387969970703125e-03,4.028916358947753906e-03,4.967093467712402344e-03
