-7.545948028564453125e-05,-5.701780319213867188e-04,4.642009735107421875e-04,1.926183700561523438e-03,4.934668540954589844e-03,9.389519691467285156e-03,1.237463951110839844e-02,1.774108409881591797e-02,1.893901824951171875e-02,2.007210254669189453e-02,1.887238025665283203e-02,1.638948917388916016e-02,1.304352283477783203e-02,1.162910461425781250e-02,1.178646087646484375e-02,1.297688484191894531e-02,1.362574100494384766e-02,1.327490806579589844e-02,1.203763484954833984e-02,9.985089302062988281e-03,7.950186729431152344e-03,6.935119628906250000e-03,5.822658538818359375e-03,5.693316459655761719e-03,6.475567817687988281e-03,5.480885505676269531e-03,6.332278251647949219e-03,9.782075881958007812e-03,1.329624652862548828e-02,1.862251758575439453e-02,2.039825916290283203e-02,2.138102054595947266e-02,2.066016197204589844e-02,1.988720893859863281e-02,1.837718486785888672e-02,1.614022254943847656e-02,1.462292671203613281e-02,1.243686676025390625e-02,9.196162223815917969e-03,6.267666816711425781e-03,4.261255264282226562e-03,2.865195274353027344e-03,2.522587776184082031e-03,3.110289573669433594e-03,8.106827735900878906e-03,8.434057235717773438e-03,9.893417358398437500e-03,9.402513504028320312e-03,8.525133132934570312e-03,7.299304008483886719e-03,5.661010742187500000e-03,5.245566368103027344e-03,4.902482032775878906e-03,3.808498382568359375e-03,5.485892295837402344e-03,5.685806274414062500e-03,5.408048629760742188e-03,5.107283592224121094e-03,5.360007286071777344e-03,6.470322608947753906e-03,7.039070129394531250e-03,5.807399749755859375e-03,6.443977355957031250e-03,6.060004234313964844e-03,7.295250892639160156e-03,6.448388099670410156e-03,6.309390068054199219e-03,5.342006683349609375e-03,4.516839981079101562e-03,2.875804901123046875e-03,2.815127372741699219e-03,2.803444862365722656e-03,3.492951393127441406e-03,4.298925399780273438e-03,5.053997039794921875e-03,4.472851753234863281e-03,5.222320556640625000e-03,5.420088768005371094e-03,5.499720573425292969e-03,5.732893943786621094e-03,5.191445350646972656e-03,5.611131433397531509e-03,5.500435829162597656e-03,5.131006240844726562e-03,5.348563194274902344e-03,5.743265151977539062e-03,5.314946174621582031e-03,5.106210708618164062e-03,3.533095121383666992e-03,2.808332443237304688e-03,1.667261123657226562e-03,5.441904067993164062e-04,1.201430932269431651e-04,-5.173683166503906250e-04,-1.221895217895507812e-04
-2.550005912780761719e-03,-3.013253211975097656e-03,-2.488136291503906250e-03,-5.232095718383789062e-04,3.938198089599609375e-03,1.020407676696777344e-02,1.653802394866943359e-02,1.953208446502685547e-02,2.128422260284423828e-02,2.093160152435302734e-02,1.756513118743896484e-02,1.632952690124511719e-02,1.298308372497558594e-02,1.156854629516601562e-02,1.241600513458251953e-02,1.381504535675048828e-02,1.446259021759033203e-02,1.321339607238769531e-02,1.197588443756103516e-02,8.972287178039550781e-03,6.939530372619628906e-03,5.988478660583496094e-03,4.878520965576171875e-03,4.752159118652343750e-03,3.723740577697753906e-03,4.545331001281738281e-03,5.397319793701171875e-03,9.718179702758789062e-03,1.323223114013671875e-02,1.849436759948730469e-02,2.033412456512451172e-02,2.126300334930419922e-02,2.059566974639892578e-02,1.982247829437255859e-02,1.746869087219238281e-02,1.607489585876464844e-02,1.365315914154052734e-02,1.146936416625976562e-02,9.130001068115234375e-03,7.032394409179687500e-03,4.809379577636718750e-03,3.625035285949707031e-03,2.455353736877441406e-03,3.863453865051269531e-03,8.039116859436035156e-03,8.366346359252929688e-03,9.825468063354492188e-03,9.334444999694824219e-03,8.456707000732421875e-03,8.036017417907714844e-03,6.778359413146972656e-03,6.406426429748535156e-03,6.425857543945312500e-03,5.328536033630371094e-03,4.970431327819824219e-03,5.150318145751953125e-03,5.337834358215332031e-03,4.251122474670410156e-03,3.723859786987304688e-03,4.840016365051269531e-03,4.633426666259765625e-03,4.185795783996582031e-03,5.598902702331542969e-03,5.988240242004394531e-03,7.223367691040039062e-03,7.142424583435058594e-03,6.237149238586425781e-03,5.269408226013183594e-03,4.444003105163574219e-03,3.559708595275878906e-03,4.200935363769531250e-03,3.482222557067871094e-03,4.228353500366210938e-03,4.972815513610839844e-03,5.036115646362304688e-03,5.141615867614746094e-03,6.018161773681640625e-03,6.084084510803222656e-03,6.322925444692373276e-03,6.327271461486816406e-03,5.848646163940429688e-03,6.883978843688964844e-03,6.344199180603027344e-03,6.508469581604003906e-03,6.722569465637207031e-03,5.601937416940927505e-03,5.958914756774902344e-03,5.505681037902832031e-03,4.311561584472656250e-03,2.016186714172363281e-03,1.633167266845703125e-04,-9.570121765136718750e-04,-5.608797073364257812e-04,-2.009749412536621094e-03,-1.611948013305664062e-03
-3.562331199645996094e-03,-4.549384117126464844e-03,-4.957079887390136719e-03,-1.524090766906738281e-03,3.879189491271972656e-03,1.014494895935058594e-02,1.740705966949462891e-02,2.132344245910644531e-02,2.244961261749267578e-02,2.087211608886718750e-02,1.744532585144042969e-02,1.626944541931152344e-02,1.292276382446289062e-02,1.144731044769287109e-02,1.235496997833251953e-02,1.375389099121093750e-02,1.440131664276123047e-02,1.315200328826904297e-02,1.191413402557373047e-02,8.910179138183593750e-03,6.877183914184570312e-03,5.863428115844726562e-03,4.815697669982910156e-03,3.810763359069824219e-03,3.660559654235839844e-03,4.468798637390136719e-03,5.273580551147460938e-03,7.037162780761718750e-03,1.144826412200927734e-02,1.580548286437988281e-02,1.941740512847900391e-02,2.040266990661621094e-02,1.961863040924072266e-02,1.975774765014648438e-02,1.740360260009765625e-02,1.516914367675781250e-02,1.442635059356689453e-02,1.140344142913818359e-02,9.898066520690917969e-03,7.797241210937500000e-03,4.127621650695800781e-03,3.558039665222167969e-03,4.287958145141601562e-03,5.740046501159667969e-03,7.971525192260742188e-03,8.298516273498535156e-03,8.945941925048828125e-03,9.663820266723632812e-03,9.195327758789062500e-03,8.328557014465332031e-03,8.311510086059570312e-03,7.936239242553710938e-03,7.152915000915527344e-03,6.054043769836425781e-03,5.694031715393066406e-03,5.080342292785644531e-03,3.967761993408203125e-03,3.394842147827148438e-03,2.870321273803710938e-03,3.425240516662597656e-03,3.713130950927734375e-03,4.114389419555664062e-03,6.102800369262695312e-03,6.687164306640625000e-03,7.918953895568847656e-03,7.836461067199707031e-03,6.800532341003417969e-03,5.958318710327148438e-03,5.131363868713378906e-03,4.243612289428710938e-03,4.935026168823242188e-03,4.161119461059570312e-03,4.904031753540039062e-03,5.646944046020507812e-03,6.451725959777832031e-03,5.810618400573730469e-03,6.683826446533203125e-03,6.748080253601074219e-03,6.899476051330566406e-03,7.126092910766601562e-03,7.238745689392089844e-03,8.267879486083984375e-03,7.724761962890625000e-03,7.159113883972167969e-03,7.371783256530761719e-03,5.666732788085937500e-03,5.161523818969726562e-03,4.709601402282714844e-03,3.516793251037597656e-03,5.095005035400390625e-04,-6.276369094848632812e-04,-2.458095550537109375e-03,-2.059340476989746094e-03,-4.599928855895996094e-03,-3.101587295532226562e-03
-5.071401596069335938e-03,-5.559086799621582031e-03,-5.015850067138671875e-03,-1.583099365234375000e-03,4.698634147644042969e-03,1.101863384246826172e-02,1.734805107116699219e-02,2.126431465148925781e-02,2.186858654022216797e-02,1.989340782165527344e-02,1.863336563110351562e-02,1.432013511657714844e-02,1.286244392395019531e-02,1.114857196807861328e-02,1.229405403137207031e-02,1.363158226013183594e-02,1.434016227722167969e-02,1.309049129486083984e-02,1.185238361358642578e-02,9.737014770507812500e-03,6.814837455749511719e-03,5.800962448120117188e-03,4.752993583679199219e-03,3.684759140014648438e-03,3.597259521484375000e-03,4.405260086059570312e-03,5.209803581237792969e-03,6.973266601562500000e-03,1.052403450012207031e-02,1.402735710144042969e-02,1.668870449066162109e-02,1.943254470825195312e-02,1.948881149291992188e-02,1.884663105010986328e-02,1.733863353729248047e-02,1.510381698608398438e-02,1.352202892303466797e-02,1.133751869201660156e-02,9.832024574279785156e-03,8.562088012695312500e-03,5.717277526855468750e-03,4.550457000732421875e-03,4.792213439941406250e-03,5.672574043273925781e-03,7.903933525085449219e-03,8.230805397033691406e-03,8.877992630004882812e-03,9.595632553100585938e-03,9.934067726135253906e-03,9.064078330993652344e-03,9.844541549682617188e-03,8.666634559631347656e-03,8.301973342895507812e-03,6.779432296752929688e-03,5.276441574096679688e-03,4.220008850097656250e-03,3.897547721862792969e-03,3.324389457702636719e-03,2.799510955810546875e-03,3.138422966003417969e-03,3.641963005065917969e-03,4.818320274353027344e-03,6.031155586242675781e-03,8.049726486206054688e-03,8.614778518676757812e-03,8.530497550964355469e-03,7.491230964660644531e-03,6.647348403930664062e-03,6.578803062438964844e-03,5.684494972229003906e-03,6.373047828674316406e-03,5.592703819274902344e-03,6.329178810119628906e-03,6.320953369140625000e-03,6.398797035217285156e-03,6.479859352111816406e-03,7.349491119384765625e-03,7.412195205688476562e-03,8.384585380554199219e-03,7.785320281982421875e-03,9.361982345581054688e-03,9.652018547058105469e-03,8.377313613891601562e-03,8.536815643310546875e-03,7.520079612731933594e-03,6.312489509582519531e-03,5.084753036499023438e-03,3.913521766662597656e-03,2.721905708312988281e-03,1.587152481079101562e-03,-2.131819725036621094e-03,-4.671216011047363281e-03,-5.766510963439941406e-03,-6.095767021179199219e-03,-5.702614784240722656e-03
-5.170464515686035156e-03,-5.617618560791015625e-03,-4.186868667602539062e-03,-1.642107963562011719e-03,4.639506340026855469e-03,1.189255714416503906e-02,1.821720600128173828e-02,2.027976512908935547e-02,2.048647403717041016e-02,1.920509338378906250e-02,1.765596866607666016e-02,1.334536075592041016e-02,1.189041137695312500e-02,1.108777523040771484e-02,1.217210292816162109e-02,1.357042789459228516e-02,1.338076591491699219e-02,1.392376422882080078e-02,1.089870929718017578e-02,8.786082267761230469e-03,7.638573646545410156e-03,5.738377571105957031e-03,4.690170288085937500e-03,4.500150680541992188e-03,3.533959388732910156e-03,4.278063774108886719e-03,5.146145820617675781e-03,6.044626235961914062e-03,9.535670280456542969e-03,1.310598850250244141e-02,1.577019691467285156e-02,1.851713657379150391e-02,1.857483386993408203e-02,1.798927783966064453e-02,1.727354526519775391e-02,1.497304439544677734e-02,1.345646381378173828e-02,1.210749149322509766e-02,9.765863418579101562e-03,7.664442062377929688e-03,6.479024887084960938e-03,6.134152412414550781e-03,6.372690200805664062e-03,7.243633270263671875e-03,8.652329444885253906e-03,8.977532386779785156e-03,9.621620178222656250e-03,9.940266609191894531e-03,1.067280769348144531e-02,9.799599647521972656e-03,9.775757789611816406e-03,1.019668579101562500e-02,7.810711860656738281e-03,6.709933280944824219e-03,5.206584930419921875e-03,4.940390586853027344e-03,3.827452659606933594e-03,3.253817558288574219e-03,2.728819847106933594e-03,3.067374229431152344e-03,4.653806332498788834e-03,5.522131919860839844e-03,6.731867790222167969e-03,8.747339248657226562e-03,7.775187492370605469e-03,8.458495140075683594e-03,7.418751716613769531e-03,7.336497306823730469e-03,6.449580192565917969e-03,7.055521011352539062e-03,6.316304206848144531e-03,7.024288177490234375e-03,7.026910781860351562e-03,7.094760891050100327e-03,7.071137428283691406e-03,6.405472755432128906e-03,8.015513420104980469e-03,8.815407752990722656e-03,9.045481681823730469e-03,9.913206100463867188e-03,1.017558574676513672e-02,1.030611991882324219e-02,9.758114814758300781e-03,7.944583892822265625e-03,7.443666458129882812e-03,6.235957145690917969e-03,4.287362098693847656e-03,3.836512565612792969e-03,1.927018165588378906e-03,7.736682891845703125e-05,-2.504706382751464844e-03,-4.349350929260253906e-03,-6.173014640808105469e-03,-6.883025169372558594e-03,-6.488442420959472656e-03
-5.228757858276367188e-03,-4.783511161804199219e-03,-2.782344818115234375e-03,1.243352890014648438e-04,4.580497741699218750e-03,1.090061664581298828e-02,1.630151271820068359e-02,1.929533481597900391e-02,1.858234405517578125e-02,1.730394363403320312e-02,1.386523246765136719e-02,1.237046718597412109e-02,1.085793972015380859e-02,1.035678386688232422e-02,1.120841503143310547e-02,1.260983943939208984e-02,1.242148876190185547e-02,1.111567020416259766e-02,9.883165359497070312e-03,7.834792137145996094e-03,6.690144538879394531e-03,5.675911903381347656e-03,4.627466201782226562e-03,4.437208175659179688e-03,3.470778465270996094e-03,4.228115081787109375e-03,5.082368850708007812e-03,5.980730056762695312e-03,8.611440658569335938e-03,1.132762432098388672e-02,1.399767398834228516e-02,1.583504676818847656e-02,1.766061782836914062e-02,1.695919036865234375e-02,1.636517047882080078e-02,1.406729221343994141e-02,1.339089870452880859e-02,1.120579242706298828e-02,9.699821472167968750e-03,8.429408073425292969e-03,7.240653038024902344e-03,6.892442703247070312e-03,7.129430770874023438e-03,7.995486259460449219e-03,8.584737777709960938e-03,8.909821510314941406e-03,9.553790092468261719e-03,1.026785373687744141e-02,1.098453998565673828e-02,1.053512096405029297e-02,1.093471050262451172e-02,1.012778282165527344e-02,8.538126945495605469e-03,7.435321807861328125e-03,5.136728286743164062e-03,4.870414733886718750e-03,3.757238388061523438e-03,3.681540489196777344e-03,3.440856933593750000e-03,3.993988037109375000e-03,4.859805107116699219e-03,6.226301193237304688e-03,7.432579994201660156e-03,7.906198501586914062e-03,8.471012115478515625e-03,8.386492729187011719e-03,8.109807968139648438e-03,8.025646209716796875e-03,7.894039154052734375e-03,7.809996604919433594e-03,7.751345634460449219e-03,7.704615592956542969e-03,8.430480957031250000e-03,7.743239402770996094e-03,7.793307304382324219e-03,7.818102836608886719e-03,9.421825408935546875e-03,9.669031016528606415e-03,1.044237613677978516e-02,1.141011714935302734e-02,1.083159446716308594e-02,1.047260593622922897e-02,1.041102409362792969e-02,9.319305419921875000e-03,7.367372512817382812e-03,6.159543991088867188e-03,4.210472106933593750e-03,2.321004867553710938e-03,4.142522811889648438e-04,-1.432657241821289062e-03,-4.011869430541992188e-03,-5.140662193298339844e-03,-6.251335144042968750e-03,-6.253123283386230469e-03,-4.043936729431152344e-03
-2.958059310913085938e-03,-3.423213958740234375e-03,-1.895904541015625000e-03,1.007318496704101562e-03,5.458950996398925781e-03,9.908556938171386719e-03,1.283085346221923828e-02,1.547527313232421875e-02,1.418137550354003906e-02,1.448178291320800781e-02,1.196968555450439453e-02,1.139545440673828125e-02,9.885668754577636719e-03,1.005911827087402344e-02,9.551644325256347656e-03,1.094377040863037109e-02,1.146209239959716797e-02,1.015925407409667969e-02,9.821414947509765625e-03,7.772803306579589844e-03,6.627798080444335938e-03,6.497740745544433594e-03,5.446195602416992188e-03,5.169272422790527344e-03,5.061507225036621094e-03,5.037069320678710938e-03,5.886435508728027344e-03,5.916833877563476562e-03,6.781220436096191406e-03,9.484529495239257812e-03,1.222503185272216797e-02,1.406812667846679688e-02,1.511979103088378906e-02,1.532435417175292969e-02,1.461279392242431641e-02,1.388108730316162109e-02,1.248621940612792969e-02,1.030385494232177734e-02,8.799433708190917969e-03,8.363008499145507812e-03,8.002400398254394531e-03,7.650852203369140625e-03,8.197665214538574219e-03,9.566783905029296875e-03,1.014983654022216797e-02,1.076912879943847656e-02,1.029753684997558594e-02,1.142466068267822266e-02,1.172173023223876953e-02,1.166880130767822266e-02,1.124024391174316406e-02,1.005876064300537109e-02,7.672071456909179688e-03,6.570935249328613281e-03,5.066990852355957031e-03,4.800438880920410156e-03,3.687024116516113281e-03,3.610968589782714844e-03,3.370165824890136719e-03,4.485249519348144531e-03,4.788637161254882812e-03,5.379557609558105469e-03,6.789088249206542969e-03,7.834434509277343750e-03,7.631301879882812500e-03,8.314490318298339844e-03,8.037447929382324219e-03,8.714914321899414062e-03,8.579850196838378906e-03,9.251475334167480469e-03,8.432149887084960938e-03,9.135365486145019531e-03,9.106516838073730469e-03,8.417248725891113281e-03,8.464217185974121094e-03,9.301781654357910156e-03,1.008796691894531250e-02,1.102459430694580078e-02,1.183950901031494141e-02,1.196634769439697266e-02,1.221919059753417969e-02,1.096045970916748047e-02,1.179194450378417969e-02,9.968519210815429688e-03,8.738875389099121094e-03,7.527470588684082031e-03,2.692103385925292969e-03,8.053779602050781250e-04,-3.808736801147460938e-04,-2.226471900939941406e-03,-4.089713096618652344e-03,-5.218744277954101562e-03,-5.617856979370117188e-03,-3.300229785963892937e-03,-2.711415290832519531e-03
-1.107573509216308594e-03,-1.582384109497070312e-03,-1.009702682495117188e-03,1.890778541564941406e-03,6.278634071350097656e-03,9.790301322937011719e-03,1.184177398681640625e-02,1.241016387939453125e-02,1.263952255249023438e-02,1.067876815795898438e-02,1.007401943206787109e-02,8.530616760253906250e-03,8.913397789001464844e-03,8.357167243957519531e-03,9.490728378295898438e-03,9.981393814086914062e-03,9.543061256408691406e-03,9.202361106872558594e-03,8.867502212524414062e-03,7.648587226867675781e-03,7.389187812805175781e-03,6.435275077819824219e-03,6.202220916748046875e-03,5.983233451843261719e-03,5.872249603271484375e-03,5.846142768859863281e-03,5.822658538818359375e-03,5.801320075988769531e-03,6.717085838317871094e-03,7.675766944885253906e-03,1.130640506744384766e-02,1.230108737945556641e-02,1.236903667449951172e-02,1.356923580169677734e-02,1.279532909393310547e-02,1.297366619110107422e-02,1.158165931701660156e-02,9.401917457580566406e-03,8.109688758850097656e-03,7.662653923034667969e-03,8.117914199829101562e-03,7.583975791931152344e-03,8.952975273132324219e-03,1.031875610351562500e-02,1.171493530273437500e-02,1.232790946960449219e-02,1.297724246978759766e-02,1.174914836883544922e-02,1.326477527618408203e-02,1.200640201568603516e-02,1.117146015167236328e-02,9.989857673645019531e-03,7.602810859680175781e-03,6.501317024230957031e-03,5.345582962036132812e-03,3.869891166687011719e-03,3.616929054260253906e-03,3.828644752502441406e-03,2.516508102416992188e-03,3.634333610534667969e-03,4.717469215393066406e-03,5.308151245117187500e-03,5.943894386291503906e-03,6.328701972961425781e-03,6.993412971496582031e-03,8.242368698120117188e-03,8.728504180908203125e-03,9.328961372375488281e-03,9.265899658203125000e-03,9.178638458251953125e-03,9.867429733276367188e-03,9.814858436584472656e-03,9.782433509826660156e-03,9.839892387390136719e-03,9.880423545837402344e-03,9.969472885131835938e-03,1.075398921966552734e-02,1.168739795684814453e-02,1.250064373016357422e-02,1.336038112640380859e-02,1.360690593719482422e-02,1.307475566864013672e-02,1.121640205383300781e-02,9.930674917995929718e-03,9.386420249938964844e-03,7.450938224792480469e-03,2.615213394165039062e-03,1.447558403015136719e-03,9.775161743164062500e-04,-1.466771005652844906e-03,-4.167556762695312500e-03,-3.870248794555664062e-03,-4.581451416015625000e-03,-4.205465316772460938e-03,-3.817319869995117188e-03
-2.114772796630859375e-04,-6.910562515258789062e-04,-1.230239868164062500e-04,4.212617874145507812e-03,6.219744682312011719e-03,8.798241615295410156e-03,9.922504425048828125e-03,1.107108592987060547e-02,9.442448616027832031e-03,8.777022361755371094e-03,8.442878723144531250e-03,8.470296859741210938e-03,8.852839469909667969e-03,8.296370506286621094e-03,8.742928504943847656e-03,8.316993713378906250e-03,9.275913238525390625e-03,9.140849113464355469e-03,8.805632591247558594e-03,8.475661277770996094e-03,7.326841354370117188e-03,7.021069526672363281e-03,6.099224090576171875e-03,6.005167961120605469e-03,6.655216217041015625e-03,6.636619567871093750e-03,6.627321243286132812e-03,6.603956222534179688e-03,6.652951240539550781e-03,7.611393928527832031e-03,8.568167686462402344e-03,9.587407112121582031e-03,1.145446300506591797e-02,1.168477535247802734e-02,1.090347766876220703e-02,1.122415065765380859e-02,9.837746620178222656e-03,8.499860763549804688e-03,7.832527160644531250e-03,7.398724555969238281e-03,8.051156997680664062e-03,8.342504501342773438e-03,9.708285331726074219e-03,1.107084751129150391e-02,1.246380805969238281e-02,1.388680934906005859e-02,1.452994346618652344e-02,1.443612575531005859e-02,1.400232315063476562e-02,1.354646682739257812e-02,1.110279560089111328e-02,9.920954704284667969e-03,7.533431053161621094e-03,6.431818008422851562e-03,5.275845527648925781e-03,3.799796104431152344e-03,3.546714782714843750e-03,3.469824790954589844e-03,3.228664398193359375e-03,3.563284873962402344e-03,3.286361694335937500e-03,3.869414329528808594e-03,4.128456115722656250e-03,4.715085029602050781e-03,6.152272224426269531e-03,7.404088973999023438e-03,7.892847061157226562e-03,9.256482124328613281e-03,9.952068328857421875e-03,9.863018989562988281e-03,9.794354438781738281e-03,1.048874855041503906e-02,9.673193097114562988e-03,9.766221046447753906e-03,9.806394577026367188e-03,1.137924194335937500e-02,1.148394402116537094e-02,1.308774948120117188e-02,1.300528366118669510e-02,1.402008533477783203e-02,1.317935436964035034e-02,1.299941539764404297e-02,1.244497299194335938e-02,1.061785221099853516e-02,9.310245513916015625e-03,8.097171783447265625e-03,2.538323402404785156e-03,1.370549201965332031e-03,-5.354881286621093750e-04,-2.381682395935058594e-03,-2.521514892578125000e-03,-3.560781478881835938e-03,-1.818537712097167969e-03,-1.067042350769042969e-03,7.386207580566406250e-04
6.847381591796875000e-04,-2.511739730834960938e-04,7.634162902832031250e-04,4.153728485107421875e-03,7.098555564880371094e-03,8.739113807678222656e-03,9.863257408142089844e-03,8.517861366271972656e-03,7.833480834960937500e-03,7.155537605285644531e-03,7.741689682006835938e-03,8.409976959228515625e-03,8.731842041015625000e-03,8.235692977905273438e-03,8.682012557983398438e-03,8.194684982299804688e-03,9.214401245117187500e-03,9.912848472595214844e-03,1.032459735870361328e-02,1.019191741943359375e-02,9.036779403686523438e-03,7.072210311889648438e-03,6.916403770446777344e-03,7.611274719238281250e-03,7.493734359741210938e-03,6.573200225830078125e-03,6.563782691955566406e-03,6.540179252624511719e-03,6.588935852050781250e-03,7.547140121459960938e-03,8.503675460815429688e-03,9.522676467895507812e-03,1.053988933563232422e-02,9.861230850219726562e-03,9.992957115173339844e-03,8.761644363403320312e-03,7.188916206359863281e-03,7.372260093688964844e-03,7.144093513488769531e-03,6.699442863464355469e-03,7.984399795532226562e-03,9.333252906799316406e-03,1.153337955474853516e-02,1.293992996215820312e-02,1.321268081665039062e-02,1.463270187377929688e-02,1.608288288116455078e-02,1.517534255981445312e-02,1.473987102508544922e-02,1.347815990447998047e-02,1.103401184082031250e-02,9.851932525634765625e-03,7.464170455932617188e-03,6.362318992614746094e-03,5.206227302551269531e-03,4.520416259765625000e-03,3.988265991210937500e-03,3.399252891540527344e-03,3.157973289489746094e-03,2.929091453552246094e-03,2.436518669128417969e-03,3.021001815795898438e-03,3.407597541809082031e-03,3.872513771057128906e-03,5.879759788513183594e-03,7.188558578491210938e-03,8.294354192912578583e-03,9.259581565856933594e-03,9.879469871520996094e-03,9.790182113647460938e-03,9.721159934997558594e-03,1.042103767395019531e-02,1.045870780944824219e-02,1.044058799743652344e-02,1.047754287719726562e-02,1.130509376525878906e-02,1.295137405395507812e-02,1.375091075897216797e-02,1.316189765930175781e-02,1.411676406860351562e-02,1.426315307617187500e-02,1.438403129577636719e-02,1.251876354217529297e-02,1.054191589355468750e-02,9.234070777893066406e-03,7.298111915588378906e-03,1.740574836730957031e-03,5.739927291870117188e-04,-6.128549575805664062e-04,-1.742959022521972656e-03,-1.463770866394042969e-03,-1.503348350524902344e-03,1.308083534240722656e-03,2.390980720520019531e-03,5.288362503051757812e-03
