6.906986236572265625e-03,5.124211311340332031e-03,4.282116889953613281e-03,3.428578376770019531e-03,1.793384552001953125e-03,9.852647781372070312e-04,1.000404357910156250e-03,1.738429069519042969e-03,2.519130706787109375e-03,2.565383911132812500e-03,3.369212150573730469e-03,2.749800682067871094e-03,2.817511558532714844e-03,2.305746078491210938e-03,1.675009727478027344e-03,1.086473464965820312e-03,-9.965896606445312500e-05,8.785724639892578125e-05,-2.276897430419921875e-04,6.959438323974609375e-04,1.875519752502441406e-03,2.855777740478515625e-03,3.125667572021484375e-03,2.689361572265625000e-03,1.090764999389648438e-03,7.017850875854492188e-04,2.992153167724609375e-04,-1.509189605712890625e-03,-1.111984252929687500e-03,-1.807808876037597656e-03,4.266500473022460938e-04,8.271932601928710938e-04,4.545211791992187500e-03,5.702257156372070312e-03,4.723906517028808594e-03,5.932569503784179688e-03,5.526661872863769531e-03,4.642486572265625000e-03,4.493474960327148438e-03,4.330396652221679688e-03,4.791975021362304688e-03,5.384206771850585938e-03,5.278587341308593750e-03,5.188226699829101562e-03,7.815241813659667969e-03,9.142637252807617188e-03,9.103655815124511719e-03,9.109854698181152344e-03,8.431553840637207031e-03,8.522987365722656250e-03,8.591771125793457031e-03,7.318139076232910156e-03,7.420182228088378906e-03,8.167505264282226562e-03,1.104390621185302734e-02,1.251101493835449219e-02,1.677870750427246094e-02,1.892137527465820312e-02,2.192890644073486328e-02,2.459044940769672394e-02,3.227186203002929688e-02,3.534328937530517578e-02,2.896587550640106201e-02,2.757261693477630615e-02,1.953995227813720703e-02,1.922607421875000000e-02,2.007631771266460419e-02,2.309632301330566406e-02,1.279191952198743820e-02,9.466767311096191406e-03,9.878873825073242188e-03,9.676337242126464844e-03,9.245815686881542206e-03,9.261608123779296875e-03,8.975795470178127289e-03,8.951663970947265625e-03,9.462833404541015625e-03,8.714675903320312500e-03,9.259104728698730469e-03,1.022194139659404755e-02,1.101016998291015625e-02,1.095151901245117188e-02,1.179122924804687500e-02,1.092076301574707031e-02,1.155948638916015625e-02,1.221114024519920349e-02,1.224231719970703125e-02,7.531055249273777008e-03,3.678560256958007812e-03,-4.069685935974121094e-03,-2.117276191711425781e-03,-1.394629478454589844e-03,7.360458374023437500e-03,6.386856082826852798e-03,8.942365646362304688e-03,1.035153865814208984e-02,1.173877716064453125e-02,1.254594326019287109e-02,1.343631744384765625e-02,1.427388191223144531e-02,1.457285881042480469e-02,1.430439949035644531e-02,1.223433017730712891e-02,1.437962055206298828e-02,1.355719566345214844e-02,1.453375816345214844e-02
6.694436073303222656e-03,5.835294723510742188e-03,4.991412162780761719e-03,3.375530242919921875e-03,1.740097999572753906e-03,9.317398071289062500e-04,9.467601776123046875e-04,1.684665679931640625e-03,2.465128898620605469e-03,2.511262893676757812e-03,3.315091133117675781e-03,3.437876701354980469e-03,3.582119941711425781e-03,2.251029014587402344e-03,2.356529235839843750e-03,1.897573471069335938e-03,1.308798789978027344e-03,1.493453979492187500e-03,1.171350479125976562e-03,2.092003822326660156e-03,3.265142440795898438e-03,3.521203994750976562e-03,3.789305686950683594e-03,3.351330757141113281e-03,1.749396324157714844e-03,6.451606750488281250e-04,-4.696846008300781250e-04,-2.276897430419921875e-03,-1.878499984741210938e-03,-2.571463584899902344e-03,-2.161860466003417969e-03,-6.334781646728515625e-04,1.940011978149414062e-03,4.250526428222656250e-03,3.275036811828613281e-03,5.180478096008300781e-03,4.264473915100097656e-03,3.894567489624023438e-03,3.746986389160156250e-03,2.898931503295898438e-03,2.783298492431640625e-03,3.961324691772460938e-03,3.858923912048339844e-03,3.771305084228515625e-03,6.404280662536621094e-03,7.734537124633789062e-03,7.698535919189453125e-03,8.378744125366210938e-03,7.701873779296875000e-03,8.462667465209960938e-03,7.866024971008300781e-03,7.257461547851562500e-03,7.359385490417480469e-03,7.446050643920898438e-03,1.032531261444091797e-02,1.179385185241699219e-02,1.671731472015380859e-02,1.886010169982910156e-02,2.251589298248291016e-02,2.338480949401855469e-02,3.285431861877441406e-02,3.528165817260742188e-02,2.733245119452476501e-02,2.596726454794406891e-02,2.374490909278392792e-02,1.788794994354248047e-02,1.748352870345115662e-02,1.499707903712987900e-02,1.605176925659179688e-02,1.130294799804687500e-02,1.107871532440185547e-02,1.024270057678222656e-02,1.005661487579345703e-02,9.197473526000976562e-03,9.081482887268066406e-03,8.751755580306053162e-03,8.775591850280761719e-03,8.832996711134910583e-03,7.955074310302734375e-03,9.168267250061035156e-03,9.095549583435058594e-03,9.655952453613281250e-03,1.029694080352783203e-02,1.096511539071798325e-02,1.088321208953857422e-02,1.157164573669433594e-02,9.206851013004779816e-03,5.193040706217288971e-03,2.335148165002465248e-03,-4.136562347412109375e-03,-2.184391021728515625e-03,-8.590221405029296875e-04,4.121555015444755554e-03,8.708477020263671875e-03,1.006853580474853516e-02,1.087915897369384766e-02,1.226496696472167969e-02,1.216304954141378403e-02,1.277768611907958984e-02,1.243829727172851562e-02,1.274180412292480469e-02,1.247739791870117188e-02,1.218886114656925201e-02,1.197838783264160156e-02,1.278220955282449722e-02,1.174330711364746094e-02
6.801962852478027344e-03,6.546258926391601562e-03,4.938483238220214844e-03,3.322362899780273438e-03,1.686692237854003906e-03,2.441778779029846191e-03,1.620054244995117188e-03,1.630902290344238281e-03,3.159880638122558594e-03,3.204345703125000000e-03,3.329753875732421875e-03,4.126191139221191406e-03,4.190564155578613281e-03,3.672361373901367188e-03,3.774642944335937500e-03,2.575874328613281250e-03,2.881433581933379173e-03,3.092288970947265625e-03,2.570390701293945312e-03,3.487944602966308594e-03,3.932118415832519531e-03,3.465294837951660156e-03,3.733158111572265625e-03,3.295183181762695312e-03,9.777545928955078125e-04,-1.254081726074218750e-04,-1.238822937011718750e-03,-2.179409144446253777e-03,-2.644658088684082031e-03,-4.040956497192382812e-03,-3.628492355346679688e-03,-2.500891685485839844e-03,4.820823669433593750e-04,2.798438072204589844e-03,1.825809478759765625e-03,3.734469413757324219e-03,2.821207046508789062e-03,3.337144851684570312e-03,2.312421798706054688e-03,1.467466354370117188e-03,1.354694366455078125e-03,1.940488815307617188e-03,2.438783645629882812e-03,2.354383468627929688e-03,3.669142723083496094e-03,6.326317787170410156e-03,6.293058395385742188e-03,6.976366043090820312e-03,6.972074508666992188e-03,7.012963294982910156e-03,7.069110870361328125e-03,6.533026695251464844e-03,6.636500358581542969e-03,7.385015487670898438e-03,8.835315704345703125e-03,1.173257827758789062e-02,1.665604114532470703e-02,1.879882812500000000e-02,2.310276031494140625e-02,2.397012710571289062e-02,2.484965324401855469e-02,3.239524364471435547e-02,3.329753875732421875e-02,2.587032318115234375e-02,2.182177640497684479e-02,1.961512491106987000e-02,1.820015907287597656e-02,1.503311842679977417e-02,1.154541969299316406e-02,1.241899188607931137e-02,1.227867603302001953e-02,1.206958293914794922e-02,9.364008903503417969e-03,9.440469555556774139e-03,8.391618728637695312e-03,8.263230323791503906e-03,8.343840017914772034e-03,8.028745651245117188e-03,8.437081240117549896e-03,8.485078811645507812e-03,8.413791656494140625e-03,9.670784696936607361e-03,9.617924690246582031e-03,1.024317741394042969e-02,1.056909561157226562e-02,1.028776168823242188e-02,1.096129417419433594e-02,4.550506826490163803e-03,-3.076195716857910156e-03,1.262649893760681152e-03,-4.379749298095703125e-04,2.289470518007874489e-03,-1.232624053955078125e-04,1.227378845214843750e-03,1.200222969055175781e-02,1.025529950857162476e-02,1.164999976754188538e-02,1.247811317443847656e-02,1.270985603332519531e-02,1.119172573089599609e-02,1.091051101684570312e-02,1.123666763305664062e-02,1.099646091461181641e-02,1.107167452573776245e-02,1.074314117431640625e-02,1.051115989685058594e-02
7.516384124755859375e-03,6.493568420410156250e-03,4.885673522949218750e-03,4.030108451843261719e-03,2.391219139099121094e-03,1.634478569030761719e-03,2.319335937500000000e-03,3.100514411926269531e-03,4.603266716003417969e-03,4.698038101196289062e-03,4.763603210449218750e-03,5.618214607238769531e-03,5.006670951843261719e-03,4.355669021606445312e-03,5.192756652832031250e-03,4.721164703369140625e-03,3.449440002441406250e-03,4.494786262512207031e-03,3.969788551330566406e-03,4.884123802185058594e-03,4.158875439316034317e-03,4.851818084716796875e-03,3.677129745483398438e-03,3.238916397094726562e-03,2.059936523437500000e-04,-8.958578109741210938e-04,-2.719998359680175781e-03,-3.044605255126953125e-03,-4.120111465454101562e-03,-4.441261291503906250e-03,-5.095481872558593750e-03,-3.964781761169433594e-03,-9.758472442626953125e-04,1.808404922485351562e-04,1.767635345458984375e-03,2.288341522216796875e-03,2.070426940917968750e-03,2.587795257568359375e-03,1.565694808959960938e-03,3.552436828613281250e-05,-7.402896881103515625e-05,5.145072937011718750e-04,4.338026046752929688e-04,1.018881797790527344e-03,2.254962921142578125e-03,2.906084060668945312e-03,4.243731498718261719e-03,5.574107170104980469e-03,5.572438240051269531e-03,6.284475326538085938e-03,6.414771080017089844e-03,5.808711051940917969e-03,6.575584411621093750e-03,6.663322448730468750e-03,8.115172386169433594e-03,9.606480598449707031e-03,1.528859138488769531e-02,1.808607578277587891e-02,2.174437046051025391e-02,2.326166629791259766e-02,2.349710464477539062e-02,2.307307720184326172e-02,2.269816398620605469e-02,2.234172821044921875e-02,1.877546310424804688e-02,1.782524585723876953e-02,1.547465566545724869e-02,1.304709911346435547e-02,1.402115821838378906e-02,1.313924789428710938e-02,1.158344745635986328e-02,1.011514663696289062e-02,8.671283721923828125e-03,9.133338928222656250e-03,8.327245712280273438e-03,7.574558258056640625e-03,8.088350296020507812e-03,7.963895797729492188e-03,7.890224456787109375e-03,7.802009582519531250e-03,9.154370985925197601e-03,8.975625038146972656e-03,9.552478790283203125e-03,9.565353393554687500e-03,1.020693778991699219e-02,1.022171974182128906e-02,7.176458835601806641e-03,6.049232091754674911e-03,-1.053810119628906250e-04,3.790855407714843750e-05,2.562277019023895264e-03,2.796649932861328125e-04,1.096749305725097656e-02,1.015947666019201279e-02,1.034977193921804428e-02,1.279115676879882812e-02,1.315826643258333206e-02,1.122593879699707031e-02,1.146042346954345703e-02,1.129950582981109619e-02,9.666681289672851562e-03,9.409546852111816406e-03,1.021998748183250427e-02,9.758472442626953125e-03,9.507894515991210938e-03,1.072558388113975525e-02
8.230686187744140625e-03,6.440758705139160156e-03,5.594968795776367188e-03,3.977060317993164062e-03,3.853440284729003906e-03,3.093481063842773438e-03,3.772377967834472656e-03,4.547119140625000000e-03,5.298018455505371094e-03,6.135225296020507812e-03,6.197690963745117188e-03,6.245255470275878906e-03,6.431102752685546875e-03,6.611108779907226562e-03,6.011605262756347656e-03,5.759174004197120667e-03,4.858136177062988281e-03,4.304409027099609375e-03,6.096601486206054688e-03,5.083203315734863281e-03,5.322098731994628906e-03,4.796028137207031250e-03,3.620982170104980469e-03,2.464294433593750000e-03,-5.657672882080078125e-04,-2.380251884460449219e-03,-3.489136695861816406e-03,-3.812432289123535156e-03,-4.886627197265625000e-03,-5.206346511840820312e-03,-6.274580955505371094e-03,-4.725575447082519531e-03,-1.733779907226562500e-03,-5.757808685302734375e-04,5.913972854614257812e-04,2.230167388916015625e-03,2.704501152038574219e-03,1.838207244873046875e-03,1.650452613830566406e-03,6.630420684814453125e-04,-1.331567764282226562e-04,-9.113550186157226562e-04,-3.075599670410156250e-04,-1.081705093383789062e-03,1.631975173950195312e-04,1.494646072387695312e-03,2.835273742675781250e-03,4.171371459960937500e-03,4.715182352811098099e-03,4.887700080871582031e-03,5.614876747131347656e-03,5.748033523559570312e-03,5.852460861206054688e-03,6.998518016189336777e-03,6.736040115356445312e-03,1.035928726196289062e-02,1.314902305603027344e-02,1.672160625457763672e-02,1.822495460510253906e-02,2.125930786132812500e-02,2.214455604553222656e-02,2.107954025268554688e-02,2.070903778076171875e-02,1.971602439880371094e-02,1.743435859680175781e-02,1.628304086625576019e-02,1.648676395416259766e-02,1.425671577453613281e-02,1.268839836120605469e-02,1.497590541839599609e-02,1.221513748168945312e-02,9.421110153198242188e-03,9.864807128906250000e-03,9.069204330444335938e-03,8.888721466064453125e-03,8.134245872497558594e-03,8.023738861083984375e-03,7.277965545654296875e-03,7.825136184692382812e-03,8.354902267456054688e-03,8.348584175109863281e-03,9.525299072265625000e-03,1.010036468505859375e-02,1.072382926940917969e-02,1.136207580566406250e-02,9.492023847997188568e-03,8.707940578460693359e-03,-1.415252685546875000e-03,8.454799652099609375e-03,4.072529729455709457e-03,1.308441162109375000e-03,1.135826110839843750e-02,1.008082274347543716e-02,1.291799545288085938e-02,1.372075080871582031e-02,1.509881019592285156e-02,1.389096584171056747e-02,1.385739445686340332e-02,1.183012127876281738e-02,9.355783462524414062e-03,9.630322456359863281e-03,9.272836148738861084e-03,8.754491806030273438e-03,9.105086326599121094e-03,9.932883083820343018e-03,9.860396385192871094e-03
8.178234100341796875e-03,6.388068199157714844e-03,5.542159080505371094e-03,5.445718765258789062e-03,5.364977754652500153e-03,4.552721977233886719e-03,5.892655346542596817e-03,5.993843078613281250e-03,7.525324821472167969e-03,7.572412490844726562e-03,7.631778717041015625e-03,7.676124572753906250e-03,7.855892181396484375e-03,7.936716079711914062e-03,7.426738739013671875e-03,6.866693496704101562e-03,6.999015808105468750e-03,6.626129150390625000e-03,7.496237754821777344e-03,6.476163864135742188e-03,5.266308784484863281e-03,4.186770413070917130e-03,3.564953804016113281e-03,2.408146858215332031e-03,5.245208740234375000e-04,-3.150820732116699219e-03,-4.258632659912109375e-03,-4.580140113830566406e-03,-6.362199783325195312e-03,-6.679177284240722656e-03,-6.620168685913085938e-03,-4.783272743225097656e-03,-1.791715621948242188e-03,6.496906280517578125e-05,2.405285835266113281e-03,2.171874046325683594e-03,3.338694572448730469e-03,2.470850944519042969e-03,7.603168487548828125e-04,-7.687807083129882812e-04,-1.562237739562988281e-03,-1.654148101806640625e-03,-2.412438392639160156e-03,-3.182411193847656250e-03,-1.251220703125000000e-03,8.332729339599609375e-05,7.525682449340820312e-04,2.768516540527343750e-03,4.172801971435546875e-03,4.343975335359573364e-03,4.220843315124511719e-03,4.963159561157226562e-03,5.129456520080566406e-03,5.941748619079589844e-03,6.015539169311523438e-03,9.642004966735839844e-03,1.177859306335449219e-02,1.457428932189941406e-02,1.621365547180175781e-02,1.773059368133544922e-02,1.925671100616455078e-02,1.950109004974365234e-02,1.844191551208496094e-02,1.807737350463867188e-02,1.709020137786865234e-02,1.545357704162597656e-02,1.451063156127929688e-02,1.292109489440917969e-02,1.199042797088623047e-02,1.427912712097167969e-02,1.404702663421630859e-02,1.157671213150024414e-02,1.065178681164979935e-02,9.632349014282226562e-03,9.247827343642711639e-03,8.693933486938476562e-03,7.959127426147460938e-03,8.455514907836914062e-03,8.379817008972167969e-03,9.115530177950859070e-03,9.516477584838867188e-03,1.069021224975585938e-02,1.035057846456766129e-02,1.051191240549087524e-02,8.243680000305175781e-03,1.011923979967832565e-02,1.015543937683105469e-02,9.151390753686428070e-03,7.450707722455263138e-03,9.859442710876464844e-03,1.177048683166503906e-02,1.200210303068161011e-02,1.329362392425537109e-02,1.464152336120605469e-02,1.543951034545898438e-02,1.541383750736713409e-02,1.708126068115234375e-02,1.409211568534374237e-02,1.257395744323730469e-02,9.748399257659912109e-03,6.341218948364257812e-03,7.834911346435546875e-03,9.042831137776374817e-03,9.231721982359886169e-03,9.438991546630859375e-03,9.791374206542968750e-03
8.125662803649902344e-03,7.099270820617675781e-03,6.251573562622070312e-03,5.361557006835937500e-03,6.011962890625000000e-03,6.717205047607421875e-03,8.181810379028320312e-03,8.190751075744628906e-03,8.965730667114257812e-03,9.009838104248046875e-03,9.107351303100585938e-03,9.215116500854492188e-03,9.358286857604980469e-03,8.029460906982421875e-03,8.584089577198028564e-03,8.408188819885253906e-03,7.846355438232421875e-03,8.028864860534667969e-03,6.950855255126953125e-03,7.145047187805175781e-03,5.933403968811035156e-03,4.739999771118164062e-03,2.789020538330078125e-03,1.633524894714355469e-03,-2.486705780029296875e-04,-2.109766006469726562e-03,-4.315495491027832031e-03,-5.348205566406250000e-03,-6.419539451599121094e-03,-6.736516952514648438e-03,-7.038235664367675781e-03,-4.137873649597167969e-03,-1.149296760559082031e-03,1.869559288024902344e-03,3.042697906494140625e-03,4.195809364318847656e-03,2.972158603370189667e-03,2.412319183349609375e-03,7.015466690063476562e-04,-3.426253679208457470e-04,-1.621365547180175781e-03,-3.080129623413085938e-03,-3.153800964355468750e-03,-3.922462463378906250e-03,-3.993988037109375000e-03,-2.004265785217285156e-03,1.811981201171875000e-05,1.173653407022356987e-03,3.442764282226562500e-03,4.159092903137207031e-03,3.493666648864746094e-03,4.237413406372070312e-03,5.023598670959472656e-03,5.220174789428710938e-03,7.199266459792852402e-03,8.924722671508789062e-03,1.106262207031250000e-02,1.470553874969482422e-02,1.477429270744323730e-02,1.572334766387939453e-02,1.660704612731933594e-02,1.750278472900390625e-02,1.644778251647949219e-02,1.608777046203613281e-02,1.510500907897949219e-02,1.347279548645019531e-02,1.253414154052734375e-02,1.285791397094726562e-02,1.302364189177751541e-02,1.168251037597656250e-02,1.145613193511962891e-02,1.124823093414306641e-02,1.042950153350830078e-02,1.051019970327615738e-02,9.450078010559082031e-03,9.851173497736454010e-03,9.139895439147949219e-03,9.472175501286983490e-03,9.800374507904052734e-03,9.526252746582031250e-03,1.068449020385742188e-02,1.071041449904441833e-02,1.126217842102050781e-02,1.249420642852783203e-02,1.124157663434743881e-02,1.008975505828857422e-02,1.073311921209096909e-02,1.081252098083496094e-02,1.091313362121582031e-02,1.220464706420898438e-02,1.301129907369613647e-02,1.369118690490722656e-02,1.562047004699707031e-02,1.669404096901416779e-02,1.715838909149169922e-02,1.621890068054199219e-02,1.760601997375488281e-02,1.601173914968967438e-02,1.234076544642448425e-02,1.013510022312402725e-02,6.862163543701171875e-03,7.766485214233398438e-03,8.685827255249023438e-03,9.036302566528320312e-03,9.953260421752929688e-03,1.030397415161132812e-02
8.073210716247558594e-03,7.810592651367187500e-03,7.723569869995117188e-03,6.826996803283691406e-03,7.471323013305664062e-03,8.928418159484863281e-03,8.184909820556640625e-03,9.637832641601562500e-03,8.934020996093750000e-03,1.044738292694091797e-02,1.050031185150146484e-02,9.901881217956542969e-03,1.004195213317871094e-02,9.448051452636718750e-03,9.577274322509765625e-03,9.817123413085937500e-03,9.252309799194335938e-03,9.431719779968261719e-03,8.168220520019531250e-03,7.089495658874511719e-03,5.154848098754882812e-03,3.962755203247070312e-03,2.013087272644042969e-03,8.589029312133789062e-04,-3.051757812500000000e-04,-3.264427185058593750e-03,-3.378365421667695045e-03,-5.405426025390625000e-03,-5.767583847045898438e-03,-6.793975830078125000e-03,-5.268335342407226562e-03,-1.623749732971191406e-03,8.932352066040039062e-04,3.206014633178710938e-03,4.375934600830078125e-03,5.526065826416015625e-03,3.783793654292821884e-03,2.222657203674316406e-03,6.427764892578125000e-04,-1.412630081176757812e-04,-2.365469932556152344e-03,-3.139495849609375000e-03,-4.577159881591796875e-03,-4.662513732910156250e-03,-3.128145122900605202e-03,-2.740025520324707031e-03,-7.162094116210937500e-04,6.709098815917968750e-04,2.712726593017578125e-03,2.762079238891601562e-03,3.250452689826488495e-03,3.511548042297363281e-03,4.298925399780273438e-03,4.498362541198730469e-03,5.954384803771972656e-03,6.731390953063964844e-03,9.692192077636718750e-03,1.118612289428710938e-02,1.485192775726318359e-02,1.436436176300048828e-02,1.460409164428710938e-02,1.485896110534667969e-02,1.445388793945312500e-02,1.409816741943359375e-02,1.376068592071533203e-02,1.341009140014648438e-02,1.310920715332031250e-02,1.279497146606445312e-02,1.192712783813476562e-02,1.302191149443387985e-02,1.265633106231689453e-02,1.244497299194335938e-02,1.162338256835937500e-02,1.082289218902587891e-02,1.063740253448486328e-02,9.877920150756835938e-03,1.056715101003646851e-02,1.025438308715820312e-02,1.017403602600097656e-02,1.069748401641845703e-02,1.111389510333538055e-02,1.062488555908203125e-02,1.119673252105712891e-02,1.120448112487792969e-02,1.123058795928955078e-02,1.185095310211181641e-02,1.191198825836181641e-02,1.256418228149414062e-02,1.266002655029296875e-02,1.432830467820167542e-02,1.410984992980957031e-02,1.662385463714599609e-02,1.772631704807281494e-02,1.696169376373291016e-02,1.912093162536621094e-02,1.885231398046016693e-02,1.813089847564697266e-02,2.018666267395019531e-02,1.329761743545532227e-02,1.034959685057401657e-02,8.873701095581054688e-03,9.203672409057617188e-03,1.013696193695068359e-02,9.833415038883686066e-03,1.046752929687500000e-02,1.064224075525999069e-02
8.020758628845214844e-03,8.596941828727722168e-03,8.433222770690917969e-03,9.052276611328125000e-03,9.687304496765136719e-03,1.039147377014160156e-02,1.038360595703125000e-02,1.037788391113281250e-02,1.040637493133544922e-02,1.039350032806396484e-02,1.053857803344726562e-02,1.058876514434814453e-02,1.065123081207275391e-02,1.013004779815673828e-02,1.110351085662841797e-02,1.049447059631347656e-02,9.927749633789062500e-03,1.010560989379882812e-02,8.840441703796386719e-03,7.033944129943847656e-03,5.099058151245117188e-03,3.906846046447753906e-03,1.956939697265625000e-03,8.026361465454101562e-04,-3.615617752075195312e-04,-2.607345581054687500e-03,-4.372477531433105469e-03,-4.751563072204589844e-03,-4.406213760375976562e-03,-4.328250885009765625e-03,-3.211617469787597656e-03,4.236698150634765625e-04,1.877838862128555775e-03,5.239486694335937500e-03,6.404876708984375000e-03,5.992531776428222656e-03,5.809187889099121094e-03,2.164125442504882812e-03,9.217063779942691326e-04,-7.921457290649414062e-04,-2.488686935976147652e-03,-3.882527351379394531e-03,-4.636645317077636719e-03,-5.402565002441406250e-03,-4.732728004455566406e-03,-3.072427585721015930e-03,-2.125024795532226562e-03,-6.198883056640625000e-05,1.312613487243652344e-03,2.701759338378906250e-03,2.766370773315429688e-03,3.120401641353964806e-03,4.345417022705078125e-03,4.437327384948730469e-03,5.893230438232421875e-03,6.012439727783203125e-03,8.976101875305175781e-03,1.047158241271972656e-02,1.197624206542968750e-02,1.284003257751464844e-02,1.389503479003906250e-02,1.415133476257324219e-02,1.467615645378828049e-02,1.339328289031982422e-02,1.305699348449707031e-02,1.334738731384277344e-02,1.304626464843750000e-02,1.344002597033977509e-02,1.249885559082031250e-02,1.288592815399169922e-02,1.334033161401748657e-02,1.364207267761230469e-02,1.281714439392089844e-02,1.201343536376953125e-02,1.245045661926269531e-02,1.168632507324218750e-02,1.156628131866455078e-02,1.205325126647949219e-02,1.196813583374023438e-02,1.248693466186523438e-02,1.185274124145507812e-02,1.240491867065429688e-02,1.297211647033691406e-02,1.236307621002197266e-02,1.238596439361572266e-02,1.361238956451416016e-02,1.366853713989257812e-02,1.494796387851238251e-02,1.561641693115234375e-02,1.705050468444824219e-02,1.707405969500541687e-02,1.794719696044921875e-02,1.928257942199707031e-02,2.006793022155761719e-02,2.024149894714355469e-02,1.954867504537105560e-02,2.307319641113281250e-02,1.777293719351291656e-02,1.418979186564683914e-02,7.972478866577148438e-03,9.275292977690696716e-03,9.539870545268058777e-03,1.065289974212646484e-02,1.049763336777687073e-02,1.069613825529813766e-02,1.139807701110839844e-02
8.622407913208007812e-03,1.066803932189941406e-02,9.852409362792968750e-03,1.051819324493408203e-02,1.190340518951416016e-02,1.184487342834472656e-02,1.183390617370605469e-02,1.108479499816894531e-02,1.109993457794189453e-02,1.047392189502716064e-02,1.122725009918212891e-02,1.127588748931884766e-02,1.072561740875244141e-02,1.081228256225585938e-02,1.178252696990966797e-02,1.190376281738281250e-02,1.133406162261962891e-02,1.077938079833984375e-02,8.236408233642578125e-03,6.978273391723632812e-03,5.766153335571289062e-03,3.850817680358886719e-03,1.900792121887207031e-03,7.463693618774414062e-04,-1.507759094238281250e-03,-8.152205264195799828e-04,-3.004670143127441406e-03,-2.676129341125488281e-03,-1.954078674316406250e-03,-2.266883850097656250e-03,-3.373622894287109375e-05,2.471327781677246094e-03,4.083156585693359375e-03,5.479855928570032120e-03,7.738232612609863281e-03,7.319450378417968750e-03,6.441950798034667969e-03,3.117291489616036415e-03,3.671646118164062500e-05,-1.248684246093034744e-03,-2.318859100341796875e-03,-4.625320434570312500e-03,-5.378365516662597656e-03,-6.142735481262207031e-03,-5.471467971801757812e-03,-4.817843437194824219e-03,-2.859592437744140625e-03,-1.468062400817871094e-03,-9.727478027343750000e-05,1.304626464843750000e-03,2.038955688476562500e-03,2.785444259643554688e-03,2.850055694580078125e-03,4.376292228698730469e-03,5.172967910766601562e-03,5.951166152954101562e-03,9.569287300109863281e-03,1.106309890747070312e-02,1.256632804870605469e-02,1.365411281585693359e-02,1.403936278074979782e-02,1.408922672271728516e-02,1.374757289886474609e-02,1.455143466591835022e-02,1.427650451660156250e-02,1.428492646664381027e-02,1.405625231564044952e-02,1.336824893951416016e-02,1.370549201965332031e-02,1.408922672271728516e-02,1.385664939880371094e-02,1.400263328105211258e-02,1.445877552032470703e-02,1.330918725579977036e-02,1.260760240256786346e-02,1.349496841430664062e-02,1.337003707885742188e-02,1.343480497598648071e-02,1.376271247863769531e-02,1.316322851926088333e-02,1.418507099151611328e-02,1.376020908355712891e-02,1.350258477032184601e-02,1.476263999938964844e-02,1.432700920850038528e-02,1.474748179316520691e-02,1.569414697587490082e-02,1.492214202880859375e-02,1.749861240386962891e-02,1.938998699188232422e-02,1.895713806152343750e-02,2.027416229248046875e-02,2.076334878802299500e-02,2.119183540344238281e-02,2.025690115988254547e-02,2.280235290527343750e-02,2.359664440155029297e-02,1.663626357913017273e-02,1.474034786224365234e-02,8.493423461914062500e-03,9.392976760864257812e-03,1.030766963958740234e-02,1.054430752992630005e-02,1.098203659057617188e-02,1.106696110218763351e-02,1.132917404174804688e-02
