-7.032513618469238281e-03,-7.694363594055175781e-03,-4.809141159057617188e-03,-5.047440528869628906e-03,-3.772258758544921875e-03,-1.730322837829589844e-03,-1.906752586364746094e-03,-2.573847770690917969e-03,-3.170132637023925781e-03,-3.671288490295410156e-03,-5.553126335144042969e-03,-5.532383918762207031e-03,-5.059361457824707031e-03,-4.499673843383789062e-03,-4.879236221313476562e-03,-3.862977027893066406e-03,-4.080176353454589844e-03,-5.661249160766601562e-03,-7.232189178466796875e-03,-7.839083671569824219e-03,-8.441925048828125000e-03,-8.092164993286132812e-03,-8.611679077148437500e-03,-9.111523628234863281e-03,-9.544610977172851562e-03,-8.414387702941894531e-03,-7.025718688964843750e-03,-4.080772399902343750e-03,-1.757860183715820312e-03,-1.888751983642578125e-03,-1.298546791076660156e-03,-2.372980117797851562e-03,-3.422260284423828125e-03,-5.246996879577636719e-03,-6.157875061035156250e-03,-6.238937377929687500e-03,-6.284832954406738281e-03,-5.441665649414062500e-03,-4.584193229675292969e-03,-3.680825233459472656e-03,-1.886487007141113281e-03,-1.182556152343750000e-04,8.674860000610351562e-04,2.719044685363769531e-03,2.960920333862304688e-03,2.407431602478027344e-03,1.559972763061523438e-03,1.241564750671386719e-03,1.390218734741210938e-03,1.553297042846679688e-04,3.504753112792968750e-04,-5.750656127929687500e-04,-3.416538238525390625e-04,-8.237361907958984375e-05,-3.477334976196289062e-04,5.410909652709960938e-04,8.375644683837890625e-04,1.456975936889648438e-03,1.365303993225097656e-03,1.651048660278320312e-04,5.189180374145507812e-04,-1.073718070983886719e-03,-1.463294029235839844e-03,-2.171277999877929688e-03,-1.737952232360839844e-03,-1.629471778869628906e-03,-2.261519432067871094e-03,-2.067685127258300781e-03,-1.584768295288085938e-03,-1.330733299255371094e-03,-8.018016815185546875e-04,-4.689693450927734375e-04,6.173849105834960938e-04,4.628896713256835938e-04,1.011133193969726562e-03,7.215738296508789062e-04,1.336216926574707031e-03,1.077294349670410156e-03,9.839534759521484375e-04,1.548528671264648438e-03,1.470565795898437500e-03,1.368403434753417969e-03,1.344323158264160156e-03,1.313328742980957031e-03,5.813837051391601562e-04,5.868673324584960938e-04,-7.867813110351562500e-04,-8.176515693776309490e-04,-1.384973526000976562e-03,-1.910924911499023438e-03
-6.482601165771484375e-03,-5.822181701660156250e-03,-4.838347434997558594e-03,-3.219485282897949219e-03,-1.198291778564453125e-03,-4.404783248901367188e-04,-6.213188171386718750e-04,-1.673460006713867188e-03,-2.719879150390625000e-03,-4.625320434570312500e-03,-5.583167076110839844e-03,-5.127906799316406250e-03,-4.595756530761718750e-03,-3.620505332946777344e-03,-4.001736640930175781e-03,-3.755688667297363281e-03,-4.110813140869140625e-03,-5.692124366760253906e-03,-7.263183593750000000e-03,-7.870197296142578125e-03,-8.473038673400878906e-03,-8.123517036437988281e-03,-8.643031120300292969e-03,-9.142994880676269531e-03,-8.730769157409667969e-03,-8.446097373962402344e-03,-7.754683494567871094e-03,-4.112720489501953125e-03,-2.652049064636230469e-03,-1.952767372131347656e-03,-2.188682556152343750e-03,-2.405166625976562500e-03,-4.306674003601074219e-03,-4.389047622680664062e-03,-6.190419197082519531e-03,-6.271719932556152344e-03,-6.317615509033203125e-03,-5.474686622619628906e-03,-4.617333412170410156e-03,-3.714084625244140625e-03,-1.953005790710449219e-03,-1.515150070190429688e-04,8.339881896972656250e-04,1.773476600646972656e-03,1.148819923400878906e-03,5.819797515869140625e-04,8.685588836669921875e-04,1.207470893859863281e-03,1.356244087219238281e-03,9.261369705200195312e-04,5.543231964111328125e-04,-3.349781036376953125e-05,-3.762245178222656250e-04,1.512765884399414062e-04,4.109144210815429688e-04,5.062818527221679688e-04,8.026361465454101562e-04,1.421928405761718750e-03,1.330137252807617188e-03,1.298189163208007812e-04,4.835128784179687500e-04,-1.884818077087402344e-03,-1.498937606811523438e-03,-2.207040786743164062e-03,-2.135872840881347656e-03,-1.665353775024414062e-03,-1.987338066101074219e-03,-2.103924751281738281e-03,-8.617639541625976562e-04,-1.093029975891113281e-03,-8.382797241210937500e-04,2.464056015014648438e-04,5.149841308593750000e-05,4.261732101440429688e-04,8.419752120971679688e-04,6.844997406005859375e-04,1.145005226135253906e-03,1.040101051330566406e-03,9.466409683227539062e-04,1.511096954345703125e-03,1.433014869689941406e-03,1.366496086120605469e-03,1.306533813476562500e-03,1.275420188903808594e-03,1.267313957214355469e-03,5.488395690917968750e-04,-1.168251037597656250e-04,-7.430315017700195312e-04,-2.140045166015625000e-03,-2.069950103759765625e-03
-6.511569023132324219e-03,-6.177186965942382812e-03,-4.867434501647949219e-03,-2.305388450622558594e-03,-1.227617263793945312e-03,-4.698038101196289062e-04,-9.679794311523437500e-05,-1.196146011352539062e-03,-3.676652908325195312e-03,-4.655241966247558594e-03,-5.166769027709960938e-03,-4.677414894104003906e-03,-3.743886947631835938e-03,-3.650784492492675781e-03,-3.124117851257324219e-03,-3.407120704650878906e-03,-3.786325454711914062e-03,-5.722880363464355469e-03,-6.399273872375488281e-03,-7.932186126708984375e-03,-7.920622825622558594e-03,-8.185982704162597656e-03,-8.705854415893554688e-03,-8.532881736755371094e-03,-9.639501571655273438e-03,-8.477807044982910156e-03,-7.818222045898437500e-03,-5.724906921386718750e-03,-2.716064453125000000e-03,-1.247882843017578125e-03,-1.362800598144531250e-03,-3.292441368103027344e-03,-4.263758659362792969e-03,-5.272269248962402344e-03,-6.223082542419433594e-03,-6.340026855468750000e-03,-6.350517272949218750e-03,-5.507707595825195312e-03,-4.650473594665527344e-03,-3.747224807739257812e-03,-1.986265182495117188e-03,-1.010537147521972656e-03,-2.205371856689453125e-05,1.929998397827148438e-04,2.970695495605468750e-04,5.481243133544921875e-04,8.347034454345703125e-04,1.139521598815917969e-03,1.322150230407714844e-03,8.919239044189453125e-04,5.201101303100585938e-04,-6.783008575439453125e-05,-4.107952117919921875e-04,1.165866851806640625e-04,6.619691848754882812e-04,1.225352287292480469e-03,7.677078247070312500e-04,1.386880874633789062e-03,9.618997573852539062e-04,5.924701690673828125e-05,4.482269287109375000e-04,-1.144766807556152344e-03,-1.534461975097656250e-03,-2.242803573608398438e-03,-2.171754837036132812e-03,-1.701354980468750000e-03,-2.023339271545410156e-03,-1.379370689392089844e-03,-8.981227874755859375e-04,-6.471872329711914062e-04,-1.196861267089843750e-04,2.098083496093750000e-04,1.478195190429687500e-05,3.893375396728515625e-04,1.913309097290039062e-04,6.475448608398437500e-04,1.107931137084960938e-03,1.002788543701171875e-03,1.646757125854492188e-03,2.207994461059570312e-03,2.128362655639648438e-03,2.022862434387207031e-03,1.997351646423339844e-03,1.964569091796875000e-03,1.229286193847656250e-03,5.108118057250976562e-04,-1.436471939086914062e-04,-1.499533653259277344e-03,-1.461863517761230469e-03,-1.988172531127929688e-03
-7.809638977050781250e-03,-5.909323692321777344e-03,-3.033399581909179688e-03,-1.391530036926269531e-03,-3.181695938110351562e-04,5.638599395751953125e-05,-1.262426376342773438e-04,-2.157330513000488281e-03,-3.706455230712890625e-03,-5.175948143005371094e-03,-5.196809768676757812e-03,-5.188107490539550781e-03,-3.774046897888183594e-03,-3.681182861328125000e-03,-3.184914588928222656e-03,-3.049373626708984375e-03,-3.816843032836914062e-03,-5.784392356872558594e-03,-6.111741065979003906e-03,-7.071495056152343750e-03,-7.646441459655761719e-03,-8.217215538024902344e-03,-8.737206459045410156e-03,-9.205937385559082031e-03,-9.671092033386230469e-03,-8.541226387023925781e-03,-8.022665977478027344e-03,-5.756735801696777344e-03,-2.748012542724609375e-03,-1.279950141906738281e-03,-1.394867897033691406e-03,-3.324627876281738281e-03,-4.296183586120605469e-03,-5.304694175720214844e-03,-6.255745887756347656e-03,-6.372809410095214844e-03,-6.383299827575683594e-03,-5.571722984313964844e-03,-4.683494567871093750e-03,-3.780484199523925781e-03,-2.019524574279785156e-03,-1.043915748596191406e-03,-8.782148361206054688e-04,1.593828201293945312e-04,2.633333206176757812e-04,5.143880844116210938e-04,8.007287979125976562e-04,9.657144546508789062e-04,4.801750183105468750e-04,5.280971527099609375e-05,4.857778549194335938e-04,-1.022815704345703125e-04,-4.452466964721679688e-04,8.189678192138671875e-05,6.271600723266601562e-04,9.044408798217773438e-04,1.190423965454101562e-03,1.351833343505859375e-03,8.915662765502929688e-04,4.783868789672851562e-04,4.128217697143554688e-04,-7.965564727783203125e-04,-7.959604263305664062e-04,-1.507401466369628906e-03,-1.439332962036132812e-03,-2.503991127014160156e-03,-1.605987548828125000e-03,-6.546974182128906250e-04,-1.748800277709960938e-04,-4.079341888427734375e-04,-1.561641693115234375e-04,1.732110977172851562e-04,-2.193450927734375000e-05,3.525018692016601562e-04,1.543760299682617188e-04,6.104707717895507812e-04,1.811146736145019531e-03,1.704216003417968750e-03,2.346754074096679688e-03,2.170562744140625000e-03,2.090811729431152344e-03,1.985192298889160156e-03,1.959681510925292969e-03,2.653837203979492188e-03,1.915574073791503906e-03,9.405314922332763672e-04,5.279779434204101562e-04,-8.196830749511718750e-04,-7.835626602172851562e-04,-5.991458892822265625e-04
-7.838606834411621094e-03,-5.938410758972167969e-03,-3.062605857849121094e-03,-1.420736312866210938e-03,-3.474950790405273438e-04,2.706050872802734375e-05,-1.090288162231445312e-03,-3.118395805358886719e-03,-4.176974296569824219e-03,-5.668878555297851562e-03,-5.256891250610351562e-03,-4.789590835571289062e-03,-3.804326057434082031e-03,-3.306269645690917969e-03,-3.215312957763671875e-03,-3.079891204833984375e-03,-2.945423126220703125e-03,-4.549264907836914062e-03,-5.597233772277832031e-03,-6.801724433898925781e-03,-7.677555084228515625e-03,-8.248448371887207031e-03,-8.768558502197265625e-03,-9.268879890441894531e-03,-9.702682495117187500e-03,-9.445786476135253906e-03,-8.054494857788085938e-03,-5.788683891296386719e-03,-2.779960632324218750e-03,-1.312017440795898438e-03,-1.427054405212402344e-03,-3.389239311218261719e-03,-3.474950790405273438e-03,-5.337238311767578125e-03,-5.473375320434570312e-03,-6.402611732482910156e-03,-6.450653076171875000e-03,-5.606651306152343750e-03,-4.716634750366210938e-03,-3.813624382019042969e-03,-2.881407737731933594e-03,-1.077294349670410156e-03,-1.007318496704101562e-03,-8.239746093750000000e-04,-5.885362625122070312e-04,-3.347396850585937500e-04,-4.541873931884765625e-05,-7.239580154418945312e-04,-3.618001937866210938e-04,1.859664916992187500e-05,4.514455795288085938e-04,-1.366138458251953125e-04,-4.798173904418945312e-04,4.732608795166015625e-05,5.924701690673828125e-04,8.696317672729492188e-04,1.155614852905273438e-03,1.316785812377929688e-03,8.565187454223632812e-04,7.686614990234375000e-04,-4.010200500488281250e-04,3.353357315063476562e-04,-5.733966827392578125e-05,-7.719993591308593750e-04,-7.067918777465820312e-04,-1.006484031677246094e-03,-8.782148361206054688e-04,6.997585296630859375e-05,1.430859119864180684e-04,3.137588500976562500e-04,5.623102188110351562e-04,3.435611724853515625e-04,-5.853176116943359375e-05,3.156661987304687500e-04,1.175403594970703125e-04,7.311105728149414062e-04,1.773953437805175781e-03,1.667022705078125000e-03,2.309441566467285156e-03,2.133131027221679688e-03,2.786278724670410156e-03,2.677559852600097656e-03,2.650380134582519531e-03,2.616047859191894531e-03,1.877546310424804688e-03,1.195311546325683594e-03,1.210927963256835938e-03,-1.399517059326171875e-04,-2.700835466384887695e-04,-6.377696990966796875e-04
-7.867574691772460938e-03,-5.046010017395019531e-03,-4.379868507385253906e-03,-2.393126487731933594e-03,-1.685619354248046875e-03,-1.315712928771972656e-03,-2.083659172058105469e-03,-3.147959709167480469e-03,-5.135416984558105469e-03,-5.698800086975097656e-03,-5.286931991577148438e-03,-4.361629486083984375e-03,-3.834605216979980469e-03,-2.832531929016113281e-03,-3.245711326599121094e-03,-2.594947814941406250e-03,-2.975940704345703125e-03,-3.711462020874023438e-03,-5.277395248413085938e-03,-6.832599639892578125e-03,-7.425546646118164062e-03,-8.014202117919921875e-03,-8.567690849304199219e-03,-9.300351142883300781e-03,-9.077906608581542969e-03,-9.290099143981933594e-03,-8.086323738098144531e-03,-4.953742027282714844e-03,-1.949548721313476562e-03,-1.344084739685058594e-03,-1.491189002990722656e-03,-2.566456794738769531e-03,-2.653717994689941406e-03,-4.518985748291015625e-03,-6.353497505187988281e-03,-6.435394287109375000e-03,-6.483554840087890625e-03,-5.639672279357910156e-03,-4.749774932861328125e-03,-3.846883773803710938e-03,-2.977728843688964844e-03,-1.110672950744628906e-03,-1.040697097778320312e-03,-8.574724197387695312e-04,-6.558895111083984375e-04,-4.022121429443359375e-04,-8.916854858398437500e-04,-1.568794250488281250e-03,-3.958940505981445312e-04,-1.561641693115234375e-05,-4.192590713500976562e-04,-1.710653305053710938e-04,-5.142688751220703125e-04,1.263618469238281250e-05,5.576610565185546875e-04,4.446506500244140625e-05,1.120686531066894531e-03,1.281738281250000000e-03,1.604437828063964844e-03,1.513361930847167969e-03,1.463770866394042969e-03,1.075506210327148438e-03,6.811618804931640625e-04,-3.647804260253906250e-05,7.938146591186523438e-04,-2.756118774414062500e-04,6.133317947387695312e-04,7.946491241455078125e-04,5.482435226440429688e-04,1.035451889038085938e-03,1.280903816223144531e-03,1.060605049133300781e-03,-9.524822235107421875e-05,4.338026046752929688e-04,8.268356323242187500e-04,1.279711723327636719e-03,1.892566680908203125e-03,2.368688583374023438e-03,2.923250198364257812e-03,3.564476966857910156e-03,3.481626510620117188e-03,2.716660499572753906e-03,2.612709999084472656e-03,1.851201057434082031e-03,1.839637756347656250e-03,1.157164573669433594e-03,1.172780990600585938e-03,5.400180816650390625e-04,-1.051425933837890625e-04,3.743171691894531250e-05
-6.970524787902832031e-03,-5.074977874755859375e-03,-4.408955574035644531e-03,-2.451539039611816406e-03,-1.714944839477539062e-03,-1.374363899230957031e-03,-3.047704696655273438e-03,-4.138827323913574219e-03,-5.165219306945800781e-03,-5.295753479003906250e-03,-4.871845245361328125e-03,-4.391789436340332031e-03,-4.357099533081054688e-03,-2.893209457397460938e-03,-2.774119377136230469e-03,-2.655982971191406250e-03,-3.006577491760253906e-03,-3.742098808288574219e-03,-5.308151245117187500e-03,-6.863594055175781250e-03,-6.597280502319335938e-03,-7.157921791076660156e-03,-7.714390754699707031e-03,-9.086012840270996094e-03,-8.233904838562011719e-03,-8.636474609375000000e-03,-7.248282432556152344e-03,-5.852460861206054688e-03,-2.705097198486328125e-03,-5.487203598022460938e-04,-6.654262542724609375e-04,-1.629829406738281250e-03,-2.686023712158203125e-03,-4.551410675048828125e-03,-6.386160850524902344e-03,-7.312893867492675781e-03,-7.347345352172851562e-03,-6.509423255920410156e-03,-4.830002784729003906e-03,-3.048539161682128906e-03,-2.180933952331542969e-03,-2.065658569335937500e-03,-1.074075698852539062e-03,-8.909702301025390625e-04,-6.895065307617187500e-04,-4.360675811767578125e-04,-1.084327697753906250e-03,-1.602768898010253906e-03,-4.298686981201171875e-04,-8.549690246582031250e-04,-4.535913467407226562e-04,-2.053976058959960938e-04,-5.488395690917968750e-04,-2.193450927734375000e-05,-5.559921264648437500e-04,9.655952453613281250e-06,6.278753280639648438e-04,1.246690750122070312e-03,7.861852645874023438e-04,1.478195190429687500e-03,1.863956451416015625e-03,1.040101051330566406e-03,1.419901847839355469e-03,6.990432739257812500e-04,1.126170158386230469e-03,1.659154891967773438e-03,2.104997634887695312e-03,1.519441604614257812e-03,1.271486282348632812e-03,1.757025718688964844e-03,1.244425773620605469e-03,1.024007797241210938e-03,6.186962127685546875e-04,3.970861434936523438e-04,1.536250114440917969e-03,1.242756843566894531e-03,2.597212791442871094e-03,3.070473670959472656e-03,3.621816635131835938e-03,3.527164459228515625e-03,2.711296081542968750e-03,2.679109573364257812e-03,1.846432685852050781e-03,1.813292503356933594e-03,1.801609992980957031e-03,1.841783523559570312e-03,1.181006431579589844e-03,5.017518997192382812e-04,-1.436471939086914062e-04,-1.072883605957031250e-06
-6.999373435974121094e-03,-4.153370857238769531e-03,-3.490328788757324219e-03,-2.480745315551757812e-03,-1.773595809936523438e-03,-1.403689384460449219e-03,-1.611828804016113281e-03,-4.168510437011718750e-03,-5.194902420043945312e-03,-4.864335060119628906e-03,-4.432797431945800781e-03,-4.421830177307128906e-03,-3.973126411437988281e-03,-2.923488616943359375e-03,-2.804517745971679688e-03,-2.686500549316406250e-03,-3.037095069885253906e-03,-3.772854804992675781e-03,-4.473447799682617188e-03,-5.107879638671875000e-03,-5.737900733947753906e-03,-5.715370178222656250e-03,-6.244778633117675781e-03,-7.603168487548828125e-03,-8.074641227722167969e-03,-7.605075836181640625e-03,-6.442070007324218750e-03,-5.017518997192382812e-03,-2.737045288085937500e-03,-4.550218582153320312e-04,-6.976127624511718750e-04,-1.775741577148437500e-03,-2.718329429626464844e-03,-4.583835601806640625e-03,-6.418824195861816406e-03,-7.318735122680664062e-03,-7.380127906799316406e-03,-6.542444229125976562e-03,-4.027009010314941406e-03,-2.310514450073242188e-03,-1.323938369750976562e-03,-1.271724700927734375e-03,-3.850460052490234375e-04,-2.228021621704101562e-04,9.524822235107421875e-05,-4.698038101196289062e-04,-1.118183135986328125e-03,-1.636743545532226562e-03,-1.458883285522460938e-03,-1.694083213806152344e-03,-1.496434211730957031e-03,-2.741813659667968750e-04,2.143383026123046875e-04,-3.243684768676757812e-04,-5.906820297241210938e-04,-2.515316009521484375e-05,2.620220184326171875e-04,9.453296661376953125e-05,7.510185241699218750e-04,1.442909240722656250e-03,2.170205116271972656e-03,1.780271530151367188e-03,2.158522605895996094e-03,2.977132797241210938e-03,2.294421195983886719e-03,3.153800964355468750e-03,2.833008766174316406e-03,2.244353294372558594e-03,1.994729042053222656e-03,1.720666885375976562e-03,4.529953002929687500e-04,2.340078353881835938e-04,5.819797515869140625e-04,9.530782699584960938e-04,1.499414443969726562e-03,1.948952674865722656e-03,3.180265426635742188e-03,3.033280372619628906e-03,3.584504127502441406e-03,2.755284309387207031e-03,2.673745155334472656e-03,2.641558647155761719e-03,1.808762550354003906e-03,1.048445701599121094e-03,1.047492027282714844e-03,1.081109046936035156e-03,4.230737686157226562e-04,-2.548694610595703125e-04,-1.820325851440429688e-04,-3.969669342041015625e-05
-6.073236465454101562e-03,-4.182338714599609375e-03,-2.600789070129394531e-03,-2.509951591491699219e-03,-1.802921295166015625e-03,-1.433014869689941406e-03,-2.577304840087890625e-03,-3.800392150878906250e-03,-3.914833068847656250e-03,-3.969907760620117188e-03,-4.462718963623046875e-03,-4.451990127563476562e-03,-4.003286361694335938e-03,-2.953886985778808594e-03,-2.834916114807128906e-03,-3.232359886169433594e-03,-3.455400466918945312e-03,-3.803491592407226562e-03,-4.504203796386718750e-03,-3.689885139465332031e-03,-4.878520965576171875e-03,-3.974556922912597656e-03,-5.392909049987792969e-03,-6.754517555236816406e-03,-6.351828575134277344e-03,-6.762385368347167969e-03,-4.734158515930175781e-03,-4.035711288452148438e-03,-1.905083656311035156e-03,-4.869699478149414062e-04,-6.127357482910156250e-04,-8.376836776733398438e-04,-2.750635147094726562e-03,-5.499601364135742188e-03,-7.299304008483886719e-03,-7.351517677307128906e-03,-6.580471992492675781e-03,-4.897594451904296875e-03,-2.345561981201171875e-03,-2.343654632568359375e-03,-2.247333526611328125e-03,-4.779100418090820312e-04,4.072189331054687500e-04,5.664825439453125000e-04,6.151199340820312500e-05,2.075433731079101562e-04,-1.185894012451171875e-03,-1.839876174926757812e-03,-2.148270606994628906e-03,-1.728296279907226562e-03,-1.530766487121582031e-03,-5.222558975219726562e-04,-6.178617477416992188e-04,-1.155376434326171875e-03,-6.253719329833984375e-04,-3.383159637451171875e-04,-2.642869949340820312e-04,5.948543548583984375e-05,7.159709930419921875e-04,2.187848091125488281e-03,2.911925315856933594e-03,2.520442008972167969e-03,2.897143363952636719e-03,3.363966941833496094e-03,3.027081489562988281e-03,3.450870513916015625e-03,2.797007560729980469e-03,2.523660659790039062e-03,1.958608627319335938e-03,1.684427261352539062e-03,4.165172576904296875e-04,1.975297927856445312e-04,-2.419948577880859375e-04,9.162425994873046875e-04,1.462578773498535156e-03,2.655267715454101562e-03,3.265023231506347656e-03,3.143191337585449219e-03,2.897739410400390625e-03,2.811312675476074219e-03,1.903295516967773438e-03,1.872420310974121094e-03,1.067042350769042969e-03,2.835988998413085938e-04,2.839565277099609375e-04,3.203153610229492188e-04,-3.839731216430664062e-04,-3.348588943481445312e-04,-9.373426437377929688e-04,-8.705854415893554688e-04
-5.146861076354980469e-03,-3.260493278503417969e-03,-2.629876136779785156e-03,-1.625180244445800781e-03,-1.268625259399414062e-03,-1.116156578063964844e-03,-1.670718193054199219e-03,-3.296017646789550781e-03,-2.498030662536621094e-03,-3.497958183288574219e-03,-4.492640495300292969e-03,-4.512190818786621094e-03,-3.564000129699707031e-03,-3.073334693908691406e-03,-2.984166145324707031e-03,-3.262758255004882812e-03,-3.128886222839355469e-03,-2.965569496154785156e-03,-3.638625144958496094e-03,-2.828955650329589844e-03,-3.128647804260253906e-03,-4.005670547485351562e-03,-4.541158676147460938e-03,-5.025506019592285156e-03,-5.505919456481933594e-03,-5.919694900512695312e-03,-4.587054252624511719e-03,-3.347277641296386719e-03,-1.936912536621093750e-03,-5.190372467041015625e-04,-6.448030471801757812e-04,-8.698701858520507812e-04,-2.815246582031250000e-03,-4.681229591369628906e-03,-6.484031677246093750e-03,-7.384181022644042969e-03,-6.613254547119140625e-03,-4.124283790588378906e-03,-1.577019691467285156e-03,-1.543641090393066406e-03,-6.202459335327148438e-04,-5.111694335937500000e-04,4.740953445434570312e-04,1.355767250061035156e-03,8.462667465209960938e-04,1.401901245117187500e-04,-1.219749450683593750e-03,-1.873731613159179688e-03,-2.336382865905761719e-03,-1.968383789062500000e-03,-1.564979553222656250e-03,-3.429651260375976562e-04,-8.852481842041015625e-04,-1.189947128295898438e-03,-6.600618362426757812e-04,-8.852481842041015625e-04,-1.385569572448730469e-03,2.443790435791015625e-05,1.463890075683593750e-03,2.152562141418457031e-03,3.653764724731445312e-03,4.036307334899902344e-03,3.282666206359863281e-03,4.448413848876953125e-03,3.759622573852539062e-03,3.847479820251464844e-03,3.524899482727050781e-03,2.487540245056152344e-03,1.922369003295898438e-03,8.902549743652343750e-04,-1.454353332519531250e-04,-5.925893783569335938e-04,-4.637241363525390625e-05,2.868175506591796875e-04,1.425743103027343750e-03,2.618312835693359375e-03,3.227949142456054688e-03,3.105998039245605469e-03,2.860426902770996094e-03,2.773880958557128906e-03,1.132845878601074219e-03,1.103281974792480469e-03,2.992153167724609375e-04,-4.814863204956054688e-04,-4.796981811523437500e-04,-4.404783248901367188e-04,-1.143574714660644531e-03,-1.049876213073730469e-03,-9.757280349731445312e-04,-1.935958862304687500e-04
