-1.254081726074218750e-03,5.890130996704101562e-04,1.657485961914062500e-03,2.755403518676757812e-03,1.248717308044433594e-03,2.243518829345703125e-03,9.465217590332031250e-04,5.013942718505859375e-04,-7.057189941406250000e-05,-2.288818359375000000e-04,-7.749795913696289062e-04,-1.056075096130371094e-03,-7.942914962768554688e-04,-1.015305519104003906e-03,-7.064342498779296875e-04,-8.671283721923828125e-04,-9.866952896118164062e-04,-1.411914825439453125e-03,-2.265453338623046875e-03,-2.277612686157226562e-03,-3.020882606506347656e-03,-3.365278244018554688e-03,-3.270030021667480469e-03,-3.599762916564941406e-03,-3.133535385131835938e-03,-2.461433410644531250e-03,-1.997590065002441406e-03,-1.720786094665527344e-03,-1.209378242492675781e-03,-1.206398010253906250e-04,2.350807189941406250e-04,7.920265197753906250e-04,6.120204925537109375e-04,1.049757003784179688e-03,9.235143661499023438e-04,1.444935798645019531e-03,2.702713012695312500e-03,2.630949020385742188e-03,3.283381462097167969e-03,2.445578575134277344e-03,2.400636672973632812e-03,1.661300659179687500e-03,1.673579216003417969e-03,9.546279907226562500e-04,-4.184246063232421875e-04,-4.044874804094433784e-04,-1.016497611999511719e-03,-1.684188842773437500e-03,-2.892494201660156250e-03,-3.495573997497558594e-03,-4.062652587890625000e-03,-4.489064216613769531e-03,-4.330277442932128906e-03,-4.117131233215332031e-03,-3.740429878234863281e-03,-2.814292907714843750e-03,-2.327203750610351562e-03,-1.414656639099121094e-03,-7.162690162658691406e-04,1.483678817749023438e-03,1.786112785339355469e-03,2.078771591186523438e-03,1.374363899230957031e-03,1.206517219543457031e-03,7.069110870361328125e-04,7.767677307128906250e-04,4.820823669433593750e-04,8.995532989501953125e-04,1.306653022766113281e-03,2.849102020263671875e-03,2.854029415175318718e-03,3.096818923950195312e-03,4.273653030395507812e-03,3.419756889343261719e-03,2.427101135253906250e-03,1.624464988708496094e-03,1.521110534667968750e-03,7.750988006591796875e-04,2.396106719970703125e-05,5.998611450195312500e-04,-9.632110595703125000e-05
-1.290321350097656250e-03,-2.666711807250976562e-04,1.510381698608398438e-03,9.255409240722656250e-04,2.024173736572265625e-03,1.552343368530273438e-03,1.717448234558105469e-03,1.268982887268066406e-03,6.586313247680664062e-04,3.105401992797851562e-04,-1.502037048339843750e-05,-5.508661270141601562e-04,-8.318424224853515625e-04,-1.052975654602050781e-03,-7.443428039550781250e-04,-9.051561355590820312e-04,-1.807332038879394531e-03,-2.231359481811523438e-03,-3.082275390625000000e-03,-3.470659255981445312e-03,-3.477215766906738281e-03,-3.832101821899414062e-03,-3.308892250061035156e-03,-3.638744354248046875e-03,-3.172516822814941406e-03,-2.500772476196289062e-03,-2.796173095703125000e-03,-2.282619476318359375e-03,-2.003788948059082031e-03,-9.119510650634765625e-04,1.952648162841796875e-04,7.522106170654296875e-04,1.168012619018554688e-03,1.009702682495117188e-03,2.366304397583007812e-03,2.881646156311035156e-03,3.397941589355468750e-03,3.324508666992187500e-03,3.975272178649902344e-03,3.134608268737792969e-03,2.359747886657714844e-03,2.346754074096679688e-03,1.632452011108398438e-03,1.909732818603515625e-04,2.297163009643554688e-04,-3.963708877563476562e-04,-1.058101654052734375e-03,-1.725912094116210938e-03,-2.934336662292480469e-03,-4.248023033142089844e-03,-4.814028739929199219e-03,-4.699826240539550781e-03,-5.077481269836425781e-03,-5.566000938415527344e-03,-3.783106803894042969e-03,-3.555893898010253906e-03,-1.674294471740722656e-03,-2.808841818477958441e-04,1.192927360534667969e-03,1.342665054835379124e-03,3.119945526123046875e-03,2.361297607421875000e-03,1.330852508544921875e-03,1.000642776489257812e-03,1.344442367553710938e-03,1.700162887573242188e-03,1.115083694458007812e-03,1.530766487121582031e-03,1.262426376342773438e-03,2.804756164550781250e-03,3.289937973022460938e-03,2.384424209594726562e-03,2.896070480346679688e-03,3.375053405761718750e-03,2.538681030273437500e-03,1.720070838928222656e-03,1.475930213928222656e-03,7.297992706298828125e-04,1.290798187255859375e-03,1.072437851689755917e-03,1.164555549621582031e-03
-1.326680183410644531e-03,-3.030300140380859375e-04,6.195306777954101562e-04,1.703977584838867188e-03,1.987576484680175781e-03,2.324700355529785156e-03,1.872777938842773438e-03,1.232028007507324219e-03,8.616447448730468750e-04,4.954338073730468750e-04,-5.233287811279296875e-05,-3.368854522705078125e-04,-8.695125579833984375e-04,-1.090764999389648438e-03,-7.821321487426757812e-04,-9.430646896362304688e-04,-1.845479011535644531e-03,-2.269625663757324219e-03,-3.120660781860351562e-03,-3.509163856506347656e-03,-4.289746284484863281e-03,-4.213690757751464844e-03,-3.794789314270019531e-03,-3.677725791931152344e-03,-3.211617469787597656e-03,-3.816008567810058594e-03,-2.835512161254882812e-03,-1.799702644348144531e-03,-1.288414001464843750e-03,-7.486343383789062500e-04,-4.123449325561523438e-04,7.122755050659179688e-04,1.872420310974121094e-03,1.712679862976074219e-03,3.067731857299804688e-03,3.579974174499511719e-03,4.093050956726074219e-03,4.018187522888183594e-03,3.934741020202636719e-03,2.364039421081542969e-03,1.967544434592127800e-03,1.579165458679199219e-03,8.673667907714843750e-04,1.497268676757812500e-04,-5.013942718505859375e-04,-8.760582422837615013e-04,-1.816153526306152344e-03,-2.482891082763671875e-03,-3.072023391723632812e-03,-4.290103912353515625e-03,-4.856228828430175781e-03,-4.573822021484375000e-03,-3.999873995780944824e-03,-4.905462265014648438e-03,-3.125429153442382812e-03,-2.899885177612304688e-03,-1.021265983581542969e-03,-6.866455078125000000e-05,2.533078193664550781e-03,2.820611000061035156e-03,3.409385681152343750e-03,3.689169883728027344e-03,2.655506134033203125e-03,2.322316169738769531e-03,1.981973648071289062e-03,1.656413078308105469e-03,1.747846603393554688e-03,1.486659049987792969e-03,1.218318939208984375e-03,1.659154891967773438e-03,2.576112747192382812e-03,2.339839935302734375e-03,2.184987068176269531e-03,2.000451087951660156e-03,1.830339431762695312e-03,1.579284667968750000e-03,1.430749893188476562e-03,1.342177391052246094e-03,1.901745796203613281e-03,1.209020614624023438e-03,2.425551414489746094e-03
-3.108620643615722656e-03,-1.274466514587402344e-03,5.831718444824218750e-04,1.667499542236328125e-03,1.950979232788085938e-03,2.287983894348144531e-03,1.798868179321289062e-03,1.999735832214355469e-03,1.626372337341308594e-03,1.036286354064941406e-03,-8.976459503173828125e-05,-3.744363784790039062e-04,-9.070634841918945312e-04,-1.128554344177246094e-03,-8.199214935302734375e-04,-9.810924530029296875e-04,-1.447796821594238281e-03,-2.346038818359375000e-03,-3.937125205993652344e-03,-4.324555397033691406e-03,-5.102396011352539062e-03,-4.252433776855468750e-03,-3.833651542663574219e-03,-3.716707229614257812e-03,-4.015803337097167969e-03,-3.855228424072265625e-03,-2.874851226806640625e-03,-1.839160919189453125e-03,-1.327991485595703125e-03,-2.394914627075195312e-04,2.981424331665039062e-04,1.420021057128906250e-03,1.984000205993652344e-03,2.546916482970118523e-03,3.769159317016601562e-03,4.278182983398437500e-03,4.788398742675781250e-03,3.977775573730468750e-03,3.894090652465820312e-03,1.593589782714843750e-03,2.318859100341796875e-03,8.128881454467773438e-04,8.262395858764648438e-04,1.084804534912109375e-04,-5.739927291870117188e-04,-1.197218894958496094e-03,-1.857757568359375000e-03,-2.226969460025429726e-03,-3.113865852355957031e-03,-4.332184791564941406e-03,-4.189133644104003906e-03,-4.616141319274902344e-03,-4.415035247802734375e-03,-4.244685173034667969e-03,-3.360509872436523438e-03,-1.544713973999023438e-03,3.278255462646484375e-04,3.600358963012695312e-03,3.872871398925781250e-03,4.157423973083496094e-03,4.740476608276367188e-03,3.626763820648193359e-03,3.980398178100585938e-03,2.961397171020507812e-03,2.619504928588867188e-03,2.292394638061523438e-03,1.027107238769531250e-03,7.672309875488281250e-04,5.000829696655273438e-04,9.424686431884765625e-04,1.862287521362304688e-03,9.592771530151367188e-04,1.473784446716308594e-03,1.290559768676757812e-03,1.121997833251953125e-03,1.534223556518554688e-03,2.130974316969513893e-03,2.612352371215820312e-03,2.689940622076392174e-03,2.473115921020507812e-03,2.998948097229003906e-03
-3.144860267639160156e-03,-1.310825347900390625e-03,5.466938018798828125e-04,1.631021499633789062e-03,1.914262771606445312e-03,2.214431762695312500e-03,2.414464950561523438e-03,1.762032508850097656e-03,1.589298248291015625e-03,9.990930557250976562e-04,-1.271963119506835938e-04,-4.119873046875000000e-04,-9.446144104003906250e-04,-1.166224479675292969e-03,-8.577108383178710938e-04,-1.804709434509277344e-03,-1.921653747558593750e-03,-3.165483474731445312e-03,-3.557324409484863281e-03,-4.363059997558593750e-03,-5.141019821166992188e-03,-4.291176795959472656e-03,-4.642128944396972656e-03,-3.755688667297363281e-03,-3.597974777221679688e-03,-3.132224082946777344e-03,-2.154827117919921875e-03,-1.643180847167968750e-03,-6.127357482910156250e-04,4.727840423583984375e-04,1.573681831359863281e-03,1.380085945129394531e-03,2.536892890930175781e-03,3.158569335937500000e-03,3.728985786437988281e-03,4.238009452819824219e-03,4.139542579650878906e-03,3.202915191650390625e-03,3.091216087341308594e-03,1.587986946105957031e-03,7.805824279785156250e-04,4.351139068603515625e-05,7.851123809814453125e-04,-6.550550460815429688e-04,-5.842447280883789062e-04,-1.238822937011718750e-03,-1.899361610412597656e-03,-1.809477806091308594e-03,-2.348065376281738281e-03,-2.953052520751953125e-03,-3.522157669067382812e-03,-4.076600074768066406e-03,-3.752708435058593750e-03,-1.297593116760253906e-03,-1.767277717590332031e-03,1.436710357666015625e-03,2.372860908508300781e-03,4.943370819091796875e-03,5.904674530029296875e-03,5.494713783264160156e-03,5.384325981140136719e-03,4.331469535827636719e-03,3.937005996704101562e-03,2.917885780334472656e-03,2.575755119323730469e-03,1.411894918419420719e-03,1.279473304748535156e-03,3.060102462768554688e-04,-8.916854858398437500e-04,-4.466772079467773438e-04,-1.215934753417968750e-05,4.787445068359375000e-04,7.625818252563476562e-04,1.245737075805664062e-03,1.077055931091308594e-03,2.149820327758789062e-03,2.704024314880371094e-03,3.229168243706226349e-03,3.168821334838867188e-03,3.737092018127441406e-03,3.686666488647460938e-03
-3.181099891662597656e-03,-1.347184181213378906e-03,-3.076791763305664062e-04,7.793903350830078125e-04,1.877665519714355469e-03,2.023220062255859375e-03,2.377629280090332031e-03,1.121044158935546875e-03,7.501840591430664062e-04,1.616477966308593750e-04,3.834962844848632812e-04,-4.494190216064453125e-04,-9.822845458984375000e-04,-1.484751701354980469e-03,-1.684308052062988281e-03,-2.628445625305175781e-03,-3.092288970947265625e-03,-3.203749656677246094e-03,-3.595590591430664062e-03,-4.439949989318847656e-03,-4.796385765075683594e-03,-4.759311676025390625e-03,-3.911375999450683594e-03,-3.794670104980468750e-03,-3.328680992126464844e-03,-3.171443939208984375e-03,-1.434922218322753906e-03,-4.055500030517578125e-04,1.025199890136718750e-04,6.393194198608398438e-04,1.719594001770019531e-03,2.087593078613281250e-03,3.241539001464843750e-03,3.118515014648437500e-03,3.568172454833984375e-03,4.197835922241210938e-03,4.099249839782714844e-03,2.500414848327636719e-03,1.614809036254882812e-03,8.475780487060546875e-05,5.233287811279296875e-05,-7.245540618896484375e-04,2.014636993408203125e-05,2.598762512207031250e-05,6.437301635742187500e-05,-6.256103515625000000e-04,-1.224637031555175781e-03,-1.851201057434082031e-03,-2.390027046203613281e-03,-2.284288406372070312e-03,-2.145767211914062500e-03,-2.703309059143066406e-03,-2.385377883911132812e-03,-8.128881454467773438e-04,-4.091262817382812500e-04,5.093812942504882812e-04,4.418134689331054688e-03,5.358576774597167969e-03,6.553411483764648438e-03,6.141662597656250000e-03,5.744934082031250000e-03,4.288077354431152344e-03,3.893494606018066406e-03,2.874374389648437500e-03,1.850843429565429688e-03,1.568794250488281250e-03,-1.212358474731445312e-04,-4.147291183471679688e-04,-6.718635559082031250e-04,-1.163601875305175781e-03,-1.398444175720214844e-03,-2.351999282836914062e-04,7.178783416748046875e-04,1.201033592224121094e-03,1.994798658415675163e-03,3.426313400268554688e-03,3.318071365356445312e-03,3.882408142089843750e-03,4.436016082763671875e-03,5.656123161315917969e-03,4.908919334411621094e-03
-3.217458724975585938e-03,-1.383423805236816406e-03,-3.441572189331054688e-04,1.557946205139160156e-03,1.028656959533691406e-03,1.331567764282226562e-03,1.496315002441406250e-03,8.817911148071289062e-04,4.731416702270507812e-04,1.243352890014648438e-04,-2.019405364990234375e-04,-7.756948471069335938e-04,-1.813054084777832031e-03,-2.031922340393066406e-03,-2.510786056518554688e-03,-2.996802330017089844e-03,-3.130316734313964844e-03,-3.241896629333496094e-03,-3.672242164611816406e-03,-4.478454589843750000e-03,-4.444241523742675781e-03,-3.597855567932128906e-03,-3.180623054504394531e-03,-3.067255020141601562e-03,-2.148747444152832031e-03,-1.686215400695800781e-03,-7.150173187255859375e-04,3.112554550170898438e-04,8.180141448974609375e-04,1.145243644714355469e-03,1.679897308349609375e-03,2.047777175903320312e-03,2.610325813293457031e-03,3.078460693359375000e-03,2.907395362854003906e-03,2.680301666259765625e-03,2.584457397460937500e-03,9.886026382446289062e-04,-6.240606307983398438e-04,-6.873607635498046875e-04,-7.183551788330078125e-04,-7.655620574951171875e-04,-2.098083496093750000e-05,-7.376670837402343750e-04,-6.979703903198242188e-04,-6.670951843261718750e-04,-5.495548248291015625e-04,-1.177787780761718750e-03,-1.007437705993652344e-03,-1.615643501281738281e-03,-2.187848091125488281e-03,-1.875758171081542969e-03,-3.135204315185546875e-04,5.514621734619140625e-04,9.490251541137695312e-04,3.486394882202148438e-03,4.105127416551113129e-03,6.286740303039550781e-03,6.510496139526367188e-03,6.098628044128417969e-03,5.701780319213867188e-03,4.930496215820312500e-03,3.615314839407801628e-03,2.830743789672851562e-03,1.125812530517578125e-03,8.451938629150390625e-04,-8.435249328613281250e-04,-1.812696456909179688e-03,-2.066731452941894531e-03,-1.880407333374023438e-03,-9.667227859608829021e-04,-9.491443634033203125e-04,6.675720214843750000e-06,1.156330108642578125e-03,2.359390258789062500e-03,4.041790962219238281e-03,4.591464996337890625e-03,5.152702331542968750e-03,6.265640258789062500e-03,6.209015846252441406e-03,6.167054176330566406e-03
-2.429604530334472656e-03,-5.987882614135742188e-04,4.374980926513671875e-04,7.063150405883789062e-04,9.920597076416015625e-04,1.138925552368164062e-03,1.294851303100585938e-03,2.422332763671875000e-04,-3.674030303955078125e-04,8.714199066162109375e-05,-4.901885986328125000e-04,-1.609206199645996094e-03,-1.850724220275878906e-03,-2.389311790466308594e-03,-3.375172615051269531e-03,-3.821969032287597656e-03,-3.640055656433105469e-03,-4.061460494995117188e-03,-3.710627555847167969e-03,-3.739953041076660156e-03,-3.708839416503906250e-03,-3.291606903076171875e-03,-3.219485282897949219e-03,-2.339482307434082031e-03,-1.876592636108398438e-03,-1.725316047668457031e-03,-7.542371749877929688e-04,2.719163894653320312e-04,2.360343933105468750e-05,1.105666160583496094e-03,8.898973464965820312e-04,2.007961273193359375e-03,1.824498176574707031e-03,1.672506332397460938e-03,1.384019851684570312e-03,1.267433166503906250e-03,2.921819686889648438e-04,-5.232095718383789062e-04,-5.898475646972656250e-04,-2.190828323364257812e-03,-1.489162445068359375e-03,-8.065700531005859375e-04,-6.222724914550781250e-05,-7.789134979248046875e-04,-7.393360137939453125e-04,7.271766662597656250e-05,1.255273818969726562e-04,-5.043745040893554688e-04,-1.049399375915527344e-03,-6.517469882965087891e-04,-6.642341613769531250e-04,-5.052089691162109375e-04,1.054048538208007812e-03,1.425027847290039062e-03,3.918766975402832031e-03,4.838585853576660156e-03,5.767345428466796875e-03,6.936788558959960938e-03,6.094917189329862595e-03,6.745696067810058594e-03,6.347417831420898438e-03,4.887223243713378906e-03,3.850102424621582031e-03,2.104401588439941406e-03,4.007816314697265625e-04,1.214742660522460938e-04,-1.565694808959960938e-03,-1.268314314074814320e-03,-2.110958099365234375e-03,-2.597212791442871094e-03,-1.442909240722656250e-03,-9.937286376953125000e-04,6.284713745117187500e-04,1.111507415771484375e-03,2.314567565917968750e-03,3.996849060058593750e-03,4.546403884887695312e-03,5.765318870544433594e-03,6.314516067504882812e-03,6.163597106933593750e-03,6.121516227722167969e-03
-1.641869544982910156e-03,1.859664916992187500e-04,4.010200500488281250e-04,6.332397460937500000e-04,9.187459945678710938e-04,1.102209091186523438e-03,-1.931190490722656250e-04,1.668930053710937500e-06,-4.044771194458007812e-04,-7.878541946411132812e-04,-1.326322555541992188e-03,-1.646637916564941406e-03,-1.888275146484375000e-03,-2.427101135253906250e-03,-3.413081169128417969e-03,-3.859877586364746094e-03,-3.990888595581054688e-03,-3.318428993225097656e-03,-2.968907356262207031e-03,-3.001451492309570312e-03,-2.973556518554687500e-03,-2.904176712036132812e-03,-2.488732337951660156e-03,-1.611828804016113281e-03,-1.150250434875488281e-03,-1.002311706542968750e-03,-3.421306610107421875e-05,4.729032516479492188e-04,2.324581146240234375e-04,1.066088676452636719e-03,8.502006530761718750e-04,1.220822334289550781e-03,2.925395965576171875e-04,7.290840148925781250e-04,6.022453308105468750e-04,4.870891571044921875e-04,-1.222729682922363281e-03,-8.041411638259887695e-04,-2.171158790588378906e-03,-2.231597900390625000e-03,-2.259731292724609375e-03,-1.568317413330078125e-03,-8.432865142822265625e-04,-9.775161743164062500e-05,-5.960464477539062500e-05,3.123283386230468750e-05,8.392333984375000000e-05,1.691579818725585938e-04,3.330707550048828125e-04,-2.360343933105468750e-04,7.092952728271484375e-04,1.587867736816406250e-04,1.915812492370605469e-03,2.786517143249511719e-03,5.274295806884765625e-03,5.493640899658203125e-03,5.724668502807617188e-03,6.662130355834960938e-03,6.467580795288085938e-03,6.702780723571777344e-03,6.304264068603515625e-03,5.211472511291503906e-03,3.122329711914062500e-03,1.377940177917480469e-03,1.040489762090146542e-03,-6.021261215209960938e-04,-1.609683036804199219e-03,-1.856684684753417969e-03,-2.155184745788574219e-03,-2.372503280639648438e-03,-2.158403396606445312e-03,-1.707911491394042969e-03,-1.223444938659667969e-03,-8.285045623779296875e-05,2.269744873046875000e-03,3.951787948608398438e-03,5.160570144653320312e-03,5.720138549804687500e-03,6.269216537475585938e-03,6.220340728759765625e-03,6.727933883666992188e-03
-9.591579437255859375e-04,1.496076583862304688e-04,3.646612167358398438e-04,5.966424942016601562e-04,7.623434066772460938e-04,2.548694610595703125e-04,-3.974437713623046875e-04,-6.368160247802734375e-04,-1.244902610778808594e-03,-8.251667022705078125e-04,-1.363635063171386719e-03,-1.684069633483886719e-03,-1.925945281982421875e-03,-3.256559371948242188e-03,-2.973318099975585938e-03,-2.818465232849121094e-03,-4.029035568237304688e-03,-2.575278282165527344e-03,-3.007173538208007812e-03,-2.262949943542480469e-03,-2.238035202026367188e-03,-1.400828361511230469e-03,-1.757860183715820312e-03,-1.650691032409667969e-03,-7.386207580566406250e-04,-2.791881561279296875e-04,-7.343292236328125000e-05,-3.243684768676757812e-04,1.931190490722656250e-04,4.811286926269531250e-04,2.746582031250000000e-04,-1.230239868164062500e-04,-3.142356872558593750e-04,-6.412267684936523438e-04,-7.972717285156250000e-04,-1.033663749694824219e-03,-1.134037971496582031e-03,-2.076029777526855469e-03,-2.139687538146972656e-03,-2.272367477416992188e-03,-2.300620079040527344e-03,-8.885860443115234375e-04,-8.844137191772460938e-04,-1.389980316162109375e-04,-1.009702682495117188e-04,7.078647613525390625e-04,4.243850708007812500e-05,1.275539398193359375e-04,2.034902572631835938e-04,4.327297210693359375e-04,6.672143936157226562e-04,2.235770225524902344e-03,2.576828002929687500e-03,3.446102142333984375e-03,5.231857299804687500e-03,5.451202392578125000e-03,5.682110786437988281e-03,6.158232688903808594e-03,6.424665451049804688e-03,5.969643592834472656e-03,5.572438240051269531e-03,5.168318748474121094e-03,4.114747047424316406e-03,1.334428787231445312e-03,3.570318222045898438e-04,-6.459951400756835938e-04,-1.277594361454248428e-03,-1.900792121887207031e-03,-2.874851226806640625e-03,-3.090739250183105469e-03,-4.031181335449218750e-03,-1.752495765686035156e-03,-1.268029212951660156e-03,1.066684722900390625e-03,2.224922180175781250e-03,2.729654312133789062e-03,5.115509033203125000e-03,5.675077438354492188e-03,5.947958212345838547e-03,6.829857826232910156e-03,6.682515144348144531e-03
