7.804751396179199219e-03,7.654309272766113281e-03,6.505370140075683594e-03,6.236076354980468750e-03,5.182981491088867188e-03,4.137873649597167969e-03,3.996849060058593750e-03,3.908157348632812500e-03,3.820776939392089844e-03,3.824353218078613281e-03,2.953648567199707031e-03,3.006577491760253906e-03,3.097534179687500000e-03,4.015326499938964844e-03,3.333449363708496094e-03,4.350423812866210938e-03,5.261898040771484375e-03,5.379557609558105469e-03,4.142522811889648438e-03,4.428029060363769531e-03,3.775596618652343750e-03,3.346800804138183594e-03,3.531932830810546875e-03,3.376841545104980469e-03,3.616690635681152344e-03,4.882097244262695312e-03,5.402565002441406250e-03,5.976319313049316406e-03,7.371902465820312500e-03,7.670164108276367188e-03,8.778572082519531250e-03,9.766578674316406250e-03,9.348154067993164062e-03,8.147478103637695312e-03,6.581306457519531250e-03,6.212949752807617188e-03,5.493283271789550781e-03,4.374742507934570312e-03,2.945661544799804688e-03,3.432393074035644531e-03,2.856731414794921875e-03,3.066182136535644531e-03,2.827525138854980469e-03,3.354430198669433594e-03,4.220008850097656250e-03,3.997564315795898438e-03,4.390358924865722656e-03,4.983544349670410156e-03,5.604863166809082031e-03,-5.080699920654296875e-04,6.687879562377929688e-03,7.239699363708496094e-03,5.658984184265136719e-03,5.549669265747070312e-03,4.015803337097167969e-03,3.266096115112304688e-03,2.515554428100585938e-03,2.531647682189941406e-03,2.539515495300292969e-03,3.349065780639648438e-03,4.160165786743164062e-03,4.977941513061523438e-03,5.137801170349121094e-03,5.255460739135742188e-03,6.939649581909179688e-03,7.049322128295898438e-03,7.935285568237304688e-03,8.250713348388671875e-03,7.583509199321269989e-03,7.237195968627929688e-03,7.459402084350585938e-03,6.282687187194824219e-03,6.099820137023925781e-03,6.141493562608957291e-03,5.949020385742187500e-03,6.537556648254394531e-03,6.839156150817871094e-03,7.519006729125976562e-03,7.855772972106933594e-03,8.904218673706054688e-03,9.262800216674804688e-03,9.362101554870605469e-03,9.778618812561035156e-03,1.020681858062744141e-02,9.285449981689453125e-03,1.020693778991699219e-02,9.332776069641113281e-03,8.784449659287929535e-03,8.299708366394042969e-03,8.159399032592773438e-03,7.352709770202636719e-03,6.585121154785156250e-03,6.491899490356445312e-03,5.714654922485351562e-03,4.952549934387207031e-03,5.550384521484375000e-03,5.532264709472656250e-03,5.529165267944335938e-03,5.518555641174316406e-03,6.167888641357421875e-03,5.563497543334960938e-03,5.667328834533691406e-03,5.752444267272949219e-03,5.852222442626953125e-03,6.580591201782226562e-03,7.320880889892578125e-03,8.117556571960449219e-03,1.028704643249511719e-02,1.172423362731933594e-02,1.297456957399845123e-02,1.483976840972900391e-02,1.440083980560302734e-02,1.402473449707031250e-02,1.364374160766601562e-02,1.332581043243408203e-02,1.236283779144287109e-02
7.947564125061035156e-03,7.621288299560546875e-03,7.330536842346191406e-03,6.202816963195800781e-03,5.149602890014648438e-03,4.953622817993164062e-03,4.809617996215820312e-03,3.874421119689941406e-03,3.826260566711425781e-03,3.790378570556640625e-03,3.751635551452636719e-03,2.972364425659179688e-03,3.013372421264648438e-03,3.154754638671875000e-03,3.213763236999511719e-03,5.135774612426757812e-03,5.227088928222656250e-03,5.453705787658691406e-03,5.571365356445312500e-03,5.039453506469726562e-03,4.548668861389160156e-03,4.116773605346679688e-03,4.300475120544433594e-03,4.140615463256835938e-03,4.378795623779296875e-03,4.846215248107910156e-03,5.366563796997070312e-03,5.940318107604980469e-03,7.009983062744140625e-03,8.418679237365722656e-03,9.074926376342773438e-03,1.016020774841308594e-02,9.311676025390625000e-03,8.886814117431640625e-03,6.544470787048339844e-03,6.176114082336425781e-03,5.456209182739257812e-03,4.337549209594726562e-03,2.908229827880859375e-03,2.632141113281250000e-03,2.819180488586425781e-03,3.028392791748046875e-03,2.034306526184082031e-03,3.080844879150390625e-03,4.181861877441406250e-03,3.959417343139648438e-03,3.805994987487792969e-03,4.945158958435058594e-03,-4.093647003173828125e-04,-5.466938018798828125e-04,5.911588668823242188e-03,5.692720413208007812e-03,4.886865615844726562e-03,4.827737808227539062e-03,3.247737884521484375e-03,2.499341964721679688e-03,2.491831779479980469e-03,1.769065856933593750e-03,1.778483390808105469e-03,2.590894699096679688e-03,4.120349884033203125e-03,4.223823547363281250e-03,4.992008209228515625e-03,5.925059318542480469e-03,6.032824516296386719e-03,7.009029388427734375e-03,7.894873619079589844e-03,8.067011833190917969e-03,7.726550102233886719e-03,6.498575210571289062e-03,6.025552749633789062e-03,5.546689033508300781e-03,5.366325378417968750e-03,5.641460418701171875e-03,5.218505859375000000e-03,5.809783935546875000e-03,6.112694740295410156e-03,6.448149681091308594e-03,7.813930511474609375e-03,8.183240890502929688e-03,8.543491363525390625e-03,8.645296096801757812e-03,9.063243865966796875e-03,9.492874145507812500e-03,9.243130683898925781e-03,9.497404098510742188e-03,9.290099143981933594e-03,8.454561233520507812e-03,8.256793022155761719e-03,7.455229759216308594e-03,7.309556007385253906e-03,6.541848182678222656e-03,6.448626518249511719e-03,6.262779235839843750e-03,5.561351776123046875e-03,6.157755851745605469e-03,6.138086318969726562e-03,6.133198738098144531e-03,6.767749786376953125e-03,6.409314461052417755e-03,6.806731224060058594e-03,6.263494491577148438e-03,6.347060203552246094e-03,6.445169448852539062e-03,6.535887718200683594e-03,8.813527412712574005e-03,9.490847587585449219e-03,1.104394067078828812e-02,1.167917251586914062e-02,1.314783096313476562e-02,1.417005062103271484e-02,1.393493264913558960e-02,1.397919654846191406e-02,1.379407104104757309e-02,1.335408445447683334e-02,1.266121864318847656e-02
7.914662361145019531e-03,8.449673652648925781e-03,7.297396659851074219e-03,6.169438362121582031e-03,5.968689918518066406e-03,4.920125007629394531e-03,4.776000976562500000e-03,3.863692283630371094e-03,3.792285919189453125e-03,3.734588623046875000e-03,3.721594810485839844e-03,2.106070518493652344e-03,2.165317535400390625e-03,3.120183944702148438e-03,3.179073333740234375e-03,4.179716110229492188e-03,5.192279815673828125e-03,5.418777465820312500e-03,5.697727203369140625e-03,5.815505981445312500e-03,5.321741104125976562e-03,4.886746406555175781e-03,5.069017410278320312e-03,4.904508590698242188e-03,4.343152046203613281e-03,4.810333251953125000e-03,5.330562591552734375e-03,6.693363189697265625e-03,6.973862648010253906e-03,9.167194366455078125e-03,9.820461273193359375e-03,1.012384891510009766e-02,9.275078773498535156e-03,8.074164390563964844e-03,6.507635116577148438e-03,6.139159202575683594e-03,4.975438117980957031e-03,4.300355911254882812e-03,3.177523612976074219e-03,2.594709396362304688e-03,2.021789550781250000e-03,2.501964569091796875e-03,1.996517181396484375e-03,2.524733543395996094e-03,2.837896347045898438e-03,3.921270370483398438e-03,3.767848014831542969e-03,4.906892776489257812e-03,-4.478693008422851562e-04,-5.853176116943359375e-04,5.872964859008789062e-03,5.653858184814453125e-03,4.848003387451171875e-03,4.056811332702636719e-03,1.750707626342773438e-03,1.005172729492187500e-03,1.000404357910156250e-03,1.729607582092285156e-03,2.480030059814453125e-03,2.551078796386718750e-03,4.080414772033691406e-03,4.898190498352050781e-03,4.952073097229003906e-03,5.884885787963867188e-03,6.700992584228515625e-03,6.968736648559570312e-03,7.150530815124511719e-03,7.323980331420898438e-03,6.986379623413085938e-03,5.759716033935546875e-03,5.288004875183105469e-03,4.810571670532226562e-03,4.632949829101562500e-03,4.909515380859375000e-03,4.487872123718261719e-03,5.082011222839355469e-03,5.386352539062500000e-03,5.722999572753906250e-03,7.091641426086425781e-03,7.462382316589355469e-03,7.823944091796875000e-03,8.915305137634277344e-03,8.347988128662109375e-03,8.107423782348632812e-03,8.530616760253906250e-03,8.296966552734375000e-03,8.787512779235839844e-03,8.411765098571777344e-03,7.551193237304687500e-03,7.412195205688476562e-03,7.266521453857421875e-03,6.498575210571289062e-03,5.748271942138671875e-03,6.326675415039062500e-03,6.822705268859863281e-03,6.609417963773012161e-03,7.393360137939453125e-03,7.385611534118652344e-03,7.370352745056152344e-03,6.768703460693359375e-03,6.837010383605957031e-03,6.656533107161521912e-03,6.302595138549804688e-03,6.400585174560546875e-03,7.127523422241210938e-03,7.910847663879394531e-03,9.445905685424804688e-03,1.087260246276855469e-02,1.179401949048042297e-02,1.310265064239501953e-02,1.328265666961669922e-02,1.435542106628417969e-02,1.404840685427188873e-02,1.359796524047851562e-02,1.323413848876953125e-02,1.306125894188880920e-02
8.746027946472167969e-03,8.416652679443359375e-03,7.264256477355957031e-03,6.991624832153320312e-03,5.935311317443847656e-03,4.886507987976074219e-03,4.742264747619628906e-03,3.829956054687500000e-03,3.758430480957031250e-03,3.700494766235351562e-03,2.851247787475585938e-03,2.071738243103027344e-03,2.079844474792480469e-03,3.018260002136230469e-03,3.144502639770507812e-03,4.966616630554199219e-03,5.157470703125000000e-03,5.383849143981933594e-03,6.440401077270507812e-03,5.941987037658691406e-03,6.094694137573242188e-03,5.656719207763671875e-03,5.033612251281738281e-03,4.658699035644531250e-03,4.307389259338378906e-03,4.774570465087890625e-03,6.086826324462890625e-03,7.446527481079101562e-03,7.725596427917480469e-03,9.131073951721191406e-03,1.056599617004394531e-02,9.307026863098144531e-03,9.238481521606445312e-03,8.037447929382324219e-03,6.851077079772949219e-03,5.330681800842285156e-03,4.938483238220214844e-03,4.263281822204589844e-03,3.140211105346679688e-03,1.757144927978515625e-03,1.984238624572753906e-03,9.474754333496093750e-04,1.958727836608886719e-03,2.252578735351562500e-03,2.799987792968750000e-03,3.883123397827148438e-03,4.476070404052734375e-03,4.293993115425109863e-03,-3.371238708496093750e-04,5.942225456237792969e-03,5.834341049194335938e-03,4.145264625549316406e-03,3.342270851135253906e-03,3.285884857177734375e-03,2.510905265808105469e-03,9.658336639404296875e-04,9.610652923583984375e-04,1.690030097961425781e-03,1.699328422546386719e-03,2.511382102966308594e-03,3.988742828369140625e-03,4.858255386352539062e-03,5.155126098543405533e-03,5.844831466674804688e-03,5.952358245849609375e-03,6.818890571594238281e-03,7.110118865966796875e-03,7.283449172973632812e-03,6.246089935302734375e-03,4.322528839111328125e-03,4.550457000732421875e-03,4.074335098266601562e-03,3.633618354797363281e-03,4.177570343017578125e-03,3.757238388061523438e-03,4.039525985717773438e-03,5.344748497009277344e-03,5.681276321411132812e-03,7.049798965454101562e-03,7.420420646667480469e-03,7.104516029357910156e-03,8.197188377380371094e-03,7.212042808532714844e-03,8.065104484558105469e-03,7.818102836608886719e-03,7.585644721984863281e-03,8.538961410522460938e-03,8.368968963623046875e-03,7.914629764854907990e-03,7.369160652160644531e-03,7.348622661083936691e-03,7.113695144653320312e-03,7.018685340881347656e-03,6.938695907592773438e-03,7.431626319885253906e-03,7.416009902954101562e-03,7.390725426375865936e-03,7.989764213562011719e-03,7.467553950846195221e-03,7.369875907897949219e-03,7.405996322631835938e-03,6.859898567199707031e-03,6.897211074829101562e-03,6.993889808654785156e-03,7.689839228987693787e-03,7.866024971008300781e-03,1.003277301788330078e-02,1.082754135131835938e-02,1.226305961608886719e-02,1.305747032165527344e-02,1.386332511901855469e-02,1.407933235168457031e-02,1.430988311767578125e-02,1.409175153821706772e-02,1.380705833435058594e-02,1.345932483673095703e-02
7.815957069396972656e-03,7.489204406738281250e-03,7.197856903076171875e-03,6.958365440368652344e-03,5.868434906005859375e-03,4.913330078125000000e-03,4.784822463989257812e-03,3.796219825744628906e-03,3.724575042724609375e-03,2.815127372741699219e-03,2.817153930664062500e-03,1.986980438232421875e-03,2.045392990112304688e-03,2.983808517456054688e-03,3.934502601623535156e-03,4.110217094421386719e-03,5.122661590576171875e-03,6.164431571960449219e-03,6.280660629272460938e-03,5.906820297241210938e-03,6.059527397155761719e-03,5.621433258056640625e-03,5.206704139709472656e-03,5.424141883850097656e-03,4.235863685607910156e-03,5.533695220947265625e-03,6.050825119018554688e-03,7.410407066345214844e-03,7.689476013183593750e-03,9.094834327697753906e-03,9.416937828063964844e-03,9.270668029785156250e-03,8.841753005981445312e-03,8.000850677490234375e-03,6.814360618591308594e-03,5.293726921081542969e-03,4.131317138671875000e-03,3.458857536315917969e-03,2.337336540222167969e-03,1.941919326782226562e-04,-8.475780487060546875e-05,1.513957977294921875e-04,1.165270805358886719e-03,1.695036888122558594e-03,2.761960029602050781e-03,4.593133926391601562e-03,5.765914916992187500e-03,6.317615509033203125e-03,6.193518638610839844e-03,5.903720855712890625e-03,5.795717239379882812e-03,5.699515342712402344e-03,3.303408622741699219e-03,2.515077590942382812e-03,9.433031082153320312e-04,9.264945983886718750e-04,9.217262268066406250e-04,2.373695373535156250e-03,2.381324768066406250e-03,3.190279006958007812e-03,3.949046134948730469e-03,4.818320274353027344e-03,4.912018775939941406e-03,5.804657936096191406e-03,5.912184715270996094e-03,6.928324699401855469e-03,7.069706916809082031e-03,6.540417671203613281e-03,5.284190177917480469e-03,5.505800247192382812e-03,3.812909126281738281e-03,3.338098526000976562e-03,3.592491149902343750e-03,3.445506095886230469e-03,3.026604652404785156e-03,3.998041152954101562e-03,4.618167877197265625e-03,4.956364631652832031e-03,5.988121032714843750e-03,6.020545959472656250e-03,6.384849548339843750e-03,6.803035736083984375e-03,6.495118141174316406e-03,7.351160049438476562e-03,7.775664329528808594e-03,7.949342019855976105e-03,8.035063743591308594e-03,7.830619812011718750e-03,7.508277893066406250e-03,7.326126098632812500e-03,7.883191108703613281e-03,7.506716065108776093e-03,7.632493972778320312e-03,7.550716400146484375e-03,7.751381490379571915e-03,7.372379302978515625e-03,7.349491119384765625e-03,8.039633743464946747e-03,7.972955703735351562e-03,8.616089820861816406e-03,7.390737533569335938e-03,6.815433502197265625e-03,7.118389941751956940e-03,6.949186325073242188e-03,7.719278335571289062e-03,7.821321487426757812e-03,9.204864501953125000e-03,1.078248023986816406e-02,1.221799850463867188e-02,1.301229000091552734e-02,1.381814479827880859e-02,1.403403282165527344e-02,1.450991630554199219e-02,1.474690437316894531e-02,1.437997817993164062e-02,1.421895809471607208e-02
7.783055305480957031e-03,7.456064224243164062e-03,7.164716720581054688e-03,6.925106048583984375e-03,4.982471466064453125e-03,4.879832267761230469e-03,3.869533538818359375e-03,2.917289733886718750e-03,2.810359001159667969e-03,2.760529518127441406e-03,2.783060073852539062e-03,1.952648162841796875e-03,2.011060714721679688e-03,2.949237823486328125e-03,3.899931907653808594e-03,4.897236824035644531e-03,5.087852478027343750e-03,6.129622459411621094e-03,6.370425224304199219e-03,6.521582603454589844e-03,6.024241447448730469e-03,5.586028099060058594e-03,5.766510963439941406e-03,5.352973937988281250e-03,4.200220108032226562e-03,5.497932434082031250e-03,6.014943122863769531e-03,6.277680397033691406e-03,8.441209793090820312e-03,9.058594703674316406e-03,8.597135543823242188e-03,7.673263549804687500e-03,8.026242256164550781e-03,6.412029266357421875e-03,5.228400230407714844e-03,4.448175430297851562e-03,4.094243049621582031e-03,2.654433250427246094e-03,7.684230804443359375e-04,4.661083221435546875e-04,-1.223087310791015625e-04,1.137256622314453125e-04,3.720521926879882812e-04,1.657128334045410156e-03,2.723932266235351562e-03,5.303144454956054688e-03,5.146384239196777344e-03,7.023096084594726562e-03,6.897211074829101562e-03,6.604433059692382812e-03,5.757093429565429688e-03,4.924535751342773438e-03,3.264427185058593750e-03,2.475976943969726562e-03,1.702308654785156250e-03,1.614809036254882812e-03,1.608371734619140625e-03,2.334117889404296875e-03,3.063440322875976562e-03,3.869414329528808594e-03,3.909230232238769531e-03,4.778385162353515625e-03,5.584955215454101562e-03,5.648732185363769531e-03,5.163669586181640625e-03,6.031513214111328125e-03,6.182670593261718750e-03,5.094766616821289062e-03,4.542589187622070312e-03,4.065752029418945312e-03,3.542900085449218750e-03,3.297090530395507812e-03,2.857685089111328125e-03,3.404140472412109375e-03,2.985239028930664062e-03,3.956556320190429688e-03,4.576563835144042969e-03,4.231214523315429688e-03,5.264520645141601562e-03,5.605340003967285156e-03,5.665421485900878906e-03,6.760954856872558594e-03,6.452918052673339844e-03,7.308721542358398438e-03,7.733225822448730469e-03,7.543087005615234375e-03,7.992506027221679688e-03,8.453488349914550781e-03,8.128046989440917969e-03,8.086659014225006104e-03,7.840156555175781250e-03,7.728695869445800781e-03,8.246064186096191406e-03,8.162975311279296875e-03,8.040666580200195312e-03,8.630752563476562500e-03,8.605003356933593750e-03,8.593797683715820312e-03,8.575677871704101562e-03,8.571982383728027344e-03,7.317662239074707031e-03,7.346391677856445312e-03,6.852626800537109375e-03,6.904602050781250000e-03,7.674574851989746094e-03,9.046316146850585938e-03,9.968790225684642792e-03,1.136791706085205078e-02,1.217293739318847656e-02,1.359474658966064453e-02,1.401067897677421570e-02,1.460425835102796555e-02,1.508581638336181641e-02,1.532161235809326172e-02,1.504790782928466797e-02,1.403069496154785156e-02
7.750034332275390625e-03,7.423043251037597656e-03,7.131576538085937500e-03,6.891846656799316406e-03,5.060553550720214844e-03,3.995299339294433594e-03,3.835916519165039062e-03,2.038240432739257812e-03,1.938462257385253906e-03,2.726435661315917969e-03,2.745866775512695312e-03,1.918435096740722656e-03,2.807140350341796875e-03,2.914786338806152344e-03,3.865242004394531250e-03,3.948569297790527344e-03,4.199624061584472656e-03,5.278944969177246094e-03,5.522489547729492188e-03,5.675077438354492188e-03,5.989074707031250000e-03,5.343556404113769531e-03,5.135655403137207031e-03,5.317449569702148438e-03,4.164457321166992188e-03,5.462050437927246094e-03,5.978941917419433594e-03,6.241679191589355469e-03,7.617235183715820312e-03,7.452607154846191406e-03,6.174325942993164062e-03,6.856441497802734375e-03,6.431698799133300781e-03,5.204558372497558594e-03,4.416942596435546875e-03,3.639578819274902344e-03,3.287076950073242188e-03,1.850008964538574219e-03,1.496911048889160156e-03,4.286766052246093750e-04,-1.598596572875976562e-04,-4.458427429199218750e-04,-9.448528289794921875e-04,8.273124694824218750e-04,2.685904502868652344e-03,5.264997482299804688e-03,5.854964256286621094e-03,7.728457450866699219e-03,6.858944892883300781e-03,6.706595420837402344e-03,5.718588829040527344e-03,4.885911941528320312e-03,4.028797149658203125e-03,2.436995506286621094e-03,2.323031425476074219e-03,2.303123474121093750e-03,3.003716468811035156e-03,3.017783164978027344e-03,3.745555877685546875e-03,4.548311233520507812e-03,4.586696624755859375e-03,5.452871322631835938e-03,5.545020103454589844e-03,5.014538764953613281e-03,5.375151988118886948e-03,5.284070968627929688e-03,5.436658859252929688e-03,4.351735115051269531e-03,3.800868988037109375e-03,4.024982452392578125e-03,3.502011299133300781e-03,3.256082534790039062e-03,3.510236740112304688e-03,3.362894058227539062e-03,3.633141517639160156e-03,4.602909088134765625e-03,4.229664802551269531e-03,4.872918128967285156e-03,4.540681838989257812e-03,4.882812500000000000e-03,5.623340606689453125e-03,6.042838096618652344e-03,6.446957588195800781e-03,6.832599639892578125e-03,7.690787315368652344e-03,7.500529289245605469e-03,7.949829101562500000e-03,8.410811424255371094e-03,8.085131645202636719e-03,8.605957031250000000e-03,8.456826210021972656e-03,8.344054222106933594e-03,8.611818775534629822e-03,8.774995803833007812e-03,8.649587631225585938e-03,9.238243103027343750e-03,9.210824966430664062e-03,9.198188781738281250e-03,8.531808853149414062e-03,7.882833480834960938e-03,7.273435592651367188e-03,6.659746170043945312e-03,6.808161735534667969e-03,7.668386679142713547e-03,7.629871368408203125e-03,9.001493453979492188e-03,9.793281555175781250e-03,1.195347309112548828e-02,1.275694370269775391e-02,1.359960995614528656e-02,1.439905166625976562e-02,1.523780822753906250e-02,1.566195487976074219e-02,1.562541164457798004e-02,1.557171344757080078e-02,1.583647727966308594e-02
7.717132568359375000e-03,7.390022277832031250e-03,7.098436355590820312e-03,5.969762802124023438e-03,5.027174949645996094e-03,3.961682319641113281e-03,2.105951309204101562e-03,2.004504203796386719e-03,1.904487609863281250e-03,2.692461013793945312e-03,2.711772918701171875e-03,2.677559852600097656e-03,2.772688865661621094e-03,2.018213272094726562e-03,3.006100654602050781e-03,2.328038215637207031e-03,3.345966339111328125e-03,4.393339157104492188e-03,5.361318588256835938e-03,5.640029907226562500e-03,5.953788757324218750e-03,5.308270454406738281e-03,4.891753196716308594e-03,5.064606666564941406e-03,4.128694534301757812e-03,5.426287651062011719e-03,4.877567291259765625e-03,5.943059921264648438e-03,6.513118743896484375e-03,5.509495735168457031e-03,6.137967109680175781e-03,5.692601203918457031e-03,5.616188049316406250e-03,5.167961120605468750e-03,4.777193069458007812e-03,4.374265670776367188e-03,4.020214080810546875e-03,2.890586853027343750e-03,1.459598541259765625e-03,3.912448883056640625e-04,-9.588003158569335938e-04,-4.835128784179687500e-04,2.963542938232421875e-04,7.894039154052734375e-04,2.647876739501953125e-03,5.975127220153808594e-03,7.141470909118652344e-03,7.690310478210449219e-03,7.562875747680664062e-03,6.668210029602050781e-03,5.679965019226074219e-03,4.847168922424316406e-03,3.990054130554199219e-03,2.398014068603515625e-03,3.012776374816894531e-03,3.719091415405273438e-03,3.689050674438476562e-03,3.701567649841308594e-03,4.482150077819824219e-03,4.508614540100097656e-03,4.546999931335449219e-03,5.412936210632324219e-03,5.505084991455078125e-03,4.857301712036132812e-03,5.123376846313476562e-03,5.243778228759765625e-03,4.690885543823242188e-03,4.132151603698730469e-03,3.760099411010742188e-03,3.284692764282226562e-03,3.690123558044433594e-03,3.958406858146190643e-03,3.469109535217285156e-03,4.012465476989746094e-03,4.281044006347656250e-03,4.561424255371093750e-03,4.874348640441894531e-03,4.831314086914062500e-03,4.498958587646484375e-03,4.840970039367675781e-03,5.215764045715332031e-03,5.324482917785644531e-03,6.410717964172363281e-03,7.224082946777343750e-03,7.470689248293638229e-03,8.126854896545410156e-03,7.907271385192871094e-03,8.862137794494628906e-03,8.042216300964355469e-03,8.562922477722167969e-03,9.073495864868164062e-03,8.959293365478515625e-03,8.859753608703613281e-03,9.315490722656250000e-03,9.258508682250976562e-03,9.845733642578125000e-03,9.167075157165527344e-03,9.154438972473144531e-03,8.487820625305175781e-03,7.838726043701171875e-03,7.229208946228027344e-03,7.257819175720214844e-03,7.403135299682617188e-03,7.497787475585937500e-03,8.221387863159179688e-03,9.490154683589935303e-03,1.116180419921875000e-02,1.180518884211778641e-02,1.334083080291748047e-02,1.417708396911621094e-02,1.497995853424072266e-02,1.604306697845458984e-02,1.623821258544921875e-02,1.651620864868164062e-02,1.614475250244140625e-02,1.640808582305908203e-02
7.684230804443359375e-03,7.357001304626464844e-03,7.181882858276367188e-03,6.067276000976562500e-03,4.106402397155761719e-03,3.928184509277343750e-03,2.072215080261230469e-03,1.936912536621093750e-03,1.870632171630859375e-03,2.679109573364257812e-03,2.646565437316894531e-03,2.683162689208984375e-03,2.738356590270996094e-03,2.787709236145019531e-03,2.878308296203613281e-03,2.293229103088378906e-03,3.311157226562500000e-03,5.174160003662109375e-03,5.326390266418457031e-03,5.604863166809082031e-03,5.918622016906738281e-03,5.272865295410156250e-03,4.856348037719726562e-03,4.445195198059082031e-03,4.092931747436523438e-03,3.525137901306152344e-03,4.841566085815429688e-03,5.378842353820800781e-03,5.969285964965820312e-03,5.473256111145019531e-03,5.318164825439453125e-03,5.222439765930175781e-03,4.763960838317871094e-03,5.131244659423828125e-03,4.343390464782714844e-03,4.337310791015625000e-03,3.983139991760253906e-03,2.853393554687500000e-03,1.422286033630371094e-03,3.538131713867187500e-04,-9.964704513549804688e-04,-5.210638046264648438e-04,-2.634525299072265625e-04,7.514953613281250000e-04,3.360986709594726562e-03,5.936980247497558594e-03,6.525278091430664062e-03,7.652044296264648438e-03,7.524490356445312500e-03,7.370591163635253906e-03,5.641341209411621094e-03,4.808425903320312500e-03,3.951191902160644531e-03,3.090977668762207031e-03,3.046035766601562500e-03,3.679871559143066406e-03,4.374384880065917969e-03,4.385352134704589844e-03,4.406198859214782715e-03,4.469037055969238281e-03,4.507303237915039062e-03,5.373120307922363281e-03,4.752039909362792969e-03,4.835471045225858688e-03,5.083203315734863281e-03,4.496574401855468750e-03,3.944873809814453125e-03,4.270553588867187500e-03,4.420518875122070312e-03,3.943443298339843750e-03,4.345774650573730469e-03,3.910183906555175781e-03,4.815578460693359375e-03,4.661917686462402344e-03,4.239678382873535156e-03,4.861170426011085510e-03,4.832863807678222656e-03,4.789590835571289062e-03,5.139112472534179688e-03,5.343014840036630630e-03,5.581259727478027344e-03,5.282402038574218750e-03,5.693793296813964844e-03,6.901968736201524734e-03,7.648348808288574219e-03,8.084297180175781250e-03,8.531808853149414062e-03,8.819341659545898438e-03,8.662223815917968750e-03,8.519887924194335938e-03,9.030461311340332031e-03,8.916139602661132812e-03,9.473681449890136719e-03,9.926080703735351562e-03,9.867668151855468750e-03,9.070313535630702972e-03,9.772896766662597656e-03,9.110569953918457031e-03,8.443832397460937500e-03,7.549975067377090454e-03,7.184982299804687500e-03,7.134507875889539719e-03,7.358551025390625000e-03,7.453203201293945312e-03,8.813261985778808594e-03,9.591579437255859375e-03,1.033723354339599609e-02,1.253914833068847656e-02,1.317485328763723373e-02,1.413202285766601562e-02,1.556086540222167969e-02,1.662075519561767578e-02,1.602186448872089386e-02,1.647067070007324219e-02,1.733660697937011719e-02,1.623027957975864410e-02
6.754040718078613281e-03,7.475018501281738281e-03,7.148861885070800781e-03,5.177140235900878906e-03,4.073023796081542969e-03,3.043532371520996094e-03,2.038598060607910156e-03,2.748370170593261719e-03,2.678990364074707031e-03,2.611041069030761719e-03,2.624273300170898438e-03,2.648949623107910156e-03,2.663493156433105469e-03,2.718806266784667969e-03,2.843856811523437500e-03,2.258539199829101562e-03,3.182649612426757812e-03,4.213452339172363281e-03,5.256414413452148438e-03,5.569815635681152344e-03,5.883336067199707031e-03,5.237579345703125000e-03,4.820823669433593750e-03,4.409551620483398438e-03,3.819584846496582031e-03,3.489255905151367188e-03,4.011869430541992188e-03,4.286408424377441406e-03,3.247261047363281250e-03,4.357337951660156250e-03,4.498243331909179688e-03,4.055738449096679688e-03,4.727363586425781250e-03,5.452394485473632812e-03,4.306554794311523438e-03,4.703402519226074219e-03,3.946185111999511719e-03,3.584980964660644531e-03,2.150893211364746094e-03,1.080751419067382812e-03,-2.725124359130859375e-04,-5.587339401245117188e-04,-3.012418746948242188e-04,1.467704772949218750e-03,4.074215888977050781e-03,5.898952484130859375e-03,6.487250328063964844e-03,7.065057754516601562e-03,7.486224174499511719e-03,6.591320037841796875e-03,5.602717399597167969e-03,4.769682884216308594e-03,4.647493362426757812e-03,3.784060478210449219e-03,3.737449645996093750e-03,4.368305206298828125e-03,5.059719085693359375e-03,5.069017410278320312e-03,5.110025405883789062e-03,4.429340362548828125e-03,4.467487335205078125e-03,4.618763923645019531e-03,4.712104797363281250e-03,4.817247390747070312e-03,4.334330558776855469e-03,4.456281661987304688e-03,3.904461860656738281e-03,3.527402877807617188e-03,4.501879215240478516e-03,3.902673721313476562e-03,5.698442459106445312e-03,4.564523696899414062e-03,5.197085905820131302e-03,5.729436874389648438e-03,5.577087402343750000e-03,5.207777023315429688e-03,5.477666854858398438e-03,5.136728286743164062e-03,5.779266357421875000e-03,4.799127578735351562e-03,5.810856819152832031e-03,5.916476249694824219e-03,6.326317787170410156e-03,6.748080253601074219e-03,7.605910301208496094e-03,8.041858673095703125e-03,7.822036743164062500e-03,8.325338363647460938e-03,8.619308471679687500e-03,9.138345718383789062e-03,8.327484130859375000e-03,9.531497955322265625e-03,9.999275207519531250e-03,9.120791219174861908e-03,9.171485900878906250e-03,9.802103042602539062e-03,9.079575538635253906e-03,8.418440818786621094e-03,7.106304168701171875e-03,7.149338722229003906e-03,6.497144699096679688e-03,6.571054458618164062e-03,6.593346595764160156e-03,8.046507835388183594e-03,8.768558502197265625e-03,1.018190383911132812e-02,1.092588901519775391e-02,1.249408721923828125e-02,1.392495632171630859e-02,1.471436023712158203e-02,1.551556587219238281e-02,1.657545566558837891e-02,1.681447029113769531e-02,1.704525947570800781e-02,1.667225360870361328e-02,1.697957515716552734e-02
