9.048581123352050781e-03,8.297681808471679688e-03,6.733894348144531250e-03,6.117939949035644531e-03,6.403923034667968750e-03,7.879614830017089844e-03,9.399533271789550781e-03,9.787082672119140625e-03,9.415268898010253906e-03,9.637117385864257812e-03,8.164405822753906250e-03,6.009101867675781250e-03,4.598736763000488281e-03,3.250122070312500000e-03,3.510951995849609375e-03,4.459500312805175781e-03,7.038831710815429688e-03,9.019136428833007812e-03,8.799433708190917969e-03,9.174704551696777344e-03,8.462071418762207031e-03,7.417321205139160156e-03,6.394386291503906250e-03,6.341576576232910156e-03,4.480361938476562500e-03,3.537535667419433594e-03,3.669857978820800781e-03,3.250122070312500000e-03,3.369927406311035156e-03,3.670215606689453125e-03,4.219412803649902344e-03,3.532290458679199219e-03,2.894520759582519531e-03,2.891659736633300781e-03,4.964232444763183594e-03,4.711151123046875000e-03,4.812479019165039062e-03,3.493785858154296875e-03,3.265261650085449219e-03,2.863645553588867188e-03,3.165125846862792969e-03,2.849102020263671875e-03,3.414630889892578125e-03,3.166317939758300781e-03,3.040671348571777344e-03,2.007007598876953125e-03,9.999275207519531250e-04,1.907348632812500000e-05,-1.024007797241210938e-04,7.108449935913085938e-04,6.940364837646484375e-04,7.172822952270507812e-04,-7.188320159912109375e-05,-2.789497375488281250e-05,-6.844997406005859375e-04,-1.353025436401367188e-03,-2.059817314147949219e-03,-1.964807510375976562e-03,-3.244280815124511719e-03,-3.894925117492675781e-03,-4.395484924316406250e-03,-4.029989242553710938e-03,-3.644824028015136719e-03,-3.431200981140136719e-03,-3.778815269470214844e-03,-3.302335739135742188e-03,-1.978635787963867188e-03,-1.418352127075195312e-03,-1.140832901000976562e-03,-5.275011062622070312e-04,8.904933929443359375e-05,-9.417533874511718750e-06,3.473758697509765625e-04,1.087665557861328125e-03,1.454830169677734375e-03,7.005929946899414062e-04,1.097202301025390625e-03,-3.420114517211914062e-04,-1.466751098632812500e-03,-2.824902534484863281e-03,-3.126978874206542969e-03,-3.400921821594238281e-03,-3.913164138793945312e-03,-3.655552864074707031e-03,-2.553343772888183594e-03,-2.014040946960449219e-03,-8.755922317504882812e-04,2.814531326293945312e-04,8.817911148071289062e-04,7.311105728149414062e-04,4.991292953491210938e-04,4.007816314697265625e-04,-4.225969314575195312e-04,-5.743503570556640625e-04,-6.238222122192382812e-04,-6.877183914184570312e-04,-7.017850875854492188e-04,-7.121562957763671875e-04,-6.909370422363281250e-04,-6.577968597412109375e-04,-2.030014991760253906e-03,-1.223206520080566406e-03,-1.875519752502441406e-03,-2.386927604675292969e-03,-7.143020629882812500e-04,-1.300454139709472656e-03,-4.390478134155273438e-04,-9.846687316894531250e-05,1.176739693619310856e-03,1.882910728454589844e-03,2.103447914123535156e-03,2.317309379577636719e-03,2.104997634887695312e-03,2.391934394836425781e-03
8.152842521667480469e-03,7.348895072937011719e-03,6.683468818664550781e-03,5.939245223999023438e-03,6.378412246704101562e-03,7.853984832763671875e-03,8.208990097045898438e-03,8.759856224060058594e-03,9.389400482177734375e-03,9.611248970031738281e-03,7.402539253234863281e-03,5.711317062377929688e-03,3.613114356994628906e-03,2.864122390747070312e-03,3.158092498779296875e-03,4.432916641235351562e-03,5.714535713195800781e-03,7.114648818969726562e-03,7.836818695068359375e-03,8.595824241638183594e-03,8.039236068725585938e-03,7.390260696411132812e-03,6.367206573486328125e-03,5.365729331970214844e-03,4.427075386047363281e-03,2.594590187072753906e-03,2.221345901489257812e-03,2.314448356628417969e-03,2.043843269348144531e-03,2.561330795288085938e-03,3.836274147033691406e-03,3.504157066345214844e-03,3.436803817749023438e-03,4.609584808349609375e-03,4.935741424560546875e-03,5.305767059326171875e-03,5.040407180786132812e-03,4.550576210021972656e-03,4.110455513000488281e-03,2.834677696228027344e-03,3.136157989501953125e-03,2.988219261169433594e-03,3.271341323852539062e-03,2.279162406921386719e-03,2.155065536499023438e-03,1.124024391174316406e-03,9.012222290039062500e-05,-1.072883605957031250e-05,-1.324415206909179688e-04,-1.006960868835449219e-03,-1.747608184814453125e-04,-1.486539840698242188e-04,-9.349584579467773438e-04,-8.351802825927734375e-04,-7.151365280151367188e-04,-1.383662223815917969e-03,-2.121329307556152344e-03,-1.876354217529296875e-03,-2.581715583801269531e-03,-3.782510757446289062e-03,-4.426717758178710938e-03,-4.263997077941894531e-03,-5.288600921630859375e-03,-5.071997642517089844e-03,-4.058957099914550781e-03,-3.334045410156250000e-03,-2.010464668273925781e-03,-1.482129096984863281e-03,-1.172780990600585938e-03,-5.595684051513671875e-04,5.686283111572265625e-05,7.410049438476562500e-04,1.096367835998535156e-03,1.833438873291015625e-03,2.199172973632812500e-03,1.441836357116699219e-03,1.064538955688476562e-03,-3.749132156372070312e-04,-1.499652862548828125e-03,-1.810550689697265625e-03,-2.396702766418457031e-03,-2.935528755187988281e-03,-3.187537193298339844e-03,-2.932906150817871094e-03,-2.396106719970703125e-03,-2.047657966613769531e-03,-7.495880126953125000e-04,9.934902191162109375e-04,8.479356765747070312e-04,1.439929008483886719e-03,1.204967498779296875e-03,3.665685653686523438e-04,2.800226211547851562e-04,1.252889633178710938e-04,7.414817810058593750e-05,-7.222890853881835938e-04,-7.365942001342773438e-04,-1.472115516662597656e-03,-1.449465751647949219e-03,-2.107024192810058594e-03,-2.784371376037597656e-03,-2.694129943847656250e-03,-2.548456192016601562e-03,-2.422451972961425781e-03,-2.320289611816406250e-03,-1.336097717285156250e-03,-4.746913909912109375e-04,5.701780319213867188e-04,7.565021514892578125e-04,1.846909523010253906e-03,2.067327499389648438e-03,2.281069755554199219e-03,1.912916661240160465e-03,1.663088798522949219e-03
8.051276206970214844e-03,8.127689361572265625e-03,6.433963775634765625e-03,5.913853645324707031e-03,6.353020668029785156e-03,6.662726402282714844e-03,7.177472114562988281e-03,7.758378982543945312e-03,8.392453193664550781e-03,7.619738578796386719e-03,7.119774818420410156e-03,5.685210227966308594e-03,3.586769104003906250e-03,2.509951591491699219e-03,3.131628036499023438e-03,2.166628837585449219e-03,4.128932952880859375e-03,4.821538925170898438e-03,6.873965263366699219e-03,5.743026733398437500e-03,7.478117942810058594e-03,6.408929824829101562e-03,6.339907646179199219e-03,4.417300224304199219e-03,3.481388092041015625e-03,1.651883125305175781e-03,1.282811164855957031e-03,1.877188682556152344e-03,2.015948295593261719e-03,2.533435821533203125e-03,3.808259963989257812e-03,4.031777381896972656e-03,4.621505737304687500e-03,5.468487739562988281e-03,5.197644233703613281e-03,5.508542060852050781e-03,5.011796951293945312e-03,4.521846771240234375e-03,4.081606864929199219e-03,2.805829048156738281e-03,3.107070922851562500e-03,2.959132194519042969e-03,2.645850181579589844e-03,2.382636070251464844e-03,2.125620841979980469e-03,2.115964889526367188e-04,-7.901191711425781250e-04,-9.176731109619140625e-04,-1.839637756347656250e-03,-1.848578453063964844e-03,-1.043438911437988281e-03,-1.880407333374023438e-03,-9.652376174926757812e-04,-8.960962295532226562e-04,-7.456541061401367188e-04,-1.414418220520019531e-03,-5.072355270385742188e-04,-1.907229423522949219e-03,-1.794695854187011719e-03,-3.000020980834960938e-03,-3.645777702331542969e-03,-4.295229911804199219e-03,-4.513859748840332031e-03,-4.298686981201171875e-03,-3.841996192932128906e-03,-3.365635871887207031e-03,-2.042174339294433594e-03,-7.209777832031250000e-04,-1.204609870910644531e-03,-1.285076141357421875e-04,8.105039596557617188e-04,1.491308212280273438e-03,1.845240592956542969e-03,2.579212188720703125e-03,2.166748046875000000e-03,1.409173011779785156e-03,1.031875610351562500e-03,-4.076957702636718750e-04,-7.647275924682617188e-04,-2.126097679138183594e-03,-2.429842948913574219e-03,-2.705335617065429688e-03,-2.719998359680175781e-03,-1.454114913940429688e-03,-1.675009727478027344e-03,-1.329779624938964844e-03,-3.302097320556640625e-05,9.596347808837890625e-04,1.558303833007812500e-03,1.405954360961914062e-03,1.170873641967773438e-03,1.070976257324218750e-03,1.710653305053710938e-04,8.248090744018554688e-04,3.969669342041015625e-05,-2.741813659667968750e-05,-7.712841033935546875e-04,-1.507043838500976562e-03,-1.484394073486328125e-03,-2.172350883483886719e-03,-2.819538116455078125e-03,-3.446936607360839844e-03,-2.662420272827148438e-03,-2.457857131958007812e-03,-1.643896102905273438e-03,-6.625652313232421875e-04,1.971721649169921875e-04,1.238822937011718750e-03,2.126812934875488281e-03,2.510905265808105469e-03,2.729654312133789062e-03,2.244949340820312500e-03,1.811385154724121094e-03,1.337885856628417969e-03
7.918477058410644531e-03,7.100224494934082031e-03,6.383538246154785156e-03,5.888462066650390625e-03,5.314469337463378906e-03,5.652427673339843750e-03,6.171703338623046875e-03,7.732629776000976562e-03,6.177902221679687500e-03,6.623864173889160156e-03,5.159854888916015625e-03,3.979682922363281250e-03,3.560543060302734375e-03,1.528382301330566406e-03,1.831173896789550781e-03,1.192331314086914062e-03,3.158926963806152344e-03,3.854274749755859375e-03,4.217505455017089844e-03,4.783034324645996094e-03,5.563855171203613281e-03,5.454659461975097656e-03,4.437208175659179688e-03,2.547383308410644531e-03,1.617431640625000000e-03,7.088184356689453125e-04,-1.503229141235351562e-04,3.623962402343750000e-05,1.448631286621093750e-03,2.142190933227539062e-03,4.107117652893066406e-03,4.896640777587890625e-03,5.456805229187011719e-03,6.327509880065917969e-03,6.055116653442382812e-03,5.480051040649414062e-03,4.983186721801757812e-03,4.493236541748046875e-03,4.052758216857910156e-03,2.747893333435058594e-03,3.077983856201171875e-03,2.761602401733398438e-03,2.616643905639648438e-03,1.464724540710449219e-03,1.239657402038574219e-03,1.820325851440429688e-04,-8.199214935302734375e-04,-9.474754333496093750e-04,-1.821875572204589844e-03,-1.908540725708007812e-03,-1.103639602661132812e-03,-1.075029373168945312e-03,-9.956359863281250000e-04,-9.655952453613281250e-05,-1.978874206542968750e-05,2.028942108154296875e-04,2.845525741577148438e-04,4.897117614746093750e-04,-8.875131607055664062e-04,-2.217531204223632812e-03,-2.864718437194824219e-03,-2.705097198486328125e-03,-3.943681716918945312e-03,-4.330158233642578125e-03,-3.905177116394042969e-03,-3.397345542907714844e-03,-2.074003219604492188e-03,-7.529258728027343750e-04,-4.452466964721679688e-04,1.648664474487304688e-04,1.563906669616699219e-03,2.241849899291992188e-03,1.812934875488281250e-03,2.938985824584960938e-03,2.910971641540527344e-03,2.150416374206542969e-03,1.771569252014160156e-03,3.287792205810546875e-04,7.382631301879882812e-04,-1.394152641296386719e-03,-9.359121322631835938e-04,-1.481056213378906250e-03,-1.238107681274414062e-03,-7.313489913940429688e-04,-1.991987228393554688e-04,1.400709152221679688e-04,1.269459724426269531e-03,1.671552658081054688e-03,1.524448394775390625e-03,2.114892005920410156e-03,1.876592636108398438e-03,1.775145530700683594e-03,8.722543716430664062e-04,1.524448394775390625e-03,1.470208168029785156e-03,6.675720214843750000e-04,-7.784366607666015625e-05,-8.084774017333984375e-04,-1.519322395324707031e-03,-2.207398414611816406e-03,-2.854704856872558594e-03,-2.764582633972167969e-03,-2.583861351013183594e-03,-1.779913902282714844e-03,-9.675025939941406250e-04,7.195472717285156250e-04,1.736164093017578125e-03,2.612113952636718750e-03,2.793908119201660156e-03,3.175020217895507812e-03,2.693533897399902344e-03,2.208828926086425781e-03,1.775145530700683594e-03,8.975267410278320312e-04
7.816433906555175781e-03,7.050156593322753906e-03,6.358385086059570312e-03,5.837798118591308594e-03,5.289077758789062500e-03,5.601286888122558594e-03,6.120443344116210938e-03,6.309390068054199219e-03,5.937814712524414062e-03,4.658222198486328125e-03,3.898620605468750000e-03,1.750946044921875000e-03,1.324415206909179688e-03,5.468130111694335938e-04,8.509159088134765625e-04,1.165747642517089844e-03,1.828432083129882812e-03,2.887129783630371094e-03,3.251791000366210938e-03,4.756093025207519531e-03,5.536794662475585938e-03,5.014300346374511719e-03,3.995418548583984375e-03,2.520084381103515625e-03,6.440877914428710938e-04,-2.340078353881835938e-04,-6.221532821655273438e-04,-5.205869674682617188e-04,1.028656959533691406e-03,2.986907958984375000e-03,4.976749420166015625e-03,5.761861801147460938e-03,6.913065910339355469e-03,6.594657897949218750e-03,6.884217262268066406e-03,6.334543228149414062e-03,5.805969238281250000e-03,4.464507102966308594e-03,3.995180130004882812e-03,2.719044685363769531e-03,2.352356910705566406e-03,2.006411552429199219e-03,1.695871353149414062e-03,1.435399055480957031e-03,1.210212707519531250e-03,1.524686813354492188e-04,-8.496046066284179688e-04,-1.298189163208007812e-04,-2.101659774780273438e-04,-2.522468566894531250e-04,-2.951622009277343750e-04,-2.695322036743164062e-04,-2.235174179077148438e-04,-1.269578933715820312e-04,1.643538475036621094e-03,9.961128234863281250e-04,1.898884773254394531e-03,2.097964286804199219e-03,7.146596908569335938e-04,-6.214380264282226562e-04,-2.083897590637207031e-03,-2.568006515502929688e-03,-3.975033760070800781e-03,-4.361629486083984375e-03,-3.134846687316894531e-03,-2.630114555358886719e-03,-1.309752464294433594e-03,-1.051664352416992188e-03,-4.771947860717773438e-04,1.678109169006347656e-03,2.317428588867187500e-03,2.992272377014160156e-03,3.342986106872558594e-03,3.686547279357910156e-03,3.655314445495605469e-03,2.117872238159179688e-03,2.511262893676757812e-03,1.802086830139160156e-03,1.473188400268554688e-03,1.027584075927734375e-04,-2.056360244750976562e-04,-7.537603378295898438e-04,-1.271486282348632812e-03,-7.647275924682617188e-04,-2.325773239135742188e-04,1.064538955688476562e-04,1.235842704772949219e-03,1.637816429138183594e-03,2.234935760498046875e-03,2.714276313781738281e-03,2.582430839538574219e-03,2.479434013366699219e-03,2.308845520019531250e-03,1.490116119384765625e-03,1.435756683349609375e-03,6.330013275146484375e-04,6.155967712402343750e-04,-1.167058944702148438e-04,-1.554250717163085938e-03,-2.242445945739746094e-03,-2.170562744140625000e-03,-2.799868583679199219e-03,-1.904368400573730469e-03,-3.887414932250976562e-04,5.642175674438476562e-04,2.101898193359375000e-03,3.112435340881347656e-03,3.280878067016601562e-03,3.461122512817382812e-03,3.635287284851074219e-03,2.657532691955566406e-03,2.172589302062988281e-03,1.043200492858886719e-03,1.301527023315429688e-03
8.930087089538574219e-03,8.027553558349609375e-03,6.308078765869140625e-03,5.812406539916992188e-03,5.263566970825195312e-03,5.575776100158691406e-03,6.094813346862792969e-03,6.283760070800781250e-03,5.703687667846679688e-03,4.377365112304687500e-03,2.904176712036132812e-03,1.453280448913574219e-03,6.030797958374023438e-04,2.222061157226562500e-04,1.691579818725585938e-04,1.112461090087890625e-03,1.801729202270507812e-03,1.893043518066406250e-03,2.644538879394531250e-03,3.769040107727050781e-03,4.579663276672363281e-03,4.987120628356933594e-03,3.458380699157714844e-03,2.034783363342285156e-03,1.075863838195800781e-03,-2.892017364501953125e-04,-6.498098373413085938e-04,-1.621246337890625000e-04,1.392841339111328125e-03,2.958893775939941406e-03,5.516290664672851562e-03,6.626963615417480469e-03,7.746934890747070312e-03,7.455110549926757812e-03,7.741689682006835938e-03,6.306052207946777344e-03,5.777359008789062500e-03,4.435777664184570312e-03,3.092288970947265625e-03,2.690076828002929688e-03,2.323269844055175781e-03,1.977205276489257812e-03,1.666665077209472656e-03,1.406073570251464844e-03,1.180768013000488281e-03,9.762048721313476562e-04,-2.872943878173828125e-05,-1.596212387084960938e-04,-2.192258834838867188e-04,-2.821683883666992188e-04,-3.097057342529296875e-04,-2.996921539306640625e-04,5.789995193481445312e-04,6.724596023559570312e-04,2.439856529235839844e-03,1.789450645446777344e-03,2.776622772216796875e-03,2.886772155761718750e-03,2.317070960998535156e-03,1.624584197998046875e-03,-1.302719116210937500e-03,-1.789927482604980469e-03,-3.198623657226562500e-03,-3.588438034057617188e-03,-3.166437149047851562e-03,-2.661705017089843750e-03,-5.773305892944335938e-04,-1.083374023437500000e-03,2.825260162353515625e-04,2.434730529785156250e-03,3.856658935546875000e-03,4.525423049926757812e-03,4.091978073120117188e-03,5.213618278503417969e-03,4.399657249450683594e-03,2.859115600585937500e-03,3.250956535339355469e-03,2.538681030273437500e-03,2.208471298217773438e-03,8.348226547241210938e-04,5.248785018920898438e-04,-2.646446228027343750e-05,2.105236053466796875e-04,7.141828536987304688e-04,4.884004592895507812e-04,8.245706558227539062e-04,1.202106475830078125e-03,1.015782356262207031e-03,2.201080322265625000e-03,2.046942710876464844e-03,2.548336982727050781e-03,2.445340156555175781e-03,2.354025840759277344e-03,2.923846244812011719e-03,2.866625785827636719e-03,2.057671546936035156e-03,1.309037208557128906e-03,-1.513957977294921875e-04,-8.655786514282226562e-04,-2.277374267578125000e-03,-2.247452735900878906e-03,-2.117156982421875000e-03,-1.224875450134277344e-03,-4.241466522216796875e-04,1.239299774169921875e-03,2.775311470031738281e-03,3.076791763305664062e-03,3.949761390686035156e-03,4.128336906433105469e-03,3.599286079406738281e-03,2.621412277221679688e-03,2.136468887329101562e-03,1.006960868835449219e-03,5.710124969482421875e-04
8.905053138732910156e-03,8.071899414062500000e-03,7.172942161560058594e-03,5.787134170532226562e-03,5.059123039245605469e-03,5.550265312194824219e-03,6.069064140319824219e-03,6.258130073547363281e-03,5.652189254760742188e-03,3.610372543334960938e-03,2.878189086914062500e-03,1.427173614501953125e-03,-4.093647003173828125e-04,-4.876852035522460938e-04,1.161098480224609375e-04,1.085877418518066406e-03,1.748442649841308594e-03,1.866221427917480469e-03,2.590775489807128906e-03,3.352403640747070312e-03,4.525542259216308594e-03,4.004120826721191406e-03,2.988100051879882812e-03,2.007484436035156250e-03,1.286268234252929688e-04,-3.168582916259765625e-04,2.332925796508789062e-04,1.212120056152343750e-03,1.876473426818847656e-03,2.930879592895507812e-03,4.920721054077148438e-03,7.463932037353515625e-03,8.609175682067871094e-03,8.315801620483398438e-03,7.713437080383300781e-03,7.160544395446777344e-03,5.748867988586425781e-03,4.378437995910644531e-03,3.063440322875976562e-03,2.661108970642089844e-03,2.294301986694335938e-03,1.948118209838867188e-03,1.637458801269531250e-03,1.376748085021972656e-03,1.892209053039550781e-03,9.466409683227539062e-04,1.547455787658691406e-03,-1.894235610961914062e-04,5.970001220703125000e-04,5.310773849487304688e-04,5.004405975341796875e-04,5.058050155639648438e-04,1.381516456604003906e-03,1.471877098083496094e-03,3.236293792724609375e-03,3.406882286071777344e-03,4.388093948364257812e-03,3.675580024719238281e-03,3.102779388427734375e-03,2.408742904663085938e-03,-5.216598510742187500e-04,-1.177310943603515625e-03,-2.422213554382324219e-03,-2.846360206604003906e-03,-2.396106719970703125e-03,-1.894474029541015625e-03,-6.091594696044921875e-04,-3.207921981811523438e-04,2.506971359252929688e-04,2.402782440185546875e-03,3.824710845947265625e-03,5.275964736938476562e-03,5.622267723083496094e-03,5.961179733276367188e-03,5.144000053405761719e-03,3.600478172302246094e-03,3.218293190002441406e-03,3.275394439697265625e-03,2.943515777587890625e-03,1.566767692565917969e-03,2.018928527832031250e-03,7.010698318481445312e-04,1.692414283752441406e-03,1.436829566955566406e-03,1.209855079650878906e-03,7.910728454589843750e-04,1.168489456176757812e-03,1.729369163513183594e-03,2.167224884033203125e-03,2.755999565124511719e-03,3.254294395446777344e-03,3.149628639221191406e-03,2.975821495056152344e-03,3.623604774475097656e-03,3.564715385437011719e-03,2.752780914306640625e-03,2.002596855163574219e-03,1.267313957214355469e-03,-1.765489578247070312e-04,-8.677244186401367188e-04,-1.486539840698242188e-03,-1.434445381164550781e-03,-5.452632904052734375e-04,2.539157867431640625e-04,1.914143562316894531e-03,2.739787101745605469e-03,3.747105598449707031e-03,3.913998603820800781e-03,4.092574119567871094e-03,3.563404083251953125e-03,3.067016601562500000e-03,1.403212547302246094e-03,2.747774124145507812e-04,-1.593828201293945312e-04
8.880019187927246094e-03,8.046865463256835938e-03,7.147789001464843750e-03,6.481289863586425781e-03,5.033731460571289062e-03,5.499124526977539062e-03,6.043434143066406250e-03,6.206631660461425781e-03,5.626440048217773438e-03,4.299640655517578125e-03,2.826094627380371094e-03,2.340435981750488281e-03,-4.355907440185546875e-04,-5.141496658325195312e-04,8.952617645263671875e-05,1.059174537658691406e-03,1.721739768981933594e-03,2.779960632324218750e-03,4.439115524291992188e-03,4.813790321350097656e-03,5.028724670410156250e-03,3.977060317993164062e-03,2.960920333862304688e-03,5.679130554199218750e-04,1.012086868286132812e-04,-7.771253585815429688e-04,2.055168151855468750e-04,1.184344291687011719e-03,2.724170684814453125e-03,2.902984619140625000e-03,4.892706871032714844e-03,7.435798645019531250e-03,8.581042289733886719e-03,8.848071098327636719e-03,7.685065269470214844e-03,7.132172584533691406e-03,5.720257759094238281e-03,4.349708557128906250e-03,3.034591674804687500e-03,2.632260322570800781e-03,2.236127853393554688e-03,1.918911933898925781e-03,2.319455146789550781e-03,2.073407173156738281e-03,1.948952674865722656e-03,2.524733543395996094e-03,2.434015274047851562e-03,1.476049423217773438e-03,1.413464546203613281e-03,1.344203948974609375e-03,1.310706138610839844e-03,1.312494277954101562e-03,1.351237297058105469e-03,2.271413803100585938e-03,4.032850265502929688e-03,4.200339317321777344e-03,5.178451538085937500e-03,4.464507102966308594e-03,3.888607025146484375e-03,3.193020820617675781e-03,1.071691513061523438e-03,-3.976821899414062500e-04,-2.453565597534179688e-03,-2.283453941345214844e-03,-2.427697181701660156e-03,-1.926183700561523438e-03,-6.408691406250000000e-04,-3.525018692016601562e-04,1.010298728942871094e-03,3.159403800964355469e-03,4.578232765197753906e-03,6.026744842529296875e-03,6.708621978759765625e-03,6.308913230895996094e-03,5.888581275939941406e-03,4.341721534729003906e-03,3.958225250244140625e-03,3.242611885070800781e-03,2.910733222961425781e-03,2.298951148986816406e-03,2.749562263488769531e-03,2.189040184020996094e-03,1.926541328430175781e-03,1.403570175170898438e-03,1.931190490722656250e-03,1.509308815002441406e-03,1.299262046813964844e-03,1.695632934570312500e-03,2.282142639160156250e-03,3.353714942932128906e-03,3.960132598876953125e-03,4.496812820434570312e-03,4.412770271301269531e-03,4.323363304138183594e-03,4.214286804199218750e-03,3.447890281677246094e-03,2.696156501770019531e-03,1.232504844665527344e-03,-2.114772796630859375e-04,-9.027719497680664062e-04,-8.760690689086914062e-04,-7.519721984863281250e-04,1.343488693237304688e-04,9.319782257080078125e-04,2.589106559753417969e-03,2.704262733459472656e-03,4.417419433593750000e-03,4.582762718200683594e-03,4.056692123413085938e-03,3.527522087097167969e-03,3.031015396118164062e-03,1.476878882385790348e-03,2.385377883911132812e-04,-8.902549743652343750e-04
9.779334068298339844e-03,8.021712303161621094e-03,8.097052574157714844e-03,6.456017494201660156e-03,5.711078643798828125e-03,5.473613739013671875e-03,5.822062492370605469e-03,6.375908851623535156e-03,6.576657295227050781e-03,5.997061729431152344e-03,3.768563270568847656e-03,2.314329147338867188e-03,2.319812774658203125e-04,9.024143218994140625e-05,6.306171417236328125e-05,7.034540176391601562e-04,1.695036888122558594e-03,2.381205558776855469e-03,4.056692123413085938e-03,4.233002662658691406e-03,4.621148109436035156e-03,3.021240234375000000e-03,1.054883003234863281e-03,7.975101470947265625e-05,-8.735656738281250000e-04,-3.995895385742187500e-04,1.500844955444335938e-04,1.156568527221679688e-03,2.186417579650878906e-03,3.775715827941894531e-03,4.864692687988281250e-03,7.407665252685546875e-03,8.552789688110351562e-03,8.819818496704101562e-03,7.656693458557128906e-03,7.103681564331054688e-03,5.691647529602050781e-03,4.320979118347167969e-03,3.005862236022949219e-03,2.574324607849121094e-03,2.036809921264648438e-03,1.889824867248535156e-03,2.290248870849609375e-03,2.177238464355468750e-03,1.919507980346679688e-03,2.594709396362304688e-03,2.404332160949707031e-03,2.293825149536132812e-03,2.229571342468261719e-03,1.314282417297363281e-03,1.280665397644042969e-03,1.281380653381347656e-03,1.320958137512207031e-03,2.241015434265136719e-03,4.002332687377929688e-03,4.993796348571777344e-03,5.147814750671386719e-03,4.433751106262207031e-03,4.565000534057617188e-03,3.162145614624023438e-03,1.040697097778320312e-03,-4.287958145141601562e-04,-1.676917076110839844e-03,-2.314805984497070312e-03,-2.459168434143066406e-03,-1.190423965454101562e-03,1.235008239746093750e-04,-3.843307495117187500e-04,1.770019531250000000e-03,3.127455711364746094e-03,4.546284675598144531e-03,5.994558334350585938e-03,6.339073181152343750e-03,6.676435470581054688e-03,5.856156349182128906e-03,4.309296607971191406e-03,4.698038101196289062e-03,3.979325294494628906e-03,4.413962364196777344e-03,3.030896186828613281e-03,2.716541290283203125e-03,2.155900001525878906e-03,1.893281936645507812e-03,1.370191574096679688e-03,1.697540283203125000e-03,1.475811004638671875e-03,1.101016998291015625e-03,1.661896705627441406e-03,2.248406410217285156e-03,2.688169479370117188e-03,3.926157951354980469e-03,4.558563232421875000e-03,4.378437995910644531e-03,4.289031028747558594e-03,4.228591918945312500e-03,3.413319587707519531e-03,2.661585807800292969e-03,1.924514770507812500e-03,-2.464056015014648438e-04,-2.155303955078125000e-04,-8.373260498046875000e-04,-7.871389389038085938e-04,9.906291961669921875e-05,8.965730667114257812e-04,2.553582191467285156e-03,2.668738365173339844e-03,3.520846366882324219e-03,3.842473030090332031e-03,4.020929336547851562e-03,2.790093421936035156e-03,1.594662666320800781e-03,1.115679740905761719e-03,2.022981643676757812e-04,-9.266138076782226562e-04
9.729385375976562500e-03,8.904695510864257812e-03,8.072018623352050781e-03,6.405472755432128906e-03,5.685687065124511719e-03,5.448102951049804688e-03,5.770802497863769531e-03,6.324410438537597656e-03,6.731748580932617188e-03,6.943941116333007812e-03,3.742575645446777344e-03,2.288222312927246094e-03,8.822679519653320312e-04,6.389617919921875000e-05,3.618001937866210938e-04,6.502866744995117188e-04,2.586722373962402344e-03,3.296494483947753906e-03,4.385352134704589844e-03,4.760146141052246094e-03,4.567265510559082031e-03,3.514051437377929688e-03,1.027584075927734375e-03,5.245208740234375000e-05,-9.009838104248046875e-04,-4.271268844604492188e-04,1.224279403686523438e-04,1.128792762756347656e-03,2.158522605895996094e-03,3.719806671142578125e-03,4.808545112609863281e-03,5.935192108154296875e-03,7.634162902832031250e-03,8.202910423278808594e-03,7.628321647644042969e-03,6.163716316223144531e-03,5.663037300109863281e-03,4.292249679565429688e-03,2.977013587951660156e-03,2.545475959777832031e-03,2.178072929382324219e-03,2.557396888732910156e-03,2.412080764770507812e-03,2.978205680847167969e-03,2.746462821960449219e-03,2.565145492553710938e-03,2.374768257141113281e-03,2.307534217834472656e-03,2.199769020080566406e-03,2.127766609191894531e-03,3.931522369384765625e-04,4.152059555053710938e-04,1.290559768676757812e-03,2.210617065429687500e-03,3.971934318542480469e-03,4.932761192321777344e-03,5.117177963256835938e-03,5.222678184509277344e-03,3.826975822448730469e-03,2.478361129760742188e-03,9.785890579223632812e-04,3.505945205688476562e-04,-9.318590164184570312e-04,-1.539707183837890625e-03,-1.688718795776367188e-03,-4.230737686157226562e-04,-1.699924468994140625e-04,3.783702850341796875e-04,1.706361770629882812e-03,3.095507621765136719e-03,4.514217376708984375e-03,5.962491035461425781e-03,6.306886672973632812e-03,6.644129753112792969e-03,5.823850631713867188e-03,5.431294441223144531e-03,4.665493965148925781e-03,3.946661949157714844e-03,4.381299018859863281e-03,2.997994422912597656e-03,3.447055816650390625e-03,2.122759819030761719e-03,2.350330352783203125e-03,1.336812973022460938e-03,1.864314079284667969e-03,1.442193984985351562e-03,1.232028007507324219e-03,1.628160476684570312e-03,2.214550971984863281e-03,2.654314041137695312e-03,3.892064094543457031e-03,4.524469375610351562e-03,4.344224929809570312e-03,4.254817962646484375e-03,4.194259643554687500e-03,3.378748893737792969e-03,2.626895904541015625e-03,1.889824867248535156e-03,-2.813339233398437500e-04,-2.504587173461914062e-04,-2.251863479614257812e-04,-1.043081283569335938e-04,-4.398822784423828125e-05,8.611679077148437500e-04,2.518057823181152344e-03,2.472151769325137138e-03,3.485202789306640625e-03,3.806710243225097656e-03,3.281950950622558594e-03,2.811488928273320198e-03,2.258896827697753906e-03,1.079678535461425781e-03,1.660585403442382812e-04,-2.685785293579101562e-04
