2.967119216918945312e-04,5.286931991577148438e-04,6.837844848632812500e-04,-6.905794143676757812e-04,-1.316547393798828125e-03,-2.603173255920410156e-03,-3.842830657958984375e-03,-3.396391868591308594e-03,-3.748893737792968750e-03,-3.511071205139160156e-03,-3.246665000915527344e-03,-4.001140594482421875e-03,-3.716349601745605469e-03,-3.871560096740722656e-03,-3.219127655029296875e-03,-2.531409263610839844e-03,-2.165198326110839844e-03,-1.424431800842285156e-03,-1.050114631652832031e-03,-1.801609992980957031e-03,-1.397848129272460938e-03,-1.295208930969238281e-03,-8.635520935058593750e-04,-1.482725143432617188e-03,-1.294016838073730469e-03,-8.139610290527343750e-04,-1.302719116210937500e-03,-1.028418540954589844e-03,-4.998445510864257812e-04,6.213188171386718750e-04,1.176357269287109375e-03,8.423328399658203125e-04,6.835460662841796875e-04,4.202127456665039062e-04,-1.161932945251464844e-03,-2.007961273193359375e-03,-2.902865409851074219e-03,-2.973675727844238281e-03,-3.032684326171875000e-03,-3.824710845947265625e-03,-4.535079002380371094e-03,-3.838181495666503906e-03,-3.785133361816406250e-03,-2.984762191772460938e-03,-2.938151359558105469e-03,-1.359343528747558594e-03,-1.260638236999511719e-03,-3.168582916259765625e-04,5.050897598266601562e-04,7.828474044799804688e-04,9.293556213378906250e-04,3.842115402221679688e-04,7.789134979248046875e-04,2.750158309936523438e-04,5.033016204833984375e-04,7.232427597045898438e-04,5.456209182739257812e-04,8.022785186767578125e-04,3.806352615356445312e-04,6.824731826782226562e-04,-7.021427154541015625e-05,-4.347562789916992188e-04,-8.118152618408203125e-05,-4.180669784545898438e-04,-3.482103347778320312e-04,3.468990325927734375e-05,1.125574111938476562e-03,2.640604972839355469e-03,3.759384155273437500e-03,4.217624664306640625e-03,5.148291587829589844e-03,4.269123077392578125e-03,4.777431488037109375e-03,3.972887992858886719e-03,3.825426101684570312e-03,3.054857254028320312e-03,2.858042716979980469e-03,2.578047104179859161e-03,1.413106918334960938e-03,1.336455345153808594e-03,1.317977905273437500e-03,6.433725357055664062e-04,6.557703018188476562e-04
2.622604370117187500e-04,3.824234008789062500e-04,-2.007484436035156250e-04,-7.253885269165039062e-04,-1.191496849060058594e-03,-2.638220787048339844e-03,-2.268195152282714844e-03,-2.873420715332031250e-03,-3.212928771972656250e-03,-3.546595573425292969e-03,-3.282189369201660156e-03,-4.037022590637207031e-03,-3.752231597900390625e-03,-3.907561302185058594e-03,-4.039525985717773438e-03,-3.725886344909667969e-03,-3.017783164978027344e-03,-2.237915992736816406e-03,-1.862049102783203125e-03,-1.838207244873046875e-03,-1.434564590454101562e-03,-1.332044601440429688e-03,-1.206636428833007812e-03,-1.519799232482910156e-03,-1.331210136413574219e-03,-3.623962402343750000e-04,-5.836486816406250000e-04,-3.124475479125976562e-04,-5.373954772949218750e-04,5.836486816406250000e-04,1.138567924499511719e-03,1.549005508422851562e-03,6.455183029174804688e-04,5.364418029785156250e-04,-4.613399505615234375e-04,-5.718469619750976562e-04,-1.472711563110351562e-03,-2.279400825500488281e-03,-2.369523048400878906e-03,-2.772310515865683556e-03,-3.847002983093261719e-03,-3.151655197143554688e-03,-3.101706504821777344e-03,-2.304434776306152344e-03,-2.259373664855957031e-03,-1.398921012878417969e-03,-5.865097045898437500e-04,-3.566741943359375000e-04,4.652738571166992188e-04,1.449346542358398438e-03,8.893013000488281250e-04,1.047492027282714844e-03,5.553960800170898438e-04,9.335279464721679688e-04,4.627704620361328125e-04,6.825923919677734375e-04,5.048513412475585938e-04,6.985664367675781250e-05,-3.508329391479492188e-04,-7.359981536865234375e-04,-1.114606857299804688e-04,-1.160502433776855469e-03,-8.054971694946289062e-04,-4.595518112182617188e-04,-7.816553115844726562e-04,-6.841421127319335938e-04,4.082918167114257812e-04,1.926064491271972656e-03,3.046393394470214844e-03,3.506064414978027344e-03,4.439353942871093750e-03,4.139930009841918945e-03,4.071116447448730469e-03,3.930330276489257812e-03,3.121972084045410156e-03,3.012061119079589844e-03,2.916932106018066406e-03,2.815008163452148438e-03,2.023339271545410156e-03,1.787066459655761719e-03,1.274466514587402344e-03,1.194024109281599522e-03,6.121397018432617188e-04
-5.918741226196289062e-04,-3.572702407836914062e-04,-2.354383468627929688e-04,-9.185075759887695312e-04,-1.421332359313964844e-03,-2.475142478942871094e-03,-2.303361892700195312e-03,-2.665042877197265625e-03,-3.020763397216796875e-03,-3.582239151000976562e-03,-3.317832946777343750e-03,-4.072785377502441406e-03,-3.788113594055175781e-03,-4.283428192138671875e-03,-4.075646400451660156e-03,-3.762125968933105469e-03,-3.054141998291015625e-03,-2.659559249877929688e-03,-2.674102783203125000e-03,-2.287983894348144531e-03,-2.242326736450195312e-03,-2.173900604248046875e-03,-1.243710517883300781e-03,-1.556873321533203125e-03,-1.096010208129882812e-03,-3.997087478637695312e-04,-1.415014266967773438e-03,-3.498792648315429688e-04,-5.750656127929687500e-04,5.458593368530273438e-04,1.100659370422363281e-03,1.510977745056152344e-03,1.350641250610351562e-03,1.240015029907226562e-03,2.390146255493164062e-04,1.270771026611328125e-04,-7.770061492919921875e-04,-8.523464202880859375e-04,-9.483098983764648438e-04,-2.406716346740722656e-03,-2.432107925415039062e-03,-3.152251243591308594e-03,-3.140926361083984375e-03,-2.343773841857910156e-03,-2.298831939697265625e-03,-7.233619689941406250e-04,-6.262063980102539062e-04,3.142356872558593750e-04,4.254579544067382812e-04,5.682706832885742188e-04,8.491277694702148438e-04,8.814136381261050701e-04,5.152225494384765625e-04,8.931159973144531250e-04,4.222393035888671875e-04,6.419420242309570312e-04,1.991987228393554688e-04,-2.290010452270507812e-04,-1.082062721252441406e-03,-7.771253585815429688e-04,-8.385181427001953125e-04,-1.201748847961425781e-03,-8.469820022583007812e-04,-1.182436943054199219e-03,-1.503229141235351562e-03,-7.258653640747070312e-04,-3.091096878051757812e-04,7.934570312500000000e-04,1.661896705627441406e-03,2.794146537780761719e-03,4.397034645080566406e-03,4.226803779602050781e-03,4.028677940368652344e-03,3.887772560119628906e-03,3.079295158386230469e-03,2.969264984130859375e-03,2.874016761779785156e-03,2.771973609924316406e-03,2.051353454589843750e-03,1.293063163757324219e-03,1.881599426269531250e-03,1.248836517333984375e-03,1.863718032836914062e-03
-6.263256072998046875e-04,-5.049705505371093750e-04,-1.900672912597656250e-03,-1.607418060302734375e-03,-2.070784568786621094e-03,-1.703977584838867188e-03,-2.338647842407226562e-03,-2.700448036193847656e-03,-2.483248710632324219e-03,-3.617763519287109375e-03,-3.874897956848144531e-03,-3.591418266296386719e-03,-3.823995590209960938e-03,-4.015564918518066406e-03,-4.111886024475097656e-03,-3.798246383666992188e-03,-3.090500831604003906e-03,-3.124356269836425781e-03,-2.710580825805664062e-03,-2.684235572814941406e-03,-3.050208091735839844e-03,-2.210736274719238281e-03,-1.740932464599609375e-03,-1.593947410583496094e-03,-1.405715942382812500e-03,-4.370212554931640625e-04,-7.428328390233218670e-04,-3.874301910400390625e-04,1.393556594848632812e-04,5.080699920654296875e-04,1.062870025634765625e-03,1.473069190979003906e-03,1.312613487243652344e-03,1.201868057250976562e-03,9.394884109497070312e-04,8.260011672973632812e-04,6.532669067382812500e-04,-3.026127815246582031e-04,-9.158849716186523438e-04,-9.886026382446289062e-04,-2.471089363098144531e-03,-2.465367317199707031e-03,-3.180146217346191406e-03,-2.383112907409667969e-03,-2.338290214538574219e-03,-1.478075981140136719e-03,-6.657838821411132812e-04,2.744197845458984375e-04,3.855228424072265625e-04,5.283355712890625000e-04,8.090734481811523438e-04,1.007318496704101562e-03,1.177072525024414062e-03,1.358389854431152344e-03,3.817081451416015625e-04,-9.477138519287109375e-05,-5.363225936889648438e-04,-7.035732269287109375e-04,-1.123070716857910156e-03,-1.506924629211425781e-03,-1.188993453979492188e-03,-1.565575599670410156e-03,-2.254128456115722656e-03,-1.905322074890136719e-03,-1.544833183288574219e-03,-1.151800155639648438e-03,-1.026630401611328125e-03,7.736682891845703125e-05,1.619815826416015625e-03,2.751946449279785156e-03,3.203511238098144531e-03,3.519058227539062500e-03,3.322362899780273438e-03,3.845095634460449219e-03,3.697395324707031250e-03,3.585934638977050781e-03,2.831101417541503906e-03,3.385543823242187500e-03,2.590298652648925781e-03,1.901745796203613281e-03,2.502742223441600800e-03,1.854300498962402344e-03,1.855218433775007725e-03
-1.480579376220703125e-03,-2.210497856140136719e-03,-1.935482025146484375e-03,-1.642346382141113281e-03,-2.140760421752929688e-03,-1.935601234436035156e-03,-1.774191856384277344e-03,-2.175927162170410156e-03,-2.518653869628906250e-03,-3.091812133789062500e-03,-3.910541534423828125e-03,-3.627181053161621094e-03,-3.859877586364746094e-03,-4.051685333251953125e-03,-4.488945007324218750e-03,-3.834486007690429688e-03,-3.126740455627441406e-03,-3.510951995849609375e-03,-3.160834312438964844e-03,-3.135442733764648438e-03,-3.087043762207031250e-03,-2.653360366821289062e-03,-2.120018005371093750e-03,-1.631021499633789062e-03,-1.442909240722656250e-03,-9.629726409912109375e-04,-6.958246231079101562e-04,-4.249811172485351562e-04,-6.502866744995117188e-04,4.703998565673828125e-04,2.775192260742187500e-04,8.423328399658203125e-04,5.313158035278320312e-04,1.747965812683105469e-03,1.640081405639648438e-03,1.525044441223144531e-03,2.083659172058105469e-03,5.749464035034179688e-04,-2.572536468505859375e-04,-1.027464866638183594e-03,-1.055836677551269531e-03,-1.782298088073730469e-03,-1.774191856384277344e-03,-1.703023910522460938e-03,-1.659512519836425781e-03,-1.584649085998535156e-03,-7.054805755615234375e-04,2.347230911254882812e-04,3.457069396972656250e-04,4.884004592895507812e-04,1.473903656005859375e-03,9.671449661254882812e-04,1.136898994445800781e-03,1.318097114562988281e-03,1.038908958435058594e-03,5.607604980468750000e-04,1.177787780761718750e-04,-7.444620132446289062e-04,-4.737377166748046875e-04,-8.592605590820312500e-04,-1.230120658874511719e-03,-1.606822013854980469e-03,-1.969099044799804688e-03,-1.946806907653808594e-03,-2.266526222229003906e-03,-1.486539840698242188e-03,-1.068472862243652344e-03,3.540515899658203125e-05,9.065866470336914062e-04,2.040147781372070312e-03,2.493023872375488281e-03,3.476619720458984375e-03,3.523962106555700302e-03,3.802537918090820312e-03,3.784724744036793709e-03,4.202485084533691406e-03,3.446102142333984375e-03,3.998994827270507812e-03,3.854274749755859375e-03,3.162622451782226562e-03,2.488732337951660156e-03,2.460002899169921875e-03,1.820087432861328125e-03
-2.467513084411621094e-03,-2.245068550109863281e-03,-1.970171928405761719e-03,-2.489447593688964844e-03,-2.175688743591308594e-03,-1.970648765563964844e-03,-1.809239387512207031e-03,-2.211093902587890625e-03,-2.554059028625488281e-03,-2.891063690185546875e-03,-3.151655197143554688e-03,-3.698706626892089844e-03,-3.388643264770507812e-03,-2.813577651977539062e-03,-3.738999366760253906e-03,-3.435969352722167969e-03,-3.530383110046386719e-03,-3.583788871765136719e-03,-3.974437713623046875e-03,-3.566861152648925781e-03,-3.123760223388671875e-03,-3.052711486816406250e-03,-2.157092094421386719e-03,-1.668095588684082031e-03,-1.480102539062500000e-03,-1.000285148620605469e-03,-1.269578933715820312e-03,-9.994506835937500000e-04,-6.879568099975585938e-04,4.326105117797851562e-04,2.397298812866210938e-04,6.525516510009765625e-04,1.236557960510253906e-03,1.867413520812988281e-03,1.601815223693847656e-03,2.224087715148925781e-03,2.045154571533203125e-03,1.269340515136718750e-03,4.696846008300781250e-04,-3.378391265869140625e-04,-3.677606582641601562e-04,-1.097321510314941406e-03,-1.813292503356933594e-03,-1.742362976074218750e-03,-1.698970794677734375e-03,-1.624107360839843750e-03,-7.450580596923828125e-04,9.572505950927734375e-05,1.015186309814453125e-03,1.156330108642578125e-03,1.289248466491699219e-03,1.630425453186035156e-03,1.096606254577636719e-03,1.277804374694824219e-03,9.983777999877929688e-04,1.216292381286621094e-03,7.700920104980468750e-05,-9.369850158691406250e-05,-5.147457122802734375e-04,-9.003877639770507812e-04,-1.271367073059082031e-03,-1.648068428039550781e-03,-2.010464668273925781e-03,-1.988410949707031250e-03,-1.554385526105761528e-03,-1.913785934448242188e-03,-1.110434532165527344e-03,-6.556510925292968750e-06,4.125833511352539062e-04,1.997947692871093750e-03,2.450823783874511719e-03,2.936720848083496094e-03,3.434181213378906250e-03,3.759980201721191406e-03,3.654718399047851562e-03,4.392981529235839844e-03,4.719138145446777344e-03,5.196928977966308594e-03,4.238367080688476562e-03,4.423618316650390625e-03,3.746628761291503906e-03,3.714680671691894531e-03,3.071784973144531250e-03
-3.323197364807128906e-03,-2.279639244079589844e-03,-2.004861831665039062e-03,-2.524375915527343750e-03,-2.371907234191894531e-03,-2.005696296691894531e-03,-1.639127731323242188e-03,-2.246379852294921875e-03,-2.589344978332519531e-03,-3.162741661071777344e-03,-3.187298774719238281e-03,-2.941012382507324219e-03,-3.141403198242187500e-03,-2.512931823730468750e-03,-2.989411354064941406e-03,-2.687692642211914062e-03,-2.785205841064453125e-03,-4.398703575134277344e-03,-4.010915756225585938e-03,-3.982782363891601562e-03,-3.603577613830566406e-03,-3.089666366577148438e-03,-2.618432044982910156e-03,-2.194046974182128906e-03,-1.517295837402343750e-03,-1.796960830688476562e-03,-8.081197738647460938e-04,-1.036882400512695312e-03,-5.000829696655273438e-04,-1.697540283203125000e-04,2.018213272094726562e-04,7.666349411010742188e-04,1.198530197143554688e-03,1.829385757446289062e-03,2.302527427673339844e-03,2.855062484741210938e-03,1.896018744446337223e-03,1.963615417480468750e-03,1.162528991699218750e-03,3.520250320434570312e-04,-1.133799552917480469e-03,-1.131176948547363281e-03,-1.852512359619140625e-03,-1.781702041625976562e-03,-1.370117068290710449e-03,-8.419752120971679688e-04,-7.847547531127929688e-04,-6.562471389770507812e-04,9.753704071044921875e-04,1.824378967285156250e-03,2.138972282409667969e-03,2.293705940246582031e-03,2.460360527038574219e-03,1.938223838806152344e-03,1.655459403991699219e-03,1.713254256173968315e-03,1.425743103027343750e-03,1.249074935913085938e-03,3.411315847188234329e-04,4.361867904663085938e-04,-6.251335144042968750e-04,-1.003623008728027344e-03,-1.367211341857910156e-03,-2.030014991760253906e-03,-2.308249473571777344e-03,-1.276969909667968750e-03,-4.767179489135742188e-04,-4.851818084716796875e-05,1.493573188781738281e-03,1.955747604370117188e-03,2.445231424644589424e-03,2.894282341003417969e-03,4.057168960571289062e-03,4.407751373946666718e-03,4.273056983947753906e-03,4.819035530090332031e-03,5.334258079528808594e-03,5.318022798746824265e-03,5.118250846862792969e-03,4.813516046851873398e-03,5.004405975341796875e-03,4.320502281188964844e-03,3.675818443298339844e-03
-3.357768058776855469e-03,-3.132700920104980469e-03,-2.854943275451660156e-03,-2.559185028076171875e-03,-2.406835556030273438e-03,-2.245783805847167969e-03,-2.686023712158203125e-03,-3.085017204284667969e-03,-3.425359725952148438e-03,-3.759980201721191406e-03,-3.222942352294921875e-03,-2.976775169372558594e-03,-2.386927604675292969e-03,-1.797437667846679688e-03,-2.239465713500976562e-03,-2.723813056945800781e-03,-2.821445465087890625e-03,-3.656625747680664062e-03,-3.669023513793945312e-03,-4.019379615783691406e-03,-2.867579460144042969e-03,-2.358317375183105469e-03,-1.888632774353027344e-03,-2.231001853942871094e-03,-1.554489135742187500e-03,-1.074790954589843750e-03,-8.455514907836914062e-04,-1.074433326721191406e-03,-1.096725463867187500e-05,3.571510314941406250e-04,9.117126464843750000e-04,1.475095748901367188e-03,1.903891563415527344e-03,1.791238784790039062e-03,3.003239631652832031e-03,2.923130989074707031e-03,2.741098403930664062e-03,1.925110816955566406e-03,1.123905181884765625e-03,-4.154443740844726562e-04,-4.456043243408203125e-04,-1.170158386230468750e-03,-1.168966293334960938e-03,-1.852393150329589844e-03,-1.020193099975585938e-03,-9.863376617431640625e-04,-8.243322372436523438e-04,1.633167266845703125e-05,1.644968986511230469e-03,1.784443855285644531e-03,2.098917961120605469e-03,2.253532409667968750e-03,3.122448921203613281e-03,2.129793167114257812e-03,3.010392189025878906e-03,1.871943473815917969e-03,2.774596214294433594e-03,2.591848373413085938e-03,8.249282836914062500e-04,1.084089279174804688e-03,2.110004425048828125e-05,-3.589391708374023438e-04,-1.054167747497558594e-03,-1.390099525451660156e-03,-1.669764518737792969e-03,-1.096915104426443577e-03,-1.570224761962890625e-03,-9.047985076904296875e-05,3.706216812133789062e-04,1.913666725158691406e-03,3.076910972595214844e-03,3.518819808959960938e-03,4.522681236267089844e-03,5.041956901550292969e-03,5.552172660827636719e-03,5.435943603515625000e-03,6.538987159729003906e-03,5.808949470520019531e-03,6.382107734680175781e-03,5.684375762939453125e-03,5.611896514892578125e-03,4.840177483856678009e-03,4.927635192871093750e-03
-3.392219543457031250e-03,-3.167271614074707031e-03,-3.050327301025390625e-03,-2.594113349914550781e-03,-3.252863883972167969e-03,-3.726959228515625000e-03,-3.527760505676269531e-03,-3.924012184143066406e-03,-4.296779632568359375e-03,-3.795504570007324219e-03,-3.258585929870605469e-03,-3.012537956237792969e-03,-2.422809600830078125e-03,-1.833438873291015625e-03,-2.275466918945312500e-03,-2.759933471679687500e-03,-2.857804298400878906e-03,-2.914428710937500000e-03,-2.154231071472167969e-03,-2.131462097167968750e-03,-2.462744712829589844e-03,-8.585453033447265625e-04,-1.925587654113769531e-03,-7.373094558715820312e-04,-1.318693161010742188e-03,-1.112103462219238281e-03,-1.262426376342773438e-04,-3.566741943359375000e-04,7.033348083496093750e-04,1.256227493286132812e-03,8.739233016967773438e-04,2.183556556701660156e-03,2.544035436585545540e-03,2.495050430297851562e-03,3.703832626342773438e-03,3.622293472290039062e-03,2.702713012695312500e-03,1.886606216430664062e-03,1.085281372070312500e-03,2.743005752563476562e-04,-4.845857620239257812e-04,-1.209139823913574219e-03,-1.208066940307617188e-03,-1.170396804809570312e-03,-1.059532165527343750e-03,-1.025795936584472656e-03,-8.640289306640625000e-04,-2.336502075195312500e-05,8.956193923950195312e-04,1.744627952575683594e-03,2.763867378234863281e-03,3.620743751525878906e-03,3.784298896789550781e-03,3.487586975097656250e-03,3.817363176494836807e-03,3.223776817321777344e-03,3.686070442199707031e-03,2.679858822375535965e-03,1.474380493164062500e-03,1.498256460763514042e-03,6.673336029052734375e-04,2.858638763427734375e-04,-4.125833511352539062e-04,-1.008521998301148415e-03,-1.711487770080566406e-03,-1.318573951721191406e-03,-5.185604095458984375e-04,-1.324415206909179688e-04,3.285408020019531250e-04,1.871466636657714844e-03,3.034591674804687500e-03,2.809643745422363281e-03,5.144000053405761719e-03,5.662083625793457031e-03,5.509495735168457031e-03,6.607413291931152344e-03,7.152676582336425781e-03,6.420969963073730469e-03,6.992697715759277344e-03,6.945490837097167969e-03,5.949168000370264053e-03,5.575299263000488281e-03,4.987108521163463593e-03
-3.426790237426757812e-03,-4.020333290100097656e-03,-3.901839256286621094e-03,-3.774523735046386719e-03,-4.098773002624511719e-03,-4.744172096252441406e-03,-5.175948143005371094e-03,-4.763007164001464844e-03,-4.332304000854492188e-03,-3.831028938293457031e-03,-3.567099571228027344e-03,-3.048181533813476562e-03,-2.458572387695312500e-03,-1.869440078735351562e-03,-2.311587333679199219e-03,-2.796053886413574219e-03,-2.528429031372070312e-03,-2.172112464904785156e-03,-1.788854598999023438e-03,-1.770019531250000000e-03,-1.728296279907226562e-03,-1.270771026611328125e-04,-1.195788383483886719e-03,-8.821487426757812500e-06,-5.933046340942382812e-04,3.695487976074218750e-04,8.550882339477539062e-04,1.647949218750000000e-03,2.170205116271972656e-03,1.969218254089355469e-03,2.331614494323730469e-03,2.735137939453125000e-03,2.609133720397949219e-03,3.816366195678710938e-03,4.404544830322265625e-03,3.584027290344238281e-03,2.664208412170410156e-03,1.847982406616210938e-03,1.046538352966308594e-03,-4.931688308715820312e-04,-5.234479904174804688e-04,-1.248121261596679688e-03,-1.970052719116210938e-03,-1.930952072143554688e-03,-1.817226409912109375e-03,-1.782178878784179688e-03,-9.036064147949218750e-04,-6.306171417236328125e-05,8.558034896850585938e-04,1.704692840576171875e-03,3.428816795349121094e-03,4.284262657165527344e-03,4.446268081665039062e-03,4.845738410949707031e-03,5.063176155090332031e-03,4.575848579406738281e-03,4.123449325561523438e-03,3.242611885070800781e-03,2.814292907714843750e-03,1.731991767883300781e-03,2.001166343688964844e-03,5.794048192910850048e-04,-8.106231689453125000e-05,-7.501840591430664062e-04,-1.073002815246582031e-03,-1.360297203063964844e-03,-5.604028701782226562e-04,-1.492947340011596680e-04,2.864599227905273438e-04,1.409411430358886719e-03,2.324104309082031250e-03,2.893755910918116570e-03,4.437685012817382812e-03,4.956841468811035156e-03,6.127834320068359375e-03,7.328987121582031250e-03,7.766366004943847656e-03,7.688164710998535156e-03,7.603287696838378906e-03,6.902337074279785156e-03,6.219029426574707031e-03,6.181240081787109375e-03,5.531907081604003906e-03
