8.314013481140136719e-03,7.244467735290527344e-03,7.081151008605957031e-03,6.921648979187011719e-03,5.142331123352050781e-03,5.899667739868164062e-03,5.043268203735351562e-03,5.032539367675781250e-03,5.037546157836914062e-03,2.673387527465820312e-03,1.965999603271484375e-03,2.015352249145507812e-03,2.189397811889648438e-03,2.415060997009277344e-03,4.290580749511718750e-03,4.581212997436523438e-03,6.509780883789062500e-03,6.848812103271484375e-03,7.023096084594726562e-03,6.402611732482910156e-03,5.213499069213867188e-03,4.886031150817871094e-03,5.136132240295410156e-03,3.512620925903320312e-03,3.819227218627929688e-03,4.391431808471679688e-03,5.032658576965332031e-03,6.456851959228515625e-03,6.026744842529296875e-03,6.370186805725097656e-03,7.487297058105468750e-03,7.110357284545898438e-03,7.499217987060546875e-03,6.015539169311523438e-03,5.668282508850097656e-03,4.262685775756835938e-03,2.462267875671386719e-03,1.105308532714843750e-03,1.115798950195312500e-04,1.118421554565429688e-03,1.425981521606445312e-03,1.997470855712890625e-03,3.113150596618652344e-03,4.991054534912109375e-03,5.587339401245117188e-03,7.528662681579589844e-03,8.780241012573242188e-03,8.683323860168457031e-03,9.332656860351562500e-03,9.158372879028320312e-03,8.358716964721679688e-03,7.610321044921875000e-03,7.554411888122558594e-03,7.516384124755859375e-03,6.804347038269042969e-03,5.821317434310913086e-03,4.737854003906250000e-03,4.124164581298828125e-03,4.213094711303710938e-03,4.313588142395019531e-03,3.821611404418945312e-03,3.232002258300781250e-03,3.382682800292968750e-03,4.231214523315429688e-03,3.886461257934570312e-03,4.065036773681640625e-03,4.255533218383789062e-03,4.013776779174804688e-03,3.546237945556640625e-03,3.786802291870117188e-03,1.579880714416503906e-03,5.305886268615722656e-03,6.594896316528320312e-03,7.606863975524902344e-03,8.294343948364257812e-03,8.636116981506347656e-03,9.009242057800292969e-03,9.267428889870643616e-03,1.016020774841308594e-02,1.056075096130371094e-02,1.032161712646484375e-02,1.007723808288574219e-02,1.055574417114257812e-02,9.472608566284179688e-03,9.307146072387695312e-03,8.473873138427734375e-03,8.339405059814453125e-03,7.560133934020996094e-03,6.100177764892578125e-03,5.357742309570312500e-03,5.288243293762207031e-03,3.905773162841796875e-03,3.847956657409667969e-03,3.154158592224121094e-03,3.156185150146484375e-03,3.158807754516601562e-03,3.454918041825294495e-03,3.249406814575195312e-03,3.968437667936086655e-03,4.018545150756835938e-03,4.819393157958984375e-03,5.599737167358398438e-03,5.715370178222656250e-03,6.478548049926757812e-03,7.906436920166015625e-03,8.902668952941894531e-03,8.904534392058849335e-03,9.283781051635742188e-03,9.517669677734375000e-03,9.766340255737304688e-03,2.251386642456054688e-03,1.289963722229003906e-03,3.491640090942382812e-04
8.282780647277832031e-03,8.065342903137207031e-03,7.797598838806152344e-03,7.668495178222656250e-03,7.590413093566894531e-03,7.516145706176757812e-03,5.848884582519531250e-03,5.836725234985351562e-03,5.005478858947753906e-03,3.417491912841796875e-03,1.860499382019042969e-03,1.982927322387695312e-03,2.880096435546875000e-03,3.200769424438476562e-03,4.257798194885253906e-03,5.360841751098632812e-03,6.476759910583496094e-03,6.815671920776367188e-03,6.989955902099609375e-03,6.369352340698242188e-03,5.180120468139648438e-03,4.852533340454101562e-03,4.306197166442871094e-03,3.198146820068359375e-03,3.785371780395507812e-03,4.357457160949707031e-03,4.998564720153808594e-03,6.422638893127441406e-03,6.772756576538085938e-03,7.499337196350097656e-03,8.227109909057617188e-03,7.848501205444335938e-03,7.464647293090820312e-03,6.749153137207031250e-03,5.633473396301269531e-03,3.463745117187500000e-03,3.189563751220703125e-03,2.131223678588867188e-03,8.343458175659179688e-04,1.082897186279296875e-03,2.142548561096191406e-03,1.961708068847656250e-03,3.825068473815917969e-03,5.699992179870605469e-03,6.294727325439453125e-03,7.492661476135253906e-03,8.113861083984375000e-03,9.382963180541992188e-03,9.296298027038574219e-03,9.203314781188964844e-03,9.052395820617675781e-03,8.302450180053710938e-03,8.243441581726074219e-03,7.479548454284667969e-03,6.767392158508300781e-03,5.387067794799804688e-03,5.418896675109863281e-03,5.462408065795898438e-03,4.889488220214843750e-03,4.276037216186523438e-03,4.388093948364257812e-03,4.610300064086914062e-03,4.051446914672851562e-03,4.365921020507812500e-03,4.550457000732421875e-03,3.326177597045898438e-03,2.818942070007324219e-03,3.279089927673339844e-03,3.507614135742187500e-03,4.019260406494140625e-03,4.302620887756347656e-03,5.267143249511718750e-03,6.555914878845214844e-03,6.883382797241210938e-03,7.905602455139160156e-03,8.596897125244140625e-03,8.969902992248535156e-03,9.354829788208007812e-03,1.012063026428222656e-02,9.848237037658691406e-03,9.610652923583984375e-03,8.697986602783203125e-03,9.847640991210937500e-03,8.965849876403808594e-03,8.603096008300781250e-03,7.771134376525878906e-03,6.977081298828125000e-03,6.200790405273437500e-03,5.401611328125000000e-03,5.316972732543945312e-03,4.592180252075195312e-03,3.864765167236328125e-03,3.806829452514648438e-03,3.689164528623223305e-03,3.114938735961914062e-03,3.763675689697265625e-03,3.175973892211914062e-03,3.207802772521972656e-03,3.916859626770019531e-03,3.976702690124511719e-03,4.689931869506835938e-03,5.557775497436523438e-03,5.673170089721679688e-03,6.833450403064489365e-03,7.864117622375488281e-03,8.040428161621093750e-03,9.064555168151855469e-03,9.397827088832855225e-03,1.009917259216308594e-02,7.116802036762237549e-03,5.444653332233428955e-03,1.246809959411621094e-03,3.058910369873046875e-04
8.251547813415527344e-03,8.033990859985351562e-03,8.685469627380371094e-03,8.551239967346191406e-03,8.400678634643554688e-03,8.357524871826171875e-03,6.654500961303710938e-03,6.640672683715820312e-03,4.973292350769042969e-03,3.405332565307617188e-03,3.520131111145019531e-03,2.774596214294433594e-03,3.766894340515136719e-03,3.986477851867675781e-03,5.040526390075683594e-03,6.140470504760742188e-03,7.885098457336425781e-03,7.392048835754394531e-03,6.956815719604492188e-03,6.336092948913574219e-03,5.146741867065429688e-03,4.578113555908203125e-03,3.720998764038085938e-03,3.164410591125488281e-03,3.717660903930664062e-03,4.323482513427734375e-03,4.964470863342285156e-03,6.047368049621582031e-03,7.518649101257324219e-03,8.242249488830566406e-03,8.966922760009765625e-03,8.586883544921875000e-03,8.201360702514648438e-03,6.714344024658203125e-03,5.598664283752441406e-03,3.428697586059570312e-03,3.154516220092773438e-03,2.096056938171386719e-03,7.989406585693359375e-04,1.802563667297363281e-03,2.859234809875488281e-03,2.676606178283691406e-03,4.537105560302734375e-03,5.114078521728515625e-03,7.002115249633789062e-03,8.197069168090820312e-03,8.816838264465332031e-03,9.346842765808105469e-03,9.260058403015136719e-03,9.817123413085937500e-03,9.155715815722942352e-03,8.994460105895996094e-03,7.480859756469726562e-03,7.442712783813476562e-03,6.754159927368164062e-03,6.789684295654296875e-03,6.100177764892578125e-03,6.142139434814453125e-03,5.565881729125976562e-03,4.950881004333496094e-03,4.455685615539550781e-03,4.572510719299316406e-03,4.720211029052734375e-03,4.155397415161132812e-03,3.810167312622070312e-03,2.587437629699707031e-03,2.780675888061523438e-03,2.544403076171875000e-03,2.774357795715332031e-03,3.015995025634765625e-03,4.263877868652343750e-03,5.228281021118164062e-03,6.240367889404296875e-03,6.844282150268554688e-03,7.183551788330078125e-03,8.557677268981933594e-03,8.930683135986328125e-03,9.315490722656250000e-03,9.016871452331542969e-03,8.732557296752929688e-03,8.899569511413574219e-03,7.988333702087402344e-03,8.471131324768066406e-03,8.259057998657226562e-03,7.396340370178222656e-03,7.235050201416015625e-03,6.275773048400878906e-03,6.160378456115722656e-03,5.360960960388183594e-03,5.276322364807128906e-03,4.551410675048828125e-03,3.823757171630859375e-03,3.765821456909179688e-03,3.763675689697265625e-03,3.721475601196289062e-03,3.846650710329413414e-03,3.779172897338867188e-03,3.809452056884765625e-03,3.875136375427246094e-03,4.575133323669433594e-03,4.648089408874511719e-03,5.515694618225097656e-03,6.265759468078613281e-03,6.436347961425781250e-03,7.799551822245121002e-03,7.998228073120117188e-03,9.021997451782226562e-03,9.866833686828613281e-03,9.419660083949565887e-03,8.513583801686763763e-03,2.208352088928222656e-03,5.783871747553348541e-03,4.887362476438283920e-03
8.953094482421875000e-03,8.855104446411132812e-03,8.654117584228515625e-03,9.295105934143066406e-03,9.210944175720214844e-03,8.325815200805664062e-03,7.460236549377441406e-03,6.608724594116210938e-03,4.941225051879882812e-03,4.201769828796386719e-03,3.450274467468261719e-03,3.566503524780273438e-03,4.555702209472656250e-03,5.590558052062988281e-03,6.638646125793457031e-03,7.572650909423828125e-03,8.029937744140625000e-03,8.167266845703125000e-03,6.923675537109375000e-03,6.302833557128906250e-03,5.113363265991210938e-03,4.544615745544433594e-03,3.408908843994140625e-03,3.130674362182617188e-03,3.683805465698242188e-03,4.289507865905761719e-03,5.715012550354003906e-03,6.013274192810058594e-03,8.264541625976562500e-03,8.985280990600585938e-03,8.932471275329589844e-03,8.552312850952148438e-03,8.166790008544921875e-03,5.911231040954589844e-03,4.796862602233886719e-03,3.393650054931640625e-03,2.321720123291015625e-03,2.060890197753906250e-03,1.521706581115722656e-03,2.522349357604980469e-03,3.575801849365234375e-03,4.142522811889648438e-03,5.249142646789550781e-03,6.408929824829101562e-03,7.709741592407226562e-03,7.586121559143066406e-03,9.519696235656738281e-03,1.004660129547119141e-02,9.958386421203613281e-03,1.051223278045654297e-02,9.745955467224121094e-03,8.957862854003906250e-03,8.169889450073242188e-03,8.130073547363281250e-03,7.416248321533203125e-03,6.752610206604003906e-03,6.781339645385742188e-03,6.158351898193359375e-03,5.528450012207031250e-03,5.625844001770019531e-03,5.734920501708984375e-03,4.534721374511718750e-03,3.975749015808105469e-03,4.117369651794433594e-03,3.586292266845703125e-03,1.848220825195312500e-03,2.043008804321289062e-03,1.551628112792968750e-03,2.040863037109375000e-03,2.284049987792968750e-03,3.534674644470214844e-03,3.811597824096679688e-03,4.826664924621582031e-03,6.120920181274414062e-03,6.461262702941894531e-03,6.813645362854003906e-03,7.534027099609375000e-03,7.921814918518066406e-03,7.625818252563476562e-03,8.018970489501953125e-03,7.517337799072265625e-03,7.861112244427204132e-03,7.762908935546875000e-03,7.552266120910644531e-03,6.690740585327148438e-03,7.194757461547851562e-03,6.365776062011718750e-03,5.460262298583984375e-03,5.613612011075019836e-03,5.235671997070312500e-03,4.510521888732910156e-03,3.782868385314941406e-03,4.356123972684144974e-03,3.722667694091796875e-03,4.327893257141113281e-03,3.722190856933593750e-03,4.382491111755371094e-03,4.411220550537109375e-03,4.475474357604980469e-03,5.173921585083007812e-03,5.205766763538122177e-03,5.473732948303222656e-03,6.361824460327625275e-03,6.394147872924804688e-03,7.821917533874511719e-03,8.999505080282688141e-03,9.606599807739257812e-03,9.824275970458984375e-03,1.068067550659179688e-02,1.026070117950439453e-02,9.279847145080566406e-03,8.939504623413085938e-03,8.595228195190429688e-03
9.044408798217773438e-03,9.676098823547363281e-03,1.032149791717529297e-02,1.018118858337402344e-02,1.007640361785888672e-02,9.134650230407714844e-03,7.396459579467773438e-03,6.576776504516601562e-03,5.742430686950683594e-03,4.948973655700683594e-03,5.106925964355468750e-03,5.182623863220214844e-03,6.165862083435058594e-03,6.376504898071289062e-03,8.237004280090332031e-03,9.167909622192382812e-03,8.630514144897460938e-03,8.134245872497558594e-03,7.522940635681152344e-03,7.073402404785156250e-03,5.079984664916992188e-03,4.511117935180664062e-03,3.375291824340820312e-03,3.096938133239746094e-03,3.649950027465820312e-03,4.255533218383789062e-03,5.680918693542480469e-03,7.883429527282714844e-03,8.230447769165039062e-03,8.950948715209960938e-03,9.307265281677246094e-03,8.517861366271972656e-03,7.360816001892089844e-03,6.235718727111816406e-03,3.995060920715332031e-03,3.697037696838378906e-03,2.286553382873535156e-03,2.025604248046875000e-03,1.486301422119140625e-03,2.486824989318847656e-03,3.540277481079101562e-03,4.857659339904785156e-03,5.961179733276367188e-03,7.117986679077148438e-03,7.673740386962890625e-03,8.901476860046386719e-03,1.022255420684814453e-02,1.074647903442382812e-02,1.065659523010253906e-02,1.120758056640625000e-02,1.043951511383056641e-02,9.649991989135742188e-03,8.858799934387207031e-03,8.144413121044635773e-03,8.102059364318847656e-03,6.715536117553710938e-03,6.744146347045898438e-03,6.784439086914062500e-03,6.205081939697265625e-03,6.300926208496093750e-03,5.697369575500488281e-03,4.497051239013671875e-03,3.937959671020507812e-03,2.669215202331542969e-03,2.140760421752929688e-03,1.810073852539062500e-03,6.061792373657226562e-04,8.153915405273437500e-04,1.307487487792968750e-03,1.552104949951171875e-03,3.495931625366210938e-03,3.772735595703125000e-03,4.787683486938476562e-03,5.397200584411621094e-03,5.739092826843261719e-03,6.092905998229980469e-03,6.816029548645019531e-03,7.205128669738769531e-03,7.586359977722167969e-03,7.305145263671875000e-03,7.750868797302246094e-03,7.278561592102050781e-03,7.054686546325683594e-03,6.845116615295410156e-03,6.650686264038085938e-03,7.154583930969238281e-03,6.325483322143554688e-03,6.079316139221191406e-03,5.320310592651367188e-03,5.194902420043945312e-03,5.125045776367187500e-03,4.770517349243164062e-03,4.376888275146484375e-03,4.332184791564941406e-03,4.322528839111328125e-03,4.327058792114257812e-03,4.985809326171875000e-03,5.012989044189453125e-03,5.075573921203613281e-03,5.160814151167869568e-03,5.245208740234375000e-03,6.067633628845214844e-03,6.223678588867187500e-03,7.618188858032226562e-03,8.411288261413574219e-03,8.585929870605468750e-03,1.081848144531250000e-02,1.103281974792480469e-02,1.063799858093261719e-02,1.054950989782810211e-02,1.047945022583007812e-02,9.516239166259765625e-03,9.170413017272949219e-03
9.744524955749511719e-03,9.644746780395507812e-03,1.029014587402343750e-02,1.014971733093261719e-02,1.001322269439697266e-02,9.102940559387207031e-03,7.364630699157714844e-03,6.539702415466308594e-03,5.740404129028320312e-03,5.747079849243164062e-03,5.900502204895019531e-03,5.974650382995605469e-03,6.954908370971679688e-03,7.980704307556152344e-03,9.835481643676757812e-03,9.135127067565917969e-03,9.408593177795410156e-03,8.101224899291992188e-03,7.489800453186035156e-03,7.040262222290039062e-03,5.847454071044921875e-03,4.477739334106445312e-03,3.341674804687500000e-03,3.063201904296875000e-03,3.616094589233398438e-03,4.221558570861816406e-03,6.431460380554199219e-03,6.728053092956542969e-03,8.196234703063964844e-03,8.916616439819335938e-03,7.721304893493652344e-03,7.314920425415039062e-03,5.783319473266601562e-03,4.661202430725097656e-03,3.193020820617675781e-03,2.861738204956054688e-03,1.488924026489257812e-03,1.990437507629394531e-03,1.451015472412109375e-03,3.206610679626464844e-03,4.256844520568847656e-03,4.822015762329101562e-03,6.673336029052734375e-03,7.826924324035644531e-03,8.583719842135906219e-03,9.606003761291503906e-03,1.092565059661865234e-02,1.081204414367675781e-02,1.135492324829101562e-02,1.125717163085937500e-02,1.040303707122802734e-02,9.613394737243652344e-03,8.822083473205566406e-03,8.093237876892089844e-03,8.085846900939941406e-03,7.398247718811035156e-03,7.425308227539062500e-03,6.836533546447753906e-03,6.167769432067871094e-03,6.263375282287597656e-03,5.659818649291992188e-03,5.052208900451660156e-03,3.193259239196777344e-03,2.631187438964843750e-03,1.399040222167968750e-03,8.867979049682617188e-04,-1.314878463745117188e-04,-6.186962127685546875e-04,3.399848937988281250e-04,1.513481140136718750e-03,1.788973808288574219e-03,3.044843673706054688e-03,4.061222076416015625e-03,4.342079162597656250e-03,5.017042160034179688e-03,5.372047424316406250e-03,5.039215087890625000e-03,6.488561630249023438e-03,6.871223449707031250e-03,6.591081619262695312e-03,7.038354873657226562e-03,6.766438484191894531e-03,6.346225738525390625e-03,6.805181503295898438e-03,6.708067376166582108e-03,6.450414657592773438e-03,6.815433502197265625e-03,6.038784980773925781e-03,5.279660224914550781e-03,5.762906279414892197e-03,5.084156990051269531e-03,5.049109458923339844e-03,4.988193511962890625e-03,4.941701889038085938e-03,4.934191703796386719e-03,4.932045936584472656e-03,5.589246749877929688e-03,5.192977841943502426e-03,5.033850669860839844e-03,5.132198333740234375e-03,5.203366279602050781e-03,5.926609039306640625e-03,6.815910339355468750e-03,8.208990097045898438e-03,9.000539779663085938e-03,9.803771972656250000e-03,9.990215301513671875e-03,1.161623001098632812e-02,1.184368133544921875e-02,1.146340370178222656e-02,1.076615415513515472e-02,1.133263111114501953e-02,9.668632410466670990e-03
9.837388992309570312e-03,1.043462753295898438e-02,1.025879383087158203e-02,1.011824607849121094e-02,9.981632232666015625e-03,9.071230888366699219e-03,8.196115493774414062e-03,6.507754325866699219e-03,5.708217620849609375e-03,5.762577056884765625e-03,5.802869796752929688e-03,7.654905319213867188e-03,7.743835449218750000e-03,8.766770362854003906e-03,9.802818298339843750e-03,1.007199287414550781e-02,9.517550468444824219e-03,8.876442909240722656e-03,8.263587951660156250e-03,7.007002830505371094e-03,5.013227462768554688e-03,4.444241523742675781e-03,2.511739730834960938e-03,2.235770225524902344e-03,2.791762351989746094e-03,4.187583923339843750e-03,6.397485733032226562e-03,6.693959236145019531e-03,7.381796836853027344e-03,7.327675819396972656e-03,6.911039352416992188e-03,5.731701850891113281e-03,4.205822944641113281e-03,3.856420516967773438e-03,3.158211708068847656e-03,2.061128616333007812e-03,1.760363578796386719e-03,1.955270767211914062e-03,2.173781394958496094e-03,3.171086311340332031e-03,4.221320152282714844e-03,4.786372184753417969e-03,7.385492324829101562e-03,8.536100387573242188e-03,9.124755859375000000e-03,1.031041145324707031e-02,1.151347160339355469e-02,1.141023635864257812e-02,1.205337047576904297e-02,1.122093200683593750e-02,1.036655902862548828e-02,9.576797485351562500e-03,8.785367012023925781e-03,8.780837059020996094e-03,8.048892021179199219e-03,7.361173629760742188e-03,7.388234138488769531e-03,6.799221038818359375e-03,6.130337715148925781e-03,6.225943565368652344e-03,5.622267723083496094e-03,5.014538764953613281e-03,2.448797225952148438e-03,2.593278884887695312e-03,1.361012458801269531e-03,8.486509323120117188e-04,-3.685951232910156250e-04,2.816567721311002970e-04,3.013610839843750000e-04,7.811784744262695312e-04,1.058220863342285156e-03,2.316951751708984375e-03,3.334879875183105469e-03,2.931118011474609375e-03,4.294753074645996094e-03,4.651188850402832031e-03,4.999876022338867188e-03,5.771994590759277344e-03,6.155729293823242188e-03,6.551504135131835938e-03,6.998658180236816406e-03,6.529092788696289062e-03,6.306171417236328125e-03,6.765127182006835938e-03,6.610512733459472656e-03,6.410241127014160156e-03,6.947517395019531250e-03,6.657838821411132812e-03,6.555318832397460938e-03,5.810856819152832031e-03,6.058394908905029297e-03,5.661964416503906250e-03,6.251573562622070312e-03,6.202220916748046875e-03,6.188631057739257812e-03,6.183147430419921875e-03,5.705975461751222610e-03,4.971504211425781250e-03,5.831145215779542923e-03,5.730867385864257812e-03,5.800485610961914062e-03,6.661653518676757812e-03,8.043050765991210938e-03,9.433150291442871094e-03,1.022160053253173828e-02,1.120507717132568359e-02,1.140320301055908203e-02,1.212369371205568314e-02,1.304960250854492188e-02,1.266622543334960938e-02,1.230049133300781250e-02,1.116062793880701065e-02,9.745717048645019531e-03
9.775161743164062500e-03,1.032650470733642578e-02,1.022744178771972656e-02,1.008677482604980469e-02,9.950041770935058594e-03,9.039521217346191406e-03,8.164286613464355469e-03,6.448984146118164062e-03,5.646228790283203125e-03,5.730271339416503906e-03,5.770564079284667969e-03,6.734371185302734375e-03,9.449124336242675781e-03,9.552597999572753906e-03,9.770154953002929688e-03,1.000642776489257812e-02,9.484648704528808594e-03,8.843421936035156250e-03,7.390499114990234375e-03,6.169915199279785156e-03,4.758358001708984375e-03,3.577947616577148438e-03,2.478122711181640625e-03,2.202033996582031250e-03,2.757906913757324219e-03,4.153609275817871094e-03,4.452466964721679688e-03,5.876779556274414062e-03,6.567358970642089844e-03,5.351185798645019531e-03,5.324959754943847656e-03,4.922747611999511719e-03,4.549860954284667969e-03,3.821730613708496094e-03,2.698183059692382812e-03,2.791762351989746094e-03,2.489328384399414062e-03,2.377629280090332031e-03,2.138495445251464844e-03,3.135681152343750000e-03,3.682971000671386719e-03,5.501747131347656250e-03,7.349848747253417969e-03,9.245276451110839844e-03,9.832382202148437500e-03,1.101505756378173828e-02,1.221501827239990234e-02,1.211011409759521484e-02,1.201713085174560547e-02,1.118457317352294922e-02,1.033008098602294922e-02,9.540200233459472656e-03,9.510517120361328125e-03,8.744001388549804688e-03,7.991313934326171875e-03,8.011937141418457031e-03,7.351040840148925781e-03,6.761908531188964844e-03,6.092905998229980469e-03,5.475759506225585938e-03,5.584597587585449219e-03,4.267215728759765625e-03,2.967357635498046875e-03,1.850008964538574219e-03,6.191730499267578125e-04,1.082420349121093750e-04,-4.069805145263671875e-04,-6.572008132934570312e-04,-4.334449768066406250e-04,4.969835281372070312e-04,1.019477844238281250e-03,1.308083534240722656e-03,2.608299255371093750e-03,3.701637266203761101e-03,4.255533218383789062e-03,4.611968994140625000e-03,4.960536956787109375e-03,5.732536315917968750e-03,6.116271018981933594e-03,6.384322885423898697e-03,6.286263465881347656e-03,6.726622581481933594e-03,6.266236305236816406e-03,6.058216094970703125e-03,6.570339202880859375e-03,6.744043435901403427e-03,7.436275482177734375e-03,6.617307662963867188e-03,6.514668464660644531e-03,6.426811218261718750e-03,6.353497505187988281e-03,6.274819374084472656e-03,6.862878799438476562e-03,6.796121597290039062e-03,6.795167922973632812e-03,6.788372993469238281e-03,6.192684173583984375e-03,6.216645240783691406e-03,5.634188652038574219e-03,6.329417228698730469e-03,7.036685943603515625e-03,7.891774177551269531e-03,8.635520935058593750e-03,9.845062159001827240e-03,1.081109046936035156e-02,1.242005825042724609e-02,1.261520385742187500e-02,1.282501220703125000e-02,1.327349897474050522e-02,1.386916637420654297e-02,1.287901401519775391e-02,1.190948486328125000e-02,1.032102108001708984e-02
9.619593620300292969e-03,1.029527187347412109e-02,1.019597053527832031e-02,9.982466697692871094e-03,9.105801582336425781e-03,8.178949356079101562e-03,8.132576942443847656e-03,6.417155265808105469e-03,5.614161491394042969e-03,5.650520324707031250e-03,5.738258361816406250e-03,6.701946258544921875e-03,8.500337600708007812e-03,9.520053863525390625e-03,9.737491607666015625e-03,9.973645210266113281e-03,9.310007095336914062e-03,8.810400962829589844e-03,7.357478141784667969e-03,5.332946777343750000e-03,4.724979400634765625e-03,2.745032310485839844e-03,2.190589904785156250e-03,2.168297767639160156e-03,2.450108528137207031e-03,2.217411994934082031e-03,3.632187843322753906e-03,5.059361457824707031e-03,5.752801895141601562e-03,5.316853523254394531e-03,4.892706871032714844e-03,4.888296127319335938e-03,4.515171051025390625e-03,3.786921501159667969e-03,3.431916236877441406e-03,2.756834030151367188e-03,2.908706665039062500e-03,2.645969390869140625e-03,2.342343330383300781e-03,3.100275993347167969e-03,3.647446632385253906e-03,5.466103553771972656e-03,7.314205169677734375e-03,9.209394454956054688e-03,9.796500205993652344e-03,1.111638545989990234e-02,1.159262657165527344e-02,1.217889785766601562e-02,1.198089122772216797e-02,1.114833354949951172e-02,1.029360294342041016e-02,9.503602981567382812e-03,9.473919868469238281e-03,7.982730865478515625e-03,7.954478263854980469e-03,7.287025451660156250e-03,6.595492362976074219e-03,6.635546684265136719e-03,6.008982658386230469e-03,4.725694656372070312e-03,4.835963249206542969e-03,3.519892692565917969e-03,2.221345901489257812e-03,4.014968872070312500e-04,5.810260772705078125e-04,-6.321668624877929688e-04,-1.146078109741210938e-03,-9.460449218750000000e-04,-4.720687866210937500e-04,-2.367496490478515625e-04,1.672744750976562500e-03,1.959800720214843750e-03,2.569437026977539062e-03,3.577947616577148438e-03,3.871917724609375000e-03,4.572749137878417969e-03,4.921317100524902344e-03,5.301237106323242188e-03,6.076693534851074219e-03,6.511807441711425781e-03,6.246566772460937500e-03,6.686925888061523438e-03,6.449341773986816406e-03,6.690932437777519226e-03,6.530284881591796875e-03,6.370067596435546875e-03,6.866931915283203125e-03,6.734728813171386719e-03,7.132291793823242188e-03,7.042646408081054688e-03,6.968140602111816406e-03,6.887435913085937500e-03,7.474184036254882812e-03,6.811857223510742188e-03,6.753921508789062500e-03,6.451271940022706985e-03,6.151199340820312500e-03,6.818532943725585938e-03,6.234407424926757812e-03,6.928205490112304688e-03,6.994843482971191406e-03,9.121894836425781250e-03,9.862661361694335938e-03,1.002407073974609375e-02,1.202980708330869675e-02,1.363515853881835938e-02,1.445448398590087891e-02,1.465964317321777344e-02,1.425552368164062500e-02,1.400849502533674240e-02,1.407885551452636719e-02,1.310634613037109375e-02,1.213312149047851562e-02
9.588479995727539062e-03,9.488463401794433594e-03,9.315252304077148438e-03,9.210348129272460938e-03,8.229136466979980469e-03,7.305145263671875000e-03,6.399393081665039062e-03,5.549073219299316406e-03,3.883361816406250000e-03,3.957629203796386719e-03,4.878520965576171875e-03,6.669640541076660156e-03,8.467912673950195312e-03,9.487509727478027344e-03,9.704828262329101562e-03,9.940862655639648438e-03,9.277224540710449219e-03,8.609175682067871094e-03,7.324337959289550781e-03,5.299687385559082031e-03,4.691720008850097656e-03,2.711534500122070312e-03,2.157092094421386719e-03,1.861572265625000000e-03,1.624226570129394531e-03,1.394391059875488281e-03,3.598093986511230469e-03,4.241943359375000000e-03,4.585742950439453125e-03,5.282521247863769531e-03,5.221605300903320312e-03,4.853725433349609375e-03,4.480600357055664062e-03,3.752231597900390625e-03,4.165410995483398438e-03,4.252910614013671875e-03,3.183364868164062500e-03,1.849651336669921875e-03,2.307057380676269531e-03,3.064751625061035156e-03,3.611922264099121094e-03,5.430459976196289062e-03,7.278442382812500000e-03,9.918570518493652344e-03,1.050400733947753906e-02,1.168370246887207031e-02,1.229560375213623047e-02,1.203787326812744141e-02,1.120996475219726562e-02,1.111197471618652344e-02,1.025712490081787109e-02,9.467124938964843750e-03,8.710026741027832031e-03,7.945895195007324219e-03,7.194638252258300781e-03,7.249951362609863281e-03,5.839824676513671875e-03,5.164146423339843750e-03,5.256175994873046875e-03,3.875732421875000000e-03,3.376007080078125000e-03,2.062797546386718750e-03,7.672309875488281250e-04,3.634691238403320312e-04,-1.609325408935546875e-04,-6.703138351440429688e-04,4.143714904785156250e-04,-3.623962402343750000e-05,1.858472824096679688e-04,1.809597015380859375e-03,2.358381869271397591e-03,3.302097320556640625e-03,3.905534744262695312e-03,3.538966178894042969e-03,4.860401153564453125e-03,5.215287208557128906e-03,5.701330490410327911e-03,5.940556526184082031e-03,6.713151931762695312e-03,6.472229957580566406e-03,6.206750869750976562e-03,6.647109985351562500e-03,7.079362869262695312e-03,6.685018539428710938e-03,7.155656814575195312e-03,6.993770599365234375e-03,7.489204406738281250e-03,7.236361503601074219e-03,7.749795913696289062e-03,7.658720016479492188e-03,7.582426071166992188e-03,7.500410079956054688e-03,7.421612739562988281e-03,6.956030149012804031e-03,6.712675094604492188e-03,6.747007369995117188e-03,6.754636764526367188e-03,6.133556365966796875e-03,6.192922592163085938e-03,6.886482238769531250e-03,7.713556289672851562e-03,9.079933166503906250e-03,1.003007311373949051e-02,1.124823093414306641e-02,1.282763481140136719e-02,1.395714841783046722e-02,1.566648483276367188e-02,1.586878299713134766e-02,1.546144485473632812e-02,1.507186889648437500e-02,1.441638451069593430e-02,1.430320739746093750e-02,1.270830631256103516e-02
