6.033420562744140625e-03,6.142616271972656250e-03,6.833910942077636719e-03,7.556200027465820312e-03,8.118629455566406250e-03,7.481455802917480469e-03,6.864190101623535156e-03,6.266355514526367188e-03,5.719423294067382812e-03,5.223631858825683594e-03,4.747271537780761719e-03,4.322290420532226562e-03,5.454540252685546875e-03,5.976796150207519531e-03,7.374405860900878906e-03,7.229566574096679688e-03,6.966590881347656250e-03,6.722807884216308594e-03,5.646347999572753906e-03,5.508542060852050781e-03,2.820014953613281250e-03,1.073360443115234375e-03,-1.518011093139648438e-03,-1.524686813354492188e-03,-6.679296493530273438e-04,2.417564392089843750e-04,2.837181091308593750e-03,3.799915313720703125e-03,5.597591400146484375e-03,5.797028541564941406e-03,5.198836326599121094e-03,4.499197006225585938e-03,2.997994422912597656e-03,8.668899536132812500e-04,-5.574226379394531250e-04,-1.801371574401855469e-03,-2.195239067077636719e-03,-1.747965812683105469e-03,-1.247763633728027344e-03,-1.019597053527832031e-03,3.437995910644531250e-04,1.683950424194335938e-03,2.301931381225585938e-03,2.171277999877929688e-03,2.512693405151367188e-03,2.827286720275878906e-03,1.220226287841796875e-03,3.039836883544921875e-05,-1.513838768005371094e-03,-2.624988555908203125e-03,-3.757596015930175781e-03,-5.210995674133300781e-03,-5.810379981994628906e-03,-6.873965263366699219e-03,-6.362557411193847656e-03,-6.363391876220703125e-03,-5.831956863403320312e-03,-4.760980606079101562e-03,-4.973053932189941406e-03,-3.654718399047851562e-03,-1.919865608215332031e-03,-1.317739486694335938e-03,-8.280277252197265625e-04,-1.696228981018066406e-03,-1.811504364013671875e-03,-1.987934112548828125e-03,-2.763748168945312500e-03,-2.135515213012695312e-03,-2.161145210266113281e-03,-1.488804817199707031e-03,-1.480579376220703125e-03,-7.065534591674804688e-04,-1.384973526000976562e-03,1.341104507446289062e-04,9.458065032958984375e-04,2.537488937377929688e-03,2.624750137329101562e-03,4.291772842407226562e-03,5.119085311889648438e-03,6.858706474304199219e-03,6.062181200832128525e-03,6.489872932434082031e-03,5.985260009765625000e-03,5.475401878356933594e-03,4.539847373962402344e-03,3.379940986633300781e-03,2.950549125671386719e-03,2.495527267456054688e-03,1.709938049316406250e-03,2.026081085205078125e-03,1.648426055908203125e-03,2.010107040405273438e-03,1.325368881225585938e-03,1.795917749404907227e-03,2.096176147460937500e-03,1.802086830139160156e-03,3.299474716186523438e-03,3.737926483154296875e-03,3.538370132446289062e-03,3.960251808166503906e-03,4.256486892700195312e-03,4.735946655273437500e-03,5.248069763183593750e-03,5.771994590759277344e-03,4.857540130615234375e-03,5.421280860900878906e-03,5.903959274291992188e-03,5.908250808715820312e-03
5.096673965454101562e-03,5.734205245971679688e-03,6.772279739379882812e-03,7.849097251892089844e-03,8.087635040283203125e-03,7.419228553771972656e-03,6.801605224609375000e-03,6.234884262084960938e-03,5.687952041625976562e-03,4.313826560974121094e-03,3.840446472167968750e-03,4.290461540222167969e-03,5.422592163085937500e-03,5.944728851318359375e-03,5.769133567810058594e-03,6.336927413940429688e-03,6.934165954589843750e-03,6.690382957458496094e-03,4.762172698974609375e-03,2.854228019714355469e-03,2.796649932861328125e-04,-6.481409072875976562e-04,-3.233671188354492188e-03,-3.234744071960449219e-03,-1.535296440124511719e-03,2.082586288452148438e-04,1.975417137145996094e-03,2.941131591796875000e-03,4.741549491882324219e-03,4.910111427307128906e-03,4.206776618957519531e-03,4.348516464233398438e-03,2.963781356811523438e-03,8.325576782226562500e-04,1.827478408813476562e-04,-1.064538955688476562e-03,-2.449154853820800781e-03,-2.582907676696777344e-03,-1.282811164855957031e-03,-2.589225769042968750e-04,3.087520599365234375e-04,1.648783683776855469e-03,3.053545951843261719e-03,3.374099731445312500e-03,2.477169036865234375e-03,3.572821617126464844e-03,1.184463500976562500e-03,-5.483627319335937500e-06,-1.180768013000488281e-03,-3.433227539062500000e-03,-4.564523696899414062e-03,-6.783008575439453125e-03,-7.085680961608886719e-03,-7.674098014831542969e-03,-7.161140441894531250e-03,-6.941199302673339844e-03,-5.868911743164062500e-03,-5.551099777221679688e-03,-5.010247230529785156e-03,-3.864884376525878906e-03,-3.297805786132812500e-03,-2.099514007568359375e-03,-1.607060432434082031e-03,-9.942054748535156250e-04,-1.110911369323730469e-03,-1.290321350097656250e-03,-2.067804336547851562e-03,-1.403808593750000000e-03,-2.199411392211914062e-03,-8.006095886230468750e-04,-7.939338684082031250e-04,-7.451772689819335938e-04,-7.030963897705078125e-04,9.536743164062500000e-05,9.069442749023437500e-04,2.498507499694824219e-03,2.585768699645996094e-03,4.252672195434570312e-03,4.735490772873163223e-03,6.114959716796875000e-03,6.286501884460449219e-03,5.748867988586425781e-03,5.945682525634765625e-03,4.737138748168945312e-03,3.804326057434082031e-03,2.645730972290039062e-03,2.910375595092773438e-03,1.764059066772460938e-03,1.385331153869628906e-03,1.298904418945312500e-03,9.224414825439453125e-04,1.285552978515625000e-03,1.284480094909667969e-03,1.004815101623535156e-03,2.055168151855468750e-03,2.197980880737304688e-03,3.009395208209753036e-03,3.696680068969726562e-03,3.496885299682617188e-03,4.414796829223632812e-03,4.881143569946289062e-03,5.167928524315357208e-03,5.206108093261718750e-03,5.730032920837402344e-03,5.474328994750976562e-03,5.378961563110351562e-03,5.975484848022460938e-03,5.865931510925292969e-03
5.035400390625000000e-03,5.672693252563476562e-03,6.741404533386230469e-03,6.922483444213867188e-03,7.717847824096679688e-03,7.388114929199218750e-03,6.770372390747070312e-03,6.203532218933105469e-03,4.775404930114746094e-03,4.282236099243164062e-03,3.808736801147460938e-03,3.172516822814941406e-03,3.852725028991699219e-03,5.047798156738281250e-03,5.586266517639160156e-03,6.304621696472167969e-03,6.012082099914550781e-03,4.834771156311035156e-03,3.026247024536132812e-03,1.232385635375976562e-03,-1.447796821594238281e-03,-3.214001655578613281e-03,-4.108309745788574219e-03,-3.268003463745117188e-03,-3.250479698181152344e-03,-6.831884384155273438e-04,1.113772392272949219e-03,1.990795135498046875e-03,4.707813262939453125e-03,4.787683486938476562e-03,4.990696907043457031e-03,4.280567169189453125e-03,3.742933273315429688e-03,2.419114112854003906e-03,1.766324043273925781e-03,-2.931356430053710938e-04,-1.461744308471679688e-03,-1.817703247070312500e-03,-1.589655876159667969e-03,-2.939701080322265625e-04,2.735853195190429688e-04,3.193259239196777344e-03,4.591941833496093750e-03,4.909634590148925781e-03,3.224253654479980469e-03,3.537178039550781250e-03,3.706216812133789062e-04,-4.124641418457031250e-05,-1.991868019104003906e-03,-5.050063133239746094e-03,-5.371570587158203125e-03,-7.255911827087402344e-03,-7.888555526733398438e-03,-8.177995681762695312e-03,-7.473349571228027344e-03,-7.737159729003906250e-03,-6.698846817016601562e-03,-6.893277168273925781e-03,-5.047440528869628906e-03,-4.479289054870605469e-03,-3.335118293762207031e-03,-2.136945724487304688e-03,-1.543283462524414062e-03,-2.919435501098632812e-04,-4.103183746337890625e-04,-5.929470062255859375e-04,-1.371979713439941406e-03,-1.441836357116699219e-03,-1.507997512817382812e-03,-8.389949798583984375e-04,-8.323192596435546875e-04,-6.163120269775390625e-05,-2.098083496093750000e-05,1.180171966552734375e-05,8.680820465087890625e-04,1.669168472290039062e-03,2.546668052673339844e-03,4.213452339172363281e-03,5.079746246337890625e-03,5.190014839172363281e-03,6.075501441955566406e-03,5.709409713745117188e-03,5.205869674682617188e-03,4.697442054748535156e-03,3.764390945434570312e-03,2.605795860290527344e-03,2.177476882934570312e-03,1.586432219482958317e-03,1.345038414001464844e-03,9.409189224243164062e-04,1.965761184692382812e-04,5.609989166259765625e-04,1.243591308593750000e-03,9.639263153076171875e-04,2.014160156250000000e-03,2.396464347839355469e-03,3.258228302001953125e-03,3.655314445495605469e-03,4.126071929931640625e-03,5.040884017944335938e-03,5.505681037902832031e-03,5.358934402465820312e-03,5.918275564908981323e-03,6.349921226501464844e-03,6.022305693477392197e-03,5.994200706481933594e-03,5.933284759521484375e-03,5.971729755401611328e-03
4.513978958129882812e-03,4.740238189697265625e-03,5.811810493469238281e-03,6.891489028930664062e-03,7.686853408813476562e-03,7.655739784240722656e-03,6.739139556884765625e-03,5.549907684326171875e-03,4.743814468383789062e-03,3.597378730773925781e-03,2.232193946838378906e-03,1.797914505004882812e-03,2.755045890808105469e-03,3.253817558288574219e-03,4.692077636718750000e-03,5.262732505798339844e-03,4.264712333679199219e-03,2.319931983947753906e-03,1.357078552246093750e-03,-5.007982254028320312e-04,-3.175139427185058594e-03,-4.923582077026367188e-03,-4.971981048583984375e-03,-5.011558532714843750e-03,-3.283858299255371094e-03,-1.582622528076171875e-03,-6.542205810546875000e-04,1.130461692810058594e-03,3.851890563964843750e-03,4.753828048706054688e-03,4.956722259521484375e-03,5.062818527221679688e-03,4.522204399108886719e-03,3.195285797119140625e-03,3.349900245666503906e-03,1.284599304199218750e-03,-1.046657562255859375e-04,-4.858970642089843750e-04,2.067089080810546875e-04,4.668235778808593750e-04,1.031160354614257812e-03,3.158092498779296875e-03,4.556775093078613281e-03,4.874229431152343750e-03,3.971099853515625000e-03,3.501653671264648438e-03,3.348588943481445312e-04,-7.712841033935546875e-05,-2.803087234497070312e-03,-5.858421325683593750e-03,-6.178498268127441406e-03,-7.292270660400390625e-03,-8.691430091857910156e-03,-8.510828018188476562e-03,-7.996439933776855469e-03,-7.773995399475097656e-03,-6.735801696777343750e-03,-6.930351257324218750e-03,-5.625367164611816406e-03,-3.939509391784667969e-03,-3.372430801391601562e-03,-2.032041549682617188e-03,-8.380413055419921875e-04,-3.296136856079101562e-04,2.902746200561523438e-04,1.046657562255859375e-04,-6.759166717529296875e-04,-1.490116119384765625e-05,-8.167028427124023438e-04,-1.506805419921875000e-04,-1.456737518310546875e-04,-1.001358032226562500e-04,-5.972385406494140625e-05,-2.694129943847656250e-05,1.128911972045898438e-04,9.152889251708984375e-04,2.507686614990234375e-03,3.356218338012695312e-03,5.040526390075683594e-03,5.150794982910156250e-03,6.036162376403808594e-03,5.669832229614257812e-03,4.466295242309570312e-03,3.959178924560546875e-03,2.769589424133300781e-03,1.871585845947265625e-03,1.444578170776367188e-03,1.723766326904296875e-03,6.148815155029296875e-04,-1.559257507324218750e-04,-5.294084548950195312e-04,-1.637935638427734375e-04,8.119189296849071980e-04,1.602411270141601562e-03,1.973152160644531250e-03,2.514640567824244499e-03,3.216981887817382812e-03,4.069674760103225708e-03,4.755377769470214844e-03,5.667090415954589844e-03,5.800763610750436783e-03,5.981922149658203125e-03,6.491065025329589844e-03,6.862998008728027344e-03,6.091117858886718750e-03,6.269086152315139771e-03,6.546854972839355469e-03,5.823493003845214844e-03
3.161907196044921875e-03,4.709482192993164062e-03,5.780935287475585938e-03,6.860613822937011719e-03,7.070779800415039062e-03,7.624626159667968750e-03,7.004618644714355469e-03,4.633069038391113281e-03,3.207206726074218750e-03,1.806497573852539062e-03,1.323819160461425781e-03,8.604526519775390625e-04,1.148700714111328125e-03,2.535581588745117188e-03,2.356767654418945312e-03,3.512263298034667969e-03,2.620935440063476562e-03,1.533627510070800781e-03,-3.819465637207031250e-04,-2.233982086181640625e-03,-4.872798919677734375e-03,-5.802512168884277344e-03,-6.690859794616699219e-03,-5.044817924499511719e-03,-3.350615501403808594e-03,-1.616120338439941406e-03,-6.877183914184570312e-04,1.923561096191406250e-03,2.888202667236328125e-03,4.719972610473632812e-03,4.922747611999511719e-03,5.845308303833007812e-03,5.301475524902343750e-03,4.781961441040039062e-03,4.124641418457031250e-03,2.862095832824707031e-03,6.653070449829101562e-04,-2.870559692382812500e-04,1.717805862426757812e-04,4.318952560424804688e-04,1.753926277160644531e-03,3.122925758361816406e-03,4.521489143371582031e-03,4.838943481445312500e-03,4.718065261840820312e-03,2.684950828552246094e-03,6.872415542602539062e-04,-1.666307449340820312e-03,-3.614306449890136719e-03,-4.752755165100097656e-03,-6.985425949096679688e-03,-8.097887039184570312e-03,-8.728027343750000000e-03,-9.016156196594238281e-03,-8.831977844238281250e-03,-7.810950279235839844e-03,-6.772875785827636719e-03,-6.212830543518066406e-03,-5.121827125549316406e-03,-3.976821899414062500e-03,-3.409862518310546875e-03,-1.467585563659667969e-03,-1.327991485595703125e-04,-3.672838211059570312e-04,2.524852752685546875e-04,7.508695125579833984e-05,2.002716064453125000e-05,-5.292892456054687500e-05,-1.254081726074218750e-04,-1.440048217773437500e-04,-1.840591430664062500e-04,-1.387596130371093750e-04,6.223917007446289062e-04,-6.568431854248046875e-05,7.903575897216796875e-04,8.763074874877929688e-04,1.756668090820312500e-03,3.317117691040039062e-03,5.001306533813476562e-03,5.111455917358398438e-03,5.465269088745117188e-03,4.928708076477050781e-03,4.426598548889160156e-03,3.919363021850585938e-03,3.426790237426757812e-03,2.293109893798828125e-03,7.116794586181640625e-04,3.008842468261718750e-04,-1.151561737060546875e-04,-5.167722702026367188e-04,-1.964569091796875000e-04,-2.045631408691406250e-04,8.351802825927734375e-04,1.561403274536132812e-03,1.932024955749511719e-03,2.355337142944335938e-03,3.849387168884277344e-03,4.286170005798339844e-03,4.714012145996093750e-03,6.293296813964843750e-03,6.130099296569824219e-03,6.605029106140136719e-03,6.449222564697265625e-03,7.481336593627929688e-03,6.707668304443359375e-03,5.952000617980957031e-03,5.848646163940429688e-03,5.781173706054687500e-03
3.131151199340820312e-03,4.151940345764160156e-03,5.719184875488281250e-03,6.829619407653808594e-03,7.039785385131835938e-03,6.702184677124023438e-03,5.196452140808105469e-03,3.716230392456054688e-03,2.261519432067871094e-03,1.774907112121582031e-03,1.292109489440917969e-03,8.286237716674804688e-04,1.116633415222167969e-03,1.791119575500488281e-03,2.324581146240234375e-03,2.009391784667968750e-03,1.627087593078613281e-03,6.449222564697265625e-04,-2.120971679687500000e-03,-4.850387573242187500e-03,-4.905700683593750000e-03,-5.835533142089843750e-03,-5.914330482482910156e-03,-4.239797592163085938e-03,-2.548456192016601562e-03,-1.649618148803710938e-03,-7.213354110717773438e-04,1.063108444213867188e-03,2.854466438293457031e-03,4.686117172241210938e-03,5.706667900085449219e-03,6.627678871154785156e-03,6.080865859985351562e-03,5.558252334594726562e-03,5.708336830139160156e-03,2.827644348144531250e-03,1.435279846191406250e-03,2.464056015014648438e-04,-9.679794311523437500e-05,3.968477249145507812e-04,1.718878746032714844e-03,3.877639770507812500e-03,4.486203193664550781e-03,4.803657531738281250e-03,4.346013069152832031e-03,1.868367195129394531e-03,6.514787673950195312e-04,-1.702189445495605469e-03,-3.650307655334472656e-03,-5.562663078308105469e-03,-6.251454353332519531e-03,-8.134365081787109375e-03,-8.764505386352539062e-03,-8.584141731262207031e-03,-8.106708526611328125e-03,-7.583856582641601562e-03,-6.809830665588378906e-03,-6.249904632568359375e-03,-5.159020423889160156e-03,-4.014134407043457031e-03,-3.447175025939941406e-03,-2.249360084533691406e-03,-2.747774124145507812e-04,3.348588943481445312e-04,2.148151397705078125e-04,1.254081726074218750e-04,-1.788139343261718750e-05,6.415843963623046875e-04,5.660057067871093750e-04,5.458593368530273438e-04,5.027055740356445312e-04,-2.057552337646484375e-04,-1.369714736938476562e-04,-1.044273376464843750e-04,3.516674041748046875e-05,8.373260498046875000e-04,9.157657623291015625e-04,3.278017044067382812e-03,4.254460334777832031e-03,4.620383027940988541e-03,5.425691604614257812e-03,4.889249801635742188e-03,4.386901855468750000e-03,3.879666328430175781e-03,3.199915168806910515e-03,2.253174781799316406e-03,1.364231109619140625e-03,2.605915069580078125e-04,-1.555681228637695312e-04,1.312494277954101562e-04,-2.369880676269531250e-04,-2.452135086059570312e-04,7.942914962768554688e-04,1.520514488220214844e-03,1.212835311889648438e-03,2.314329147338867188e-03,3.808140754699707031e-03,4.916906356811523438e-03,5.343198776245117188e-03,6.919384002685546875e-03,6.754875183105468750e-03,7.228136062622070312e-03,7.734060287475585938e-03,7.589817047119140625e-03,7.324695587158203125e-03,6.567358970642089844e-03,6.462335586547851562e-03,6.393432617187500000e-03
2.163767814636230469e-03,4.121184349060058594e-03,4.789352416992187500e-03,5.871772766113281250e-03,6.444931030273437500e-03,4.888176918029785156e-03,3.356814384460449219e-03,2.799391746520996094e-03,1.347303390502929688e-03,8.319616317749023438e-04,1.024127006530761719e-03,7.966756820678710938e-04,1.084685325622558594e-03,1.759052276611328125e-03,1.427412033081054688e-03,1.115083694458007812e-03,8.380413055419921875e-04,-1.099944114685058594e-03,-3.006815910339355469e-03,-3.950953483581542969e-03,-4.938602447509765625e-03,-5.068063735961914062e-03,-4.261732101440429688e-03,-3.434538841247558594e-03,-1.746296882629394531e-03,-8.505582809448242188e-04,7.474422454833984375e-05,2.649426460266113281e-03,3.644585609436035156e-03,5.473136901855468750e-03,6.490588188171386719e-03,7.410168647766113281e-03,7.006764411926269531e-03,6.334543228149414062e-03,4.864931106567382812e-03,2.793073654174804688e-03,1.400709152221679688e-03,2.115964889526367188e-04,-1.317262649536132812e-04,-4.339218139648437500e-04,1.683712005615234375e-03,3.842473030090332031e-03,4.450917243957519531e-03,3.982782363891601562e-03,4.275202751159667969e-03,1.832723617553710938e-03,6.158351898193359375e-04,-2.514839172363281250e-03,-3.686308860778808594e-03,-5.598783493041992188e-03,-7.058143615722656250e-03,-8.170723915100097656e-03,-8.801102638244628906e-03,-7.857441902160644531e-03,-8.143544197082519531e-03,-7.125616073608398438e-03,-6.585001945495605469e-03,-6.286978721618652344e-03,-4.983544349670410156e-03,-4.628300666809082031e-03,-3.484487533569335938e-03,-2.286911010742187500e-03,-9.505748748779296875e-04,2.971887588500976562e-04,1.561641693115234375e-03,7.644891738891601562e-04,1.412153244018554688e-03,1.336097717285156250e-03,1.257419586181640625e-03,5.075931549072265625e-04,4.643201828002929688e-04,4.793405532836914062e-04,-1.755952835083007812e-04,-1.430511474609375000e-04,-3.695487976074218750e-06,7.984638214111328125e-04,1.717686653137207031e-03,2.528309822082519531e-03,4.215240478515625000e-03,5.072116851806640625e-03,5.213379859924316406e-03,5.386352539062500000e-03,5.047321319580078125e-03,4.538536071777343750e-03,3.386855125427246094e-03,2.908945083618164062e-03,1.324057579040527344e-03,9.118318557739257812e-04,4.938840866088867188e-04,9.083747863769531250e-05,-2.775192260742187500e-04,-2.859830856323242188e-04,7.104873657226562500e-05,1.121044158935546875e-03,1.850008964538574219e-03,1.596570014953613281e-03,3.766894340515136719e-03,4.875659942626953125e-03,5.301833152770996094e-03,5.760550498962402344e-03,7.379531860351562500e-03,7.851362228393554688e-03,7.692217826843261719e-03,8.057832717895507812e-03,7.282733917236328125e-03,7.182598114013671875e-03,7.076263427734375000e-03,7.005453109741210938e-03
2.133011817932128906e-03,3.156304359436035156e-03,4.218697547912597656e-03,4.944801330566406250e-03,4.594206809997558594e-03,3.965616226196289062e-03,3.325581550598144531e-03,1.850843429565429688e-03,1.315712928771972656e-03,8.003711700439453125e-04,3.200769424438476562e-04,7.648468017578125000e-04,1.052618026733398438e-03,1.540660858154296875e-03,1.395225524902343750e-03,1.082897186279296875e-03,-5.352497100830078125e-05,-1.165032386779785156e-03,-2.219080924987792969e-03,-3.983736038208007812e-03,-4.187226295471191406e-03,-4.256725311279296875e-03,-2.608895301818847656e-03,-1.790761947631835938e-03,-9.441375732421875000e-04,-5.137920379638671875e-05,8.708238601684570312e-04,2.615809440612792969e-03,4.434585571289062500e-03,6.226420402526855469e-03,6.456732749938964844e-03,7.376194000244140625e-03,6.826281547546386719e-03,5.489826202392578125e-03,4.021644592285156250e-03,1.952528953552246094e-03,1.366138458251953125e-03,1.769065856933593750e-04,-9.653568267822265625e-04,-4.689693450927734375e-04,8.556842803955078125e-04,3.017425537109375000e-03,3.628492355346679688e-03,3.947496414184570312e-03,3.455638885498046875e-03,1.797080039978027344e-03,5.800724029541015625e-04,-1.364707946777343750e-03,-3.722310066223144531e-03,-4.861116409301757812e-03,-6.323695182800292969e-03,-6.668567657470703125e-03,-7.304787635803222656e-03,-7.596254348754882812e-03,-8.180260658264160156e-03,-7.162451744079589844e-03,-6.621956825256347656e-03,-6.324052810668945312e-03,-5.020618438720703125e-03,-3.340005874633789062e-03,-2.774715423583984375e-03,-1.579999923706054688e-03,-2.452135086059570312e-04,9.994506835937500000e-04,2.260804176330566406e-03,1.461982727050781250e-03,2.108216285705566406e-03,1.252770423889160156e-03,1.219272613525390625e-03,1.197576522827148438e-03,4.259347915649414062e-04,4.409551620483398438e-04,-2.545118331909179688e-04,-9.009838104248046875e-04,-8.165836334228515625e-04,4.470348358154296875e-05,1.678586006164550781e-03,2.489089965820312500e-03,4.176020622253417969e-03,5.032777786254882812e-03,5.174040794372558594e-03,5.511641502380371094e-03,5.007743835449218750e-03,4.498720169067382812e-03,4.044175148010253906e-03,2.868890762329101562e-03,1.976728439331054688e-03,8.715391159057617188e-04,4.534721374511718750e-04,5.845725536346435547e-04,7.194280624389648438e-04,3.573894500732421875e-04,7.127523422241210938e-04,3.991127014160156250e-04,7.591247558593750000e-04,2.232074737548828125e-03,3.725647926330566406e-03,4.834413528442382812e-03,5.260467529296875000e-03,6.877899169921875000e-03,7.338047027587890625e-03,8.474588394165039062e-03,8.313894271850585938e-03,8.676409721374511719e-03,8.558511734008789062e-03,7.797837257385253906e-03,7.689952850341796875e-03,6.963133811950683594e-03
1.196146011352539062e-03,3.125548362731933594e-03,4.187822341918945312e-03,4.913806915283203125e-03,4.563093185424804688e-03,3.903269767761230469e-03,3.294348716735839844e-03,1.819491386413574219e-03,1.284241676330566406e-03,7.686614990234375000e-04,2.882480621337890625e-04,7.330179214477539062e-04,9.886026382446289062e-04,1.508474349975585938e-03,1.330971717834472656e-03,1.880288124084472656e-03,-8.594989776611328125e-05,-3.412961959838867188e-04,-1.398563385009765625e-03,-3.164768218994140625e-03,-2.525448799133300781e-03,-1.756548881530761719e-03,-9.560585021972656250e-04,-1.469850540161132812e-04,6.936788558959960938e-04,7.479190826416015625e-04,1.667141914367675781e-03,4.235625267028808594e-03,5.224704742431640625e-03,6.116271018981933594e-03,6.422758102416992188e-03,5.822420120239257812e-03,5.978584289550781250e-03,3.834366798400878906e-03,2.369046211242675781e-03,9.183883666992187500e-04,-1.117110252380371094e-03,-1.461386680603027344e-03,-1.799106597900390625e-03,-1.299858093261718750e-03,8.206367492675781250e-04,2.192139625549316406e-03,3.283262252807617188e-03,3.593206405639648438e-03,2.975583076477050781e-03,2.542614936828613281e-03,1.324057579040527344e-03,-6.222724914550781250e-04,-2.207756042480468750e-03,-3.349661827087402344e-03,-5.589127540588378906e-03,-5.935430526733398438e-03,-6.574988365173339844e-03,-6.867885589599609375e-03,-7.454991340637207031e-03,-7.199406623840332031e-03,-7.416367530822753906e-03,-6.920933723449707031e-03,-5.270600318908691406e-03,-4.702806472778320312e-03,-2.064704895019531250e-03,-8.730888366699218750e-04,4.601478576660156250e-04,9.617805480957031250e-04,2.317190170288085938e-03,2.159714698791503906e-03,2.070307731628417969e-03,1.992821693420410156e-03,1.910805702209472656e-03,1.159310340881347656e-03,3.875494003295898438e-04,-3.212690353393554688e-04,-2.930164337158203125e-04,-9.397268295288085938e-04,-8.553266525268554688e-04,5.722045898437500000e-06,7.987022399902343750e-04,2.449989318847656250e-03,4.844427108764648438e-03,5.699515342712402344e-03,5.839347839355468750e-03,6.010413169860839844e-03,5.668401718139648438e-03,5.157709121704101562e-03,4.004359245300292969e-03,3.524780273437500000e-03,2.365469932556152344e-03,8.313655853271484375e-04,1.103043556213378906e-03,7.387399673461914062e-04,6.787776947021484375e-04,1.000642776489257812e-03,6.719827651977539062e-04,1.397728919982910156e-03,1.809000968933105469e-03,2.190947532653808594e-03,2.584576606750488281e-03,4.793047904968261719e-03,5.658606532961130142e-03,7.504224777221679688e-03,7.962703704833984375e-03,8.432865142822265625e-03,9.450197219848632812e-03,8.756195195019245148e-03,8.516550064086914062e-03,8.413434028625488281e-03,7.448264397680759430e-03,6.920814514160156250e-03
6.381273269653320312e-04,2.191543579101562500e-03,3.256559371948242188e-03,3.767013549804687500e-03,3.986954689025878906e-03,3.312349319458007812e-03,2.657413482666015625e-03,2.053380012512207031e-03,1.252651214599609375e-03,7.370710372924804688e-04,8.969306945800781250e-04,6.693601608276367188e-04,1.143336296081542969e-03,1.630902290344238281e-03,2.163887023925781250e-03,1.848101615905761719e-03,1.567721366882324219e-03,4.823207855224609375e-04,2.754926681518554688e-04,-1.493811607360839844e-03,-8.635520935058593750e-04,-1.006126403808593750e-04,6.967782974243164062e-04,1.497030258178710938e-03,1.496076583862304688e-03,1.547098159790039062e-03,2.463221549987792969e-03,4.202008247375488281e-03,5.190968513488769531e-03,5.260109901428222656e-03,5.571007728576660156e-03,4.858851432800292969e-03,4.158496856689453125e-03,2.178907394409179688e-03,7.164478302001953125e-04,7.617473602294921875e-05,-1.956462860107421875e-03,-2.542614936828613281e-03,-1.833915710449218750e-03,-1.334786415100097656e-03,-7.390975952148437500e-06,2.628564834594726562e-04,2.459526062011718750e-03,3.055691719055175781e-03,2.600669860839843750e-03,2.506971359252929688e-03,1.288294792175292969e-03,-1.069188117980957031e-03,-1.468420028686523438e-03,-2.611994743347167969e-03,-4.083633422851562500e-03,-4.433035850524902344e-03,-5.845069885253906250e-03,-6.139397621154785156e-03,-7.491827011108398438e-03,-7.236242294311523438e-03,-7.453322410583496094e-03,-6.398200988769531250e-03,-4.556059837341308594e-03,-3.989815711975097656e-03,-1.354575157165527344e-03,-1.661777496337890625e-04,4.225969314575195312e-04,1.664280891418457031e-03,2.922296524047851562e-03,2.121925354003906250e-03,2.766609191894531250e-03,1.954793930053710938e-03,1.142978668212890625e-03,1.121163368225097656e-03,-3.761053085327148438e-04,-1.083612442016601562e-03,-1.053810119628906250e-03,-1.012444496154785156e-03,-8.941888809204101562e-04,-7.480382919311523438e-04,4.625320434570312500e-05,3.121614456176757812e-03,4.805207252502441406e-03,5.660295486450195312e-03,6.504535675048828125e-03,6.134271621704101562e-03,5.628705024719238281e-03,4.938309546560049057e-03,4.661917686462402344e-03,3.484964370727539062e-03,1.896381378173828125e-03,1.482367515563964844e-03,1.062631607055664062e-03,6.983280181884765625e-04,1.323699951171875000e-03,9.599924087524414062e-04,1.313924789428710938e-03,9.983777999877929688e-04,1.767992973327636719e-03,1.473188400268554688e-03,2.543449401855468750e-03,4.079580307006835938e-03,5.890011787414550781e-03,8.130669593811035156e-03,7.921099662780761719e-03,8.718813769519329071e-03,1.007020473480224609e-02,9.294986724853515625e-03,8.929485455155372620e-03,9.028792381286621094e-03,7.647752761840820312e-03,6.878495216369628906e-03
