-8.783221244812011719e-03,-9.328126907348632812e-03,-9.446740150451660156e-03,-9.099364280700683594e-03,-9.159326553344726562e-03,-8.707284927368164062e-03,-7.278203964233398438e-03,-6.300449371337890625e-03,-5.299210548400878906e-03,-3.746271133422851562e-03,-1.797676086425781250e-03,-2.153992652893066406e-03,-1.956105232238769531e-03,-2.623319625854492188e-03,-4.160642623901367188e-03,-6.518006324768066406e-03,-7.084250450134277344e-03,-8.484244346618652344e-03,-8.977174758911132812e-03,-7.206797599792480469e-03,-6.703138351440429688e-03,-5.316019058227539062e-03,-3.905415534973144531e-03,-2.471089363098144531e-03,-2.732038497924804688e-03,-1.984238624572753906e-03,-3.035426139831542969e-03,-3.222346305847167969e-03,-4.222989082336425781e-03,-4.307270050048828125e-03,-5.228519439697265625e-03,-5.253911018371582031e-03,-5.243659019470214844e-03,-5.198359489440917969e-03,-5.117535591125488281e-03,-3.329753875732421875e-03,-1.533389091491699219e-03,2.866983413696289062e-04,1.310825347900390625e-03,1.562714576721191406e-03,1.701951026916503906e-03,1.179814338684082031e-03,5.213022232055664062e-04,-7.604360580444335938e-04,-1.980066299438476562e-03,-1.564145088195800781e-03,-1.082062721252441406e-03,-5.646944046020507812e-04,-3.081560134887695312e-04,2.468824386596679688e-04,1.319885253906250000e-03,3.663301467895507812e-04,-1.083612442016601562e-04,-1.805305480957031250e-03,-3.008842468261718750e-03,-5.403280258178710938e-03,-5.785822868347167969e-03,-7.321000099182128906e-03,-7.666587829589843750e-03,-8.338451385498046875e-03,-6.663560867309570312e-03,-4.975318908691406250e-03,-3.722906112670898438e-03,-3.478050231933593750e-03,-2.203464508056640625e-03,-6.206035614013671875e-04,1.400947570800781250e-03,2.523064613342285156e-03,3.080964088439941406e-03,3.511905670166015625e-03,3.354668617248535156e-03,3.108978271484375000e-03,3.709077835083007812e-03,2.778768539428710938e-03,2.117683412507176399e-03,1.901626586914062500e-03,1.077294349670410156e-03,1.040816307067871094e-03,3.114938735961914062e-04,1.035571098327636719e-03,3.645420074462890625e-04,4.171133041381835938e-04,2.368688583374023438e-04,5.404949188232421875e-04,-1.966953277587890625e-05,7.617473602294921875e-05,-3.714561462402343750e-04,-2.214908599853515625e-04,8.009672164916992188e-04,1.670598983764648438e-03,3.453731536865234375e-03,4.367232322692871094e-03,5.507707595825195312e-03,6.431698799133300781e-03,6.706833839416503906e-03,6.940960884094238281e-03,6.120324134826660156e-03
-9.610295295715332031e-03,-1.082360744476318359e-02,-1.000666618347167969e-02,-9.575963020324707031e-03,-9.666442871093750000e-03,-8.734226226806640625e-03,-7.332205772399902344e-03,-6.327509880065917969e-03,-5.326390266418457031e-03,-2.895832061767578125e-03,-1.824975013732910156e-03,-1.280784606933593750e-03,-1.085758209228515625e-03,-2.650856971740722656e-03,-4.188299179077148438e-03,-5.684852600097656250e-03,-7.112145423889160156e-03,-7.629394531250000000e-03,-7.245421409606933594e-03,-6.360888481140136719e-03,-4.989385604858398438e-03,-4.476308822631835938e-03,-2.915859222412109375e-03,-1.637458801269531250e-03,-1.042127609252929688e-03,-2.012848854064941406e-03,-2.209424972534179688e-03,-4.103302955627441406e-03,-4.251956939697265625e-03,-5.182504653930664062e-03,-5.257844924926757812e-03,-5.267620086669921875e-03,-6.110429763793945312e-03,-5.227923393249511719e-03,-4.315853118896484375e-03,-3.359436988830566406e-03,-2.388596534729003906e-03,-5.656480789184570312e-04,4.612207412719726562e-04,7.160902023315429688e-04,9.912252426147460938e-04,3.072023391723632812e-04,-1.559257507324218750e-04,-7.909536361694335938e-04,-2.010703086853027344e-03,-1.594901084899902344e-03,-1.112937927246093750e-03,1.695156097412109375e-04,4.553794860839843750e-04,1.007318496704101562e-03,1.288771629333496094e-03,3.350973129272460938e-04,-1.397132873535156250e-04,-1.836776733398437500e-03,-3.040313720703125000e-03,-5.434989929199218750e-03,-5.817532539367675781e-03,-7.352948188781738281e-03,-7.698655128479003906e-03,-7.601141929626464844e-03,-6.695866584777832031e-03,-5.472779273986816406e-03,-2.497076988220214844e-03,-1.992106437683105469e-03,-1.994371414184570312e-04,8.531808853149414062e-04,2.675294876098632812e-03,3.239274024963378906e-03,3.795623779296875000e-03,3.479003906250000000e-03,4.064798355102539062e-03,3.815889358520507812e-03,3.675937652587890625e-03,3.481149673461914062e-03,2.692341804504394531e-03,1.868009567260742188e-03,1.773476600646972656e-03,1.735210418701171875e-03,1.728296279907226562e-03,1.001596450805664062e-03,1.029014587402343750e-03,3.829002380371093750e-04,4.472732543945312500e-04,-1.380443572998046875e-04,-7.675886154174804688e-04,-1.382589340209960938e-03,-1.115202903747558594e-03,-2.562999725341796875e-04,7.661581039428710938e-04,1.635670661926269531e-03,3.418684005737304688e-03,4.332184791564941406e-03,5.472421646118164062e-03,6.396412849426269531e-03,6.671547889709472656e-03,6.514310836791992188e-03,5.396127700805664062e-03
-9.636640548706054688e-03,-9.943723678588867188e-03,-9.103178977966308594e-03,-9.602665901184082031e-03,-9.693264961242675781e-03,-8.787989616394042969e-03,-7.359147071838378906e-03,-6.381630897521972656e-03,-5.380630493164062500e-03,-2.923011779785156250e-03,-1.852273941040039062e-03,-1.308083534240722656e-03,-1.113176345825195312e-03,-1.783609390258789062e-03,-3.324270248413085938e-03,-3.934979438781738281e-03,-5.368351936340332031e-03,-6.146907806396484375e-03,-5.752682685852050781e-03,-5.515098571777343750e-03,-4.146337509155273438e-03,-2.768278121948242188e-03,-2.231955528259277344e-03,-1.527905464172363281e-03,-9.202957153320312500e-04,-2.041578292846679688e-03,-3.121852874755859375e-03,-4.132151603698730469e-03,-5.130052566528320312e-03,-5.211710929870605469e-03,-6.098389625549316406e-03,-6.980180740356445312e-03,-6.143331527709960938e-03,-6.091833114624023438e-03,-5.214214324951171875e-03,-4.217743873596191406e-03,-2.418398857116699219e-03,-5.955696105957031250e-04,4.312992095947265625e-04,6.860494613647460938e-04,9.610652923583984375e-04,2.769231796264648438e-04,-1.863241195678710938e-04,-8.213520050048828125e-04,-1.444935798645019531e-03,-8.236169815063476562e-04,-3.448724746704101562e-04,1.386404037475585938e-04,4.245042800903320312e-04,9.763240814208984375e-04,1.257777214050292969e-03,2.726316452026367188e-04,-1.709461212158203125e-04,-1.868128776550292969e-03,-3.071904182434082031e-03,-5.466699600219726562e-03,-5.849361419677734375e-03,-7.384896278381347656e-03,-7.293581962585449219e-03,-7.633209228515625000e-03,-5.961298942565917969e-03,-4.243969917297363281e-03,-1.768708229064941406e-03,4.649162292480468750e-06,-2.319812774658203125e-04,1.574039459228515625e-03,2.120256423950195312e-03,3.206491470336914062e-03,3.762841224670410156e-03,3.445982933044433594e-03,4.031777381896972656e-03,3.782749176025390625e-03,3.642678260803222656e-03,3.447771072387695312e-03,3.392934799194335938e-03,3.299951553344726562e-03,2.469539642333984375e-03,1.701593399047851562e-03,1.694440841674804688e-03,1.691579818725585938e-03,9.950399398803710938e-04,-3.706216812133789062e-04,-1.057147979736328125e-03,-2.446174621582031250e-04,-1.515746116638183594e-03,-1.417160034179687500e-03,-1.149892807006835938e-03,-9.986162185668945312e-04,7.312297821044921875e-04,8.976459503173828125e-04,3.383636474609375000e-03,4.297137260437011719e-03,5.201935768127441406e-03,5.666732788085937500e-03,6.636261940002441406e-03,5.487203598022460938e-03,5.788922309875488281e-03
-8.361339569091796875e-03,-8.499383926391601562e-03,-8.621454238891601562e-03,-8.727312088012695312e-03,-8.824110031127929688e-03,-8.814811706542968750e-03,-7.872819900512695312e-03,-6.408691406250000000e-03,-4.498362541198730469e-03,-2.950310707092285156e-03,-1.527905464172363281e-03,-1.335382461547851562e-03,-1.168012619018554688e-03,-9.438991546630859375e-04,-2.460122108459472656e-03,-3.073811531066894531e-03,-3.914475440979003906e-03,-5.293488502502441406e-03,-4.023790359497070312e-03,-3.795027732849121094e-03,-3.303527832031250000e-03,-2.796649932861328125e-03,-2.260327339172363281e-03,-1.556396484375000000e-03,-9.773969650268554688e-04,-2.070307731628417969e-03,-3.150701522827148438e-03,-4.161119461059570312e-03,-6.008148193359375000e-03,-6.066560745239257812e-03,-6.972193717956542969e-03,-7.009506225585937500e-03,-7.006645202636718750e-03,-6.955742835998535156e-03,-6.869435310363769531e-03,-5.990386009216308594e-03,-3.273725509643554688e-03,-6.254911422729492188e-04,4.012584686279296875e-04,5.092620849609375000e-04,-4.875659942626953125e-05,2.466440200805664062e-04,-2.167224884033203125e-04,-8.518695831298828125e-04,-4.620552062988281250e-04,-5.233287811279296875e-05,-3.756284713745117188e-04,9.037256240844726562e-04,3.935098648071289062e-04,1.736879348754882812e-03,1.226663589477539062e-03,2.415180206298828125e-04,-2.022981643676757812e-04,-1.899600028991699219e-03,-3.103375434875488281e-03,-4.720091819763183594e-03,-5.881071090698242188e-03,-6.642937660217285156e-03,-6.990075111389160156e-03,-6.126284599304199219e-03,-4.460453987121582031e-03,-2.748966217041015625e-03,-1.040458679199218750e-03,7.299184799194335938e-04,1.248121261596679688e-03,2.294659614562988281e-03,2.839446067810058594e-03,3.173708915710449219e-03,3.730058670043945312e-03,3.413081169128417969e-03,3.998756408691406250e-03,3.749608993530273438e-03,3.609538078308105469e-03,3.514409065246582031e-03,2.625465393066406250e-03,3.235340118408203125e-03,2.435922622680664062e-03,2.007747767493128777e-03,2.385139465332031250e-03,9.337663650512695312e-04,9.610652923583984375e-04,2.622604370117187500e-04,-6.472649984061717987e-04,-1.711964607238769531e-03,-1.636862754821777344e-03,-2.163648605346679688e-03,-2.034544944763183594e-03,-1.033425331115722656e-03,-1.816749572753906250e-04,1.565814018249511719e-03,4.048943519592285156e-03,4.262089729309082031e-03,4.469513893127441406e-03,5.402088165283203125e-03,5.908012390136718750e-03,5.658234003931283951e-03,5.753517150878906250e-03
-7.450103759765625000e-03,-7.197856903076171875e-03,-7.716417312622070312e-03,-7.825374603271484375e-03,-8.368849754333496094e-03,-7.922053337097167969e-03,-7.899761199951171875e-03,-5.523443222045898438e-03,-4.525423049926757812e-03,-2.072334289550781250e-03,-1.004934310913085938e-03,-4.621744155883789062e-04,-2.977848052978515625e-04,-7.677078247070312500e-05,-1.595973968505859375e-03,-2.212762832641601562e-03,-3.057837486267089844e-03,-3.558516502380371094e-03,-3.173232078552246094e-03,-2.949237823486328125e-03,-3.130912780761718750e-03,-2.668619155883789062e-03,-2.288818359375000000e-03,-1.584887504577636719e-03,-1.866698265075683594e-03,-2.956867218017578125e-03,-4.034519195556640625e-03,-5.852580070495605469e-03,-5.119442939758300781e-03,-6.943345069885253906e-03,-7.031917572021484375e-03,-7.892131805419921875e-03,-7.873535156250000000e-03,-7.819652557373046875e-03,-7.801771163940429688e-03,-6.850242614746093750e-03,-3.303527832031250000e-03,-1.477956771850585938e-03,-4.482269287109375000e-04,-3.389120101928710938e-04,-7.891654968261718750e-05,-5.959272384643554688e-04,-4.410743713378906250e-04,-8.822679519653320312e-04,-4.926919937133789062e-04,7.189512252807617188e-04,1.191735267639160156e-03,6.283521652221679688e-04,8.728504180908203125e-04,1.705884933471679688e-03,1.195549964904785156e-03,2.102851867675781250e-04,-2.335309982299804688e-04,-1.931071281433105469e-03,-3.134965896606445312e-03,-4.751682281494140625e-03,-5.912899971008300781e-03,-5.900740623474121094e-03,-5.477070808410644531e-03,-5.388736724853515625e-03,-3.725886344909667969e-03,-2.017617225646972656e-03,-1.072764396667480469e-03,1.883506774902343750e-04,1.971960067749023438e-03,2.481102943420410156e-03,2.806782722473144531e-03,3.327608108520507812e-03,3.697156906127929688e-03,3.549098968505859375e-03,3.222584724426269531e-03,3.716468811035156250e-03,2.837657928466796875e-03,2.744078636169433594e-03,2.592086791992187500e-03,2.500295639038085938e-03,2.402186393737792969e-03,2.396345138549804688e-03,2.351284027099609375e-03,8.997917175292968750e-04,2.045631408691406250e-04,-4.390478134155273438e-04,-1.091480255126953125e-03,-1.746296882629394531e-03,-2.298235893249511719e-03,-2.198219299316406250e-03,-1.358747482299804688e-03,-3.604888916015625000e-04,4.898309707641601562e-04,2.234220504760742188e-03,2.444028854370117188e-03,4.925847053527832031e-03,5.263587925583124161e-03,6.325960159301757812e-03,5.872726440429687500e-03,6.143212318420410156e-03,5.717992782592773438e-03
-5.601644515991210938e-03,-6.291151046752929688e-03,-6.419301033020019531e-03,-6.923317909240722656e-03,-7.904767990112304688e-03,-7.948994636535644531e-03,-7.926702499389648438e-03,-5.550503730773925781e-03,-4.552602767944335938e-03,-2.610921859741210938e-03,-1.032114028930664062e-03,4.541873931884765625e-05,5.724430084228515625e-04,-1.043081283569335938e-04,-7.317066192626953125e-04,-1.351594924926757812e-03,-2.794146537780761719e-03,-3.326535224914550781e-03,-2.322793006896972656e-03,-2.758741378784179688e-03,-2.517342567443847656e-03,-2.696990966796875000e-03,-2.317309379577636719e-03,-2.477049827575683594e-03,-2.756237983703613281e-03,-4.622817039489746094e-03,-4.828691482543945312e-03,-5.881547927856445312e-03,-6.878614425659179688e-03,-7.820010185241699219e-03,-7.904767990112304688e-03,-8.781075477600097656e-03,-8.777499198913574219e-03,-8.723855018615722656e-03,-8.664250373840332031e-03,-6.879925727844238281e-03,-5.086660385131835938e-03,-1.507878303527832031e-03,-2.235889434814453125e-03,-1.187324523925781250e-03,-9.243488311767578125e-04,-6.262063980102539062e-04,-3.077983856201171875e-04,-1.049041748046875000e-04,2.816915512084960938e-04,6.883144378662109375e-04,1.160979270935058594e-03,1.395225524902343750e-03,1.126170158386230469e-03,1.674890518188476562e-03,1.164436340332031250e-03,6.659030914306640625e-04,-2.648830413818359375e-04,-2.745389938354492188e-03,-3.166437149047851562e-03,-4.783391952514648438e-03,-5.167722702026367188e-03,-5.158782005310058594e-03,-4.736542701721191406e-03,-3.449082374572753906e-03,-2.991557121276855469e-03,-1.286268234252929688e-03,-3.443956375122070312e-04,1.559257507324218750e-04,1.939415931701660156e-03,2.982854843139648438e-03,2.774119377136230469e-03,3.294944763183593750e-03,3.664374351501464844e-03,3.516316413879394531e-03,3.189563751220703125e-03,3.060579299926757812e-03,2.804398536682128906e-03,2.710819244384765625e-03,2.558588981628417969e-03,2.466797828674316406e-03,2.368569374084472656e-03,2.362608909606933594e-03,1.592874526977539062e-03,8.659362792968750000e-04,1.705884933471679688e-04,-5.270242691040039062e-04,-1.125693321228027344e-03,-1.780629158020019531e-03,-1.619219779968261719e-03,-5.764712695963680744e-04,1.641511917114257812e-04,1.020193099975585938e-03,2.036094665527343750e-03,3.605842590332031250e-03,3.812789916992187500e-03,5.589723587036132812e-03,5.131721496582031250e-03,6.723642349243164062e-03,5.837440490722656250e-03,6.107807159423828125e-03,5.682468414306640625e-03
-4.134774208068847656e-03,-4.451632499694824219e-03,-4.974842071533203125e-03,-6.949901580810546875e-03,-7.931470870971679688e-03,-8.442997932434082031e-03,-7.953643798828125000e-03,-5.577564239501953125e-03,-4.579663276672363281e-03,-2.665281295776367188e-03,-1.086711883544921875e-03,-9.298324584960937500e-06,5.451440811157226562e-04,-1.317262649536132812e-04,-7.593631744384765625e-04,-1.379251480102539062e-03,-2.849817276000976562e-03,-3.382325172424316406e-03,-2.350807189941406250e-03,-2.587318420410156250e-03,-2.545595169067382812e-03,-2.013564109802246094e-03,-2.191185951232910156e-03,-3.369569778442382812e-03,-3.645777702331542969e-03,-4.651546478271484375e-03,-5.713939666748046875e-03,-6.764054298400878906e-03,-7.758259773254394531e-03,-7.895946502685546875e-03,-7.933974266052246094e-03,-8.810400962829589844e-03,-8.820533752441406250e-03,-9.618878364562988281e-03,-8.693933486938476562e-03,-6.909728050231933594e-03,-5.116581916809082031e-03,-3.299951553344726562e-03,-2.265930175781250000e-03,-1.217365264892578125e-03,-9.545087814331054688e-04,-6.563663482666015625e-04,-3.381967544555664062e-04,-1.353025436401367188e-04,2.511739730834960938e-04,1.459598541259765625e-03,1.130223274230957031e-03,1.364350318908691406e-03,1.095294952392578125e-03,8.522272109985351562e-04,3.433227539062500000e-04,-1.540184020996093750e-04,-1.899003982543945312e-03,-1.543879508972167969e-03,-2.448320388793945312e-03,-3.623247146606445312e-03,-4.036903381347656250e-03,-3.642439842224121094e-03,-3.223419189453125000e-03,-1.944899559020996094e-03,-2.256989479064941406e-03,-1.042962074279785156e-03,3.840923309326171875e-04,8.828639984130859375e-04,1.906991004943847656e-03,3.171086311340332031e-03,2.741575241088867188e-03,3.262281417846679688e-03,3.631591796875000000e-03,3.483414649963378906e-03,2.413630485534667969e-03,2.285957336425781250e-03,1.396656036376953125e-03,1.940250396728515625e-03,2.525210380554199219e-03,2.433300018310546875e-03,2.403378486633300781e-03,1.600384712219238281e-03,8.336305618286132812e-04,1.080036163330078125e-04,-5.857944488525390625e-04,-5.611181259155273438e-04,-1.226902008056640625e-03,-1.814961433410644531e-03,-9.399652481079101562e-04,-8.084774017333984375e-04,1.548051834106445312e-03,1.693248748779296875e-03,4.115581512451171875e-03,4.214494023472070694e-03,5.379676818847656250e-03,6.121873855590820312e-03,6.491422653198242188e-03,6.949782371520996094e-03,6.494998931884765625e-03,6.072521209716796875e-03,5.647063255310058594e-03
-2.282977104187011719e-03,-3.932714462280273438e-03,-5.001306533813476562e-03,-6.976485252380371094e-03,-7.984876632690429688e-03,-8.931279182434082031e-03,-8.007645606994628906e-03,-6.128311157226562500e-03,-3.724217414855957031e-03,-2.692461013793945312e-03,-1.114010810852050781e-03,-3.659725189208984375e-05,5.177259445190429688e-04,4.159212112426757812e-04,-8.144378662109375000e-04,-1.406908035278320312e-03,-2.877593040466308594e-03,-2.760887145996093750e-03,-3.013491630554199219e-03,-2.615332603454589844e-03,-3.033757209777832031e-03,-2.573847770690917969e-03,-3.086328506469726562e-03,-4.133343696594238281e-03,-4.424333572387695312e-03,-4.680156707763671875e-03,-5.742788314819335938e-03,-6.792902946472167969e-03,-7.787346839904785156e-03,-7.925271987915039062e-03,-8.808016777038574219e-03,-8.835673332214355469e-03,-8.849978446960449219e-03,-9.648442268371582031e-03,-8.723616600036621094e-03,-6.939530372619628906e-03,-4.319429397583007812e-03,-2.505779266357421875e-03,-1.474738121032714844e-03,-1.247406005859375000e-03,-9.846687316894531250e-04,-6.866455078125000000e-04,4.408359527587890625e-04,6.420612335205078125e-04,1.025438308715820312e-03,1.429080963134765625e-03,1.644015312194824219e-03,1.333594322204589844e-03,7.802248001098632812e-04,5.333423614501953125e-04,-4.781484603881835938e-04,-9.738206863403320312e-04,-1.930356025695800781e-03,-2.808332443237304688e-03,-2.479791641235351562e-03,-3.289937973022460938e-03,-3.293275833129882812e-03,-2.126336097717285156e-03,-2.056241035461425781e-03,-1.208782196044921875e-03,-7.557868957519531250e-04,1.767873764038085938e-04,1.873254776000976562e-03,1.609802246093750000e-03,2.630829811096191406e-03,3.671169281005859375e-03,3.460645675659179688e-03,3.229498863220214844e-03,2.851247787475585938e-03,2.704620361328125000e-03,1.637458801269531250e-03,1.511096954345703125e-03,1.260638236999511719e-03,1.169681549072265625e-03,1.757621765136718750e-03,1.667022705078125000e-03,1.638531684875488281e-03,1.566648483276367188e-03,7.963180541992187500e-04,7.438659667968750000e-05,-6.198883056640625000e-04,-1.316070556640625000e-03,-1.261115074157714844e-03,-1.132726669311523438e-03,-3.443956375122070312e-04,-1.308917999267578125e-04,2.222537994384765625e-03,3.073811531066894531e-03,5.490541458129882812e-03,4.977583885192871094e-03,6.745576858520507812e-03,6.952404975891113281e-03,7.851123809814453125e-03,7.609128952026367188e-03,7.152676582336425781e-03,6.036996841430664062e-03,5.611538887023925781e-03
-1.370191574096679688e-03,-2.116203308105468750e-03,-5.054354667663574219e-03,-7.003068923950195312e-03,-8.937478065490722656e-03,-8.976221084594726562e-03,-8.034586906433105469e-03,-6.155371665954589844e-03,-3.751397132873535156e-03,-2.719640731811523438e-03,-1.664042472839355469e-03,-6.389617919921875000e-05,4.904270172119140625e-04,3.883838653564453125e-04,-1.733899116516113281e-03,-2.323508262634277344e-03,-3.791451454162597656e-03,-4.321336746215820312e-03,-3.041505813598632812e-03,-2.643465995788574219e-03,-3.062009811401367188e-03,-2.602100372314453125e-03,-2.966880798339843750e-03,-4.161834716796875000e-03,-4.452943801879882812e-03,-5.568385124206542969e-03,-5.800366401672363281e-03,-6.821870803833007812e-03,-7.816433906555175781e-03,-7.936716079711914062e-03,-8.829832077026367188e-03,-9.708166122436523438e-03,-9.704828262329101562e-03,-8.842110633850097656e-03,-7.087469100952148438e-03,-6.139159202575683594e-03,-4.349231719970703125e-03,-2.535581588745117188e-03,-1.504659652709960938e-03,-5.981922149658203125e-04,-3.412961959838867188e-04,9.536743164062500000e-05,2.485513687133789062e-04,6.116628646850585938e-04,9.949207305908203125e-04,1.192331314086914062e-03,1.068830490112304688e-03,5.050897598266601562e-04,-4.661083221435546875e-05,-2.908706665039062500e-04,-5.092620849609375000e-04,-1.793861389160156250e-03,-2.747535705566406250e-03,-2.422332763671875000e-03,-2.511262893676757812e-03,-2.543091773986816406e-03,-2.549529075622558594e-03,-2.158164978027343750e-03,-1.317262649536132812e-03,-4.726648330688476562e-04,-2.121925354003906250e-05,9.082555770874023438e-04,1.840949058532714844e-03,2.336740493774414062e-03,2.841353416442871094e-03,3.860831260681152344e-03,3.428101539611816406e-03,2.446413040161132812e-03,2.070903778076171875e-03,1.146554946899414062e-03,1.014590263366699219e-03,7.364749908447265625e-04,4.887580871582031250e-04,1.136422157287597656e-03,1.724123954772949219e-03,1.633524894714355469e-03,1.605033874511718750e-03,1.251503825187683105e-03,7.624626159667968750e-04,7.659196853637695312e-04,6.854534149169921875e-05,-6.293058395385742188e-04,-5.104541778564453125e-04,-4.504919052124023438e-04,4.527568817138671875e-04,1.258850097656250000e-03,2.091050148010253906e-03,4.454851150512695312e-03,3.916740417480468750e-03,7.052779197692871094e-03,8.111238479614257812e-03,8.315205574035644531e-03,8.513569831848144531e-03,8.268475532531738281e-03,7.117390632629394531e-03,6.001710891723632812e-03,5.576133728027343750e-03
-4.574060440063476562e-04,-2.142548561096191406e-03,-5.080819129943847656e-03,-7.056355476379394531e-03,-8.964180946350097656e-03,-9.471774101257324219e-03,-8.061528205871582031e-03,-6.182432174682617188e-03,-3.778457641601562500e-03,-2.746820449829101562e-03,-1.718521118164062500e-03,-9.131431579589843750e-05,4.630088806152343750e-04,-1.136302947998046875e-03,-2.653360366821289062e-03,-3.548026084899902344e-03,-3.819346427917480469e-03,-4.349231719970703125e-03,-3.313541412353515625e-03,-2.671480178833007812e-03,-3.118276596069335938e-03,-2.630352973937988281e-03,-2.995252609252929688e-03,-4.190325736999511719e-03,-4.481554031372070312e-03,-4.737615585327148438e-03,-4.972696304321289062e-03,-6.850838661193847656e-03,-7.060885429382324219e-03,-7.965922355651855469e-03,-8.859157562255859375e-03,-9.737491607666015625e-03,-9.734272956848144531e-03,-8.035778999328613281e-03,-6.284117698669433594e-03,-5.338907241821289062e-03,-2.724766731262207031e-03,-9.171962738037109375e-04,7.772445678710937500e-05,-4.892349243164062500e-04,-2.297163009643554688e-04,6.508827209472656250e-05,2.181529998779296875e-04,3.800392150878906250e-04,9.644031524658203125e-04,5.657672882080078125e-04,-1.847743988037109375e-05,-3.231763839721679688e-04,-8.736848831176757812e-04,-1.146078109741210938e-03,-1.647114753723144531e-03,-1.825094223022460938e-03,-2.307772636413574219e-03,-2.088308334350585938e-03,-1.761317253112792969e-03,-1.796245574951171875e-03,-1.805782318115234375e-03,-1.415967941284179688e-03,-5.779266357421875000e-04,1.031637191772460938e-03,7.134675979614257812e-04,8.760690689086914062e-04,2.569556236267089844e-03,2.304434776306152344e-03,3.322362899780273438e-03,3.073573112487792969e-03,3.395438194274902344e-03,2.413749694824218750e-03,2.228260040283203125e-03,3.676414489746093750e-04,9.815692901611328125e-04,7.033348083496093750e-04,4.554986953735351562e-04,1.103043556213378906e-03,1.007199287414550781e-03,8.672475814819335938e-04,1.571416854858398438e-03,7.710456848144531250e-04,1.455664634704589844e-03,7.319450378417968750e-04,3.445148468017578125e-05,5.769729614257812500e-05,-5.446672439575195312e-04,2.318620681762695312e-04,1.132130622863769531e-03,2.648711204528808594e-03,3.606557846069335938e-03,5.215009208768606186e-03,6.865501403808593750e-03,8.586168289184570312e-03,9.477138519287109375e-03,9.678244590759277344e-03,9.176015853881835938e-03,8.233308792114257812e-03,7.082104682922363281e-03,5.966186523437500000e-03,5.540609359741210938e-03
