6.733059883117675781e-03,6.049275398254394531e-03,5.697727203369140625e-03,5.048036575317382812e-03,5.986690521240234375e-03,6.165266036987304688e-03,5.910038948059082031e-03,6.422281265258789062e-03,5.177855491638183594e-03,6.490588188171386719e-03,6.833434104919433594e-03,7.384061813354492188e-03,8.530855178833007812e-03,8.250236511230468750e-03,8.108735084533691406e-03,7.143378257751464844e-03,7.057666778564453125e-03,6.231069564819335938e-03,5.371570587158203125e-03,4.606962203979492188e-03,4.603862762451171875e-03,4.575133323669433594e-03,3.826141357421875000e-03,3.890275955200195312e-03,3.940105438232421875e-03,3.982067108154296875e-03,4.140734672546386719e-03,5.018234252929687500e-03,5.867123603820800781e-03,6.824731826782226562e-03,7.681727409362792969e-03,7.843732833862304688e-03,8.863806724548339844e-03,9.079575538635253906e-03,1.016271114349365234e-02,9.697198867797851562e-03,9.246349334716796875e-03,1.019465923309326172e-02,9.340643882751464844e-03,8.945941925048828125e-03,7.859110832214355469e-03,6.789922714233398438e-03,5.738258361816406250e-03,4.724979400634765625e-03,4.409670829772949219e-03,3.125309944152832031e-03,2.834796905517578125e-03,3.275394439697265625e-03,4.338264465332031250e-03,5.903959274291992188e-03,6.446039769798517227e-03,9.973049163818359375e-03,9.823203086853027344e-03,1.279008388519287109e-02,1.201760768890380859e-02,1.201183348894119263e-02,1.306796073913574219e-02,1.363217830657958984e-02,1.349103450775146484e-02,1.407217979431152344e-02,1.466500759124755859e-02,1.464295387268066406e-02,1.451371517032384872e-02,1.528835296630859375e-02,1.532292366027832031e-02,1.473259925842285156e-02,1.402650680392980576e-02,1.358294486999511719e-02,1.365983486175537109e-02,1.290068309754133224e-02,1.263523101806640625e-02,1.275920867919921875e-02,1.228940486907958984e-02,1.244425773620605469e-02,1.263594627380371094e-02,1.282024383544921875e-02,1.304125785827636719e-02,1.352798938751220703e-02,1.439106464385986328e-02,1.499328762292861938e-02,1.434612274169921875e-02,1.524853706359863281e-02,1.434326171875000000e-02,1.570508442819118500e-02,1.440501213073730469e-02,1.454690843820571899e-02,1.270675659179687500e-02,1.250696182250976562e-02,1.351237297058105469e-02,1.448514871299266815e-02,1.558160781860351562e-02,1.315780729055404663e-02,1.206741761416196823e-02,1.170289516448974609e-02,1.160907745361328125e-02,1.153278350830078125e-02,1.085579395294189453e-02,1.085465494543313980e-02,9.979303926229476929e-03,8.931696414947509766e-03,5.427598953247070312e-03,6.684175692498683929e-03,7.331800647079944611e-03,6.710052490234375000e-03,6.202220916748046875e-03,1.048529148101806641e-02,1.174354553222656250e-02,1.303720474243164062e-02,1.376545429229736328e-02,1.261354982852935791e-02,1.210134848952293396e-02,7.749080657958984375e-03,1.106269843876361847e-02,1.090638618916273117e-02,8.204221725463867188e-03
6.696701049804687500e-03,5.976200103759765625e-03,5.661010742187500000e-03,5.775570869445800781e-03,5.949854850769042969e-03,5.369782447814941406e-03,5.115985870361328125e-03,5.629301071166992188e-03,5.140423774719238281e-03,6.235122680664062500e-03,6.795883178710937500e-03,7.943749427795410156e-03,8.365750312805175781e-03,8.212327957153320312e-03,8.070826530456542969e-03,7.959842681884765625e-03,7.019400596618652344e-03,6.192803382873535156e-03,5.399942398071289062e-03,4.568338394165039062e-03,4.565238952636718750e-03,3.811597824096679688e-03,3.787279129028320312e-03,3.851175308227539062e-03,3.901004791259765625e-03,4.035830497741699219e-03,4.101276397705078125e-03,4.178524017333984375e-03,5.827426910400390625e-03,5.937099456787109375e-03,7.641911506652832031e-03,8.507728576660156250e-03,9.524703025817871094e-03,9.039402008056640625e-03,1.012253761291503906e-02,9.656906127929687500e-03,9.899735450744628906e-03,9.462118148803710938e-03,9.729981422424316406e-03,8.217453956604003906e-03,6.445527076721191406e-03,6.063938140869140625e-03,4.330396652221679688e-03,3.319859504699707031e-03,3.007411956787109375e-03,2.689123153686523438e-03,2.793192863464355469e-03,3.908157348632812500e-03,4.759192466735839844e-03,7.202386856079101562e-03,9.470462799072265625e-03,1.059663295745849609e-02,1.177382469177246094e-02,1.161324977874755859e-02,1.329469680786132812e-02,1.317405700683593750e-02,1.347057707607746124e-02,1.424503326416015625e-02,1.475334167480468750e-02,1.468026638031005859e-02,1.436100713908672333e-02,1.459991931915283203e-02,1.526081562042236328e-02,1.524496078491210938e-02,1.463735103607177734e-02,1.468896865844726562e-02,1.411616802215576172e-02,1.353907585144042969e-02,1.297962665557861328e-02,1.311659812927246094e-02,1.322436332702636719e-02,1.271486282348632812e-02,1.224505901336669922e-02,1.302886009216308594e-02,1.321899890899658203e-02,1.380017865449190140e-02,1.447856426239013672e-02,1.534783840179443359e-02,1.620638370513916016e-02,1.526582241058349609e-02,1.615226268768310547e-02,1.705038547515869141e-02,1.859712600708007812e-02,1.986098289489746094e-02,1.902222633361816406e-02,1.559983380138874054e-02,1.387739181518554688e-02,1.367449760437011719e-02,1.407158374786376953e-02,1.634109020233154297e-02,1.385478209704160690e-02,1.192045211791992188e-02,1.181435585021972656e-02,1.133483648300170898e-02,1.096427440643310547e-02,1.088929176330566406e-02,1.080870628356933594e-02,1.787686347961425781e-02,1.009555906057357788e-02,9.035669267177581787e-03,8.221547119319438934e-03,6.608963012695312500e-03,6.650686264038085938e-03,8.234324865043163300e-03,7.908821105957031250e-03,1.101899147033691406e-02,1.156827341765165329e-02,1.298880577087402344e-02,1.371693611145019531e-02,1.445984840393066406e-02,1.255080290138721466e-02,1.481950283050537109e-02,1.239206828176975250e-02,1.274528633803129196e-02,1.527428627014160156e-02
6.321310997009277344e-03,5.170702934265136719e-03,5.624413490295410156e-03,4.210114479064941406e-03,3.132104873657226562e-03,3.318548202514648438e-03,3.564834594726562500e-03,4.081130027770996094e-03,4.350423812866210938e-03,6.197690963745117188e-03,6.758332252502441406e-03,7.906079292297363281e-03,8.327960968017578125e-03,8.174419403076171875e-03,8.032798767089843750e-03,7.921814918518066406e-03,6.981253623962402344e-03,6.154417991638183594e-03,5.361557006835937500e-03,4.529714584350585938e-03,4.526495933532714844e-03,3.772735595703125000e-03,3.025054931640625000e-03,3.793954849243164062e-03,3.143072128295898438e-03,3.186464309692382812e-03,3.347635269165039062e-03,4.139065742492675781e-03,5.787849426269531250e-03,5.897402763366699219e-03,7.602095603942871094e-03,8.467912673950195312e-03,9.322404861450195312e-03,9.698867797851562500e-03,9.884834289550781250e-03,1.008224487304687500e-02,9.165525436401367188e-03,9.421586990356445312e-03,8.998751640319824219e-03,7.880806922912597656e-03,6.404638290405273438e-03,4.653215408325195312e-03,3.605842590332031250e-03,2.596497535705566406e-03,2.285599708557128906e-03,1.289367675781250000e-03,2.075552940368652344e-03,3.191947937011718750e-03,5.388975143432617188e-03,7.160425186157226562e-03,1.009559631347656250e-02,1.025441382080316544e-02,1.355957984924316406e-02,1.340913772583007812e-02,1.457214355468750000e-02,1.444840431213378906e-02,1.433944702148437500e-02,1.479804515838623047e-02,1.471042633056640625e-02,1.463735103607177734e-02,1.462197303771972656e-02,1.415575109422206879e-02,1.457083225250244141e-02,1.391148567199707031e-02,1.326966285705566406e-02,1.330924034118652344e-02,1.343309879302978516e-02,1.221966743469238281e-02,1.229953765869140625e-02,1.243782043457031250e-02,1.254677772521972656e-02,1.267063617706298828e-02,1.283121109008789062e-02,1.323494873940944672e-02,1.317441463470458984e-02,1.340150833129882812e-02,1.567995548248291016e-02,1.654613018035888672e-02,1.723692938685417175e-02,1.831388473510742188e-02,1.919305324554443359e-02,1.889497973024845123e-02,2.072048187255859375e-02,1.915315166115760803e-02,2.080607414245605469e-02,1.763595640659332275e-02,1.504826545715332031e-02,1.484227180480957031e-02,1.463282853364944458e-02,1.629495620727539062e-02,1.398927997797727585e-02,1.243189163506031036e-02,1.176786422729492188e-02,1.165616512298583984e-02,1.091742515563964844e-02,1.084232330322265625e-02,1.086307782679796219e-02,1.074576377868652344e-02,1.072382926940917969e-02,8.333325386047363281e-03,8.158095180988311768e-03,8.328914642333984375e-03,7.778406143188476562e-03,7.248401641845703125e-03,8.969265036284923553e-03,1.155281066894531250e-02,1.169514656066894531e-02,1.252331212162971497e-02,1.366853713989257812e-02,1.383531093597412109e-02,1.316512562334537506e-02,1.401984691619873047e-02,1.477074623107910156e-02,1.501345634460449219e-02,1.522517204284667969e-02
5.514740943908691406e-03,3.167271614074707031e-03,4.052996635437011719e-03,2.184152603149414062e-03,1.569271087646484375e-03,1.001477241516113281e-03,2.770423889160156250e-03,2.532839775085449219e-03,2.807736396789550781e-03,5.410432815551757812e-03,6.720781326293945312e-03,7.868409156799316406e-03,7.673978805541992188e-03,8.877515792846679688e-03,7.994890213012695312e-03,7.883787155151367188e-03,6.208062171936035156e-03,5.382657051086425781e-03,4.591107368469238281e-03,3.762125968933105469e-03,3.760218620300292969e-03,3.009319305419921875e-03,2.262949943542480469e-03,3.033041954040527344e-03,3.103852272033691406e-03,3.147125244140625000e-03,3.308176994323730469e-03,4.099607467651367188e-03,5.038380622863769531e-03,5.857706069946289062e-03,7.562279701232910156e-03,8.427977561950683594e-03,9.484767913818359375e-03,9.658813476562500000e-03,9.844779968261718750e-03,9.576320648193359375e-03,9.819030761718750000e-03,9.381055831909179688e-03,8.267164230346679688e-03,7.150769233703613281e-03,6.760001182556152344e-03,3.927230834960937500e-03,2.197623252868652344e-03,1.873135566711425781e-03,1.563549041748046875e-03,1.247882843017578125e-03,1.645326614379882812e-03,2.475738525390625000e-03,4.254579544067382812e-03,5.347013473510742188e-03,1.005351543426513672e-02,1.122033596038818359e-02,1.235377788543701172e-02,1.402831077575683594e-02,1.452994346618652344e-02,1.506435871124267578e-02,1.495373249053955078e-02,1.540923118591308594e-02,1.532018184661865234e-02,1.432037353515625000e-02,1.457905769348144531e-02,1.455676555633544922e-02,1.388108730316162109e-02,1.257777214050292969e-02,1.265338063240051270e-02,1.198148727416992188e-02,1.203870773315429688e-02,1.211094856262207031e-02,1.217579841613769531e-02,1.239371299743652344e-02,1.250267028808593750e-02,1.258485112339258194e-02,1.278686523437500000e-02,1.298427581787109375e-02,1.404176186770200729e-02,1.544988155364990234e-02,1.636499166488647461e-02,1.768767274916172028e-02,1.864194869995117188e-02,2.012491226196289062e-02,2.069950103759765625e-02,2.100896835327148438e-02,2.102426625788211823e-02,2.164936065673828125e-02,2.198016643524169922e-02,1.888232491910457611e-02,1.787938177585601807e-02,1.418936252593994141e-02,1.463079452514648438e-02,1.471515465527772903e-02,1.202106475830078125e-02,1.187396049499511719e-02,1.112008094787597656e-02,1.100981235504150391e-02,1.072489656507968903e-02,1.019871234893798828e-02,1.016664505004882812e-02,1.010489463806152344e-02,9.492278099060058594e-03,8.876442909240722656e-03,8.870720863342285156e-03,8.370451629161834717e-03,8.318424224853515625e-03,8.373141288757324219e-03,8.445501327514648438e-03,9.094715118408203125e-03,1.222729682922363281e-02,1.294052600860595703e-02,1.287263259291648865e-02,1.352816820144653320e-02,1.398567389696836472e-02,1.397120952606201172e-02,1.422990858554840088e-02,1.439309120178222656e-02,1.403594017028808594e-02
2.728581428527832031e-03,1.590132713317871094e-03,1.253366470336914062e-03,6.155967712402343750e-04,6.437301635742187500e-06,2.043247222900390625e-04,7.073879241943359375e-04,1.219153404235839844e-03,1.477956771850585938e-03,3.336310386657714844e-03,5.186796188354492188e-03,6.302475929260253906e-03,6.892442703247070312e-03,7.510066032409667969e-03,6.478071212768554688e-03,6.369829177856445312e-03,5.517840385437011719e-03,4.610776901245117188e-03,4.552721977233886719e-03,3.756523132324218750e-03,2.994060516357421875e-03,2.245783805847167969e-03,1.500725746154785156e-03,1.550674438476562500e-03,2.346038818359375000e-03,2.390503883361816406e-03,3.268718719482421875e-03,3.347158432006835938e-03,4.998683929443359375e-03,5.818009376525878906e-03,7.522583007812500000e-03,8.388161659240722656e-03,9.444713592529296875e-03,9.618759155273437500e-03,9.804606437683105469e-03,1.004207134246826172e-02,9.084701538085937500e-03,8.648395538330078125e-03,8.226633071899414062e-03,6.420612335205078125e-03,5.343437194824218750e-03,4.263639450073242188e-03,3.201246261596679688e-03,1.831769943237304688e-03,8.417367935180664062e-04,5.273818969726562500e-04,2.033829689025878906e-03,3.108501434326171875e-03,3.539800643920898438e-03,6.448268890380859375e-03,8.227109909057617188e-03,1.051247119903564453e-02,1.164746284484863281e-02,1.332461833953857422e-02,1.382756233215332031e-02,1.436352729797363281e-02,1.491117477416992188e-02,1.536655426025390625e-02,1.462483406066894531e-02,1.459443569183349609e-02,1.388633251190185547e-02,1.386547088623046875e-02,1.254463195800781250e-02,1.188933849334716797e-02,1.258254051208496094e-02,1.065325736999511719e-02,1.071357727050781250e-02,1.142776012420654297e-02,1.225543022155761719e-02,1.171469688415527344e-02,1.182496547698974609e-02,1.262640953063964844e-02,1.303685829043388367e-02,1.356887817382812500e-02,1.438486576080322266e-02,1.540517807006835938e-02,1.501214504241943359e-02,1.836621761322021484e-02,2.193593978881835938e-02,2.161669731140136719e-02,2.250158786773681641e-02,2.280640602111816406e-02,2.251327037811279297e-02,2.221512794494628906e-02,2.071487903594970703e-02,1.986932754516601562e-02,1.817360706627368927e-02,1.755430176854133606e-02,1.397919654846191406e-02,1.922249794006347656e-02,1.328369975090026855e-02,1.122498512268066406e-02,1.107358932495117188e-02,1.036357879638671875e-02,1.027250289916992188e-02,1.035417709499597549e-02,1.011943817138671875e-02,1.005768775939941406e-02,9.444952011108398438e-03,9.419798851013183594e-03,9.221702814102172852e-03,8.889116346836090088e-03,8.858442306518554688e-03,8.911490440368652344e-03,8.982419967651367188e-03,9.630203247070312500e-03,9.177207946777343750e-03,1.289224624633789062e-02,1.362013816833496094e-02,1.378679275512695312e-02,1.372066140174865723e-02,1.398028247058391571e-02,1.414906978607177734e-02,1.377272605895996094e-02,1.341676712036132812e-02
1.525402069091796875e-03,-7.575750350952148438e-04,-1.089811325073242188e-03,-9.531974792480468750e-04,-1.556634902954101562e-03,-1.849889755249023438e-03,-8.469820022583007812e-04,1.540184020996093750e-04,1.440525054931640625e-03,1.980304718017578125e-03,4.400849342346191406e-03,4.955768585205078125e-03,6.110787391662597656e-03,6.729841232299804688e-03,5.700588226318359375e-03,5.593895912170410156e-03,4.743337631225585938e-03,3.838896751403808594e-03,3.050088882446289062e-03,2.256751060485839844e-03,2.227663993835449219e-03,2.201795578002929688e-03,1.482248306274414062e-03,1.511573791503906250e-03,1.587867736816406250e-03,1.633882522583007812e-03,2.514958381652832031e-03,2.594590187072753906e-03,3.437280654907226562e-03,5.069732666015625000e-03,7.482767105102539062e-03,8.348345756530761719e-03,9.404778480529785156e-03,9.578704833984375000e-03,9.764432907104492188e-03,1.000177860260009766e-02,9.044289588928222656e-03,7.915496826171875000e-03,7.495164871215820312e-03,5.690574645996093750e-03,4.614710807800292969e-03,3.536105155944824219e-03,2.475142478942871094e-03,1.866402802988886833e-03,8.003711700439453125e-04,4.858970642089843750e-04,8.845329284667968750e-04,2.392172813415527344e-03,3.497958183288574219e-03,6.406307220458984375e-03,6.847500801086425781e-03,9.804725646972656250e-03,1.094102859497070312e-02,1.144433021545410156e-02,1.312518119812011719e-02,1.366269588470458984e-02,1.421177387237548828e-02,1.411712169647216797e-02,1.401603221893310547e-02,1.390051841735839844e-02,1.254415512084960938e-02,1.252603530883789062e-02,1.120793819427490234e-02,9.910225868225097656e-03,1.060795783996582031e-02,9.967446327209472656e-03,1.002895832061767578e-02,1.010537147521972656e-02,1.017439365386962891e-02,1.157498359680175781e-02,1.178073883056640625e-02,1.258206367492675781e-02,1.337301731109619141e-02,1.415348052978515625e-02,1.434028148651123047e-02,1.577174663543701172e-02,1.870584487915039062e-02,2.018618583679199219e-02,2.165305614471435547e-02,2.280616760253906250e-02,2.307200431823730469e-02,2.276122570037841797e-02,2.246797084808349609e-02,2.216970920562744141e-02,2.329331263899803162e-02,2.347397804260253906e-02,2.203333377838134766e-02,1.797922514379024506e-02,1.393306255340576172e-02,1.407440472394227982e-02,1.780617237091064453e-02,1.211704779416322708e-02,1.042604446411132812e-02,9.717226028442382812e-03,1.022553443908691406e-02,1.015174388885498047e-02,1.066756248474121094e-02,1.001048088073730469e-02,9.989857673645019531e-03,9.689247235655784607e-03,9.412288665771484375e-03,9.469429962337017059e-03,9.321414865553379059e-03,1.068902015686035156e-02,9.966969490051269531e-03,1.074979826807975769e-02,1.029276847839355469e-02,1.342284679412841797e-02,1.357173919677734375e-02,1.335024088621139526e-02,1.373815536499023438e-02,1.392257213592529297e-02,1.410031318664550781e-02,1.372385025024414062e-02,1.439437828958034515e-02
-5.757808685302734375e-05,-1.975417137145996094e-03,-3.433227539062500000e-03,-3.324866294860839844e-03,-2.356529235839843750e-03,-1.887083053588867188e-03,-8.842945098876953125e-04,-3.694295883178710938e-04,-1.052618026733398438e-04,9.702444076538085938e-04,2.866864204406738281e-03,3.424525260925292969e-03,4.585266113281250000e-03,5.207180976867675781e-03,5.059480667114257812e-03,4.079818725585937500e-03,3.232121467590332031e-03,3.153204917907714844e-03,1.547574996948242188e-03,7.570981979370117188e-04,2.188920974731445312e-03,2.162933349609375000e-03,1.443386077880859375e-03,1.472473144531250000e-03,1.494765281677246094e-03,8.772611618041992188e-04,1.691579818725585938e-03,2.555131912231445312e-03,3.397703170776367188e-03,5.030035972595214844e-03,7.442951202392578125e-03,8.308410644531250000e-03,9.364843368530273438e-03,9.538650512695312500e-03,9.724259376525878906e-03,9.961605072021484375e-03,9.003877639770507812e-03,7.874965667724609375e-03,6.763696670532226562e-03,5.649805068969726562e-03,4.573822021484375000e-03,2.808570861816406250e-03,1.748919486999511719e-03,1.431822776794433594e-03,7.588863372802734375e-04,1.161385676823556423e-03,8.429288864135742188e-04,1.675605773925781250e-03,2.782821655273437500e-03,5.694150924682617188e-03,6.136775016784667969e-03,7.984389550983905792e-03,9.570002555847167969e-03,1.073932647705078125e-02,1.125586032867431641e-02,1.230311393737792969e-02,1.285505294799804688e-02,1.341891288757324219e-02,1.266503334045410156e-02,1.127624511718750000e-02,1.190423965454101562e-02,1.055204868316650391e-02,1.053845882415771484e-02,9.871125221252441406e-03,9.276866912841796875e-03,9.423905983567237854e-03,8.703708648681640625e-03,9.422063827514648438e-03,9.944552555680274963e-03,1.025831699371337891e-02,1.035666465759277344e-02,1.253783702850341797e-02,1.269817352294921875e-02,1.410901546478271484e-02,1.492321491241455078e-02,1.447510719299316406e-02,1.866102218627929688e-02,2.014136314392089844e-02,2.250969409942626953e-02,2.337825298309326172e-02,2.390525862574577332e-02,2.447058632969856262e-02,2.732515335083007812e-02,2.433015406131744385e-02,2.493858337402343750e-02,2.434252016246318817e-02,2.259445190429687500e-02,1.809138432145118713e-02,1.438490021973848343e-02,1.917624473571777344e-02,9.466052055358886719e-03,9.926915168762207031e-03,1.108543295413255692e-02,1.027011871337890625e-02,1.017868518829345703e-02,1.070153713226318359e-02,1.062047481536865234e-02,1.009971182793378830e-02,1.001720689237117767e-02,9.372353553771972656e-03,9.953975677490234375e-03,9.871532209217548370e-03,9.398460388183593750e-03,1.003646850585937500e-02,1.016331464052200317e-02,1.074898242950439453e-02,1.140856742858886719e-02,1.206991448998451233e-02,1.272245496511459351e-02,1.294577121734619141e-02,1.368975639343261719e-02,1.387381553649902344e-02,1.405155658721923828e-02,1.473587751388549805e-02,1.336765289306640625e-02
-3.636717796325683594e-03,-3.555774688720703125e-03,-4.238963127136230469e-03,-4.127621650695800781e-03,-4.420399665832519531e-03,-3.156661987304687500e-03,-2.438664436340332031e-03,-2.715468406677246094e-03,-8.968114852905273438e-04,-3.527402877807617188e-04,1.511693000793457031e-03,2.080917358398437500e-03,2.462506294250488281e-03,3.646731376647949219e-03,4.280447959899902344e-03,2.666831016540527344e-03,1.720786094665527344e-03,1.644730567932128906e-03,1.508951187133789062e-03,7.184743881225585938e-04,1.422405242919921875e-03,1.397848129272460938e-03,6.797313690185546875e-04,7.115602493286132812e-04,7.354021072387695312e-04,8.379220962524414062e-04,9.363889694213867188e-04,1.802682876586914062e-03,2.646684646606445312e-03,4.990339279174804688e-03,5.839705467224121094e-03,7.564544677734375000e-03,8.420348167419433594e-03,9.498596191406250000e-03,9.684085845947265625e-03,9.921312332153320312e-03,9.455323219299316406e-03,7.834434509277343750e-03,6.723046302795410156e-03,5.608916282653808594e-03,3.845095634460449219e-03,2.767562866210937500e-03,2.392888069152832031e-03,7.069110870361328125e-04,3.671646118164062500e-05,4.442930221557617188e-04,1.469814218580722809e-03,2.308607101440429688e-03,2.740859985351562500e-03,3.164291381835937500e-03,5.425810813903808594e-03,7.258296012878417969e-03,8.388757705688476562e-03,9.371042251586914062e-03,9.890556335449218750e-03,1.160216331481933594e-02,1.149868965148925781e-02,1.140975952148437500e-02,1.066005229949951172e-02,9.927988052368164062e-03,1.055896282196044922e-02,9.209632873535156250e-03,9.198904037475585938e-03,8.534550666809082031e-03,7.887721061706542969e-03,8.639216423034667969e-03,8.019089698791503906e-03,8.099555969238281250e-03,9.492635726928710938e-03,9.577751159667968750e-03,9.677648544311523438e-03,1.110327243804931641e-02,1.265370845794677734e-02,1.343548297882080078e-02,1.487874984741210938e-02,1.643013954162597656e-02,1.923966407775878906e-02,2.071833610534667969e-02,2.308368682861328125e-02,2.333331108093261719e-02,2.824473381042480469e-02,2.601778507232666016e-02,2.615236677229404449e-02,2.701508998870849609e-02,2.611267566680908203e-02,2.464532852172851562e-02,2.260700799524784088e-02,1.831087470054626465e-02,1.415518391877412796e-02,1.141881942749023438e-02,1.111801993101835251e-02,9.880423545837402344e-03,1.037931442260742188e-02,1.002653688192367554e-02,1.013183593750000000e-02,1.005780696868896484e-02,1.018022187054157257e-02,1.055693626403808594e-02,1.053464412689208984e-02,1.050639152526855469e-02,9.906291961669921875e-03,1.004396378993988037e-02,1.057493686676025391e-02,1.016895007342100143e-02,1.064109802246093750e-02,1.070094108581542969e-02,1.129791326820850372e-02,1.092171669006347656e-02,1.279556751251220703e-02,1.315372530370950699e-02,1.364111900329589844e-02,1.382517814636230469e-02,1.509924978017807007e-02,1.367497444152832031e-02,1.388883590698242188e-02
-3.673315048217773438e-03,-5.172729492187500000e-03,-4.719614982604980469e-03,-4.608988761901855469e-03,-4.457473754882812500e-03,-4.245877265930175781e-03,-3.744721412658691406e-03,-3.509998321533203125e-03,-2.442717552185058594e-03,-1.142978668212890625e-03,-2.539157867431640625e-05,1.108646392822265625e-03,9.340047836303710938e-04,2.277851104736328125e-03,2.760648727416992188e-03,1.889228820800781250e-03,1.682519912719726562e-03,1.606464385986328125e-03,7.894039154052734375e-04,6.798505783081054688e-04,6.560087203979492188e-04,6.327629089355468750e-04,6.408691406250000000e-04,6.725788116455078125e-04,6.963014602661132812e-04,7.512569427490234375e-04,8.969306945800781250e-04,1.763105392456054688e-03,2.607107162475585938e-03,4.950761795043945312e-03,5.799889564514160156e-03,8.228778839111328125e-03,8.379978127777576447e-03,9.458541870117187500e-03,9.240752086043357849e-03,9.184360504150390625e-03,9.415030479431152344e-03,8.229255676269531250e-03,5.991339683532714844e-03,5.568146705627441406e-03,4.492044448852539062e-03,2.726554870605468750e-03,2.180184004828333855e-03,1.349210739135742188e-03,6.759166717529296875e-04,1.081705093383789062e-03,8.013248443603515625e-04,2.266883850097656250e-03,2.699136734008789062e-03,3.966947551816701889e-03,5.383849143981933594e-03,6.548881530761718750e-03,7.014870643615722656e-03,8.002996444702148438e-03,9.186863899230957031e-03,9.038209915161132812e-03,9.584069252014160156e-03,1.005578041076660156e-02,8.654952049255371094e-03,7.927417755126953125e-03,8.562445640563964844e-03,7.867097854614257812e-03,7.859230041503906250e-03,7.197618484497070312e-03,7.414024788886308670e-03,7.258415222167968750e-03,7.953286170959472656e-03,7.416367530822753906e-03,8.172988891601562500e-03,8.260965347290039062e-03,8.998513221740722656e-03,9.792089462280273438e-03,1.197874546051025391e-02,1.339101791381835938e-02,1.483428478240966797e-02,1.630878448486328125e-02,1.670217514038085938e-02,2.067363262176513672e-02,2.241992950439453125e-02,2.423093467950820923e-02,2.881407737731933594e-02,2.850580215454101562e-02,2.746140956878662109e-02,2.758121490478515625e-02,2.728724479675292969e-02,2.642500400543212891e-02,2.619051933288574219e-02,1.685907691717147827e-02,9.149074554443359375e-03,9.555935859680175781e-03,1.002359390258789062e-02,9.851230308413505554e-03,9.731769561767578125e-03,1.022338867187500000e-02,9.938033297657966614e-03,1.001083850860595703e-02,9.978294372558593750e-03,9.916067123413085938e-03,9.895205497741699219e-03,9.868144989013671875e-03,9.959340095520019531e-03,9.997367858886718750e-03,9.890913963317871094e-03,1.052713394165039062e-02,1.059317588806152344e-02,1.181983947753906250e-02,1.194214820861816406e-02,1.203441619873046875e-02,1.274728775024414062e-02,1.347494125366210938e-02,1.413380540907382965e-02,1.320195198059082031e-02,1.762759685516357422e-02,1.592142507433891296e-02,1.921463012695312500e-02
-3.709793090820312500e-03,-4.437685012817382812e-03,-5.081534385681152344e-03,-5.413293838500976562e-03,-4.494428634643554688e-03,-5.044579505920410156e-03,-4.541873931884765625e-03,-4.304528236389160156e-03,-3.773927688598632812e-03,-2.686023712158203125e-03,-8.128881454467773438e-04,-1.025438308715820312e-03,1.507997512817382812e-04,1.343488693237304688e-03,1.981616020202636719e-03,1.851081848144531250e-03,1.013278961181640625e-03,8.330345153808593750e-04,7.508993148803710938e-04,-8.940696716308593750e-05,6.172657012939453125e-04,-1.323223114013671875e-04,-1.230239868164062500e-04,6.334781646728515625e-04,-6.330013275146484375e-05,7.120370864868164062e-04,8.575916290283203125e-04,1.723647117614746094e-03,2.567529678344726562e-03,3.380537033081054688e-03,5.760192871093750000e-03,8.188962936401367188e-03,9.082913398742675781e-03,9.946107864379882812e-03,9.644031524658203125e-03,9.144186973571777344e-03,8.679389953613281250e-03,7.494926452636718750e-03,6.368517875671386719e-03,4.837989807128906250e-03,3.763198852539062500e-03,2.685546875000000000e-03,2.351760864257812500e-03,1.307964324951171875e-03,3.025531768798828125e-04,1.040220260620117188e-03,1.437306404113769531e-03,1.149177551269531250e-03,2.657175064086914062e-03,3.122329711914062500e-03,4.227757453918457031e-03,5.839347839355468750e-03,6.306767463684082031e-03,6.785750389099121094e-03,7.821440696716308594e-03,7.675886154174804688e-03,8.224606513977050781e-03,8.128166198730468750e-03,8.046507835388183594e-03,7.303953170776367188e-03,7.217168807983398438e-03,6.524562835693359375e-03,6.519317626953125000e-03,5.860805511474609375e-03,6.553530693054199219e-03,6.571054458618164062e-03,6.624817848205566406e-03,7.334351539611816406e-03,7.490992546081542969e-03,8.216857910156250000e-03,8.895817212760448456e-03,9.747743606567382812e-03,1.193428039550781250e-02,1.314164884388446808e-02,1.416218280792236328e-02,1.626420021057128906e-02,1.585125923156738281e-02,1.814210414886474609e-02,2.213871479034423828e-02,2.822673320770263672e-02,2.847921848297119141e-02,2.876913547515869141e-02,2.846062183380126953e-02,2.814733982086181641e-02,2.942156791687011719e-02,2.489450760185718536e-02,2.126922085881233215e-02,1.608853973448276520e-02,8.496046066284179688e-03,1.038656383752822876e-02,9.373188018798828125e-03,9.833931922912597656e-03,9.685158729553222656e-03,9.577035903930664062e-03,9.486675262451171875e-03,9.621168486773967743e-03,9.931087493896484375e-03,9.274959564208984375e-03,9.869905188679695129e-03,9.255647659301757812e-03,9.820699691772460938e-03,9.858846664428710938e-03,9.877541102468967438e-03,8.720159530639648438e-03,9.375333786010742188e-03,1.078092399984598160e-02,1.073014736175537109e-02,1.140582561492919922e-02,1.212000846862792969e-02,1.284885406494140625e-02,1.301670074462890625e-02,1.739263534545898438e-02,1.604648120701313019e-02,1.840126514434814453e-02,1.663604006171226501e-02
