-9.438276290893554688e-03,-9.405374526977539062e-03,-7.714390754699707031e-03,-5.134701728820800781e-03,-2.506971359252929688e-03,-7.039308547973632812e-04,2.837181091308593750e-04,3.864765167236328125e-04,1.403212547302246094e-03,1.650929450988769531e-03,1.796245574951171875e-03,4.587173461914062500e-04,9.536743164062500000e-06,-4.322528839111328125e-04,-8.326768875122070312e-04,-5.836486816406250000e-04,-9.239912033081054688e-04,-3.947019577026367188e-04,-1.338720321655273438e-04,-6.557703018188476562e-04,-8.755922317504882812e-04,-1.805901527404785156e-03,-2.270579338073730469e-03,-3.147363662719726562e-03,-3.576755523681640625e-03,-5.177378654479980469e-03,-4.794836044311523438e-03,-5.530595779418945312e-03,-5.449771881103515625e-03,-5.769133567810058594e-03,-5.642890930175781250e-03,-5.910396575927734375e-03,-6.463885307312011719e-03,-6.230354309082031250e-03,-5.702018737792968750e-03,-4.655003547668457031e-03,-3.536581993103027344e-03,-2.964138984680175781e-03,-2.400994300842285156e-03,-1.974582672119140625e-03,-2.248525619506835938e-03,-1.618623733520507812e-03,-2.580523490905761719e-03,-2.673745155334472656e-03,-2.073884010314941406e-03,-2.864718437194824219e-03,-2.162694931030273438e-03,-1.477479934692382812e-03,-1.472830772399902344e-03,-2.187967300415039062e-03,-2.165436744689941406e-03,-1.329064369201660156e-03,-1.253724098205566406e-03,-1.105546951293945312e-03,-3.015995025634765625e-04,1.370549201965332031e-03,1.512169837951660156e-03,1.646637916564941406e-03,1.792430877685546875e-03,1.437187194824218750e-03,1.619696617126464844e-03,1.833558082580566406e-03,1.532986760139465332e-03,1.812100410461425781e-03,1.381516456604003906e-03,1.215338706970214844e-03,8.273124694824218750e-04,-2.330541610717773438e-04,7.569789886474609375e-05,6.604194641113281250e-05,4.113912582397460938e-04,2.514839172363281250e-03,2.912521362304687500e-03,3.322243690490722656e-03,5.481958389282226562e-03,5.307327024638652802e-03,6.377935409545898438e-03,5.828088149428367615e-03,5.967617034912109375e-03,4.952549934387207031e-03,4.107594490051269531e-03,2.639889717102050781e-03,2.009244170039892197e-03,4.440546035766601562e-04,-9.634494781494140625e-04,-2.329945564270019531e-03,-1.993739511817693710e-03,-3.086686134338378906e-03,-3.115415573120117188e-03,-3.122824477031826973e-03,-3.108382225036621094e-03,-2.635371172800660133e-03
-9.470582008361816406e-03,-9.450435638427734375e-03,-7.746815681457519531e-03,-5.167245864868164062e-03,-1.711249351501464844e-03,8.869171142578125000e-05,1.073360443115234375e-03,3.535747528076171875e-04,1.370191574096679688e-03,1.617789268493652344e-03,1.763105392456054688e-03,4.254579544067382812e-04,-2.396106719970703125e-05,-6.531476974487304688e-04,-1.072883605957031250e-03,-6.173849105834960938e-04,-9.578466415405273438e-04,-4.627704620361328125e-04,-1.679658889770507812e-04,1.016855239868164062e-04,-1.363992691040039062e-03,-1.840353012084960938e-03,-2.305150032043457031e-03,-3.182053565979003906e-03,-3.611564636230468750e-03,-4.435539245605468750e-03,-4.829883575439453125e-03,-5.565762519836425781e-03,-5.484938621520996094e-03,-5.036354064941406250e-03,-5.678296089172363281e-03,-5.946040153503417969e-03,-6.499648094177246094e-03,-5.508303642272949219e-03,-5.737900733947753906e-03,-3.937602043151855469e-03,-3.366351127624511719e-03,-3.000259399414062500e-03,-3.184676170349121094e-03,-3.499984741210937500e-03,-3.026723861694335938e-03,-3.171920776367187500e-03,-2.617239952087402344e-03,-3.446221351623535156e-03,-2.792239189147949219e-03,-2.901673316955566406e-03,-2.199769020080566406e-03,-2.241611480712890625e-03,-2.235651016235351562e-03,-2.960324287414550781e-03,-3.645062446594238281e-03,-2.084851264953613281e-03,-2.008080482482910156e-03,-1.957416534423828125e-03,-1.051783561706542969e-03,5.110502243041992188e-04,1.474022865295410156e-03,1.608371734619140625e-03,1.911759376525878906e-03,2.100586891174316406e-03,2.281785011291503906e-03,2.717852592468261719e-03,2.257704734802246094e-03,1.773238182067871094e-03,2.035737037658691406e-03,9.264945983886718750e-04,9.942054748535156250e-05,-2.723932266235351562e-04,-6.493330001831054688e-04,7.091760635375976562e-04,1.053214073181152344e-03,1.409173011779785156e-03,2.872705459594726562e-03,3.957867622375488281e-03,5.441904067993164062e-03,5.903959274291992188e-03,6.337761878967285156e-03,6.135106086730957031e-03,5.927205085754394531e-03,5.733847618103027344e-03,4.066824913024902344e-03,2.599000930786132812e-03,1.851797103881835938e-03,4.030466079711914062e-04,-4.386337241157889366e-04,-1.661181449890136719e-03,-2.410292625427246094e-03,-2.476334571838378906e-03,-2.499079797416925430e-03,-3.129839897155761719e-03,-2.176415873691439629e-03,-2.447485923767089844e-03
-9.502887725830078125e-03,-8.663892745971679688e-03,-6.107926368713378906e-03,-4.366993904113769531e-03,-2.635002136230468750e-03,5.602836608886718750e-05,9.483098983764648438e-04,1.141667366027832031e-03,1.337170600891113281e-03,1.584649085998535156e-03,1.729965209960937500e-03,3.920793533325195312e-04,-9.083747863769531250e-05,-6.867647171020507812e-04,-1.106500625610351562e-03,-6.512403488159179688e-04,-9.918212890625000000e-04,-7.486343383789062500e-04,-9.950399398803710938e-04,-1.217126846313476562e-03,-1.732945442199707031e-03,-1.874804496765136719e-03,-3.123879432678222656e-03,-3.216743469238281250e-03,-3.646254539489746094e-03,-4.470467567443847656e-03,-4.089355468750000000e-03,-4.828333854675292969e-03,-4.750728607177734375e-03,-5.071640014648437500e-03,-5.713820457458496094e-03,-5.981564521789550781e-03,-5.774617195129394531e-03,-5.284905433654785156e-03,-5.017518997192382812e-03,-4.482030868530273438e-03,-3.608822822570800781e-03,-3.785490989685058594e-03,-3.968596458435058594e-03,-3.536462783813476562e-03,-3.685593605041503906e-03,-3.948807716369628906e-03,-4.044532775878906250e-03,-3.483057022094726562e-03,-3.563284873962402344e-03,-3.613471984863281250e-03,-2.966642379760742188e-03,-3.729820251464843750e-03,-3.723740577697753906e-03,-4.445791244506835938e-03,-4.430651664733886719e-03,-3.607749938964843750e-03,-2.762436866760253906e-03,-2.710461616516113281e-03,-1.089692115783691406e-03,-2.377033233642578125e-04,7.281303405761718750e-04,1.570105552673339844e-03,1.715779304504394531e-03,2.764105796813964844e-03,2.479781629517674446e-03,2.679228782653808594e-03,2.218961715698242188e-03,2.429127693176269531e-03,1.996755599975585938e-03,1.579165458679199219e-03,6.020069122314453125e-05,-3.117322921752929688e-04,-3.099441528320312500e-06,-1.311302185058593750e-05,1.013636589050292969e-03,2.138723386451601982e-03,2.832889556884765625e-03,3.918051719665527344e-03,4.991769790649414062e-03,5.863785743713378906e-03,6.297469139099121094e-03,6.094813346862792969e-03,5.886912345886230469e-03,5.693316459655761719e-03,4.871368408203125000e-03,3.483384847640991211e-03,2.177257323637604713e-03,1.151442527770996094e-03,-2.959966659545898438e-04,-1.045823097229003906e-03,-2.451777458190917969e-03,-1.792252063751220703e-03,-2.506613731384277344e-03,-1.873373985290527344e-03,-1.855254173278808594e-03,-5.272626876831054688e-04
-9.535193443298339844e-03,-7.857561111450195312e-03,-6.140470504760742188e-03,-4.399538040161132812e-03,-2.667665481567382812e-03,-8.796453475952148438e-04,9.155273437500000000e-04,1.075863838195800781e-03,1.304149627685546875e-03,1.551508903503417969e-03,1.696705818176269531e-03,3.588199615478515625e-04,-1.243352890014648438e-04,-7.202625274658203125e-04,-1.140117645263671875e-03,-7.187128067016601562e-04,-1.025795936584472656e-03,-1.578688621520996094e-03,-1.325368881225585938e-03,-1.549839973449707031e-03,-3.344655036926269531e-03,-2.694964408874511719e-03,-3.158450126647949219e-03,-3.627538681030273438e-03,-4.099011421203613281e-03,-4.505276679992675781e-03,-4.124402999877929688e-03,-4.090905189514160156e-03,-4.435539245605468750e-03,-5.107045173645019531e-03,-4.984021186828613281e-03,-5.253434181213378906e-03,-5.049467086791992188e-03,-4.064321517944335938e-03,-4.297018051147460938e-03,-4.009604454040527344e-03,-4.190325736999511719e-03,-3.821730613708496094e-03,-4.004836082458496094e-03,-4.176020622253417969e-03,-4.465222358703613281e-03,-4.583001136779785156e-03,-4.819989204406738281e-03,-4.165172576904296875e-03,-3.600239753723144531e-03,-3.650426864624023438e-03,-4.463553428649902344e-03,-4.495501518249511719e-03,-4.486680030822753906e-03,-5.207180976867675781e-03,-5.883336067199707031e-03,-5.841851234436035156e-03,-3.517031669616699219e-03,-2.748370170593261719e-03,-1.127719879150390625e-03,-2.757310867309570312e-04,1.397728919982910156e-03,1.531958580017089844e-03,2.576828002929687500e-03,2.725601196289062500e-03,2.943634986877441406e-03,3.338217735290527344e-03,2.876281738281250000e-03,2.243354916572570801e-03,1.957774162292480469e-03,8.484125137329101562e-04,4.078149795532226562e-04,-3.510713577270507812e-04,-7.282495498657226562e-04,-4.061460494995117188e-04,9.740591049194335938e-04,2.049326896667480469e-03,3.470063209533691406e-03,3.878116607666015625e-03,4.951834678649902344e-03,5.823731422424316406e-03,6.257295608520507812e-03,6.054520606994628906e-03,5.846500396728515625e-03,5.652785301208496094e-03,4.830837249755859375e-03,3.577811410650610924e-03,2.558231353759765625e-03,1.146398135460913181e-03,3.207921981811523438e-04,-1.144170761108398438e-03,-1.839756965637207031e-03,-1.865744590759277344e-03,-1.247406005859375000e-03,-1.266121864318847656e-03,-6.018877029418945312e-04,-5.928277969360351562e-04
-9.562373161315917969e-03,-7.889986038208007812e-03,-6.172895431518554688e-03,-4.464626312255859375e-03,-2.700328826904296875e-03,-9.123086929321289062e-04,5.877017974853515625e-05,1.042962074279785156e-03,1.271247863769531250e-03,1.518368721008300781e-03,1.663565635681152344e-03,9.719133377075195312e-04,4.832744598388671875e-04,-7.873773574829101562e-04,-1.173853874206542969e-03,-7.525682449340820312e-04,-1.310706138610839844e-03,-2.408742904663085938e-03,-2.153992652893066406e-03,-2.375602722167968750e-03,-3.378987312316894531e-03,-3.549695014953613281e-03,-3.977298736572265625e-03,-3.662109375000000000e-03,-3.715753555297851562e-03,-3.763198852539062500e-03,-3.734350204467773438e-03,-4.898548126220703125e-03,-4.821181297302246094e-03,-4.374146461486816406e-03,-4.358937498182058334e-03,-4.057645797729492188e-03,-4.324316978454589844e-03,-3.342270851135253906e-03,-3.576517105102539062e-03,-3.798961639404296875e-03,-4.226446151733398438e-03,-4.431486129760742188e-03,-4.788517951965332031e-03,-4.958510398864746094e-03,-4.501700401306152344e-03,-4.022002220153808594e-03,-4.117965698242187500e-03,-4.202008247375488281e-03,-4.371523857116699219e-03,-4.420161247253417969e-03,-5.230665206909179688e-03,-5.261182785034179688e-03,-5.249500274658203125e-03,-5.968809127807617188e-03,-5.950808525085449219e-03,-5.921006202697753906e-03,-3.554821014404296875e-03,-2.786159515380859375e-03,-1.971006393432617188e-03,-3.137588500976562500e-04,6.517171859741210938e-04,1.493692398071289062e-03,2.538442611694335938e-03,3.389239311218261719e-03,2.905130386352539062e-03,3.996968269348144531e-03,3.533482551574707031e-03,3.084897994995117188e-03,1.918911933898925781e-03,8.093118667602539062e-04,6.703138351440429688e-04,2.968311309814453125e-04,-8.189678192138671875e-05,5.904436111450195312e-04,1.577553572133183479e-03,2.009510993957519531e-03,3.430247306823730469e-03,3.838181495666503906e-03,4.911899566650390625e-03,5.783557891845703125e-03,6.217122077941894531e-03,6.014227867126464844e-03,5.806088447570800781e-03,5.612373352050781250e-03,4.790186882019042969e-03,3.323078155517578125e-03,2.517342567443847656e-03,1.069426536560058594e-03,8.324044174514710903e-04,-4.307031631469726562e-04,-5.742311477661132812e-04,-1.255393028259277344e-03,-6.383657455444335938e-04,6.393194198608398438e-04,3.933906555175781250e-06,6.574392318725585938e-04
-9.594559669494628906e-03,-7.922410964965820312e-03,-6.205439567565917969e-03,-5.330085754394531250e-03,-3.562808036804199219e-03,-1.772046089172363281e-03,2.598762512207031250e-05,1.889467239379882812e-04,1.238226890563964844e-03,1.485228538513183594e-03,1.597166061401367188e-03,9.386539459228515625e-04,4.498958587646484375e-04,-1.442432403564453125e-05,-4.041194915771484375e-04,-1.001358032226562500e-03,-2.143740653991699219e-03,-2.442717552185058594e-03,-2.982735633850097656e-03,-3.235697746276855469e-03,-3.413438796997070312e-03,-3.584146499633789062e-03,-4.011869430541992188e-03,-3.355383872985839844e-03,-3.390192985534667969e-03,-3.798127174377441406e-03,-3.418684005737304688e-03,-4.161119461059570312e-03,-4.086852073669433594e-03,-3.641366958618164062e-03,-3.489017486572265625e-03,-3.797173500061035156e-03,-3.599166870117187500e-03,-3.378033638000488281e-03,-3.612399101257324219e-03,-3.328084945678710938e-03,-3.510594367980957031e-03,-3.717184066772460938e-03,-4.824876785278320312e-03,-4.248619079589843750e-03,-4.538178443908691406e-03,-4.656195640563964844e-03,-4.154682159423828125e-03,-4.238724708557128906e-03,-4.408478736877441406e-03,-4.457235336303710938e-03,-5.244135856628417969e-03,-5.298376083374023438e-03,-6.012439727783203125e-03,-6.006240844726562500e-03,-5.237579345703125000e-03,-5.159974098205566406e-03,-3.592729568481445312e-03,-2.320036292076110840e-03,-1.165747642517089844e-03,-3.517866134643554688e-04,1.321434974670410156e-03,2.161860466003417969e-03,3.203749656677246094e-03,3.072594525292515755e-03,3.567099571228027344e-03,3.958344459533691406e-03,2.798676490783691406e-03,2.351522445678710938e-03,1.879930496215820312e-03,1.462101936340332031e-03,1.058816909790039062e-03,2.574920654296875000e-04,5.645751953125000000e-04,1.916766166687011719e-03,1.615643501281738281e-03,2.649784088134765625e-03,3.390431404113769531e-03,4.473805427551269531e-03,4.818116780370473862e-03,5.743503570556640625e-03,6.176948547363281250e-03,5.973935127258300781e-03,5.765676498413085938e-03,5.571961402893066406e-03,5.413413047790527344e-03,3.944754600524902344e-03,2.476572990417480469e-03,2.347350120544433594e-03,9.377002716064453125e-04,6.406144821085035801e-04,3.778934478759765625e-05,7.271766662597656250e-06,6.209611892700195312e-04,4.602399712894111872e-04,1.257419586181640625e-03,1.322865486145019531e-03
-9.626865386962890625e-03,-7.954835891723632812e-03,-7.073640823364257812e-03,-6.195545196533203125e-03,-4.425406455993652344e-03,-3.531455993652343750e-03,-2.511858940124511719e-03,-6.650686264038085938e-04,1.205205917358398438e-03,1.452088356018066406e-03,1.564025878906250000e-03,9.053945541381835938e-04,5.830526351928710938e-04,7.584095001220703125e-04,-4.378557205200195312e-04,-1.035094261169433594e-03,-2.177596092224121094e-03,-2.756476402282714844e-03,-3.016829490661621094e-03,-4.061579704284667969e-03,-4.236578941345214844e-03,-3.618597984313964844e-03,-3.296613693237304688e-03,-2.948403358459472656e-03,-3.005385398864746094e-03,-3.832936286926269531e-03,-3.453612327575683594e-03,-3.423571586608886719e-03,-2.582788467407226562e-03,-3.222346305847167969e-03,-3.524422645568847656e-03,-3.366470336914062500e-03,-2.873897552490234375e-03,-1.898050308227539062e-03,-2.891659736633300781e-03,-2.360939979553222656e-03,-2.794623374938964844e-03,-3.002762794494628906e-03,-4.113554954528808594e-03,-4.284977912902832031e-03,-4.574656486511230469e-03,-3.355026245117187500e-03,-4.191398620605468750e-03,-4.275560379028320312e-03,-4.445314407348632812e-03,-4.494190216064453125e-03,-5.281209945678710938e-03,-5.335688591003417969e-03,-5.335927009582519531e-03,-6.043791770935058594e-03,-4.554152488708496094e-03,-4.477977752685546875e-03,-3.709673881530761719e-03,-2.108812332153320312e-03,-1.203656196594238281e-03,3.209114074707031250e-04,1.283288002014160156e-03,2.123594284057617188e-03,3.165364265441894531e-03,3.350734710693359375e-03,3.528594970703125000e-03,3.919720649719238281e-03,2.759933471679687500e-03,2.312660217285156250e-03,1.840949058532714844e-03,1.423001289367675781e-03,1.019597053527832031e-03,9.053945541381835938e-04,1.211047172546386719e-03,8.834600448608398438e-04,2.257466316223144531e-03,2.610087394714355469e-03,2.994418144226074219e-03,4.433870315551757812e-03,4.871964454650878906e-03,5.703330039978027344e-03,6.136775016784667969e-03,5.933642387390136719e-03,5.725264549255371094e-03,5.300505552440881729e-03,4.709124565124511719e-03,3.904104232788085938e-03,3.096461296081542969e-03,2.306342124938964844e-03,1.554489135742187500e-03,7.381439208984375000e-04,9.296905482187867165e-04,6.178617477416992188e-04,9.567453525960445404e-04,1.246690750122070312e-03,1.907825469970703125e-03,1.925587654113769531e-03
-8.816003799438476562e-03,-7.987260818481445312e-03,-7.974505424499511719e-03,-7.060885429382324219e-03,-7.025241851806640625e-03,-6.082415580749511719e-03,-2.544641494750976562e-03,-6.979703903198242188e-04,1.172184944152832031e-03,1.418948173522949219e-03,1.530885696411132812e-03,1.684546470642089844e-03,1.192450523376464844e-03,7.249116897583007812e-04,1.375675201416015625e-04,-1.068830490112304688e-03,-2.211451530456542969e-03,-2.790451049804687500e-03,-3.050923347473144531e-03,-4.095792770385742188e-03,-3.482103347778320312e-03,-3.653049468994140625e-03,-3.331065177917480469e-03,-2.608776092529296875e-03,-2.681374549865722656e-03,-3.090739250183105469e-03,-3.065466880798339844e-03,-2.686023712158203125e-03,-2.617955207824707031e-03,-2.175450325012207031e-03,-2.794742584228515625e-03,-1.877546310424804688e-03,-2.148747444152832031e-03,-1.175761222839355469e-03,-1.414656639099121094e-03,-1.893043518066406250e-03,-2.830624580383300781e-03,-2.288222312927246094e-03,-2.654552459716796875e-03,-2.829074859619140625e-03,-3.124833106994628906e-03,-3.245830535888671875e-03,-2.750396728515625000e-03,-3.574967384338378906e-03,-3.747820854187011719e-03,-4.531264305114746094e-03,-4.586935043334960938e-03,-4.644393920898437500e-03,-5.373239517211914062e-03,-5.357146263122558594e-03,-4.618287086486816406e-03,-4.515647888183593750e-03,-2.234816551208496094e-03,-1.431465148925781250e-03,-5.294084548950195312e-04,2.828836441040039062e-04,1.953005790710449219e-03,2.085447311401367188e-03,3.830432891845703125e-03,3.312349319458007812e-03,4.190802574157714844e-03,3.698945045471191406e-03,3.183484077453613281e-03,2.273797988891601562e-03,1.802086830139160156e-03,1.384019851684570312e-03,9.804964065551757812e-04,1.553535461425781250e-03,1.593677909113466740e-03,1.877188682556152344e-03,2.899408340454101562e-03,3.250241279602050781e-03,3.633141517639160156e-03,4.393935203552246094e-03,4.831910133361816406e-03,5.241751670837402344e-03,5.663275718688964844e-03,5.893349647521972656e-03,5.684971809387207031e-03,5.531430244445800781e-03,5.332231521606445312e-03,4.525661468505859375e-03,4.377365112304687500e-03,2.171397209167480469e-03,2.727866172790527344e-03,1.351833343505859375e-03,1.303434371948242188e-03,1.499213976785540581e-03,1.230120658874511719e-03,1.854181289672851562e-03,1.865983009338378906e-03,1.883745193481445312e-03
-8.848309516906738281e-03,-8.869171142578125000e-03,-8.855104446411132812e-03,-8.805513381958007812e-03,-7.889389991760253906e-03,-6.115198135375976562e-03,-4.301071166992187500e-03,-7.308721542358398438e-04,1.106142997741699219e-03,1.249790191650390625e-03,2.311348915100097656e-03,1.651287078857421875e-03,1.324176788330078125e-03,6.914138793945312500e-04,7.045269012451171875e-05,-1.102566719055175781e-03,-2.488851547241210938e-03,-3.340959548950195312e-03,-3.879666328430175781e-03,-4.130125045776367188e-03,-3.516435623168945312e-03,-4.000902175903320312e-03,-3.365635871887207031e-03,-2.678036689758300781e-03,-2.294898033142089844e-03,-2.348661422729492188e-03,-1.972317695617675781e-03,-1.948475837707519531e-03,-1.883387565612792969e-03,-1.442551612854003906e-03,-1.299500465393066406e-03,-1.150727272033691406e-03,-1.834630966186523438e-04,-4.535913467407226562e-04,-6.940364837646484375e-04,-1.120125292800366879e-03,-1.362442970275878906e-03,-1.573801040649414062e-03,-1.195549964904785156e-03,-1.520633697509765625e-03,-9.315013885498046875e-04,-1.798868179321289062e-03,-2.048254013061523438e-03,-2.874374389648437500e-03,-3.050446510314941406e-03,-3.835320472717285156e-03,-3.892540931701660156e-03,-4.681706428527832031e-03,-4.683494567871093750e-03,-4.670500755310058594e-03,-3.870606422424316406e-03,-3.113985061645507812e-03,-2.272486686706542969e-03,-1.469254493713378906e-03,-5.673170089721679688e-04,2.448558807373046875e-04,1.914858818054199219e-03,2.753615379333496094e-03,3.792166709899902344e-03,3.975868225097656250e-03,3.451704978942871094e-03,3.660440444946289062e-03,3.144860267639160156e-03,2.234935760498046875e-03,2.051681280136108398e-03,1.345038414001464844e-03,1.631617546081542969e-03,1.514315605163574219e-03,1.171588897705078125e-03,2.520561218261718750e-03,2.859830856323242188e-03,3.210663795471191406e-03,3.987789154052734375e-03,4.197110887616872787e-03,4.791975021362304688e-03,5.201697349548339844e-03,6.096482276916503906e-03,5.853056907653808594e-03,5.816652439534664154e-03,5.490899085998535156e-03,5.297672003507614136e-03,5.147218704223632812e-03,4.166387487202882767e-03,3.446221351623535156e-03,2.842687536031007767e-03,1.965761184692382812e-03,1.915574073791503906e-03,1.880288124084472656e-03,1.839160919189453125e-03,1.812577247619628906e-03,2.470612525939941406e-03,2.486586570739746094e-03
-8.880496025085449219e-03,-8.901596069335937500e-03,-8.923292160034179688e-03,-8.838176727294921875e-03,-7.922053337097167969e-03,-6.147980690002441406e-03,-4.333853721618652344e-03,5.722045898437500000e-05,1.891374588012695312e-03,2.950191497802734375e-03,2.278208732604980469e-03,1.780509948730468750e-03,1.290678977966308594e-03,6.579160690307617188e-04,3.683567047119140625e-05,-1.136183738708496094e-03,-2.279162406921386719e-03,-3.656029701232910156e-03,-3.913760185241699219e-03,-4.164338111877441406e-03,-3.550767898559570312e-03,-3.247976303100585938e-03,-2.615809440612792969e-03,-1.931190490722656250e-03,-1.972317695617675781e-03,-1.606345176696777344e-03,-1.587390899658203125e-03,-1.210808753967285156e-03,-3.792047500610351562e-04,-7.095336914062500000e-04,-5.695819854736328125e-04,3.385543823242187500e-04,6.282329559326171875e-05,2.686977386474609375e-04,2.670288085937500000e-05,-4.218816757202148438e-04,-6.464719772338867188e-04,-1.042366027832031250e-03,-4.839897155761718750e-04,-8.124113082885742188e-04,-2.247095108032226562e-04,-1.093506813049316406e-03,-1.345992088317871094e-03,-2.173781394958496094e-03,-2.440745709463953972e-03,-3.139257431030273438e-03,-3.198027610778808594e-03,-3.990292549133300781e-03,-3.985285758972167969e-03,-3.983736038208007812e-03,-3.186941146850585938e-03,-3.151655197143554688e-03,-1.593589782714843750e-03,-1.507163047790527344e-03,5.868077278137207031e-05,9.176731109619140625e-04,1.737236976623535156e-03,1.876711845397949219e-03,2.896070480346679688e-03,3.937482833862304688e-03,3.413081169128417969e-03,2.922892570495605469e-03,3.106236457824707031e-03,2.196073532104492188e-03,1.763105392456054688e-03,1.997709274291992188e-03,1.592516899108886719e-03,1.799505669623613358e-03,1.818060874938964844e-03,2.481102943420410156e-03,2.820253372192382812e-03,3.170967102050781250e-03,3.553628921508789062e-03,4.354119300842285156e-03,4.752039909362792969e-03,5.161643028259277344e-03,6.056427955627441406e-03,5.812764167785644531e-03,5.644559860229492188e-03,6.116032600402832031e-03,5.291700363159179688e-03,5.769133567810058594e-03,4.202842712402343750e-03,4.265098366886377335e-03,3.343343734741210938e-03,3.234386444091796875e-03,3.181457519531250000e-03,2.491116523742675781e-03,2.448201179504394531e-03,2.420186996459960938e-03,2.427577972412109375e-03,2.444624900817871094e-03
